,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
2,PullRequestEvent,2015-09-22 06:12:50+00:00,35384742,xi/ldif3,202576,xi,,,45552187,,Fix parsing of attribute values upon empty values,closed,False,3,"I came across this LDIF sample while working with customer provided data. The attached commit contains some test data and a fix.

```ldif
dn: uid=foo123,dc=ws1,dc=webhosting,o=foo
uid: foo123
domainname: foo.bar
homeDirectory: /foo/bar.local
aliases:
aliases: foo.bar
```
",https://api.github.com/repos/xi/ldif3/issues/3,2015-09-22T06:12:49Z,2015-09-22T06:12:50Z,2015-09-22T06:12:50Z,3,28,1,3,[],[],[],[],xi,202576.0,User,False,[],https://github.com/xi/ldif3/pull/3.patch,https://api.github.com/repos/xi/ldif3/pulls/3/commits,326,"['7245856815f784f2c0b975c5d169a42db66b000b', '88a7e80570e56789b4a0dbfb5d5e422588d5412d', '389ac446aefc5c16c8470ff80f9ff259c235a9be']"
43,PullRequestEvent,2016-09-02 10:05:02+00:00,7369432,Turbo87/utm,141300,Turbo87,,,83434823,,Option to accept out-of-range input in to_latlon,closed,False,22,"The Norwegian mapping authority, for example, publishes a height data in UTM zone 33 coordinates for the whole country, even though most of it is technically outside zone 33. This adds an option to skip the bounds checks when converting from UTM coordinates.",https://api.github.com/repos/Turbo87/utm/issues/22,2016-09-02T10:05:02Z,2016-09-02T10:05:02Z,2016-09-02T10:05:02Z,1,6,5,1,[],[],[],[],Turbo87,141300.0,User,False,[],https://github.com/Turbo87/utm/pull/22.patch,https://api.github.com/repos/Turbo87/utm/pulls/22/commits,326,['f7d9d53929bf68f06310d25f2994a8ed7bd4f811']
47,PullRequestEvent,2017-01-25 21:59:07+00:00,20479128,amol-/depot,809865,philiptzou,,,103213022,,Fix issues causing UnicodeDecodeError during installation,open,False,37,"During installation, if the system's language is not using UTF-8 encoding (for example, `LANG=C`) Python will throw out a `UnicodeDecodeError` when reading the content from `README.rst` like this:

```
UnicodeDecodeError: 'ascii' codec can't decode byte 0xc2 in position 2881: ordinal not in range(128)
```

The problem is caused by a `\xc2\xa0` space after the ""UploadedFileProperty"" in section 0.1.2 of `README.rst`. This pull request removed the invisible space.",https://api.github.com/repos/amol-/depot/issues/37,,,2017-01-25T21:59:06Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/amol-/depot/pull/37.patch,https://api.github.com/repos/amol-/depot/pulls/37/commits,326,['2cde36718284ad0a027e69b8881778d53f1af3b6']
53,PullRequestEvent,2017-10-12 11:04:33+00:00,27924304,cdent/gabbi,34498,cdent,,,145516823,,use_prior_test directive and flag,closed,False,221,"* Added use_prior_test flag to build_tests.  Defaults to True.
* Added use_prior_test directive in YAML file.
  - If not set in the YAML file, it will default to the value set by
    build_tests.
  - If it is set in the YAML file, its value will override the
    use_prior_test value set by build_tests.
* When executing a test, only run prior test if use_prior_test is True.
* Added tests verifying build_tests and HTTPTestCase test_request
  behavior with use_prior_test.",https://api.github.com/repos/cdent/gabbi/issues/221,2017-10-12T11:04:33Z,2017-10-12T11:04:33Z,2017-10-12T11:04:33Z,5,105,6,5,NONE,[],"[{'login': 'FND', 'id': 3515, 'avatar_url': 'https://avatars0.githubusercontent.com/u/3515?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/FND', 'html_url': 'https://github.com/FND', 'followers_url': 'https://api.github.com/users/FND/followers', 'following_url': 'https://api.github.com/users/FND/following{/other_user}', 'gists_url': 'https://api.github.com/users/FND/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/FND/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/FND/subscriptions', 'organizations_url': 'https://api.github.com/users/FND/orgs', 'repos_url': 'https://api.github.com/users/FND/repos', 'events_url': 'https://api.github.com/users/FND/events{/privacy}', 'received_events_url': 'https://api.github.com/users/FND/received_events', 'type': 'User', 'site_admin': False}]",[],cdent,34498.0,User,False,[],https://github.com/cdent/gabbi/pull/221.patch,https://api.github.com/repos/cdent/gabbi/pulls/221/commits,326,"['6fb4dd3426de924935356ebb334bfb2a2b946a5f', '726bd0165e2da7f1621297b2e451744d087857b9', '679b2238c238cb54f65c666b46d8f1f7721a7bb8', 'c39e8035d76c1cf3c3d66d40c2568ac259c61354', 'd7e32aced087c85eb70ed02a7f127b990b343cb4']"
56,PullRequestEvent,2018-07-29 23:33:04+00:00,93209191,cemsbr/yala,49481,cemsbr,,,201496320,MDExOlB1bGxSZXF1ZXN0MjAxNDk2MzIw,Update gitdb2 to 2.0.4,closed,False,116,"
This PR updates [gitdb2](https://pypi.org/project/gitdb2) from **2.0.3** to **2.0.4**.



*The bot wasn't able to find a changelog for this release. [Got an idea?](https://github.com/pyupio/changelogs/issues/new)*

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/gitdb2
  - Repo: https://github.com/gitpython-developers/gitdb
</details>

",https://api.github.com/repos/cemsbr/yala/issues/116,,2018-07-29T23:33:04Z,2018-07-29T23:33:04Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/cemsbr/yala/pull/116.patch,https://api.github.com/repos/cemsbr/yala/pulls/116/commits,326,['72532714585ee1afc1ca9209b1c9e8fde2ef6f1d']
66,PullRequestEvent,2017-11-29 20:22:47+00:00,72066935,cs01/gdbgui,940112,Bhlowe,,,155442884,,change socket to relative path,open,False,140,"Remove hard-coded http protocol so it can work on https via reverse proxy. 
(Mixing http and https is not allowed in some browsers.) 
Using /gdb_listener works for me... but you could also use the document.protocol instead of http. ",https://api.github.com/repos/cs01/gdbgui/issues/140,,,2017-11-29T20:22:46Z,3,2,1,1,NONE,[],[],[],,,,,[],https://github.com/cs01/gdbgui/pull/140.patch,https://api.github.com/repos/cs01/gdbgui/pulls/140/commits,326,"['38243118f4bf952e829c51e7b5a2ad2cde5d09eb', 'd8666a443e3f74ecf518c0b11b97cc6fd138970b', '8004d3ed99377da0c7af7b90c5e7d10cf98170e9']"
82,PullRequestEvent,2017-11-15 14:33:16+00:00,10031150,emre/kaptan,16239342,pyup-bot,,,152789992,,Update pytest to 3.2.5,open,False,64,"
There's a new version of [pytest](https://pypi.python.org/pypi/pytest) available.
You are currently using **3.2.3**. I have updated it to **3.2.5**



These links might come in handy:  <a href=""https://pypi.python.org/pypi/pytest"">PyPI</a> | <a href=""https://pyup.io/changelogs/pytest/"">Changelog</a> | <a href=""https://github.com/pytest-dev/pytest/issues"">Repo</a> | <a href=""http://pytest.org"">Homepage</a> 



### Changelog
> 
>### 3.2.5

>=========================

>Bug Fixes
>---------

>- Remove ``py&lt;1.5`` restriction from ``pytest`` as this can cause version
>  conflicts in some installations. (`2926
>  &lt;https://github.com/pytest-dev/pytest/issues/2926&gt;`_)




>### 3.2.4

>=========================

>Bug Fixes
>---------

>- Fix the bug where running with ``--pyargs`` will result in items with
>  empty ``parent.nodeid`` if run from a different root directory. (`2775
>  &lt;https://github.com/pytest-dev/pytest/issues/2775&gt;`_)

>- Fix issue with ``pytest.parametrize`` if argnames was specified as keyword arguments.
>  (`2819 &lt;https://github.com/pytest-dev/pytest/issues/2819&gt;`_)

>- Strip whitespace from marker names when reading them from INI config. (`2856
>  &lt;https://github.com/pytest-dev/pytest/issues/2856&gt;`_)

>- Show full context of doctest source in the pytest output, if the line number of
>  failed example in the docstring is &lt; 9. (`2882
>  &lt;https://github.com/pytest-dev/pytest/issues/2882&gt;`_)

>- Match fixture paths against actual path segments in order to avoid matching folders which share a prefix.
>  (`2836 &lt;https://github.com/pytest-dev/pytest/issues/2836&gt;`_)

>Improved Documentation
>----------------------

>- Introduce a dedicated section about conftest.py. (`1505
>  &lt;https://github.com/pytest-dev/pytest/issues/1505&gt;`_)

>- Explicitly mention ``xpass`` in the documentation of ``xfail``. (`1997
>  &lt;https://github.com/pytest-dev/pytest/issues/1997&gt;`_)

>- Append example for pytest.param in the example/parametrize document. (`2658
>  &lt;https://github.com/pytest-dev/pytest/issues/2658&gt;`_)

>- Clarify language of proposal for fixtures parameters (`2893
>  &lt;https://github.com/pytest-dev/pytest/issues/2893&gt;`_)

>- List python 3.6 in the documented supported versions in the getting started
>  document. (`2903 &lt;https://github.com/pytest-dev/pytest/issues/2903&gt;`_)

>- Clarify the documentation of available fixture scopes. (`538
>  &lt;https://github.com/pytest-dev/pytest/issues/538&gt;`_)

>- Add documentation about the ``python -m pytest`` invocation adding the
>  current directory to sys.path. (`911
>  &lt;https://github.com/pytest-dev/pytest/issues/911&gt;`_)








*Got merge conflicts? Close this PR and delete the branch. I'll create a new PR for you.*

Happy merging! 🤖
",https://api.github.com/repos/emre/kaptan/issues/64,,,2017-11-15T14:33:16Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/emre/kaptan/pull/64.patch,https://api.github.com/repos/emre/kaptan/pulls/64/commits,326,['d90d6605d161ef78cfb028695842d043e298fab6']
111,PullRequestEvent,2017-04-24 08:08:12+00:00,65468547,jd/tenacity,2644,jd,,,117126412,,Add RetryingContext class (B),closed,False,60,"Alternative implementation with support for AsyncRetrying.

See Issue #48

Example:
```python
with RetryingContext(open) as open:
  with open('filename.txt', 'r') as file:
    ...

with RetryingContext(asyncio.coroutine(open)) as open:
  with (yield from open('filename.txt', 'r')) as file:
     ...
```

**Flow:** ContextManager(func) -> retriable_func(func_args) -> func_result -> ContextManager -> file
**Async Flow:** ContextManager(async_func) -> async_retriable_func(func_args) -> func_result -> ContextManager -> file

Outputs a context manager that returns `retriable_func` or `async_retriable_func` on `__enter__`.
Awaiting of `func_result` from the `async_retriable_func` is managed externally by the user.",https://api.github.com/repos/jd/tenacity/issues/60,,2017-04-24T08:08:12Z,2017-04-24T08:08:12Z,2,26,0,1,[],[],[],[],,,,,[],https://github.com/jd/tenacity/pull/60.patch,https://api.github.com/repos/jd/tenacity/pulls/60/commits,326,"['afc75635ac8ac9da679edcb5d9c0b9d42a100a74', '6285801144570b175c38b2c2f54600f219814ed3']"
144,PullRequestEvent,2011-11-17 04:22:03+00:00,1670404,smira/txZMQ,55211,smira,,,497751,,Fix for EAGAIN being raised in ZMQConnection._readMultipart,closed,[],4,"I was unable to get txZMQ to react to new messages. Debugging the issue showed that ZMQConnection._readMultipart raised an EAGAIN exception on every received message. It seems, on my installation (Ubuntu 11.10, ZeroMQ 2.1.9, pyzmq 2.1.9), socket.rcvmore is a method. Changing this to socket.getsockopt(constants.RCVMORE) or socket.rcvmore() made the unit tests pass. This patch uses getsockopt in case socket.rcvmore is a boolean in some other version of pyzmq.",https://github.com/smira/txZMQ/issues/4,2011-11-17T04:22:00Z,2011-11-17T04:22:00Z,2011-11-17T04:22:00Z,1,1,1,1,[],[],[],[],smira,55211.0,,,[],https://github.com/smira/txZMQ/pull/4.patch,[],326,[]
168,PullRequestEvent,2018-07-20 20:54:35+00:00,61384494,zeth/inputs,945574,zeth,,,202953940,MDExOlB1bGxSZXF1ZXN0MjAyOTUzOTQw,Mice on the Mac,closed,False,36,"Fix the appkit mouse, try using Quartz also.",https://api.github.com/repos/zeth/inputs/issues/36,2018-07-20T20:54:35Z,2018-07-20T20:54:35Z,2018-07-20T20:54:35Z,7,273,69,1,OWNER,[],[],[],zeth,945574.0,User,False,[],https://github.com/zeth/inputs/pull/36.patch,https://api.github.com/repos/zeth/inputs/pulls/36/commits,326,"['52b66a5c2ca1ea7ac8ed7ca82f817a7417862147', '84b05c67b3440379c25d23f9f1b6d550df78efec', '65d50df36a1b7925777986cef676e7136b75b34e', '17a809018cd4053f34388dab6ba0879e82a7c715', '53a2ffc5c2b7b1b91f46b1c80f6733bf7daddbbe', '3ea9f924dd18da22780016d91db90ad99603b412', 'da01ae5fe6d4889da295a45353a78c7955b368bd']"
