,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
36,ReleaseEvent,2017-02-27 17:28:55+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,v1.5.0,Enhance native RTL-SDR support,This release drastically improves the performance of the native RTL-SDR backend on windows. There is also a minor speedup on linux for native backends with this release.
363,ReleaseEvent,2016-12-04 16:15:18+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,published,v0.3.4,symfit v0.3.4,"This version of `symfit` introduces a lot of improvements to the `Fit` object. Global fitting now works better, and the `Fit` object takes `constraints`.

Apart from this, it features many minor improvements and bug fixes."
622,ReleaseEvent,2018-06-20 13:08:55+00:00,94022519,gregoil/rotest,7492909,osherdp,,,published,v3.0.1,v3.0.1,Bug fix in priority of default values for inputs
896,ReleaseEvent,2016-11-30 19:08:11+00:00,25129800,mikf/gallery-dl,5375314,mikf,,,published,v0.6.1,,
1045,ReleaseEvent,2016-02-09 05:32:25+00:00,49729482,fukuball/fuku-ml,646843,fukuball,,,published,v0.0.8,FukuML v0.0.8,- Perceptron Binary Classification Learning Algorithm with Linear Regression Accelerator
1292,ReleaseEvent,2017-07-02 19:15:26+00:00,49326093,gpchelkin/scdlbot,920616,gpchelkin,,,published,v0.6.0,v0.6.0,"* Added text files to sdist
* Bandcamp and SoundCloud-widgets is now downloaded with youtube-dl
* Supported parsing widgets from pages
* Refactor"
1495,ReleaseEvent,2015-05-02 14:06:30+00:00,28453253,hughperkins/DeepCL,123560,hughperkins,,,published,v5.0.0,v5.0.0,"### New:

* Added Annealer trainer, and 'anneal=' commandline option
  * python and lua wrappers can also create Annealer trainer, as well as the existing SGD trainer

### Changes:

* bunch of changes to many of the classes now in `src/batch` directory, ie xxxBatcher classes, xxxNetAction type classes, and NetLearnerxxx classes, hence bumped major version to `5`, eg
  * XXXBatcher.tick: added parameter 'epoch' to 'tick' and 'run' methods
  * OnDemandBatcher constructor takes in a Batcher* object
  * created new Batcher2, and NetAction2 classes
  * removed BatchLearner class

### Bug fixes

* bunch of bugfixes to the python and lua wrappers
"
1713,ReleaseEvent,2017-01-22 14:14:26+00:00,5776030,bear/python-twitter,1267,bear,,,published,v3.2.1,3.2.1,
1799,ReleaseEvent,2018-03-05 20:53:34+00:00,62165703,kalaspuff/tomodachi,89139,kalaspuff,,,published,0.9.2,0.9.2,"* Improved error handling for bad requests (error 400) on HTTP calls.
* File watcher for hot-reload not excludes ignored directories in a more effective way to ease CPU load and for faster boot time for projects with thousands of files which should've been ignored.
"
1853,ReleaseEvent,2017-06-29 15:28:59+00:00,16846078,omaciel/fauxfactory,53362,omaciel,,,published,v2.1.1,v2.1.1,"New `gen_special` method added by Pavel Zagalsky generates random punctuation strings.
[fauxfactory-2.1.1.tar.gz](https://github.com/omaciel/fauxfactory/files/1112568/fauxfactory-2.1.1.tar.gz)







"
2138,ReleaseEvent,2016-09-21 16:37:15+00:00,6054289,niklasf/python-chess,402777,niklasf,,,published,v0.15.3,,
2180,ReleaseEvent,2017-02-08 11:36:39+00:00,16433372,wroberts/pytimeparse,357824,wroberts,,,published,1.1.6,pytimeparse 1.1.6,"- Merge commented out code for handling months and years
- Cleanups to `setup.py`"
