,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
8,IssueCommentEvent,2018-07-14 13:07:23+00:00,138318038,komuw/naz,5163857,komuw,,,340518563,405022676,I'm going to defer on this until such a bug is actually reported.,{},OWNER,User,False
10,IssueCommentEvent,2017-12-21 06:57:07+00:00,8387179,uiri/toml,364765,uiri,,,277924430,353273290,Closed by c30d7b9 in branch `0.9.X`,{},OWNER,User,False
42,IssueCommentEvent,2017-09-14 18:49:47+00:00,4295983,loli/medpy,832894,loli,,,159422937,329575239,"The alternate version 
`x86_64-linux-gnu-g++ -pthread -shared -Wl,-O1 -Wl,-Bsymbolic-functions -Wl,-Bsymbolic-functions -Wl,-z,relro -Wl,-Bsymbolic-functions -Wl,-z,relro -g -fstack-protector-strong -Wformat -Werror=format-security -Wdate-time -D_FORTIFY_SOURCE=2 maxflow.o wrapper.o graph.o -lboost_python-py35 -o maxflow.so`

works. I think I need `sys.version_info.major (2/3)` and `sys.version_info.minor (7/5)` do build this, as teh `libboost_python.so` invoked by `-lboost_python` can link to `libboost_python-py27.so` as well as `libboost_python-py35.so`.",{},OWNER,User,False
46,IssueCommentEvent,2016-04-25 23:55:21+00:00,18603138,WoLpH/mt940,270571,WoLpH,,,140156793,214566486,"Thanks for the patch, I've merged it all and I'm running the tests now. As soon as all tests succeed I'll push out a new release :)",{},,User,False
53,IssueCommentEvent,2018-02-05 04:36:07+00:00,93209191,cemsbr/yala,16239342,pyup-bot,,,294010892,362979409,Closing this in favor of #50,{},CONTRIBUTOR,User,False
76,IssueCommentEvent,2016-09-12 13:22:50+00:00,48198706,dschep/ntfy,667763,dschep,,,176211823,246345273,Awesome. thanks! That way of handling the xmpp req is fine :),{},,User,False
79,IssueCommentEvent,2017-05-18 03:53:39+00:00,10031150,emre/kaptan,3275593,pradyunsg,,,220267200,302293556,Sure. Please do. ^.^,{},,User,False
105,IssueCommentEvent,2017-03-10 04:50:36+00:00,6007295,fxsjy/jieba,3183748,alexlee728,,,8565742,285577212,"如何强制把地名分开，比如：北京饭店  ->  北京/饭店

现在是：北京饭店连起来的",{},,User,False
107,IssueCommentEvent,2016-12-30 06:48:14+00:00,6007295,fxsjy/jieba,7079750,bczhou,,,72050455,269738432,"however my resulit likes this:
`>>> import jieba
>>> import re
>>> jieba.re_han_default = re.compile(r'([\u4e00-\u9fa5a-zA-Z0-9+#&\._/β２]+)', re.UNICODE)
>>> jieba.add_word(""尿β２微球蛋白值"")
>>> list(jieba.cut(u""尿β２微球蛋白值""))
[u'\u5c3f', u'\u03b2', u'\uff12', u'\u5fae', u'\u7403', u'\u86cb', u'\u767d', u'\u503c']
`
@wangbin, my version error?",{},,User,False
112,IssueCommentEvent,2015-06-01 06:14:34+00:00,6007295,fxsjy/jieba,167837,fxsjy,,,83110032,107319854,我统计的单位是段落。 ,{},,User,False
