,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
5,IssueCommentEvent,2018-06-14 12:03:31+00:00,73567304,ofek/bit,6883168,impowski,,,265394919,397270162,@bjarnemagnussen And when I take for example partially signed transaction and signing it with second key myself I can't broadcast it to the network. Because for the first input `witness` script is different and I have a non-segwit address in the output.,{},NONE,User,False
15,IssueCommentEvent,2017-05-09 19:42:31+00:00,8387179,uiri/toml,364765,uiri,,,226773269,300279436,"Hi Marcus,

Thanks for the PR.

Do you think making it easy to reference the relevant version of the spec as `toml.__spec__` would also be useful? Currently, the information is in the README.",{},,User,False
17,IssueCommentEvent,2018-08-29 04:14:32+00:00,8387179,uiri/toml,8655789,codecov-io,,,354989018,416818511,"# [Codecov](https://codecov.io/gh/uiri/toml/pull/184?src=pr&el=h1) Report
> Merging [#184](https://codecov.io/gh/uiri/toml/pull/184?src=pr&el=desc) into [master](https://codecov.io/gh/uiri/toml/commit/e78f13a179b36e7b7597c9d58880ba4a5a74b83a?src=pr&el=desc) will **not change** coverage.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/uiri/toml/pull/184/graphs/tree.svg?width=650&token=qmQKDNSmnd&height=150&src=pr)](https://codecov.io/gh/uiri/toml/pull/184?src=pr&el=tree)

```diff
@@           Coverage Diff           @@
##           master     #184   +/-   ##
=======================================
  Coverage   92.63%   92.63%           
=======================================
  Files           5        5           
  Lines         842      842           
=======================================
  Hits          780      780           
  Misses         62       62
```



------

[Continue to review full report at Codecov](https://codecov.io/gh/uiri/toml/pull/184?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/uiri/toml/pull/184?src=pr&el=footer). Last update [e78f13a...260d6c5](https://codecov.io/gh/uiri/toml/pull/184?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,User,False
22,IssueCommentEvent,2017-04-05 13:59:46+00:00,82165392,flou/brume,352507,geronimo-iia,,,219511049,291870205,"@flou first conflict resolution with github GUI, nice to see in action",{},,User,False
26,IssueCommentEvent,2018-04-16 20:42:43+00:00,2792391,gruns/furl,1041265,gruns,,,314468912,381742515,I'll add it shortly!,{},OWNER,User,False
29,IssueCommentEvent,2015-11-20 14:46:09+00:00,46566669,jaraco/irc,308610,jaraco,,,118055442,158420148,"After further investigation, and based on your report, I believe the issue arises when more than 16k of data is sent without a newline in a DCC Chat session, it triggers a disconnect (with a non-helpful ""Bad peer! Naughty peer!"" comment in the code). In 576fd2d6df26, I've added some logging when that occurs that might at least verify my suspicion that this is the cause.

Can you run with the latest (unreleased) IRC code and see if your server reports a log message when that occurs?

I'm not sure why there's a 16k limit on messages. Maybe it's part of the spec or maybe the author just assumed a 16k limit, so even if you confirm this is the cause, more investigation will need to be done to better understand the rationale.

----------------------------------------
Original comment by: Jason R. Coombs
",{},,User,False
33,IssueCommentEvent,2016-07-24 02:40:00+00:00,46566669,jaraco/irc,308610,jaraco,,,142066857,234753430,Closing due to inactivity.,{},,User,False
51,IssueCommentEvent,2017-11-05 02:37:52+00:00,55258005,jopohl/urh,11001973,vsboost,,,270653824,341944847,"I have come across this as well, would be nice to set a minimal message length so if the signal ends with a 1 to add the necessary amount of 0's to complete the message.",{},NONE,User,False
52,IssueCommentEvent,2018-06-05 06:30:27+00:00,55258005,jopohl/urh,18219846,jopohl,,,329315845,394596684,"Did you try to create a new decoding with a substiution table like this?
![bildschirmfoto_2018-06-05_08-29-39](https://user-images.githubusercontent.com/18219846/40958739-aa58dcba-689a-11e8-9b45-9b76f8777915.png)
",{},OWNER,User,False
54,IssueCommentEvent,2017-07-06 06:47:37+00:00,55258005,jopohl/urh,18219846,jopohl,,,240807865,313310926,That is indeed pretty impressive! You got an idea how inspectrum achieves this behind the scenes?,{},,User,False
67,IssueCommentEvent,2016-08-02 22:26:32+00:00,769951,mhe/pynrrd,313970,hjmjohnson,,,155531067,237066076,"@aghayoor I need this done ASAP.  I have people here who need this, but it needs to be merged.
",{},,User,False
71,IssueCommentEvent,2012-02-06 10:07:26+00:00,1673145,FSX/misaka,64273,FSX,,,3103840,3826095,That's strange. Are you using 1.0.0? In 1.0.0 `src/misaka.c` is generated by Cython.,{},,,
81,IssueCommentEvent,2017-06-26 12:41:33+00:00,7369432,Turbo87/utm,316517,Juanlu001,,,238504994,311047707,Thanks to you for your quick response!,{},,User,False
88,IssueCommentEvent,2015-09-22 21:50:42+00:00,20479128,amol-/depot,1154044,rlam3,,,107275175,142432557,"@amol- I'm not entirely sure if this is the proper way to do it with your depot code. But I managed to add a new attribute to the UploadedFileField so it can take in the folder name/ sub directory name for S3

So far, it seems to be working for me on s3.

Would love to know what your thoughts on this are:

https://github.com/rlam3/depot/commit/81d0660dbd9b4a1d46f7042a9bf542a66cf509ef

Now it looks like this:

```
... some model with SQLAlchemy

class User(db.Model)
    image = db.Column(UploadedFileField(upload_storage='app_name/bucket_name',upload_directory='image_subdir'))

...

if request.POST is ""POST""
    user1_image_file = request.files.get('document')
    user = User(image=user1_image_file)
    db.session.add(user)
    db.session.commit()

```

Thanks!",{},,User,False
89,IssueCommentEvent,2017-03-15 07:54:02+00:00,20479128,amol-/depot,635911,vlcinsky,,,177722684,286666538,"I can try to modify the test to see, that if I attach the files after the doc instance is already added to a session helps.
Personally I do not expect any improvement.",{},,User,False
96,IssueCommentEvent,2017-07-06 12:36:14+00:00,27924304,cdent/gabbi,34498,cdent,,,240941831,313383558,@jd and @jaypipes you've thought about this topic before. If you've got input that would be great.,{},,User,False
104,IssueCommentEvent,2018-04-28 18:28:55+00:00,93209191,cemsbr/yala,16239342,pyup-bot,,,315408877,385196533,Closing this in favor of #81,{},CONTRIBUTOR,User,False
105,IssueCommentEvent,2018-04-06 11:58:23+00:00,93209191,cemsbr/yala,8655789,codecov-io,,,311947956,379231978,"# [Codecov](https://codecov.io/gh/cemsbr/yala/pull/75?src=pr&el=h1) Report
> Merging [#75](https://codecov.io/gh/cemsbr/yala/pull/75?src=pr&el=desc) into [master](https://codecov.io/gh/cemsbr/yala/commit/086769e43c46de6c1ec345b2471de4968e5a89e5?src=pr&el=desc) will **not change** coverage.
> The diff coverage is `n/a`.

[![Impacted file tree graph](https://codecov.io/gh/cemsbr/yala/pull/75/graphs/tree.svg?height=150&width=650&token=SNtkPj7xgt&src=pr)](https://codecov.io/gh/cemsbr/yala/pull/75?src=pr&el=tree)

```diff
@@           Coverage Diff           @@
##           master      #75   +/-   ##
=======================================
  Coverage   90.87%   90.87%           
=======================================
  Files           5        5           
  Lines         263      263           
  Branches       38       38           
=======================================
  Hits          239      239           
  Misses         16       16           
  Partials        8        8
```



------

[Continue to review full report at Codecov](https://codecov.io/gh/cemsbr/yala/pull/75?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/cemsbr/yala/pull/75?src=pr&el=footer). Last update [086769e...e1d2247](https://codecov.io/gh/cemsbr/yala/pull/75?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,User,False
110,IssueCommentEvent,2017-03-04 22:05:33+00:00,72066935,cs01/gdbgui,904614,gnzlbg,,,211079728,284188077,"@cs01 IIUC lldb-mi should be 1:1 exactly compatible with gdb-mi, but the project is not that old, so maybe the features that you mention are just not implemented yet. I think that you could show your work on the llvm mailing list, and ask for help about the remaining lldb-mi commands that right now do not work. I see that you are using llvm 3.8, so maybe those issues are already fixed in 3.9 or 4.0. I'm sure the LLDB guys will be keen to help!

",{},,User,False
142,IssueCommentEvent,2016-12-10 22:37:05+00:00,9896961,dbrgn/RPLCD,105168,dbrgn,,,194539981,266244846,This is now at a stage where it can replace the README.,{},,User,False
152,IssueCommentEvent,2016-06-06 16:39:55+00:00,48198706,dschep/ntfy,667763,dschep,,,158505986,224014905,Thanks!,{},,User,False
161,IssueCommentEvent,2017-10-19 11:13:50+00:00,10031150,emre/kaptan,26336,tony,,,220267200,337876699,@pradyunsg this is live in v0.5.9,{},COLLABORATOR,User,False
179,IssueCommentEvent,2018-08-17 02:38:24+00:00,6007295,fxsjy/jieba,6558572,ShenDezhou,,,16711059,413740899,@morefreeze jieba做的是中文分词，先用(\r\n|\s)正则分出来句子后，再进行前缀匹配或者用HMM从概率分布图上计算最短路径，在最新版本引入的ChineseAnalyzer模块作者用了whoosh模块的StopAnalyzer来剔除分词后出现的停用词。如果你想在分词前剔除停用词，可以在修改re_skip_default和re_skip_cut_all正则，但可能会影响jieba分词的F1Measure结果。,{},NONE,User,False
