,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
1063,ReleaseEvent,2017-03-17 13:14:05+00:00,7591383,python273/vk_api,3097956,python273,,,published,v8.5,vk_api 8.5,Рефакторинг
1217,ReleaseEvent,2017-09-03 14:35:10+00:00,33870982,erocarrera/pefile,213827,erocarrera,,,published,v2017.9.3,pefile 2017.9.3,"Merged PRs: #188, #169, #166, #165, #154, #174, and #210. 
I've also improved handling of some corner cases of files with invalid exports and improved the is_driver check."
1430,ReleaseEvent,2018-02-27 07:08:33+00:00,99481053,ahopkins/sanic-jwt,166269,ahopkins,,,published,v1.0.1,Version 1.0.1 [2018-02-27],"**Added**
- `OPTIONS` handler method for `BaseEndpoint`

**Fixed**
- Some tests for claims that were not using UTC timestamps
- Consistency of docs with `class_views`"
1624,ReleaseEvent,2016-05-17 17:39:27+00:00,33266451,JimmXinu/FanFicFare,11446969,JimmXinu,,,published,v2.3.2,FanFicFare v2.3.2,"# Installation instructions:

Plugin:
---

Install zip attached file.

Web service:
---

http://fanficfare.appspot.com/

Command line interface:
---
Rather being delivered as a zip file with dependencies included, FanFicFare is delivered as a `pip` Python package.  It's been tested on Python 2.6 and 2.7, but not on Python 3.

`pip install FanFicFare`
or
`pip install --upgrade FanFicFare`
...to update.

(pip will automatically install dependencies beautifulsoup4, html5lib, chardet and six.)

Run `fanficfare -h` from command-line.

## Changes:

- Remove some more print output (hopefully the last) in the hopes it will help with Mac.
- Fix for %p (am/pm) date parsing on non-en_US locales. - AKA Fix for edeniz's date issues with SB.
- Fix for Yet Another Site Change on quotevcom.
- Fix for Mac OS X crashes - changes to progress bar dialogs implementation.
- Update translations.
- Fix for Mac OS X freezes - set log level to CRITICAL unless calibre in debug or in BG job.
- Update included html2text for web/plugin, require as dependency for CLI. (Fix for obscure problem with URLs in story with text output.)
- Change adapter_ncisfictionnet to eFiction Base due to site change.
- Fixes for ficbook.net changes.
- Remove dead site: bdsm-geschichten.net
- Remove dead site: scarhead.net
- Remove dead site: www.therabidreader.com
- Remove dead site: grangerenchanted.com
- Remove dead site: www.nickngreg.nl
- Remove dead site: tokra.fandomnet.com
- Remove dead site: buffynfaith.net 
"
1880,ReleaseEvent,2016-10-11 07:33:43+00:00,13265524,balloob/pychromecast,1444314,balloob,,,published,0.7.5,0.7.5,- Handle invalid JSON - #119 (@molobrakos)
2060,ReleaseEvent,2017-06-09 05:30:42+00:00,63717172,maximkulkin/lollipop,10785,maximkulkin,,,published,v1.1.4,v1.1.4,"* Add support for serializing sequences and mappings other than list and dict
* Change Tuple type to return tuples on load()

"
2476,ReleaseEvent,2017-03-15 12:24:20+00:00,69878276,Stranger6667/postmarker,1236561,Stranger6667,,,published,0.8.1,Release 0.8.1,- Fixed needless requests when `count` is more than number of available items. `#107`_
3250,ReleaseEvent,2016-06-07 18:32:40+00:00,21331244,MartijnBraam/python-isc-dhcp-leases,6928199,MartijnBraam,,,published,0.8.1,Performance improvements,This release improves performance for parsing large lease databases thanks to @andir.
3865,ReleaseEvent,2018-06-08 12:14:03+00:00,109032526,onelogin/onelogin-python-aws-assume-role,600897,pitbulk,263373,onelogin,published,v1.2.0,v1.2.0,"* [#10](https://github.com/onelogin/onelogin-python-aws-assume-role/issues/10) Be able to provide ip_address parameter to bypass MFA
* [#7](https://github.com/onelogin/onelogin-python-aws-assume-role/issues/7) Fix Credential writer.
* Improve error handler: Detect when OL API Key data is wrong on initialization and detect when get_saml_assertion returns 400 or 401 and try to get new input when possible.
* Update dependencies: OneLogin Python SDK and Boto3"
4042,ReleaseEvent,2018-08-27 00:10:17+00:00,921367,cobrateam/splinter,52241,andrewsmedina,403905,cobrateam,published,0.9.0,,"# whats's new in splinter 0.9.0?

* `phantomjs` support was removed (https://github.com/cobrateam/splinter/issues/592)
* add options argument for chrome driver (https://github.com/cobrateam/splinter/pull/345)
* (bugfix) avoid element.find_by_text searches whole dom (https://github.com/cobrateam/splinter/issues/612)
* add suport for zope.testbrowser 5+
* handle webdriver StaleElementReferenceException (https://github.com/cobrateam/splinter/issues/541)
* add support for Flask 1+
* add support for seleniu 3.14.0
* update lxml to 4.2.4
* update cssselect to 1.0.3"
4327,ReleaseEvent,2015-12-11 23:27:41+00:00,37571213,minio/minio-py,622699,harshavardhana,695951,minio,published,0.2.9,Moved back to certifi due to issues,
4582,ReleaseEvent,2016-11-28 14:55:13+00:00,51914365,mozilla-services/kinto-dist,229453,Natim,1066228,mozilla-services,published,1.4,,"## Kinto

**kinto 4.3.4 → 4.3.6**: https://github.com/Kinto/kinto-admin/releases/tag/4.3.6

**Bug fixes**

- Fix crash in permission endpoint when merging permissions from settings and from
  permissions backend (fixes #926)
- Fix crash in PostgreSQL backend when specified bound permissions is empty (fixes #906)
- Fix response status for OPTION request on version redirection (fixes #852)
- Fix crash in authorization policy when object ids contain unicode (fixes #931)
- Permissions are now correctly removed from permission backend when a parent
  object is deleted (fixes #898)
- Add deletion of multiple groups in API docs (#928)
- Fix ``record_id`` attribute in history entries when several records are
  modified via a batch request (fixes #942)


## kinto-admin

**kinto-admin 1.5.0 → 1.5.1**: https://github.com/Kinto/kinto-admin/releases/tag/1.5.1

**Bug fixes**

- Fix #339: Fix server history not saved. (#342)
- Fix #340: Fix broken saved session restore. (#341)
- Fix #332: Display app version number in the footer. (#338)
- Fix broken timeago helper. (#335)
- Fix #336: Fix cannot save bucket attributes upon creation. (#337)


## kinto-ldap

**kinto-ldap 0.2.1 → 0.3.0**: https://github.com/Kinto/kinto-ldap/releases/tag/0.3.0

**New features**

- Support login from multiple DN from the same LDAP server (Kinto/kinto-ldap#16)
"
5188,ReleaseEvent,2018-05-22 13:20:59+00:00,38744670,zalando/patroni,3407345,CyberDem0n,1564818,zalando,published,v1.4.4,,https://github.com/zalando/patroni/blob/master/docs/releases.rst#version-144
5205,ReleaseEvent,2016-02-11 21:33:33+00:00,35882519,zalando/connexion,510328,hjacobs,1564818,zalando,published,1.0.57,1.0.57,"* #143: add option to authenticate even when the path is not found
* #145: support setting headers on 204 response status code"
5430,ReleaseEvent,2018-06-21 13:21:57+00:00,81349068,snipsco/snips-nlu,11029979,adrienball,2564618,snipsco,published,0.15.0,0.15.0,"### Changed
- Language resources are now packaged separately from the Snips NLU core
library, and can be fetched using `snips-nlu download <language>`.
- The CLI tool now consists in a single entry point, `snips-nlu`, which exposes
several commands.

### Added
- CLI command to parse a query"
5863,ReleaseEvent,2018-01-15 06:42:34+00:00,26029828,ForensicArtifacts/artifacts,3888750,joachimmetz,3381114,ForensicArtifacts,published,20180115,artifacts-20180115,Release of version 20180115
