,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
50,PullRequestEvent,2017-06-23 14:57:38+00:00,7369432,Turbo87/utm,316517,Juanlu001,,,127201690,,Implement NumPy support (take 2),closed,False,30,"This PR supersedes #24.

I just took @TheBB commit and improved the `.travis.yml` script to provide code coverage using Codecov and two paths, with and without NumPy. For instance, you can see here that only the NumPy path is being tested:

https://codecov.io/gh/Juanlu001/utm/src/numpy/utm/conversion.py#L5

The other things is that now the tests _require_ NumPy, so I was not sure on how to proceed here. I will wait for your comments :)",https://api.github.com/repos/Turbo87/utm/issues/30,,2017-06-23T14:57:38Z,2017-06-23T14:57:38Z,6,143,32,3,[],[],[],[],,,,,[],https://github.com/Turbo87/utm/pull/30.patch,https://api.github.com/repos/Turbo87/utm/pulls/30/commits,086,"['354339a9fc2d06ac87820f18b0bf3af5ab3cc68b', '06c4211080c656b5044065d138d07b46843096c4', '146656ea8917282e1412e91e87081de6a781e8fd', '36a44d337a46de0e52db4318a7529bdb4b0569c6', '23f658f22865a729d411a7110eafe8888510b06f', 'b88f575a10948463bb845764679146582f6a3a76']"
55,PullRequestEvent,2015-07-22 18:35:10+00:00,27924304,cdent/gabbi,3062655,ravichandrasadineni,,,40596469,,fixes #66,closed,False,67,,https://api.github.com/repos/cdent/gabbi/issues/67,,2015-07-22T18:35:10Z,2015-07-22T18:35:10Z,1,8,3,1,[],[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/67.patch,https://api.github.com/repos/cdent/gabbi/pulls/67/commits,086,['c0531d1653b7ec1982fa968950cda940267885bd']
73,PullRequestEvent,2017-05-14 02:41:19+00:00,9896961,dbrgn/RPLCD,305679,thijstriemstra,,,120470827,,Test against python 3.6,open,False,56,,https://api.github.com/repos/dbrgn/RPLCD/issues/56,,,2017-05-14T02:41:18Z,1,1,0,1,[],[],[],[],,,,,[],https://github.com/dbrgn/RPLCD/pull/56.patch,https://api.github.com/repos/dbrgn/RPLCD/pulls/56/commits,086,"['2e1364bef6513e64d2708cf1218593b8e840412a', '04f87e3bbb9816b1decae977aeb1834270d0bbfb', '791b60932fa69bc192b3dc3e3de184ccb1edeba0', 'ac46af9f503c5e1fe9ae100c369394b02de57025']"
145,PullRequestEvent,2017-12-08 06:02:05+00:00,95191952,rainx/pytdx,101971,rainx,,,157169562,,fix bugs ,closed,False,110,ref to https://github.com/rainx/pytdx/issues/109  ,https://api.github.com/repos/rainx/pytdx/issues/110,2017-12-08T06:02:04Z,2017-12-08T06:02:04Z,2017-12-08T06:02:04Z,3,3,3,2,CONTRIBUTOR,[],[],[],rainx,101971.0,User,False,[],https://github.com/rainx/pytdx/pull/110.patch,https://api.github.com/repos/rainx/pytdx/pulls/110/commits,086,"['893e806c32fbb246e36d7889a592e7b21acdb58b', '023dd2f9653ce3574b6bf046672a7db863eebd2f', 'e51c892abf682fc8864211f9eee91e446df14e99']"
171,PullRequestEvent,2015-01-02 19:02:17+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,26760093,,Restructure dictionary modules,closed,False,88,"Add a spec to get these information.

- node -> scope visibility

    To warn useless/undeclared variables.

- node -> implicity

    To warn implicit visibility variables.

- node -> is unknown builtin

    To warn unknown options.

- node -> is used

    To warn undeclared variables.

- node -> is reachable

    To warn unused variables.",https://api.github.com/repos/Kuniwak/vint/issues/88,2015-01-02T19:02:17Z,2015-01-02T19:02:17Z,2015-01-02T19:02:17Z,9,612,401,19,[],[],[],[],Kuniwak,1124024.0,User,False,[],https://github.com/Kuniwak/vint/pull/88.patch,https://api.github.com/repos/Kuniwak/vint/pulls/88/commits,086,"['5d72733f9823a226ef4bbee60d5b75e0a9e08e1a', '3bc7b79981b6571e0254deecf8faa43aae6aa37e', 'e72504f623cac1b9a707cad6b410766348ba04d7', '34680f96244f7d9af5acd9175bb3641d9d84d832', 'fe90fc497361195d5d2c60d540740788ac57803a', '17096c8663fba175fdde8338af5f274a6943c6f6', 'e814994ca9ee632ca4f275102322731e7bbb1e18', 'aec80eeec424085c65bdb890d83c1eb5fe234780', 'b1f3157e44e3c9acf76084343472642865805b07']"
185,PullRequestEvent,2017-09-26 02:11:43+00:00,76012224,ayemos/akagi,16239342,pyup-bot,,,143023309,,Update sphinx to 1.6.4,open,False,30,"
There's a new version of [Sphinx](https://pypi.python.org/pypi/Sphinx) available.
You are currently using **1.5.5**. I have updated it to **1.6.4**



These links might come in handy:  <a href=""https://pypi.python.org/pypi/sphinx"">PyPI</a> | <a href=""https://pyup.io/changelogs/sphinx/"">Changelog</a> | <a href=""http://sphinx-doc.org/"">Homepage</a> 



### Changelog
> 
>### 1.6.4

>=====================================

>Features added
>--------------

>* 3926: Add ``autodoc_warningiserror`` to suppress the behavior of ``-W``
>  option during importing target modules on autodoc

>Bugs fixed
>----------

>* 3924: docname lost after dynamically parsing RST in extension
>* 3946: Typo in sphinx.sty (this was a bug with no effect in default context)
>* :pep: and :rfc: does not supports ``default-role`` directive (refs: 3960)
>* 3960: default_role = &#39;guilabel&#39; not functioning
>* Missing ``texinputs_win/Makefile`` to be used in latexpdf builder on windows.
>* 4026: nature: Fix macOS Safari scrollbar color
>* 3877: Fix for C++ multiline signatures.
>* 4006: Fix crash on parallel build
>* 3969: private instance attributes causes AttributeError
>* 4041: C++, remove extra name linking in function pointers.
>* 4038: C, add missing documentation of ``member`` role.
>* 4044: An empty multicolumn cell causes extra row height in PDF output
>* 4049: Fix typo in output of sphinx-build -h
>* 4062: hashlib.sha1() must take bytes, not unicode on Python 3
>* Avoid indent after index entries in latex (refs: 4066)
>* 4070: crashes when the warning message contains format strings
>* 4067: Return non-zero exit status when make subprocess fails
>* 4055: graphviz: the :align: option does not work for SVG output
>* 4055: graphviz: the :align: center option does not work for latex output
>* 4051: ``warn()`` function for HTML theme outputs &#39;None&#39; string



>### 1.6.3

>=====================================

>Features added
>--------------

>* latex: hint that code-block continues on next page (refs: 3764, 3792)

>Bugs fixed
>----------

>* 3821: Failed to import sphinx.util.compat with docutils-0.14rc1
>* 3829: sphinx-quickstart template is incomplete regarding use of alabaster
>* 3772: &#39;str object&#39; has no attribute &#39;filename&#39;
>* Emit wrong warnings if citation label includes hyphens (refs: 3565)
>* 3858: Some warnings are not colored when using --color option
>* 3775: Remove unwanted whitespace in default template
>* 3835: sphinx.ext.imgmath fails to convert SVG images if project directory
>  name contains spaces
>* 3850: Fix color handling in make mode&#39;s help command
>* 3865: use of self.env.warn in sphinx extension fails
>* 3824: production lists apply smart quotes transform since Sphinx 1.6.1
>* latex: fix ``\sphinxbfcode`` swallows initial space of argument
>* 3878: Quotes in auto-documented class attributes should be straight quotes
>  in PDF output
>* 3881: LaTeX figure floated to next page sometimes leaves extra vertical
>  whitespace
>* 3885: duplicated footnotes raises IndexError
>* 3873: Failure of deprecation warning mechanism of
>  ``sphinx.util.compat.Directive``
>* 3874: Bogus warnings for &quot;citation not referenced&quot; for cross-file citations
>* 3860: Don&#39;t download images when builders not supported images
>* 3860: Remote image URIs without filename break builders not supported remote
>  images
>* 3833: command line messages are translated unintentionally with ``language``
>  setting.
>* 3840: make checking ``epub_uid`` strict
>* 3851, 3706: Fix about box drawing characters for PDF output
>* 3900: autosummary could not find methods
>* 3902: Emit error if ``latex_documents`` contains non-unicode string in py2



>### 1.6.2

>=====================================

>Incompatible changes
>--------------------

>* 3789: Do not require typing module for python&gt;=3.5

>Bugs fixed
>----------

>* 3754: HTML builder crashes if HTML theme appends own stylesheets
>* 3756: epub: Entity &#39;mdash&#39; not defined
>* 3758: Sphinx crashed if logs are emitted in conf.py
>* 3755: incorrectly warns about dedent with literalinclude
>* 3742: `RTD &lt;https://readthedocs.org/&gt;`_ PDF builds of Sphinx own docs are
>  missing an index entry in the bookmarks and table of contents. This is
>  `rtfd/readthedocs.org2857
>  &lt;https://github.com/rtfd/readthedocs.org/issues/2857&gt;`_ issue, a workaround
>  is obtained using some extra LaTeX code in Sphinx&#39;s own :file:`conf.py`
>* 3770: Build fails when a &quot;code-block&quot; has the option emphasize-lines and the
>  number indicated is higher than the number of lines
>* 3774: Incremental HTML building broken when using citations
>* 3763: got epubcheck validations error if epub_cover is set
>* 3779: &#39;ImportError&#39; in sphinx.ext.autodoc due to broken &#39;sys.meta_path&#39;.
>  Thanks to Tatiana Tereshchenko.
>* 3796: env.resolve_references() crashes when non-document node given
>* 3803: Sphinx crashes with invalid PO files
>* 3791: PDF &quot;continued on next page&quot; for long tables isn&#39;t internationalized
>* 3788: smartquotes emits warnings for unsupported languages
>* 3807: latex Makefile for ``make latexpdf`` is only for unixen
>* 3781: double hyphens in option directive are compiled as endashes
>* 3817: latex builder raises AttributeError



>### 1.6.1

>=====================================

>Dependencies
>------------



>### 1.6


>* LDML format  support in i18n feature
>* ``sphinx.addnodes.termsep``
>* Some functions and classes in ``sphinx.util.pycompat``:
>  ``zip_longest``, ``product``, ``all``, ``any``, ``next``, ``open``,
>  ``class_types``, ``base_exception``, ``relpath``, ``StringIO``, ``BytesIO``.
>  Please use the standard library version instead;

>If any deprecation warning like ``RemovedInSphinxXXXWarning`` are displayed,
>please refer :ref:`when-deprecation-warnings-are-displayed`.

>Features added
>--------------



>### 1.6b3


>* 3588: No compact (p tag) html output in the i18n document build even when
>  :confval:`html_compact_lists` is True.
>* The ``make latexpdf`` from 1.6b1 (for GNU/Linux and Mac OS, using
>  ``latexmk``) aborted earlier in case of LaTeX errors than was the case with
>  1.5 series, due to hard-coded usage of ``--halt-on-error`` option. (refs 3695)
>* 3683: sphinx.websupport module is not provided by default
>* 3683: Failed to build document if builder.css_file.insert() is called
>* 3714: viewcode extension not taking ``highlight_code=&#39;none&#39;`` in account
>* 3698: Moving :doc: to std domain broke backwards compatibility
>* 3633: misdetect unreferenced citations



>### 1.6b2


>* 3662: ``builder.css_files`` is deprecated.  Please use ``add_stylesheet()``
>  API instead.



>### 1.6b1


>* ``sphinx.util.compat.Directive`` class is now deprecated. Please use instead
>  ``docutils.parsers.rst.Directive``
>* ``sphinx.util.compat.docutils_version`` is now deprecated
>* 2367: ``Sphinx.warn()``, ``Sphinx.info()`` and other logging methods are now
>  deprecated.  Please use ``sphinx.util.logging`` (:ref:`logging-api`) instead.
>* 3318: ``notice`` is now deprecated as LaTeX environment name and will be
>  removed at Sphinx 1.7. Extension authors please use ``sphinxadmonition``
>  instead (as Sphinx does since 1.5.)
>* ``Sphinx.status_iterator()`` and ``Sphinx.old_status_iterator()`` is now
>  deprecated.  Please use ``sphinx.util:status_iterator()`` instead.
>* ``Sphinx._directive_helper()`` is deprecated. Please use
>  ``sphinx.util.docutils.directive_helper()`` instead.
>* ``BuildEnvironment.set_warnfunc()`` is now deprecated
>* Following methods of ``BuildEnvironment`` is now deprecated.

>  - ``BuildEnvironment.note_toctree()``
>  - ``BuildEnvironment.get_toc_for()``
>  - ``BuildEnvironment.get_toctree_for()``
>  - ``BuildEnvironment.create_index()``

>  Please use ``sphinx.environment.adapters`` modules instead.
>* latex package  ``footnote`` is not loaded anymore by its bundled replacement
>  ``footnotehyper-sphinx``. The redefined macros keep the same names as in the
>  original package.
>* 3429: deprecate config setting ``latex_keep_old_macro_names``. It will be
>  removed at 1.7, and already its default value has changed from ``True`` to
>  ``False``.
>* 3221: epub2 builder is deprecated
>* 3254: ``sphinx.websupport`` is now separated into independent package;
>  ``sphinxcontrib-websupport``.  ``sphinx.websupport`` will be removed in
>  Sphinx-2.0.
>* 3628: ``sphinx_themes`` entry_point is deprecated.  Please use
>  ``sphinx.html_themes`` instead.



>### 1.5.6

>=====================================

>Bugs fixed
>----------

>* 3614: Sphinx crashes with requests-2.5.0
>* 3618: autodoc crashes with tupled arguments
>* 3664: No space after the bullet in items of a latex list produced by Sphinx
>* 3657: EPUB builder crashes if document startswith genindex exists
>* 3588: No compact (p tag) html output in the i18n document build even when
>  :confval:`html_compact_lists` is True.
>* 3685: AttributeError when using 3rd party domains
>* 3702: LaTeX writer styles figure legends with a hard-coded ``\small``
>* 3708: LaTeX writer allows irc scheme
>* 3717: Stop enforcing that favicon&#39;s must be .ico
>* 3731, 3732: Protect isenumclass predicate against non-class arguments
>* 3320: Warning about reference target not being found for container types
>* Misspelled ARCHIVEPREFIX in Makefile for latex build repertory







*Got merge conflicts? Close this PR and delete the branch. I'll create a new PR for you.*

Happy merging! 🤖
",https://api.github.com/repos/ayemos/akagi/issues/30,,,2017-09-26T02:11:42Z,1,1,1,1,NONE,[],[],[],,,,,[],https://github.com/ayemos/akagi/pull/30.patch,https://api.github.com/repos/ayemos/akagi/pulls/30/commits,086,['e682d97adbcf730a1670cf7e68ddcc264a9145a2']
186,PullRequestEvent,2018-03-19 03:45:51+00:00,76012224,ayemos/akagi,16239342,pyup-bot,,,155504518,,Update cryptography to 2.1.4,closed,False,39,"
There's a new version of [cryptography](https://pypi.python.org/pypi/cryptography) available.
You are currently using **1.8.1**. I have updated it to **2.1.4**



These links might come in handy:  <a href=""https://pypi.python.org/pypi/cryptography"">PyPI</a> | <a href=""https://pyup.io/changelogs/cryptography/"">Changelog</a> | <a href=""https://github.com/pyca/cryptography"">Repo</a> 



### Changelog
> 
>### 2.1.3

>~~~~~~~~~~~~~~~~~~

>* Updated Windows, macOS, and ``manylinux1`` wheels to be compiled with
>  OpenSSL 1.1.0g.

>.. _v2-1-2:



>### 2.1.2

>~~~~~~~~~~~~~~~~~~

>* Corrected a bug with the ``manylinux1`` wheels where OpenSSL&#39;s stack was
>  marked executable.

>.. _v2-1-1:



>### 2.1.1

>~~~~~~~~~~~~~~~~~~

>* Fixed support for install with the system ``pip`` on Ubuntu 16.04.

>.. _v2-1:



>### 2.1

>~~~~~~~~~~~~~~~~

>* **FINAL DEPRECATION** Python 2.6 support is deprecated, and will be removed
>  in the next release of ``cryptography``.
>* **BACKWARDS INCOMPATIBLE:** ``Whirlpool``, ``RIPEMD160``, and
>  ``UnsupportedExtension`` have been removed in accordance with our
>  :doc:`/api-stability` policy.
>* **BACKWARDS INCOMPATIBLE:**
>  :attr:`DNSName.value &lt;cryptography.x509.DNSName.value&gt;`,
>  :attr:`RFC822Name.value &lt;cryptography.x509.RFC822Name.value&gt;`, and
>  :attr:`UniformResourceIdentifier.value
>  &lt;cryptography.x509.UniformResourceIdentifier.value&gt;`
>  will now return an :term:`A-label` string when parsing a certificate
>  containing an internationalized domain name (IDN) or if the caller passed
>  a :term:`U-label` to the constructor. See below for additional deprecations
>  related to this change.
>* Installing ``cryptography`` now requires ``pip`` 6 or newer.
>* Deprecated passing :term:`U-label` strings to the
>  :class:`~cryptography.x509.DNSName`,
>  :class:`~cryptography.x509.UniformResourceIdentifier`, and
>  :class:`~cryptography.x509.RFC822Name` constructors. Instead, users should
>  pass values as :term:`A-label` strings with ``idna`` encoding if necessary.
>  This change will not affect anyone who is not processing internationalized
>  domains.
>* Added support for
>  :class:`~cryptography.hazmat.primitives.ciphers.algorithms.ChaCha20`. In
>  most cases users should choose
>  :class:`~cryptography.hazmat.primitives.ciphers.aead.ChaCha20Poly1305`
>  rather than using this unauthenticated form.
>* Added :meth:`~cryptography.x509.CertificateRevocationList.is_signature_valid`
>  to :class:`~cryptography.x509.CertificateRevocationList`.
>* Support :class:`~cryptography.hazmat.primitives.hashes.BLAKE2b` and
>  :class:`~cryptography.hazmat.primitives.hashes.BLAKE2s` with
>  :class:`~cryptography.hazmat.primitives.hmac.HMAC`.
>* Added support for
>  :class:`~cryptography.hazmat.primitives.ciphers.modes.XTS` mode for
>  AES.
>* Added support for using labels with
>  :class:`~cryptography.hazmat.primitives.asymmetric.padding.OAEP` when using
>  OpenSSL 1.0.2 or greater.
>* Improved compatibility with NSS when issuing certificates from an issuer
>  that has a subject with non-``UTF8String`` string types.
>* Add support for the :class:`~cryptography.x509.DeltaCRLIndicator` extension.
>* Add support for the :class:`~cryptography.x509.TLSFeature`
>  extension. This is commonly used for enabling ``OCSP Must-Staple`` in
>  certificates.
>* Add support for the :class:`~cryptography.x509.FreshestCRL` extension.

>.. _v2-0-3:



>### 2.0.3

>~~~~~~~~~~~~~~~~~~

>* Fixed an issue with weak linking symbols when compiling on macOS
>  versions older than 10.12.


>.. _v2-0-2:



>### 2.0.2

>~~~~~~~~~~~~~~~~~~

>* Marked all symbols as hidden in the ``manylinux1`` wheel to avoid a
>  bug with symbol resolution in certain scenarios.


>.. _v2-0-1:



>### 2.0.1

>~~~~~~~~~~~~~~~~~~

>* Fixed a compilation bug affecting OpenBSD.
>* Altered the ``manylinux1`` wheels to statically link OpenSSL instead of
>  dynamically linking and bundling the shared object. This should resolve
>  crashes seen when using ``uwsgi`` or other binaries that link against
>  OpenSSL independently.
>* Fixed the stack level for the ``signer`` and ``verifier`` warnings.


>.. _v2-0:



>### 2.0

>~~~~~~~~~~~~~~~~

>* **BACKWARDS INCOMPATIBLE:** Support for Python 3.3 has been dropped.
>* We now ship ``manylinux1`` wheels linked against OpenSSL 1.1.0f. These wheels
>  will be automatically used with most Linux distributions if you are running
>  the latest pip.
>* Deprecated the use of ``signer`` on
>  :class:`~cryptography.hazmat.primitives.asymmetric.rsa.RSAPrivateKey`,
>  :class:`~cryptography.hazmat.primitives.asymmetric.dsa.DSAPrivateKey`,
>  and
>  :class:`~cryptography.hazmat.primitives.asymmetric.ec.EllipticCurvePrivateKey`
>  in favor of ``sign``.
>* Deprecated the use of ``verifier`` on
>  :class:`~cryptography.hazmat.primitives.asymmetric.rsa.RSAPublicKey`,
>  :class:`~cryptography.hazmat.primitives.asymmetric.dsa.DSAPublicKey`,
>  and
>  :class:`~cryptography.hazmat.primitives.asymmetric.ec.EllipticCurvePublicKey`
>  in favor of ``verify``.
>* Added support for parsing
>  :class:`~cryptography.x509.certificate_transparency.SignedCertificateTimestamp`
>  objects from X.509 certificate extensions.
>* Added support for
>  :class:`~cryptography.hazmat.primitives.ciphers.aead.ChaCha20Poly1305`.
>* Added support for
>  :class:`~cryptography.hazmat.primitives.ciphers.aead.AESCCM`.
>* Added
>  :class:`~cryptography.hazmat.primitives.ciphers.aead.AESGCM`, a &quot;one shot&quot;
>  API for AES GCM encryption.
>* Added support for :doc:`/hazmat/primitives/asymmetric/x25519`.
>* Added support for serializing and deserializing Diffie-Hellman parameters
>  with
>  :func:`~cryptography.hazmat.primitives.serialization.load_pem_parameters`,
>  :func:`~cryptography.hazmat.primitives.serialization.load_der_parameters`,
>  and
>  :meth:`~cryptography.hazmat.primitives.asymmetric.dh.DHParameters.parameter_bytes`
>  .
>* The ``extensions`` attribute on :class:`~cryptography.x509.Certificate`,
>  :class:`~cryptography.x509.CertificateSigningRequest`,
>  :class:`~cryptography.x509.CertificateRevocationList`, and
>  :class:`~cryptography.x509.RevokedCertificate` now caches the computed
>  ``Extensions`` object. There should be no performance change, just a
>  performance improvement for programs accessing the ``extensions`` attribute
>  multiple times.


>.. _v1-9:



>### 1.9

>~~~~~~~~~~~~~~~~

>* **BACKWARDS INCOMPATIBLE:** Elliptic Curve signature verification no longer
>  returns ``True`` on success. This brings it in line with the interface&#39;s
>  documentation, and our intent. The correct way to use
>  :meth:`~cryptography.hazmat.primitives.asymmetric.ec.EllipticCurvePublicKey.verify`
>  has always been to check whether or not
>  :class:`~cryptography.exceptions.InvalidSignature` was raised.
>* **BACKWARDS INCOMPATIBLE:** Dropped support for macOS 10.7 and 10.8.
>* **BACKWARDS INCOMPATIBLE:** The minimum supported PyPy version is now 5.3.
>* Python 3.3 support has been deprecated, and will be removed in the next
>  ``cryptography`` release.
>* Add support for providing ``tag`` during
>  :class:`~cryptography.hazmat.primitives.ciphers.modes.GCM` finalization via
>  :meth:`~cryptography.hazmat.primitives.ciphers.AEADDecryptionContext.finalize_with_tag`.
>* Fixed an issue preventing ``cryptography`` from compiling against
>  LibreSSL 2.5.x.
>* Added
>  :meth:`~cryptography.hazmat.primitives.asymmetric.ec.EllipticCurvePublicKey.key_size`
>  and
>  :meth:`~cryptography.hazmat.primitives.asymmetric.ec.EllipticCurvePrivateKey.key_size`
>  as convenience methods for determining the bit size of a secret scalar for
>  the curve.
>* Accessing an unrecognized extension marked critical on an X.509 object will
>  no longer raise an ``UnsupportedExtension`` exception, instead an
>  :class:`~cryptography.x509.UnrecognizedExtension` object will be returned.
>  This behavior was based on a poor reading of the RFC, unknown critical
>  extensions only need to be rejected on certificate verification.
>* The CommonCrypto backend has been removed.
>* MultiBackend has been removed.
>* ``Whirlpool`` and ``RIPEMD160`` have been deprecated.


>.. _v1-8-2:



>### 1.8.2

>~~~~~~~~~~~~~~~~~~

>* Fixed a compilation bug affecting OpenSSL 1.1.0f.
>* Updated Windows and macOS wheels to be compiled against OpenSSL 1.1.0f.


>.. _v1-8-1:







*Got merge conflicts? Close this PR and delete the branch. I'll create a new PR for you.*

Happy merging! 🤖
",https://api.github.com/repos/ayemos/akagi/issues/39,,2018-03-19T03:45:51Z,2018-03-19T03:45:51Z,1,1,1,1,NONE,[],[],[],,,,,[],https://github.com/ayemos/akagi/pull/39.patch,https://api.github.com/repos/ayemos/akagi/pulls/39/commits,086,['b23d180239cb57e81eee4dbd6585b505c9b30008']
197,PullRequestEvent,2015-08-12 19:51:38+00:00,11978405,chjj/term.js,5341618,runnabro,,,42280991,,Update tango colors,open,False,83,,https://api.github.com/repos/chjj/term.js/issues/83,,,2015-08-12T19:51:36Z,52,259,72,3,[],[],[],[],,,,,[],https://github.com/chjj/term.js/pull/83.patch,https://api.github.com/repos/chjj/term.js/pulls/83/commits,086,"['07f8fb9e0a44225917fdc8285888f920170bb1e8', '5afce4279b63839b0fb5482abc994cb68f4e8ffa', 'bfb08ce8db31262a8b6a15735fb21076a6ecfda8', '7285618fa3baec32757ccb020143bb5377a92e70', '1b30719bd6bf6f3f6a5a924359af74f56bd278d5', '3a448c43ddd21ebb3c8d89fd149241a2659c4f07', 'a93f5603e333a2efc1fe8a35e7ec981964390360', '70a1957f3aa3ec479635ad3517f1b63caa031bb5', 'b903de85a9aade366ad1434949765d13f382a8df', 'e4d29d4434e4da04931ed9c1f819c710efb3a4ac', '6531702e4c0eb1f7bfc7aee7620b94440545a67f', '227ba901c3ffdf906c53cc975245833c18b2c012', '82c28c238286a17dd4db09a6adbbd84d4b41cfcb', '69cf5206f363a639743fb195ad0c85fa7ddcaead', 'ae6c38a4dfa9206e9763b6bfc60840f7714ef522', 'aa9d776295b70674f45481a1334bac76581525a4', '2e2a338c192119cdea46e257420e84ef9e658d3d', 'eb70c33df868fbaa214534cf2480583311e69281', '0991239fa7623437de7226225c87469352ba0416', 'cb33a72db6f0cd06a61852370a0975d995230f2d', 'f2b2fa0119a360246a961fbc7bd11668c9c5cefe', '25b63f2e301b0ceab7bc12aca0181110999d8b13', 'd15c2c1c8f0447523ba28dac777ce00823ed253d', '6c8436e798b43ea4449f4e70b0a3cc1cf1d38d51', 'b3e4a9d6504c95c8adf2b015796fb6406f1dbed5', '0565339d88d07fdce3064f7ff5b618dcd927299b', '4f4b468851571cb61e4cac3e4a785a7ed38ab6f6', 'f52fb28bfb3dd52bd126e95a63d97abd20a92c6e', '43b5a5b7c2d7f6745bcadf9da8ccbd417fb51a98', '365675e1ea11a14a5d93cc921927903399aa15d8', '12b8102058d2a652b073c80b2d4b70ba577a4a43', 'e1a104b1df4a0af8c3d6f5138bf5970f1fbe1626', 'aba0ed2aa7c49900442d3cae513730188bfc452b', 'a6dc2a6601aafa360beb12cb2fe532e99b91d0c3', 'be0367c627592628922dfcda742a1f2a4ed1c689', 'a794ec221d1625cafd61806e3b3e38fb5e5c0aa7', '8533fc085b49924782ba82bb75350f77600b5687', 'a6ad55713831a99b4db385f6787dae66654ac169', '6a1d4ec38aa26c61fb6a4f0a20ba5cb207e66f2d', '4ae3e004f70be1762ca67a759f5d330a2a9f5905', 'f0376add1c2e79a556834d724022ceb585b5eade', '84f5f9a81bf63cdcad5bd3ed9528ef38ced4a888', '243f52f22188a3b83c8f1c4213187f1320fc5f26', 'd2ad3e89836a946b59d1672280dbeccb3a477465', '229dc447781d216f80f66f1f458ac01cdf22ddc2', 'cc2504df2a8d30dd0317504ea420f472ae6ddccc', '41bd6e0680e7fb070308c3caeb0b16491805dacc', '5e70814f2a462f8d5dc697ebdb294cbc73ea24bc', 'fe6e2d79734cceb41be2b0e245e7913fb0bcbcf5', '28950451b83d39904ee86ae31eb91629b07d9a5a', '0024a30dfe09e9589a550d4fad434e7deeb674cc', '17ac8e2ff080498828ccaa600c5fbe58f98b24a6']"
202,PullRequestEvent,2017-04-10 16:58:41+00:00,68560140,cs01/pygdbmi,5715368,cs01,,,115146248,,Dev/cs01/exceptions,open,False,13,"@johncf this addresses #10, let me know what you think",https://api.github.com/repos/cs01/pygdbmi/issues/13,,,2017-04-10T16:58:41Z,2,53,19,3,[],[],[],[],,,,,[],https://github.com/cs01/pygdbmi/pull/13.patch,https://api.github.com/repos/cs01/pygdbmi/pulls/13/commits,086,"['496d2272b1d95f2b4efb3c19387433934f5d8844', 'a13c868a28002c1f72bdfa555872d9b209d0f352', '004b769f9b1e5c3a47aed0613915e7d24e452e26', '8fec64f31afd7fab2515260ddf373439e3520fd9']"
229,PullRequestEvent,2015-01-31 21:57:13+00:00,6662075,joke2k/faker,89607,fcurella,,,28421732,,de-hardcoded `AVAILABLE_LOCALES`,open,False,199,,https://api.github.com/repos/joke2k/faker/issues/199,,,2015-01-31T21:57:12Z,1,52,62,5,[],[],[],[],,,,,[],https://github.com/joke2k/faker/pull/199.patch,https://api.github.com/repos/joke2k/faker/pulls/199/commits,086,['9724b393ff25a1c78f27ae509281dfb93e825efe']
