,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
2,PullRequestEvent,2015-03-05 02:45:17+00:00,20513123,kn/slack,621009,kn,,,30444898,,Add missing user functions,closed,False,9,,https://api.github.com/repos/kn/slack/issues/9,2015-03-05T02:45:17Z,2015-03-05T02:45:17Z,2015-03-05T02:45:17Z,4,199,0,5,[],[],[],[],kn,621009,User,False,[],https://github.com/kn/slack/pull/9.patch,https://api.github.com/repos/kn/slack/pulls/9/commits
15,PullRequestEvent,2017-03-27 06:01:39+00:00,8387179,uiri/toml,24753,zed,,,112674053,,fixes uiri/toml#81,open,False,82,,https://api.github.com/repos/uiri/toml/issues/82,,,2017-03-27T06:01:39Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/uiri/toml/pull/82.patch,https://api.github.com/repos/uiri/toml/pulls/82/commits
37,PullRequestEvent,2018-04-13 07:46:49+00:00,55258005,jopohl/urh,18219846,jopohl,,,181410105,,Improve transcript for external programs,open,False,425,"- [x] rename tabs in simulation dialog
- [ ] only pass transcript of current round to external programs
- [ ] use letters instead of arrows for transcript passed to external programs",https://api.github.com/repos/jopohl/urh/issues/425,,,2018-04-13T07:46:49Z,1,14,14,2,OWNER,[],[],[],,,,,[],https://github.com/jopohl/urh/pull/425.patch,https://api.github.com/repos/jopohl/urh/pulls/425/commits
55,PullRequestEvent,2016-02-13 04:23:36+00:00,20479128,amol-/depot,161618,eprikazc,,,59258203,,"Update S3Storage to set ""unknown"" filename when creating from bytestring",open,False,21,Otherwise (if filename is None) boto fails with BadSignature,https://api.github.com/repos/amol-/depot/issues/21,,,2016-02-13T04:23:36Z,1,10,5,3,[],[],[],[],,,,,[],https://github.com/amol-/depot/pull/21.patch,https://api.github.com/repos/amol-/depot/pulls/21/commits
56,PullRequestEvent,2016-03-31 07:04:23+00:00,20479128,amol-/depot,601423,amol-,,,46679002,,Implement extra_metadata field for more metadata.,closed,False,15,"* Use JSON in all implementations
* Add extra_metadata to tests",https://api.github.com/repos/amol-/depot/issues/15,,2016-03-31T07:04:23Z,2016-03-31T07:04:23Z,2,51,23,6,[],[],[],[],,,,,[],https://github.com/amol-/depot/pull/15.patch,https://api.github.com/repos/amol-/depot/pulls/15/commits
86,PullRequestEvent,2017-11-28 00:46:38+00:00,10031150,emre/kaptan,16239342,pyup-bot,,,154953304,,Update pytest to 3.3.0,open,False,65,"
There's a new version of [pytest](https://pypi.python.org/pypi/pytest) available.
You are currently using **3.2.5**. I have updated it to **3.3.0**



These links might come in handy:  <a href=""https://pypi.python.org/pypi/pytest"">PyPI</a> | <a href=""https://pyup.io/changelogs/pytest/"">Changelog</a> | <a href=""https://github.com/pytest-dev/pytest/issues"">Repo</a> | <a href=""http://pytest.org"">Homepage</a> 



### Changelog
> 
>### 3.3.0

>=========================

>Deprecations and Removals
>-------------------------

>- Pytest no longer supports Python **2.6** and **3.3**. Those Python versions
>  are EOL for some time now and incur maintenance and compatibility costs on
>  the pytest core team, and following up with the rest of the community we
>  decided that they will no longer be supported starting on this version. Users
>  which still require those versions should pin pytest to ``&lt;3.3``. (`2812
>  &lt;https://github.com/pytest-dev/pytest/issues/2812&gt;`_)

>- Remove internal ``_preloadplugins()`` function. This removal is part of the
>  ``pytest_namespace()`` hook deprecation. (`2236
>  &lt;https://github.com/pytest-dev/pytest/issues/2236&gt;`_)

>- Internally change ``CallSpec2`` to have a list of marks instead of a broken
>  mapping of keywords. This removes the keywords attribute of the internal
>  ``CallSpec2`` class. (`2672
>  &lt;https://github.com/pytest-dev/pytest/issues/2672&gt;`_)

>- Remove ParameterSet.deprecated_arg_dict - its not a public api and the lack
>  of the underscore was a naming error. (`2675
>  &lt;https://github.com/pytest-dev/pytest/issues/2675&gt;`_)

>- Remove the internal multi-typed attribute ``Node._evalskip`` and replace it
>  with the boolean ``Node._skipped_by_mark``. (`2767
>  &lt;https://github.com/pytest-dev/pytest/issues/2767&gt;`_)

>Features
>--------

>- ``pytest_fixture_post_finalizer`` hook can now receive a ``request``
>  argument. (`2124 &lt;https://github.com/pytest-dev/pytest/issues/2124&gt;`_)

>- Replace the old introspection code in compat.py that determines the available
>  arguments of fixtures with inspect.signature on Python 3 and
>  funcsigs.signature on Python 2. This should respect ``__signature__``
>  declarations on functions. (`2267
>  &lt;https://github.com/pytest-dev/pytest/issues/2267&gt;`_)

>- Report tests with global ``pytestmark`` variable only once. (`2549
>  &lt;https://github.com/pytest-dev/pytest/issues/2549&gt;`_)

>- Now pytest displays the total progress percentage while running tests. The
>  previous output style can be set by configuring the ``console_output_style``
>  setting to ``classic``. (`2657 &lt;https://github.com/pytest-dev/pytest/issues/2657&gt;`_)

>- Match ``warns`` signature to ``raises`` by adding ``match`` keyword. (`2708
>  &lt;https://github.com/pytest-dev/pytest/issues/2708&gt;`_)

>- Pytest now captures and displays output from the standard `logging` module.
>  The user can control the logging level to be captured by specifying options
>  in ``pytest.ini``, the command line and also during individual tests using
>  markers. Also, a ``caplog`` fixture is available that enables users to test
>  the captured log during specific tests (similar to ``capsys`` for example).
>  For more information, please see the `logging docs
>  &lt;https://docs.pytest.org/en/latest/logging.html&gt;`_. This feature was
>  introduced by merging the popular `pytest-catchlog
>  &lt;https://pypi.org/project/pytest-catchlog/&gt;`_ plugin, thanks to `Thomas Hisch
>  &lt;https://github.com/thisch&gt;`_. Be advised that during the merging the
>  backward compatibility interface with the defunct ``pytest-capturelog`` has
>  been dropped. (`2794 &lt;https://github.com/pytest-dev/pytest/issues/2794&gt;`_)

>- Add ``allow_module_level`` kwarg to ``pytest.skip()``, enabling to skip the
>  whole module. (`2808 &lt;https://github.com/pytest-dev/pytest/issues/2808&gt;`_)

>- Allow setting ``file_or_dir``, ``-c``, and ``-o`` in PYTEST_ADDOPTS. (`2824
>  &lt;https://github.com/pytest-dev/pytest/issues/2824&gt;`_)

>- Return stdout/stderr capture results as a ``namedtuple``, so ``out`` and
>  ``err`` can be accessed by attribute. (`2879
>  &lt;https://github.com/pytest-dev/pytest/issues/2879&gt;`_)

>- Add ``capfdbinary``, a version of ``capfd`` which returns bytes from
>  ``readouterr()``. (`2923
>  &lt;https://github.com/pytest-dev/pytest/issues/2923&gt;`_)

>- Add ``capsysbinary`` a version of ``capsys`` which returns bytes from
>  ``readouterr()``. (`2934
>  &lt;https://github.com/pytest-dev/pytest/issues/2934&gt;`_)

>- Implement feature to skip ``setup.py`` files when run with
>  ``--doctest-modules``. (`502
>  &lt;https://github.com/pytest-dev/pytest/issues/502&gt;`_)


>Bug Fixes
>---------

>- Resume output capturing after ``capsys/capfd.disabled()`` context manager.
>  (`1993 &lt;https://github.com/pytest-dev/pytest/issues/1993&gt;`_)

>- ``pytest_fixture_setup`` and ``pytest_fixture_post_finalizer`` hooks are now
>  called for all ``conftest.py`` files. (`2124
>  &lt;https://github.com/pytest-dev/pytest/issues/2124&gt;`_)

>- If an exception happens while loading a plugin, pytest no longer hides the
>  original traceback. In python2 it will show the original traceback with a new
>  message that explains in which plugin. In python3 it will show 2 canonized
>  exceptions, the original exception while loading the plugin in addition to an
>  exception that PyTest throws about loading a plugin. (`2491
>  &lt;https://github.com/pytest-dev/pytest/issues/2491&gt;`_)

>- ``capsys`` and ``capfd`` can now be used by other fixtures. (`2709
>  &lt;https://github.com/pytest-dev/pytest/issues/2709&gt;`_)

>- Internal ``pytester`` plugin properly encodes ``bytes`` arguments to
>  ``utf-8``. (`2738 &lt;https://github.com/pytest-dev/pytest/issues/2738&gt;`_)

>- ``testdir`` now uses use the same method used by ``tmpdir`` to create its
>  temporary directory. This changes the final structure of the ``testdir``
>  directory slightly, but should not affect usage in normal scenarios and
>  avoids a number of potential problems. (`2751
>  &lt;https://github.com/pytest-dev/pytest/issues/2751&gt;`_)

>- Pytest no longer complains about warnings with unicode messages being
>  non-ascii compatible even for ascii-compatible messages. As a result of this,
>  warnings with unicode messages are converted first to an ascii representation
>  for safety. (`2809 &lt;https://github.com/pytest-dev/pytest/issues/2809&gt;`_)

>- Change return value of pytest command when ``--maxfail`` is reached from
>  ``2`` (interrupted) to ``1`` (failed). (`2845
>  &lt;https://github.com/pytest-dev/pytest/issues/2845&gt;`_)

>- Fix issue in assertion rewriting which could lead it to rewrite modules which
>  should not be rewritten. (`2939
>  &lt;https://github.com/pytest-dev/pytest/issues/2939&gt;`_)

>- Handle marks without description in ``pytest.ini``. (`2942
>  &lt;https://github.com/pytest-dev/pytest/issues/2942&gt;`_)


>Trivial/Internal Changes
>------------------------

>- pytest now depends on `attrs &lt;https://pypi.org/project/attrs/&gt;`_ for internal
>  structures to ease code maintainability. (`2641
>  &lt;https://github.com/pytest-dev/pytest/issues/2641&gt;`_)

>- Refactored internal Python 2/3 compatibility code to use ``six``. (`2642
>  &lt;https://github.com/pytest-dev/pytest/issues/2642&gt;`_)

>- Stop vendoring ``pluggy`` - we&#39;re missing out on its latest changes for not
>  much benefit (`2719 &lt;https://github.com/pytest-dev/pytest/issues/2719&gt;`_)

>- Internal refactor: simplify ascii string escaping by using the
>  backslashreplace error handler in newer Python 3 versions. (`2734
>  &lt;https://github.com/pytest-dev/pytest/issues/2734&gt;`_)

>- Remove unnecessary mark evaluator in unittest plugin (`2767
>  &lt;https://github.com/pytest-dev/pytest/issues/2767&gt;`_)

>- Calls to ``Metafunc.addcall`` now emit a deprecation warning. This function
>  is scheduled to be removed in ``pytest-4.0``. (`2876
>  &lt;https://github.com/pytest-dev/pytest/issues/2876&gt;`_)

>- Internal move of the parameterset extraction to a more maintainable place.
>  (`2877 &lt;https://github.com/pytest-dev/pytest/issues/2877&gt;`_)

>- Internal refactoring to simplify scope node lookup. (`2910
>  &lt;https://github.com/pytest-dev/pytest/issues/2910&gt;`_)

>- Configure ``pytest`` to prevent pip from installing pytest in unsupported
>  Python versions. (`2922
>  &lt;https://github.com/pytest-dev/pytest/issues/2922&gt;`_)








*Got merge conflicts? Close this PR and delete the branch. I'll create a new PR for you.*

Happy merging! 🤖
",https://api.github.com/repos/emre/kaptan/issues/65,,,2017-11-28T00:46:38Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/emre/kaptan/pull/65.patch,https://api.github.com/repos/emre/kaptan/pulls/65/commits
117,PullRequestEvent,2011-08-05 05:47:24+00:00,1258258,gotcha/ipdb,105204,gotcha,,,232655,,support for ipython 0.11,[],[],6,[],[],[],[],[],3,21,12,[],[],[],[],[],,,,,[],,[]
136,PullRequestEvent,2015-10-18 21:09:07+00:00,4946406,mher/flower,1467716,lucas,,,47122165,,Update AUTHORS,closed,False,479,Adding self for docs update,https://api.github.com/repos/mher/flower/issues/479,,2015-10-18T21:09:07Z,2015-10-18T21:09:07Z,1,1,0,1,[],[],[],[],,,,,[],https://github.com/mher/flower/pull/479.patch,https://api.github.com/repos/mher/flower/pulls/479/commits
144,PullRequestEvent,2012-02-06 11:00:23+00:00,1670404,smira/txZMQ,55211,smira,,,784662,,Added push/pull sockets and example,closed,[],16,Title says it all.,https://github.com/smira/txZMQ/issues/16,2012-02-06T11:00:22Z,2012-02-06T11:00:22Z,2012-02-06T11:00:22Z,1,107,1,4,[],[],[],[],smira,55211,,,[],https://github.com/smira/txZMQ/pull/16.patch,[]
156,PullRequestEvent,2015-03-29 21:00:22+00:00,11737385,Dav1dde/glad,6798814,Shimmen,,,32187915,,Fixed deprecation error for VC++ in C generator,open,False,18,Visal C++ complier has deprecated sscanf() and replaced it with sscanf_s(). Using the former will cause a compilation error.,https://api.github.com/repos/Dav1dde/glad/issues/18,,,2015-03-29T21:00:22Z,1,4,0,1,[],[],[],[],,,,,[],https://github.com/Dav1dde/glad/pull/18.patch,https://api.github.com/repos/Dav1dde/glad/pulls/18/commits
