,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
0,IssueCommentEvent,2017-12-17 19:10:56+00:00,10525728,eofs/aws,29210237,goodspark,,,89649544,352277871,Hello from 2017! I just did this as well. :grimacing: ,{},NONE,User,False
1,IssueCommentEvent,2015-09-05 06:07:11+00:00,20513123,kn/slack,158380,darkpixel,,,104834495,137913261,"I was a confused on ```params``` vs ```data``` as the ```mark(channel, ts):``` function uses params.

I'll make the changes.",{},,User,False
2,IssueCommentEvent,2017-09-08 02:26:35+00:00,73567304,ofek/bit,9677399,ofek,,,256118449,327981790,"Bit currently does not support P2SH transactions, sorry!",{},OWNER,User,False
12,IssueCommentEvent,2018-06-30 18:14:54+00:00,8387179,uiri/toml,13336,ayharano,,,333817331,401557535,"Sorry for not providing feedback before. The adopted solution was similar to what I did in my procedure to convert existing data into valid toml's loads(dumps(data)) approach.

Thank you very much!",{},NONE,User,False
14,IssueCommentEvent,2017-03-24 19:08:55+00:00,69408336,MrOlm/drep,13424205,MrOlm,,,215490327,289117542,"This is something I considered for a while, but ultimately decided against implementing for a couple of reasons: 

1) it would require significant complication of input (how would the user provide this information? in a table?) the program already has so many command-line arguments that I'm weary of adding more

2) it would require a number of internal changes to many modules to handle this information, i.e. a signifiant coding-time investment when there are other, arguably more important changes that could be made first

3) most importantly, it's relatively easy for the user to work-around this issue. Some possible solutions are:

- first run dRep on each sample, take the resulting ""dereplicated genomes"" from each sample, and then fun dRep again on all of them

- using the data tables ""Sdb"" and ""Cdb"", this should be relatively easy for the user to implement themself in R or excel. This way they can parse their genome names to figure out where it came from using whatever method they came up with, under an arbitrary number of groupings. Sdb contains the score of each genome, and Cdb lists each genome's secondary cluster.

Thank you for the suggestion, and please let me know if you have any others! :)",{},,User,False
15,IssueCommentEvent,2018-01-12 18:35:17+00:00,69408336,MrOlm/drep,13424205,MrOlm,,,288170733,357318721,"Very strange... could you upload the folder `/home/output_dir/log/`?

Specifically in the folder `/home/output_dir/log/cmd_logs/` should be a list of the prodigal commands that it tried to run, as well as the output that attempting to run those commands gave.",{},OWNER,User,False
25,IssueCommentEvent,2015-11-20 14:43:24+00:00,46566669,jaraco/irc,308610,jaraco,,,118054961,158419198,"I can see addressing this issue in a couple of different ways:

## One-Time Fuzzing ##

Run the fuzzer against the library, identify failure modes, file bugs, write tests, and fix the bugs.

## Integrated Fuzzing Tests ##

We could integrate the fuzzing into the test suite such that tests are repeatedly run against random inputs (and could fail at some point in the future).

## Other considerations ##

Some other things to consider:

1. Do we test the client, the server, or both?
2. Do we test the protocol, the command-line inputs, or both?
3. Which configuration is used on the process (encoding/decoding config)? To some extent, the system is expected to fail on some inputs under certain configurations.

Overall, I feel like the value of this fuzzing is minimal, as it will under most circumstances only find bugs that will never be encountered. On the other hand, it might expose security vulnerabilities, which should be addressed. In the example above, I believe the behavior of the library is reasonable (raising a traceback when invalid arguments are passed on the command line) and not worth fixing.

Given these considerations, feel free to respond or put together a pull request if you believe the value justifies the effort.

----------------------------------------
Original comment by: Jason R. Coombs
",{},,User,False
26,IssueCommentEvent,2016-02-09 14:36:48+00:00,46566669,jaraco/irc,308610,jaraco,,,132205877,181893244,I agree on all points. Could you devise an implementation within this library?,{},,User,False
40,IssueCommentEvent,2017-12-04 16:22:17+00:00,55258005,jopohl/urh,34007524,xykts,,,278298244,349014377,"Change this"" sdrplay=0""

There is no use for anything，In the same way as the above


",{},NONE,User,False
46,IssueCommentEvent,2017-10-12 00:08:30+00:00,78888191,kislyuk/yq,28359531,bubbleattic,,,260801532,335983079,looks good thanks,{},CONTRIBUTOR,User,False
50,IssueCommentEvent,2016-04-12 04:24:17+00:00,31074875,wadda/gps3,4308824,wadda,,,147445568,208697148,"I'm looking for ways to handle the gpsd when it is not seen 

1.  Non-existant (it never will)

2.  Able, but not talking

1. ",{},,User,False
56,IssueCommentEvent,2018-08-09 02:07:11+00:00,119872225,ZYunH/zmail,11191137,jaystone776,,,348672813,411613852,"自问自答：
我在这里190 with open(file, 'r') as f: 加了个encoding = “utf8” ，改成 `with open(file, 'r',encoding =""utf8"") as f: `就可以了，但估计会影响其他编码的文件，还请作者有空看一下，有没有更好的解决方案，谢谢啦
",{},NONE,User,False
74,IssueCommentEvent,2017-08-22 14:32:05+00:00,48198706,dschep/ntfy,667763,dschep,,,251559774,324044990,Hmm. Do you have the correct `user_key` set? I get the same error if I change mine to be wrong.,{},,User,False
105,IssueCommentEvent,2018-01-23 01:21:15+00:00,6007295,fxsjy/jieba,4699797,windweller,,,286528351,359637768,啊，这个方法明显好多了。。。我自己写了一个但是没有这个简洁。。,{},NONE,User,False
126,IssueCommentEvent,2015-08-09 09:19:37+00:00,4946406,mher/flower,221256,asmodehn,,,98135359,129144147,"I found out something... In the case in my example, if alexv-PC is not resolvable from the flower server, then the statistics are not available. I tested in the flower web page, but I would think the same applies for flower REST API.

My network setup is not clean, and hostname/DNS resolution might be different from the server to the worklers, or for one worker to another...

I wonder how it is supposed to work if someone only has (static?) IP setups with local-only hostname and no DNS to resolve the hostnames ( usual custom home network situation )...",{},,User,False
127,IssueCommentEvent,2015-04-01 03:32:02+00:00,4946406,mher/flower,628981,dellsystem,,,65297108,88339288,"I see. I'm still not able to get it to work, but I'll look into it more to see if I can find a fix. I've changed it back to the HTTPError for now.",{},,User,False
129,IssueCommentEvent,2015-05-12 12:40:43+00:00,4946406,mher/flower,7362382,nstanoszek,,,69839656,101260884,"I think I figured it out (think haha).  Windows was fine, but not Ubuntu.
That said...does anyone know why it was changed?

If i run Flower inside my venv, it doesn't work right (in fact I cannot
switch the version properly) but outside it works with .0.7.3.  I wish the
latest version worked right!

On Tue, May 12, 2015 at 5:06 AM, BjBlazkowicz <notifications@github.com>
wrote:

> @nstanoszek <https://github.com/nstanoszek> are you sure you're running
> the latest version on windows? Because this seems to have changed within
> the latest version only. If I use flower 0.7.3 the workers resource works
> as documented.
>
> —
> Reply to this email directly or view it on GitHub
> <https://github.com/mher/flower/issues/383#issuecomment-101203650>.
>



-- 
Nick Stanoszek
President/CEO Payr
(440)227-6450

www.payrmobileapp.com
",{},,User,False
