,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
0,IssueCommentEvent,2018-06-13 17:51:55+00:00,73567304,ofek/bit,6883168,impowski,,,265394919,397027519,"@bjarnemagnussen when I did `sign_transaction` my Python freezes, maybe it's me, need to check it.",{},NONE,User,False
4,IssueCommentEvent,2017-04-18 09:27:52+00:00,54391698,jd/pifpaf,2644,jd,,,221072211,294744518,"If you type `pifpaf --debug run gnocchi $SHELL` you'll see the constant output from metricd on stderr, which tends to indicate that it works. There might be something in tox eating the output?",{},,User,False
5,IssueCommentEvent,2016-07-23 10:21:10+00:00,54391698,jd/pifpaf,1006477,felixonmars,,,167168178,234711047,"It fails at the last part:

```
        self._exec([""mysql"",
                    ""--no-defaults"",
                    ""-S"", self.socket,
                    ""-e"", ""CREATE DATABASE test;""])
```",{},,User,False
9,IssueCommentEvent,2018-07-14 03:17:51+00:00,8387179,uiri/toml,8655789,codecov-io,,,341198314,404994838,"# [Codecov](https://codecov.io/gh/uiri/toml/pull/175?src=pr&el=h1) Report
> Merging [#175](https://codecov.io/gh/uiri/toml/pull/175?src=pr&el=desc) into [master](https://codecov.io/gh/uiri/toml/commit/ec4b5bd4497848e32b6ace0cd81bbaa66f54fbb1?src=pr&el=desc) will **decrease** coverage by `0.73%`.
> The diff coverage is `100%`.

[![Impacted file tree graph](https://codecov.io/gh/uiri/toml/pull/175/graphs/tree.svg?src=pr&token=qmQKDNSmnd&height=150&width=650)](https://codecov.io/gh/uiri/toml/pull/175?src=pr&el=tree)

```diff
@@            Coverage Diff             @@
##           master     #175      +/-   ##
==========================================
- Coverage   93.69%   92.95%   -0.74%     
==========================================
  Files           5        5              
  Lines         825      838      +13     
==========================================
+ Hits          773      779       +6     
- Misses         52       59       +7
```


| [Impacted Files](https://codecov.io/gh/uiri/toml/pull/175?src=pr&el=tree) | Coverage Δ | |
|---|---|---|
| [toml/decoder.py](https://codecov.io/gh/uiri/toml/pull/175/diff?src=pr&el=tree#diff-dG9tbC9kZWNvZGVyLnB5) | `92.75% <100%> (-0.39%)` | :arrow_down: |
| [toml/encoder.py](https://codecov.io/gh/uiri/toml/pull/175/diff?src=pr&el=tree#diff-dG9tbC9lbmNvZGVyLnB5) | `93.37% <0%> (-2.28%)` | :arrow_down: |

------

[Continue to review full report at Codecov](https://codecov.io/gh/uiri/toml/pull/175?src=pr&el=continue).
> **Legend** - [Click here to learn more](https://docs.codecov.io/docs/codecov-delta)
> `Δ = absolute <relative> (impact)`, `ø = not affected`, `? = missing data`
> Powered by [Codecov](https://codecov.io/gh/uiri/toml/pull/175?src=pr&el=footer). Last update [ec4b5bd...e61a03e](https://codecov.io/gh/uiri/toml/pull/175?src=pr&el=lastupdated). Read the [comment docs](https://docs.codecov.io/docs/pull-request-comments).
",{},NONE,User,False
24,IssueCommentEvent,2016-05-19 21:50:20+00:00,2792391,gruns/furl,83844,nvie,,,151568046,220462202,Thanks for the fix!,{},,User,False
51,IssueCommentEvent,2015-11-04 14:27:45+00:00,7369432,Turbo87/utm,12154799,jeremy-faller,,,114877789,153741711,"You're right -- not clear. My bad on the bug report.

Better is:


```python
>>> utm.conversion.from_latlon(-0.001,-0.001,30)
(833867.1281195269, 9999889.317345921, 30, 'M')
```",{},,User,False
53,IssueCommentEvent,2015-06-03 09:46:23+00:00,20479128,amol-/depot,10010231,landscape-bot,,,84460157,108275940,"[![Code Health](https://landscape.io/badge/180084/landscape.svg?style=flat)](https://landscape.io/diff/168248)
Code quality remained the same when pulling **[48c85cc](https://github.com/cdevienne/depot/commit/48c85cccf3b20daf03906cc3c5f21aba0b2746f7) on cdevienne:master** into **[3cf9f0e](https://github.com/amol-/depot/commit/3cf9f0e6722fd9961e98a60859fde3b6c17cb277) on amol-:master**.",{},,User,False
55,IssueCommentEvent,2015-03-09 12:35:27+00:00,4652550,avanov/Plim,1227139,kxxoling,,,60302066,77845257,"@avanov So you won't split the English docs, but splited Chinese docs are acceptable?",{},,User,False
56,IssueCommentEvent,2017-12-16 01:37:12+00:00,27924304,cdent/gabbi,34498,cdent,,,282578865,352150911,"A while back, someone made a pull request to remove tox from test-requirements.txt in  30649f6c977ab68b8fb546ea5d350949acf6227e

The rationale at the time, I think, was that unless you already had tox you wouldn't engage test-requirements.txt anyway.

I guess it depends on how things are ordered and what's doing the automation. What was your path to discovering the problem?",{},OWNER,User,False
67,IssueCommentEvent,2018-01-16 02:26:54+00:00,72066935,cs01/gdbgui,5715368,cs01,,,288718130,357835731,"Is it possible this is a gdb issue and not a gdbgui issue? Looks like the target architecture may need to be changed to whatever is CentOS is running in the Virtual Box. See [this link](https://bugzilla.redhat.com/show_bug.cgi?id=190810).

Try running `set architecture <tab>` and see what your options are.

To see your architecture you can try `lscpu | grep Architecture`",{},OWNER,User,False
