,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
4,PullRequestEvent,2018-08-23 06:14:04+00:00,20513123,kn/slack,6944278,stedn,,,210340813,MDExOlB1bGxSZXF1ZXN0MjEwMzQwODEz,Adding channels.info method,open,False,16,Slack supports queries on the channel info.  Would be useful for discovering channel topic.,https://api.github.com/repos/kn/slack/issues/16,,,2018-08-23T06:14:04Z,2,54,0,2,NONE,[],[],[],,,,,[],https://github.com/kn/slack/pull/16.patch,https://api.github.com/repos/kn/slack/pulls/16/commits
31,PullRequestEvent,2018-06-19 21:45:02+00:00,19199344,2ps/djenga,26336555,blissrage,,,195967060,MDExOlB1bGxSZXF1ZXN0MTk1OTY3MDYw,[ISSUE-0011] updated syntax for python 3.*,open,False,14,,https://api.github.com/repos/2ps/djenga/issues/14,,,2018-06-19T21:45:02Z,1,6,1,1,COLLABORATOR,[],[],[],,,,,[],https://github.com/2ps/djenga/pull/14.patch,https://api.github.com/repos/2ps/djenga/pulls/14/commits
37,PullRequestEvent,2017-06-14 13:49:31+00:00,82165392,flou/brume,60556,flou,,,125600416,,Don't poll to get the complete list of stack events,open,False,4,,https://api.github.com/repos/flou/brume/issues/4,,,2017-06-14T13:49:31Z,1,21,24,2,[],[],[],[],,,,,[],https://github.com/flou/brume/pull/4.patch,https://api.github.com/repos/flou/brume/pulls/4/commits
46,PullRequestEvent,2016-01-29 21:24:10+00:00,46566669,jaraco/irc,308610,jaraco,,,57662966,,allow str(Event) to work,closed,False,81,Makes debugging with Event() objects easier.,https://api.github.com/repos/jaraco/irc/issues/81,2016-01-29T21:24:10Z,2016-01-29T21:24:10Z,2016-01-29T21:24:10Z,1,4,0,1,[],[],[],[],jaraco,308610,User,False,[],https://github.com/jaraco/irc/pull/81.patch,https://api.github.com/repos/jaraco/irc/pulls/81/commits
61,PullRequestEvent,2017-12-18 12:24:27+00:00,55258005,jopohl/urh,18283204,andynoack,,,158900507,,make modulation profiles optional,open,False,380,,https://api.github.com/repos/jopohl/urh/issues/380,,,2017-12-18T12:24:27Z,1,56,22,7,COLLABORATOR,[],[],[],,,,,[],https://github.com/jopohl/urh/pull/380.patch,https://api.github.com/repos/jopohl/urh/pulls/380/commits
82,PullRequestEvent,2018-07-23 08:41:26+00:00,55258005,jopohl/urh,18219846,jopohl,,,203147175,MDExOlB1bGxSZXF1ZXN0MjAzMTQ3MTc1,also consider participant address (next to RSSI) when auto assigning,open,False,512,fix #505 ,https://api.github.com/repos/jopohl/urh/issues/512,,,2018-07-23T08:41:26Z,1,37,12,3,OWNER,[],[],[],,,,,[],https://github.com/jopohl/urh/pull/512.patch,https://api.github.com/repos/jopohl/urh/pulls/512/commits
114,PullRequestEvent,2016-11-27 13:51:32+00:00,27924304,cdent/gabbi,34498,cdent,,,95378536,,Allow <@ syntax to safely include subdirectories,closed,False,188,Fix for one of the two issues raised in https://github.com/cdent/gabbi/issues/184,https://api.github.com/repos/cdent/gabbi/issues/188,2016-11-27T13:51:32Z,2016-11-27T13:51:32Z,2016-11-27T13:51:32Z,2,84,1,2,[],[],[],[],cdent,34498,User,False,[],https://github.com/cdent/gabbi/pull/188.patch,https://api.github.com/repos/cdent/gabbi/pulls/188/commits
127,PullRequestEvent,2015-10-15 13:18:53+00:00,27924304,cdent/gabbi,3515,FND,,,47784699,,Rename symbols for readability,open,False,103,"you might want to closely review 20ce5b4128574b293bd2e148062704467b16b204, as I'm not _entirely_ sure that everything there is justified",https://api.github.com/repos/cdent/gabbi/issues/103,,,2015-10-15T13:18:53Z,3,48,34,3,[],[],[],[],,,,,[],https://github.com/cdent/gabbi/pull/103.patch,https://api.github.com/repos/cdent/gabbi/pulls/103/commits
129,PullRequestEvent,2018-05-19 14:34:27+00:00,93209191,cemsbr/yala,49481,cemsbr,,,176742510,,Update py to 1.5.3,closed,False,64,"
This PR updates [py](https://pypi.python.org/pypi/py) from **1.5.2** to **1.5.3**.



<details>
  <summary>Changelog</summary>
  
  
   ### 1.5.3
   ```
   ==================

- fix 179: ensure we can support &#39;from py.error import ...&#39;
   ```
   
  
</details>


 

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.python.org/pypi/py
  - Changelog: https://pyup.io/changelogs/py/
  - Repo: https://github.com/pytest-dev/py/issues
  - Docs: http://py.readthedocs.io/
</details>

",https://api.github.com/repos/cemsbr/yala/issues/64,,2018-05-19T14:34:27Z,2018-05-19T14:34:27Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/cemsbr/yala/pull/64.patch,https://api.github.com/repos/cemsbr/yala/pulls/64/commits
131,PullRequestEvent,2017-11-14 07:29:41+00:00,107533067,cjrh/aiorun,480395,cjrh,,,152431223,,"Leave loop open by default, also add docstring for run() function.",open,False,5,,https://api.github.com/repos/cjrh/aiorun/issues/5,,,2017-11-14T07:29:40Z,1,36,3,1,OWNER,[],[],[],,,,,[],https://github.com/cjrh/aiorun/pull/5.patch,https://api.github.com/repos/cjrh/aiorun/pulls/5/commits
