,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
17,ReleaseEvent,2017-04-02 15:55:48+00:00,63408036,grst/geos,7051479,grst,,,published,0.2.0,,
361,ReleaseEvent,2017-05-11 10:40:10+00:00,82588597,youfou/wxpy,16631068,youfou,,,published,0.3.9.5,wxpy 0.3.9.5 (2017-5-9),"1. [优化] 改善因网络问题导致机器人掉线的问题 (表现为发送消息时报 1101 错误，但机器人没有自动 logout)
1. [新增] `ResponseError` 异常新增 `err_code` 和 `err_msg` 两个属性，出错时方便判断错误号

    ```python
    try:
        # 尝试向某个群员发送消息
        group.members[3].send('Hello')
    except ResponseError as e:
        # 若群员还不是好友，将抛出 ResponseError 错误
        print(e.err_code, e.err_msg) # 查看错误号和错误消息
    ```

1. [新增] `detect_freq_limit()`，可用于检测Web微信对于特定操作的频率限制 ([文档](http://wxpy.readthedocs.io/zh/latest/utils.html#wxpy.detect_freq_limit))
1. [调整] 默认的机器人默认最大历史消息数调整为 200 (原先默认不限制)，以节省内存占用
1. [修复] 与 Python 3.4 的语法兼容性问题
1. [修复] Message.url 报错的问题
1. [修复] wxpy 命令行工具中日志选项 `-l / --logging_level` 无效的问题

----

wxpy 的 Python 2.x 版本 (感谢 [@RaPoSpectre](https://github.com/bluedazzle) 的贡献) 已处于测试阶段，欢迎有需要的同学进行测试
"
1202,ReleaseEvent,2018-08-07 08:38:46+00:00,94022519,gregoil/rotest,7492909,osherdp,,,published,v3.1.1,v3.1.1,* Propagate result through sub flows
2398,ReleaseEvent,2018-08-03 21:10:09+00:00,112461400,axnsan12/drf-yasg,6382979,axnsan12,,,published,1.9.2,1.9.2,"- **IMPROVED:** updated ``swagger-ui`` to version 3.17.6
- **IMPROVED:** updated ``ReDoc`` to version 2.0.0-alpha.32
- **IMPROVED:** added ``--api-version`` argument to the ``generate_swagger`` management command (#170)
- **FIXED:** corrected various documentation typos (#160, #162, #171, #172)
- **FIXED:** made ``generate_swagger`` work for projects without authentication (#161)
- **FIXED:** fixed ``SafeText`` interaction with YAML codec (#159)"
2401,ReleaseEvent,2018-02-22 01:49:21+00:00,112461400,axnsan12/drf-yasg,6382979,axnsan12,,,published,1.4.2,1.4.2,"- **FIXED:** fixed a bug that causes a ``ModelViewSet`` generated from models with nested ``ForeignKey`` to output models named ``Nested`` into the ``definitions`` section (#59, #65) 
- **FIXED:** ``Response`` objects without a ``schema`` are now properly handled when passed through ``swagger_auto_schema`` (#66) "
2474,ReleaseEvent,2016-08-05 15:23:12+00:00,5934517,dpkp/kafka-python,843444,dpkp,,,published,1.1.0,1.1.0,"Consumers
-------------
* Avoid resending FetchRequests that are pending on internal queue
* Log debug messages when skipping fetched messages due to offset checks
* KAFKA-3013: Include topic-partition in exception for expired batches
* KAFKA-3318: clean up consumer logging and error messages
* Improve unknown coordinator error handling
* Improve auto-commit error handling when group_id is None
* Add paused() API (zackdever PR 602)
* Add default_offset_commit_callback to KafkaConsumer DEFAULT_CONFIGS

Producers
------------

Clients
--------
* Support SSL connections
* Use selectors module for non-blocking IO
* Refactor KafkaClient connection management
* Fix AttributeError in del
* SimpleClient: catch errors thrown by _get_leader_for_partition (zackdever PR 606)

Documentation
------------------
* Fix serializer/deserializer examples in README
* Update max.block.ms docstring
* Remove errant next(consumer) from consumer documentation
* Add producer.flush() to usage docs

Internals
----------
* Add initial metrics implementation (zackdever PR 637)
* KAFKA-2136: support Fetch and Produce v1 (throttle_time_ms)
* Use version-indexed lists for request/response protocol structs (dpkp PR 630)
* Split kafka.common into kafka.structs and kafka.errors
* Handle partial socket send() (dpkp PR 611)
* Fix windows support (dpkp PR 603)
* IPv6 support (TimEvens PR 615; Roguelazer PR 642)"
2665,ReleaseEvent,2016-12-19 02:53:12+00:00,23058769,nabla-c0d3/sslyze,1915165,nabla-c0d3,,,published,0.14.2,SSLyze v0.14.2,"* The cipher suite tests (such as `--tlsv1_2`) will only return a preferred cipher suite if the server has a cipher suite preference (as opposed to following the client's preference).
* Bug fixes for `--https_tunnel` and `-starttls=postgres`.
* Refactored how the CLI tool generates its output to make it extendable."
3248,ReleaseEvent,2015-01-30 22:41:48+00:00,22226849,ymyzk/python-gyazo,3383281,ymyzk,,,published,v0.6.1,Version 0.6.1,* Fix delete API authentication
3287,ReleaseEvent,2016-05-23 18:51:07+00:00,33266451,JimmXinu/FanFicFare,11446969,JimmXinu,,,published,v2.3.3,FanFicFare v2.3.3,"# Installation instructions:

Plugin:
---

Install zip attached file.

Web service:
---

http://fanficfare.appspot.com/

Command line interface:
---
Rather being delivered as a zip file with dependencies included, FanFicFare is delivered as a `pip` Python package.  It's been tested on Python 2.6 and 2.7, but not on Python 3.

`pip install FanFicFare`
or
`pip install --upgrade FanFicFare`
...to update.

(pip will automatically install dependencies beautifulsoup4, html5lib, chardet and six.)

Run `fanficfare -h` from command-line.

## Changes:

- Fix for adapter_ashwindersycophanthexcom login.
- Add merged tags to anthology epubs. (plugin only)
- Fix for ProceedQuestion got an unexpected keyword argument 'log_viewer_unique_name' (plugin only)
- Remove defaults.ini sections for removed sites.
- Make 'Go back to fix errors?' dialog scroll error list for smaller dialog size. (plugin only)
- Update Translations. (plugin only)"
3762,ReleaseEvent,2016-04-16 16:41:15+00:00,56361120,Nekmo/python-akismet,740106,Nekmo,,,published,v0.2.3,,
