,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
1,PullRequestEvent,2018-08-15 18:06:59+00:00,73567304,ofek/bit,4624114,teran-mckinney,,,146536234,MDExOlB1bGxSZXF1ZXN0MTQ2NTM2MjM0,Add P2SH-Multisig support,closed,False,12,"## Adds support for Pay-To-Script-Hash (P2SH) multi-signature contracts.

The multi-signature scheme is compatible with Bitcoin Core, and therefore partially-signed transactions can be co-signed between both implementations.

### New classes:

MultiSig and MultiSigTestnet.

### Example usage:

```
from bit import *

# Creating three private keys:
key1 = PrivateKeyTestnet(""cNZYKrewErp2wG9LXiAU4H6dzgtyYsSm78tSU14QST9Hu57CMRaJ"")
key2 = PrivateKeyTestnet(""cMgHThJYoUYc19UjMWn1xabRJLh3PCKyKfiTM1ssV2ZPe7V6eaBL"")
key3 = PrivateKeyTestnet(""cR1C9ZB7qoVktmQDQsUP8KcTM37G1PYN3oR2B6ua27EycGDVN6fE"")

# Making a list containing the public keys in hex:
key1p = key1.pub_to_hex()
key2p = key2.pub_to_hex()
key3p = key3.pub_to_hex()
plist = [key1p, key2p, key3p]

# Creating a P2SH multi-signature contract instance with key1 requiring two signatures from the total of three keys:
multi = MultiSigTestnet(key1, plist, 2)

# Showing the multi-signature address to send (testnet) bitcoins to:
multi.address
# 2MvkZtmW1w7hBPMSjQmEhHzrtcgiQGEBrtD

# Create and partially-sign a new transaction spending from the multi-signature contract:
tx = multi.create_transaction([], fee=21, leftover='mpDJqjKMyQaFjEMwYHKJBP3mM4rM2ejJdk')

# Create another instance of the multi-signature contract with key2:
multi2 = MultiSigTestnet(key2, plist, 2)

# Fully sign the spending transaction using our second instance of the multi-signature contract:
tx_signed = multi2.sign_transaction(tx)
```

_This is only thought of as a first start to implement P2SH and therefore bugs are still expected and more rigorous testing and optimization may be necessary._",https://api.github.com/repos/ofek/bit/issues/12,2018-08-15T18:06:59Z,2018-08-15T18:06:59Z,2018-08-15T18:06:59Z,6,938,73,6,NONE,[],[],[],teran-mckinney,4624114,User,False,[],https://github.com/ofek/bit/pull/12.patch,https://api.github.com/repos/ofek/bit/pulls/12/commits
3,PullRequestEvent,2017-08-22 13:28:43+00:00,35384742,xi/ldif3,23525132,ladaan,,,136980196,,Fixed base64_attrs encoding,open,False,8,"Now it does not encode every attribute
but only listed attributes in LDIFWriter's base64_attrs parameter.",https://api.github.com/repos/xi/ldif3/issues/8,,,2017-08-22T13:28:43Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/xi/ldif3/pull/8.patch,https://api.github.com/repos/xi/ldif3/pulls/8/commits
12,PullRequestEvent,2016-11-23 17:29:59+00:00,8387179,uiri/toml,364765,uiri,,,95045377,,Fix detection of array of objects (inline tables),closed,False,66,"A string can contain '{', so `'{' in s` is not a good enough test of whether something is an inline table.

Closes gh-64",https://api.github.com/repos/uiri/toml/issues/66,,2016-11-23T17:29:59Z,2016-11-23T17:29:59Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/uiri/toml/pull/66.patch,https://api.github.com/repos/uiri/toml/pulls/66/commits
42,PullRequestEvent,2018-06-16 10:35:05+00:00,55258005,jopohl/urh,18219846,jopohl,,,195327162,MDExOlB1bGxSZXF1ZXN0MTk1MzI3MTYy,Prebuild device extensions,closed,False,461,"This brings following features:
- Bundled device extensions in binary pypi distribution
- 32 Bit support for windows",https://api.github.com/repos/jopohl/urh/issues/461,,2018-06-16T10:35:05Z,2018-06-16T10:35:05Z,102,29409,7532,99,OWNER,[],[],[],,,,,[],https://github.com/jopohl/urh/pull/461.patch,https://api.github.com/repos/jopohl/urh/pulls/461/commits
48,PullRequestEvent,2018-03-12 18:28:54+00:00,55258005,jopohl/urh,18219846,jopohl,,,174450664,,fix label visibility when loading a project,closed,False,413,,https://api.github.com/repos/jopohl/urh/issues/413,2018-03-12T18:28:54Z,2018-03-12T18:28:54Z,2018-03-12T18:28:54Z,1,9,1,1,OWNER,[],[],[],jopohl,18219846,User,False,[],https://github.com/jopohl/urh/pull/413.patch,https://api.github.com/repos/jopohl/urh/pulls/413/commits
53,PullRequestEvent,2016-08-04 06:21:55+00:00,12098005,liluo/mime,741755,liluo,,,80024074,,Support Python 3.x,open,False,5,,https://api.github.com/repos/liluo/mime/issues/5,,,2016-08-04T06:21:55Z,3,68,53,8,[],[],[],[],,,,,[],https://github.com/liluo/mime/pull/5.patch,https://api.github.com/repos/liluo/mime/pulls/5/commits
93,PullRequestEvent,2015-03-23 17:05:11+00:00,10031150,emre/kaptan,26336,tony,,,31752524,,FreeBSD port,open,False,22,@emre : Congratulations on making it into freebsd ports https://freshports.org/devel/py-kaptan/. ,https://api.github.com/repos/emre/kaptan/issues/22,,,2015-03-23T17:05:11Z,1,3,1,1,[],[],[],[],,,,,[],https://github.com/emre/kaptan/pull/22.patch,https://api.github.com/repos/emre/kaptan/pulls/22/commits
157,PullRequestEvent,2018-01-05 02:36:21+00:00,95191952,rainx/pytdx,101971,rainx,,,161258490,,setattr of object instead of class,closed,False,128,在使用反射的时候，修改object的方法而不是class的方法。如果使用修改class的方案，会导致async版本接口和普通接口无法混合使用，因为在async里面已经把class改了，普通接口就无法使用了。,https://api.github.com/repos/rainx/pytdx/issues/128,2018-01-05T02:36:21Z,2018-01-05T02:36:21Z,2018-01-05T02:36:21Z,1,6,3,1,CONTRIBUTOR,[],[],[],rainx,101971,User,False,[],https://github.com/rainx/pytdx/pull/128.patch,https://api.github.com/repos/rainx/pytdx/pulls/128/commits
165,PullRequestEvent,2016-07-27 03:38:24+00:00,1210175,sunng87/jip,221942,sunng87,,,78804155,,Follow PEP 440 for development versions,closed,False,33,https://www.python.org/dev/peps/pep-0440/#developmental-releases,https://api.github.com/repos/sunng87/jip/issues/33,2016-07-27T03:38:23Z,2016-07-27T03:38:23Z,2016-07-27T03:38:23Z,1,1,1,1,[],[],[],[],sunng87,221942,User,False,[],https://github.com/sunng87/jip/pull/33.patch,https://api.github.com/repos/sunng87/jip/pulls/33/commits
230,PullRequestEvent,2016-06-16 21:16:00+00:00,44054354,dabeaz/curio,2278029,johnsterling,,,74153653,,Close selector when shutting down resources,open,False,66,"I noticed that after running `curio.run()` a KQUEUE file descriptor would be held open by the Python process (I'm on OS X), effectively leaking them with multiple runs. I tracked it down to the `Kernel._selector` not being closed when shutting down.

Here's a terminal session illustrating the issue with lsof:
```
$ cat curio_shutdown.py 
import curio
curio.run(curio.sleep(1))
curio.run(curio.sleep(1000))
$ python3 curio_shutdown.py &
[1] 71835
$ lsof -p 71835 | grep KQUEUE
Python  71835 sterling    4u  KQUEUE                           count=0, state=0x8
Python  71835 sterling    5u  KQUEUE                           count=0, state=0x8
$ kill %1
[1]+  Terminated: 15          python curio_shutdown.py
$ 
$ # after applying fix
$ 
$ python3 curio_shutdown.py &
[1] 71851
$ lsof -p 71851 | grep KQUEUE
Python  71851 sterling    4u  KQUEUE                           count=0, state=0x8
$ kill %1
[1]+  Terminated: 15          python curio_shutdown.py
$ 
```",https://api.github.com/repos/dabeaz/curio/issues/66,,,2016-06-16T21:16:00Z,1,4,0,1,[],[],[],[],,,,,[],https://github.com/dabeaz/curio/pull/66.patch,https://api.github.com/repos/dabeaz/curio/pulls/66/commits
