,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
11,PullRequestEvent,2017-11-06 16:56:34+00:00,54391698,jd/pifpaf,2644,jd,,,150901603,,Update wait_for_line for Kafka 1.0.0 server,closed,False,84,The started status line changed from 0.11 to 1.0.0 kafka server release.,https://api.github.com/repos/jd/pifpaf/issues/84,2017-11-06T16:56:34Z,2017-11-06T16:56:34Z,2017-11-06T16:56:34Z,1,1,1,1,CONTRIBUTOR,[],[],[],jd,2644,User,False,[],https://github.com/jd/pifpaf/pull/84.patch,https://api.github.com/repos/jd/pifpaf/pulls/84/commits
22,PullRequestEvent,2016-05-26 02:57:34+00:00,1673145,FSX/misaka,393132,graphicore,,,71493575,,Update Pygments example to not fail when the lang is unknown.,open,False,56,This makes the example a bit more robust when `lang` in unkown.,https://api.github.com/repos/FSX/misaka/issues/56,,,2016-05-26T02:57:34Z,1,12,9,1,[],[],[],[],,,,,[],https://github.com/FSX/misaka/pull/56.patch,https://api.github.com/repos/FSX/misaka/pulls/56/commits
32,PullRequestEvent,2017-06-19 08:18:32+00:00,2918192,epsy/clize,456007,kouk,,,126246478,,Fix convert_default always overwriting user-provided value. Fixes #29,open,False,30,"Changes made to clize.parser.CliBoundArguments in c2b5b85 are, AFAICS, the cause of #29  because `OptionParameter.post_parse` is being called for all parameters [here](https://github.com/epsy/clize/blob/master/clize/parser.py#L1213-L1214). When `convert_default` is `True` (like it is for `clize.converters.file`) this leads to the value being always overwritten with the default.

In this PR I added support for recording which parameters did not receive at least one value, on a new attribute `CliBoundArguments.not_provided`. And then in `ParameterWithValue.post_parse` I check this and only replace the value with the default if at least one value was not provided.",https://api.github.com/repos/epsy/clize/issues/30,,,2017-06-19T08:18:32Z,2,25,2,3,[],[],[],[],,,,,[],https://github.com/epsy/clize/pull/30.patch,https://api.github.com/repos/epsy/clize/pulls/30/commits
34,PullRequestEvent,2018-01-26 12:17:13+00:00,82165392,flou/brume,60556,flou,,,165117811,,Fix error's displaying order,closed,False,11,,https://api.github.com/repos/flou/brume/issues/11,2018-01-26T12:17:13Z,2018-01-26T12:17:13Z,2018-01-26T12:17:13Z,1,2,2,1,NONE,[],[],[],flou,60556,User,False,[],https://github.com/flou/brume/pull/11.patch,https://api.github.com/repos/flou/brume/pulls/11/commits
38,PullRequestEvent,2016-03-22 11:55:35+00:00,2792391,gruns/furl,3713237,nawarkhede,,,63707901,,Syntax corrected,closed,False,64,"unnecessary new line removed, new line added at some places.  ",https://api.github.com/repos/gruns/furl/issues/64,,2016-03-22T11:55:34Z,2016-03-22T11:55:34Z,1,8,3,1,[],[],[],[],,,,,[],https://github.com/gruns/furl/pull/64.patch,https://api.github.com/repos/gruns/furl/pulls/64/commits
44,PullRequestEvent,2017-10-29 16:54:49+00:00,46566669,jaraco/irc,7498185,ricrogz,,,149380179,,Set encoding strings as properties to allow override,closed,False,131,"Decoding of incoming messages could be handled as mentioned in the documentation.

But encoding of client's outgoing messages is hardcoded to 'utf-8'. To allow for compatibility with servers configured to work with other encodings, it should be possible to use other encodings. Therefore, I suggest to set the encoding as a property that can be overridden.",https://api.github.com/repos/jaraco/irc/issues/131,,2017-10-29T16:54:49Z,2017-10-29T16:54:49Z,2,2,1,1,NONE,[],[],[],,,,,[],https://github.com/jaraco/irc/pull/131.patch,https://api.github.com/repos/jaraco/irc/pulls/131/commits
102,PullRequestEvent,2016-11-30 17:47:27+00:00,27924304,cdent/gabbi,34498,cdent,,,95295259,,Fix pytest yield,closed,False,187,"This branch is an effort to fix the warnings caused by yield tests as introduced by pytest 3.0. It changes over to a method suggested on the [pytest-dev list](https://mail.python.org/pipermail/pytest-dev/2016-October/003907.html). That strategy has been made to work (while maintaining ackwards compatibility with existing test suites), but it still requires having the caller import the `test_pytest` function (on which the fixture generation tooling operated) along with creating a `pytest_generate_tests` function. (see the `gabbi/tests/test_gabbits_pytest.py` file for the entrypoint).

This is more cumbersome than desired and a bit hard to document/explain but I'm not sure what to do. So, to increase visibility I'm pulling the branch into a pull request that's not ready but needs help and cc'ing the current active contributors for additional opinions (please and thank you).

/cc @FND @jasonamyers @tomviner ",https://api.github.com/repos/cdent/gabbi/issues/187,2016-11-30T17:47:26Z,2016-11-30T17:47:26Z,2016-11-30T17:47:26Z,6,117,40,5,[],[],[],[],cdent,34498,User,False,[],https://github.com/cdent/gabbi/pull/187.patch,https://api.github.com/repos/cdent/gabbi/pulls/187/commits
113,PullRequestEvent,2017-03-07 18:15:37+00:00,72066935,cs01/gdbgui,5715368,cs01,,,109539324,,make fetching of source files transparent to user,closed,False,43,,https://api.github.com/repos/cs01/gdbgui/issues/43,2017-03-07T18:15:37Z,2017-03-07T18:15:37Z,2017-03-07T18:15:37Z,1,15,7,2,[],[],[],[],cs01,5715368,User,False,[],https://github.com/cs01/gdbgui/pull/43.patch,https://api.github.com/repos/cs01/gdbgui/pulls/43/commits
115,PullRequestEvent,2017-08-01 05:12:01+00:00,72066935,cs01/gdbgui,5715368,cs01,,,133389492,,show simple fields in tree node; add recovery button in console for faults (i.e. SIGSEGV),closed,False,92,,https://api.github.com/repos/cs01/gdbgui/issues/92,2017-08-01T05:12:01Z,2017-08-01T05:12:01Z,2017-08-01T05:12:01Z,2,84,63,10,[],[],[],[],cs01,5715368,User,False,[],https://github.com/cs01/gdbgui/pull/92.patch,https://api.github.com/repos/cs01/gdbgui/pulls/92/commits
116,PullRequestEvent,2017-06-23 22:15:17+00:00,72066935,cs01/gdbgui,8177383,wuyihao14,,,127298065,,BUG FIX: new children in change list add to expression,open,False,82,,https://api.github.com/repos/cs01/gdbgui/issues/82,,,2017-06-23T22:15:17Z,1,6,0,1,[],[],[],[],,,,,[],https://github.com/cs01/gdbgui/pull/82.patch,https://api.github.com/repos/cs01/gdbgui/pulls/82/commits
