,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
6,PullRequestEvent,2017-09-07 03:36:52+00:00,8387179,uiri/toml,49260,amjith,,,139709838,,Preserve the class type while dumping.,open,False,121,,https://api.github.com/repos/uiri/toml/issues/121,,,2017-09-07T03:36:51Z,1,1,1,1,NONE,[],[],[],,,,,[],https://github.com/uiri/toml/pull/121.patch,https://api.github.com/repos/uiri/toml/pulls/121/commits
16,PullRequestEvent,2017-05-02 12:38:14+00:00,82165392,flou/brume,60556,flou,,,117893049,,Yaml outputs,closed,False,3,"- Format in yaml outputs parameters
- use logical id of substack as main key",https://api.github.com/repos/flou/brume/issues/3,2017-05-02T12:38:14Z,2017-05-02T12:38:14Z,2017-05-02T12:38:14Z,2,20,14,2,[],[],[],[],flou,60556,User,False,[],https://github.com/flou/brume/pull/3.patch,https://api.github.com/repos/flou/brume/pulls/3/commits
66,PullRequestEvent,2017-12-16 17:03:06+00:00,72066935,cs01/gdbgui,5715368,cs01,,,156025808,,add button to attach to process/thread group #104,closed,False,143,"The Load Binary Button now has a dropdown which can either be ""Attach Process""
or ""Load Binary"". Based on this setting the text box will accept the process id or the path to the binary respectively.

",https://api.github.com/repos/cs01/gdbgui/issues/143,,2017-12-16T17:03:06Z,2017-12-16T17:03:06Z,4,30633,6,4,NONE,[],[],[],,,,,[],https://github.com/cs01/gdbgui/pull/143.patch,https://api.github.com/repos/cs01/gdbgui/pulls/143/commits
135,PullRequestEvent,2017-04-25 12:28:25+00:00,4946406,mher/flower,95287,adongy,,,117472069,,Support filtering tasks by received time,open,False,693,"This allows to filter the tasks server side (instead of having to fetch the non-paginated, entire list of tasks then filter client-side).",https://api.github.com/repos/mher/flower/issues/693,,,2017-04-25T12:28:25Z,1,7,1,1,[],[],[],[],,,,,[],https://github.com/mher/flower/pull/693.patch,https://api.github.com/repos/mher/flower/pulls/693/commits
142,PullRequestEvent,2012-02-07 04:48:02+00:00,1670404,smira/txZMQ,11512,AlekSi,,,790930,,Fix typos,open,[],17,,https://github.com/smira/txZMQ/issues/17,,,2012-02-07T04:48:02Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/smira/txZMQ/pull/17.patch,[]
184,PullRequestEvent,2018-04-22 12:05:14+00:00,93703838,ahawker/ulid,16239342,pyup-bot,,,183220344,,pyup.io:  Scheduled daily dependency update on saturday,closed,False,150,"




### Update [mypy](https://pypi.org/project/mypy) from **0.580** to **0.590**.


*The bot wasn't able to find a changelog for this release. [Got an idea?](https://github.com/pyupio/changelogs/issues/new)*

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/mypy
  - Homepage: http://www.mypy-lang.org/
</details>





",https://api.github.com/repos/ahawker/ulid/issues/150,,2018-04-22T12:05:13Z,2018-04-22T12:05:14Z,1,1,1,1,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/ahawker/ulid/pull/150.patch,https://api.github.com/repos/ahawker/ulid/pulls/150/commits
187,PullRequestEvent,2017-11-03 11:02:09+00:00,32288304,aleaxit/gmpy,26143579,vinklein,,,150500533,,Fix win64 overflow for gmpy2_add(290) and gmpy2_add(347),open,False,165,"- related to issue #146 
- bug append on winx64 when you call add(mpfr(x), y) or add(y, mpfr(x)) with y > 2147483647
- add two doctest to test the fix",https://api.github.com/repos/aleaxit/gmpy/issues/165,,,2017-11-03T11:02:09Z,2,10,2,2,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/aleaxit/gmpy/pull/165.patch,https://api.github.com/repos/aleaxit/gmpy/pulls/165/commits
190,PullRequestEvent,2017-09-18 15:47:12+00:00,38900806,aleju/imgaug,1188728,nektor211,,,141637973,,Augmenter.draw_grid works with a list of grayscale images,open,False,62,Fixed case when Augmenters.meta.Augmenter.draw_grid was called with a list of grascale images and didn't add dimension.,https://api.github.com/repos/aleju/imgaug/issues/62,,,2017-09-18T15:47:12Z,1,8,0,1,NONE,[],[],[],,,,,[],https://github.com/aleju/imgaug/pull/62.patch,https://api.github.com/repos/aleju/imgaug/pulls/62/commits
197,PullRequestEvent,2018-08-04 12:05:42+00:00,38900806,aleju/imgaug,16157910,kacper1095,,,206189758,MDExOlB1bGxSZXF1ZXN0MjA2MTg5NzU4,Added JpegCompression augmentation,open,False,160,"Added new Augmenter. It creates artifacts on an image using saving an image to automatically managed temporary file using given comporession degree, and loads it from this file.",https://api.github.com/repos/aleju/imgaug/issues/160,,,2018-08-04T12:05:42Z,1,93,1,1,NONE,[],[],[],,,,,[],https://github.com/aleju/imgaug/pull/160.patch,https://api.github.com/repos/aleju/imgaug/pulls/160/commits
198,PullRequestEvent,2018-05-28 18:51:51+00:00,76012224,ayemos/akagi,16239342,pyup-bot,,,190982311,,Update sphinx to 1.7.5,open,False,59,"
This PR updates [Sphinx](https://pypi.org/project/Sphinx) from **1.5.5** to **1.7.5**.



<details>
  <summary>Changelog</summary>
  
  
   ### 1.7.5
   ```
   =====================================

Bugs fixed
----------

* 4924: html search: Upper characters problem in any other languages
* 4932: apidoc: some subpackage is ignored if sibling subpackage contains a
  module starting with underscore
* 4863, 4938, 4939: i18n doesn&#39;t handle node.title correctly tat used for
  contents, topic, admonition, table and section.
* 4913: i18n: literal blocks in bullet list are not translated
* 4962: C++, raised TypeError on duplicate declaration.
* 4825: C++, properly parse expr roles and give better error messages when
  (escaped) line breaks are present.
* C++, properly use ``desc_addname`` nodes for prefixes of names.
* C++, parse pack expansions in function calls.
* 4915, 4916: links on search page are broken when using dirhtml builder
* 4969: autodoc: constructor method should not have return annotation
* latex: deeply nested enumerated list which is beginning with non-1 causes
  LaTeX engine crashed
* 4978: latex: shorthandoff is not set up for Brazil locale
* 4928: i18n: Ignore dot-directories like .git/ in LC_MESSAGES/
* 4946: py domain: type field could not handle &quot;None&quot; as a type
* 4979: latex: Incorrect escaping of curly braces in index entries
* 4956: autodoc: Failed to extract document from a subclass of the class on
  mocked module
* 4973: latex: glossary directive adds whitespace to each item
* 4980: latex: Explicit labels on code blocks are duplicated
* 4919: node.asdom() crashes if toctree has :numbered: option
* 4914: autodoc: Parsing error when using dataclasses without default values
* 4931: autodoc: crashed when handler for autodoc-skip-member raises an error
* 4931: autodoc: crashed when subclass of mocked class are processed by
  napoleon module
* 5007: sphinx-build crashes when error log contains a &quot;%&quot; character
   ```
   
  
  
   ### 1.7.4
   ```
   =====================================

Bugs fixed
----------

* 4885, 4887: domains: Crashed with duplicated objects
* 4889: latex: sphinx.writers.latex causes recusrive import
   ```
   
  
  
   ### 1.7.3
   ```
   =====================================

Bugs fixed
----------

* 4769: autodoc loses the first staticmethod parameter
* 4790: autosummary: too wide two column tables in PDF builds
* 4795: Latex customization via ``_templates/longtable.tex_t`` is broken
* 4789: imgconverter: confused by convert.exe of Windows
* 4783: On windows, Sphinx crashed when drives of srcdir and outdir are
  different
* 4812: autodoc ignores type annotated variables
* 4817: wrong URLs on warning messages
* 4784: latex: :confval:`latex_show_urls` assigns incorrect footnote numbers if
  hyperlinks exists inside substitutions
* 4837: latex with class memoir Error: Font command ``\sf`` is not supported
* 4803: latex: too slow in proportion to number of auto numbered footnotes
* 4838: htmlhelp: The entries in .hhp file is not ordered
* toctree directive tries to glob for URL having query_string
* 4871: html search: Upper characters problem in German
* 4717: latex: Compilation for German docs failed with LuaLaTeX and XeLaTeX
* 4459: duplicated labels detector does not work well in parallel build
* 4878: Crashed with extension which returns invalid metadata
   ```
   
  
  
   ### 1.7.2
   ```
   =====================================

Incompatible changes
--------------------
* 4520: apidoc: folders with an empty __init__.py are no longer excluded from
  TOC

Bugs fixed
----------

* 4669: sphinx.build_main and sphinx.make_main throw NameError
* 4685: autosummary emits meaningless warnings
* autodoc: crashed when invalid options given
* pydomain: always strip parenthesis if empty (refs: 1042)
* 4689: autosummary: unexpectedly strips docstrings containing &quot;i.e.&quot;
* 4701: viewcode: Misplaced ``&lt;div&gt;`` in viewcode html output
* 4444: Don&#39;t require numfig to use :numref: on sections
* 4727: Option clash for package textcomp
* 4725: Sphinx does not work with python 3.5.0 and 3.5.1
* 4716: Generation PDF file with TexLive on Windows, file not found error
* 4574: vertical space before equation in latex
* 4720: message when an image is mismatched for builder is not clear
* 4655, 4684: Incomplete localization strings in Polish and Chinese
* 2286: Sphinx crashes when error is happens in rendering HTML pages
* 4688: Error to download remote images having long URL
* 4754: sphinx/pycode/__init__.py raises AttributeError
* 1435: qthelp builder should htmlescape keywords
* epub: Fix docTitle elements of toc.ncx is not escaped
* 4520: apidoc: Subpackage not in toc (introduced in 1.6.6) now fixed
* 4767: html: search highlighting breaks mathjax equations
   ```
   
  
  
   ### 1.7.1
   ```
   =====================================

Deprecated
----------

* 4623: ``sphinx.build_main()`` is deprecated.
* autosummary: The interface of ``sphinx.ext.autosummary.get_documenter()`` has
  been changed (Since 1.7.0)
* 4664: ``sphinx.ext.intersphinx.debug()`` is deprecated.

For more details, see `deprecation APIs list
&lt;http://www.sphinx-doc.org/en/master/extdev/index.htmldeprecated-apis&gt;`_

Bugs fixed
----------

* 4608: epub: Invalid meta tag is generated
* 4260: autodoc: keyword only argument separator is not disappeared if it is
  appeared at top of the argument list
* 4622: epub: :confval:`epub_scheme` does not effect to content.opf
* 4627: graphviz: Fit graphviz images to page
* 4617: quickstart: PROJECT_DIR argument is required
* 4623: sphinx.build_main no longer exists in 1.7.0
* 4615: The argument of ``sphinx.build`` has been changed in 1.7.0
* autosummary: The interface of ``sphinx.ext.autosummary.get_documenter()`` has
  been changed
* 4630: Have order on msgids in sphinx.pot deterministic
* 4563: autosummary: Incorrect end of line punctuation detection
* 4577: Enumerated sublists with explicit start with wrong number
* 4641: A external link in TOC cannot contain &quot;?&quot; with ``:glob:`` option
* C++, add missing parsing of explicit casts and typeid in expression parsing.
* C++, add missing parsing of ``this`` in expression parsing.
* 4655: Fix incomplete localization strings in Polish
* 4653: Fix error reporting for parameterless ImportErrors
* 4664: Reading objects.inv fails again
* 4662: ``any`` refs with ``term`` targets crash when an ambiguity is
  encountered
   ```
   
  
  
   ### 1.7.0
   ```
   =====================================

Dependencies
------------
   ```
   
  
  
   ### 1.7.0b3
   ```
   * 4019: inheritance_diagram AttributeError stoping make process
* 4531: autosummary: methods are not treated as attributes
* 4538: autodoc: ``sphinx.ext.autodoc.Options`` has been moved
* 4539: autodoc emits warnings for partialmethods
* 4223: doctest: failing tests reported in wrong file, at wrong line
* i18n: message catalogs are not compiled if specific filenames are given for
  ``sphinx-build`` as arguments (refs: 4560)
* 4027: sphinx.ext.autosectionlabel now expects labels to be the same as they
  are in the raw source; no smart quotes, nothig fancy.
* 4581: apidoc: Excluded modules still included


Testing
--------
   ```
   
  
  
   ### 1.7.0b2
   ```
   * 4415: autodoc classifies inherited classmethods as regular methods
* 4415: autodoc classifies inherited staticmethods as regular methods
* 4472: DOCUMENTATION_OPTIONS is not defined
* 4491: autodoc: prefer _MockImporter over other importers in sys.meta_path
* 4490: autodoc: type annotation is broken with python 3.7.0a4+
* utils package is no longer installed
* 3952: apidoc: module header is too escaped
* 4275: Formats accepted by sphinx.util.i18n.format_date are limited
* 4493: recommonmark raises AttributeError if AutoStructify enabled
* 4209: intersphinx: In link title, &quot;v&quot; should be optional if target has no
  version
* 4230: slowdown in writing pages with sphinx 1.6
* 4522: epub: document is not rebuilt even if config changed
   ```
   
  
  
   ### 1.7.0b1
   ```
   * Add support for docutils 0.14
* Add tests for the ``sphinx.ext.inheritance_diagram`` extension.
   ```
   
  
  
   ### 1.6.7
   ```
   =====================================

Bugs fixed
----------

* 1922: html search: Upper characters problem in French
* 4412: Updated jQuery version from 3.1.0 to 3.2.1
* 4438: math: math with labels with whitespace cause html error
* 2437: make full reference for classes, aliased with &quot;alias of&quot;
* 4434: pure numbers as link targets produce warning
* 4477: Build fails after building specific files
* 4449: apidoc: include &quot;empty&quot; packages that contain modules
* 3917: citation labels are tranformed to ellipsis
* 4501: graphviz: epub3 validation error caused if graph is not clickable
* 4514: graphviz: workaround for wrong map ID which graphviz generates
* 4525: autosectionlabel does not support parallel build
* 3953: Do not raise warning when there is a working intersphinx inventory
* 4487: math: ValueError is raised on parallel build. Thanks to jschueller.
* 2372: autosummary: invalid signatures are shown for type annotated functions
* 3942: html: table is not aligned to center even if ``:align: center``
   ```
   
  
  
   ### 1.6.6
   ```
   =====================================

Features added
--------------

* 4181: autodoc: Sort dictionary keys when possible
* ``VerbatimHighlightColor`` is a new
  :ref:`LaTeX &#39;sphinxsetup&#39; &lt;latexsphinxsetup&gt;` key (refs: 4285)
* Easier customizability of LaTeX macros involved in rendering of code-blocks
* Show traceback if conf.py raises an exception (refs: 4369)
* Add :confval:`smartquotes` to disable smart quotes through ``conf.py``
  (refs: 3967)
* Add :confval:`smartquotes_action` and :confval:`smartquotes_excludes`
  (refs: 4142, 4357)

Bugs fixed
----------

* 4334: sphinx-apidoc: Don&#39;t generate references to non-existing files in TOC
* 4206: latex: reST label between paragraphs loses paragraph break
* 4231: html: Apply fixFirefoxAnchorBug only under Firefox
* 4221: napoleon depends on autodoc, but users need to load it manually
* 2298: automodule fails to document a class attribute
* 4099: C++: properly link class reference to class from inside constructor
* 4267: PDF build broken by Unicode U+2116 NUMERO SIGN character
* 4249: PDF output: Pygments error highlighting increases line spacing in
  code blocks
* 1238: Support ``:emphasize-lines:`` in PDF output
* 4279: Sphinx crashes with pickling error when run with multiple processes and
  remote image
* 1421: Respect the quiet flag in sphinx-quickstart
* 4281: Race conditions when creating output directory
* 4315: For PDF &#39;howto&#39; documents, ``latex_toplevel_sectioning=&#39;part&#39;`` generates
  ``\chapter`` commands
* 4214: Two todolist directives break sphinx-1.6.5
* Fix links to external option docs with intersphinx (refs: 3769)
* 4091: Private members not documented without :undoc-members:
   ```
   
  
  
   ### 1.6.5
   ```
   =====================================

Features added
--------------

* 4107: Make searchtools.js compatible with pre-Sphinx1.5 templates
* 4112: Don&#39;t override the smart_quotes setting if it was already set
* 4125: Display reference texts of original and translated passages on
  i18n warning message
* 4147: Include the exception when logging PO/MO file read/write

Bugs fixed
----------

* 4085: Failed PDF build from image in parsed-literal using ``:align:`` option
* 4100: Remove debug print from autodoc extension
* 3987: Changing theme from alabaster causes HTML build to fail
* 4096: C++, don&#39;t crash when using the wrong role type. Thanks to mitya57.
* 4070, 4111: crashes when the warning message contains format strings (again)
* 4108: Search word highlighting breaks SVG images
* 3692: Unable to build HTML if writing .buildinfo failed
* 4152: HTML writer crashes if a field list is placed on top of the document
* 4063: Sphinx crashes when labeling directive ``.. todolist::``
* 4134: [doc] :file:`docutils.conf` is not documented explicitly
* 4169: Chinese language doesn&#39;t trigger Chinese search automatically
* 1020: ext.todo todolist not linking to the page in pdflatex
* 3965: New quickstart generates wrong SPHINXBUILD in Makefile
* 3739: ``:module:`` option is ignored at content of pyobjects
* 4149: Documentation: Help choosing :confval:`latex_engine`
* 4090: [doc] :confval:`latex_additional_files` with extra LaTeX macros should
  not use ``.tex`` extension
* Failed to convert reST parser error to warning (refs: 4132)
   ```
   
  
  
   ### 1.6.4
   ```
   =====================================

Features added
--------------

* 3926: Add ``autodoc_warningiserror`` to suppress the behavior of ``-W``
  option during importing target modules on autodoc

Bugs fixed
----------

* 3924: docname lost after dynamically parsing RST in extension
* 3946: Typo in sphinx.sty (this was a bug with no effect in default context)
* :pep: and :rfc: does not supports ``default-role`` directive (refs: 3960)
* 3960: default_role = &#39;guilabel&#39; not functioning
* Missing ``texinputs_win/Makefile`` to be used in latexpdf builder on windows.
* 4026: nature: Fix macOS Safari scrollbar color
* 3877: Fix for C++ multiline signatures.
* 4006: Fix crash on parallel build
* 3969: private instance attributes causes AttributeError
* 4041: C++, remove extra name linking in function pointers.
* 4038: C, add missing documentation of ``member`` role.
* 4044: An empty multicolumn cell causes extra row height in PDF output
* 4049: Fix typo in output of sphinx-build -h
* 4062: hashlib.sha1() must take bytes, not unicode on Python 3
* Avoid indent after index entries in latex (refs: 4066)
* 4070: crashes when the warning message contains format strings
* 4067: Return non-zero exit status when make subprocess fails
* 4055: graphviz: the :align: option does not work for SVG output
* 4055: graphviz: the :align: center option does not work for latex output
* 4051: ``warn()`` function for HTML theme outputs &#39;None&#39; string
   ```
   
  
  
   ### 1.6.3
   ```
   =====================================

Features added
--------------

* latex: hint that code-block continues on next page (refs: 3764, 3792)

Bugs fixed
----------

* 3821: Failed to import sphinx.util.compat with docutils-0.14rc1
* 3829: sphinx-quickstart template is incomplete regarding use of alabaster
* 3772: &#39;str object&#39; has no attribute &#39;filename&#39;
* Emit wrong warnings if citation label includes hyphens (refs: 3565)
* 3858: Some warnings are not colored when using --color option
* 3775: Remove unwanted whitespace in default template
* 3835: sphinx.ext.imgmath fails to convert SVG images if project directory
  name contains spaces
* 3850: Fix color handling in make mode&#39;s help command
* 3865: use of self.env.warn in sphinx extension fails
* 3824: production lists apply smart quotes transform since Sphinx 1.6.1
* latex: fix ``\sphinxbfcode`` swallows initial space of argument
* 3878: Quotes in auto-documented class attributes should be straight quotes
  in PDF output
* 3881: LaTeX figure floated to next page sometimes leaves extra vertical
  whitespace
* 3885: duplicated footnotes raises IndexError
* 3873: Failure of deprecation warning mechanism of
  ``sphinx.util.compat.Directive``
* 3874: Bogus warnings for &quot;citation not referenced&quot; for cross-file citations
* 3860: Don&#39;t download images when builders not supported images
* 3860: Remote image URIs without filename break builders not supported remote
  images
* 3833: command line messages are translated unintentionally with ``language``
  setting.
* 3840: make checking ``epub_uid`` strict
* 3851, 3706: Fix about box drawing characters for PDF output
* 3900: autosummary could not find methods
* 3902: Emit error if ``latex_documents`` contains non-unicode string in py2
   ```
   
  
  
   ### 1.6.2
   ```
   =====================================

Incompatible changes
--------------------

* 3789: Do not require typing module for python&gt;=3.5

Bugs fixed
----------

* 3754: HTML builder crashes if HTML theme appends own stylesheets
* 3756: epub: Entity &#39;mdash&#39; not defined
* 3758: Sphinx crashed if logs are emitted in conf.py
* 3755: incorrectly warns about dedent with literalinclude
* 3742: `RTD &lt;https://readthedocs.org/&gt;`_ PDF builds of Sphinx own docs are
  missing an index entry in the bookmarks and table of contents. This is
  `rtfd/readthedocs.org2857
  &lt;https://github.com/rtfd/readthedocs.org/issues/2857&gt;`_ issue, a workaround
  is obtained using some extra LaTeX code in Sphinx&#39;s own :file:`conf.py`
* 3770: Build fails when a &quot;code-block&quot; has the option emphasize-lines and the
  number indicated is higher than the number of lines
* 3774: Incremental HTML building broken when using citations
* 3763: got epubcheck validations error if epub_cover is set
* 3779: &#39;ImportError&#39; in sphinx.ext.autodoc due to broken &#39;sys.meta_path&#39;.
  Thanks to Tatiana Tereshchenko.
* 3796: env.resolve_references() crashes when non-document node given
* 3803: Sphinx crashes with invalid PO files
* 3791: PDF &quot;continued on next page&quot; for long tables isn&#39;t internationalized
* 3788: smartquotes emits warnings for unsupported languages
* 3807: latex Makefile for ``make latexpdf`` is only for unixen
* 3781: double hyphens in option directive are compiled as endashes
* 3817: latex builder raises AttributeError
   ```
   
  
  
   ### 1.6.1
   ```
   =====================================

Dependencies
------------
   ```
   
  
  
   ### 1.6
   ```
   * LDML format  support in i18n feature
* ``sphinx.addnodes.termsep``
* Some functions and classes in ``sphinx.util.pycompat``:
  ``zip_longest``, ``product``, ``all``, ``any``, ``next``, ``open``,
  ``class_types``, ``base_exception``, ``relpath``, ``StringIO``, ``BytesIO``.
  Please use the standard library version instead;

If any deprecation warning like ``RemovedInSphinxXXXWarning`` are displayed,
please refer :ref:`when-deprecation-warnings-are-displayed`.

Features added
--------------
   ```
   
  
  
   ### 1.6b3
   ```
   * 3588: No compact (p tag) html output in the i18n document build even when
  :confval:`html_compact_lists` is True.
* The ``make latexpdf`` from 1.6b1 (for GNU/Linux and Mac OS, using
  ``latexmk``) aborted earlier in case of LaTeX errors than was the case with
  1.5 series, due to hard-coded usage of ``--halt-on-error`` option. (refs 3695)
* 3683: sphinx.websupport module is not provided by default
* 3683: Failed to build document if builder.css_file.insert() is called
* 3714: viewcode extension not taking ``highlight_code=&#39;none&#39;`` in account
* 3698: Moving :doc: to std domain broke backwards compatibility
* 3633: misdetect unreferenced citations
   ```
   
  
  
   ### 1.6b2
   ```
   * 3662: ``builder.css_files`` is deprecated.  Please use ``add_stylesheet()``
  API instead.
   ```
   
  
  
   ### 1.6b1
   ```
   * ``sphinx.util.compat.Directive`` class is now deprecated. Please use instead
  ``docutils.parsers.rst.Directive``
* ``sphinx.util.compat.docutils_version`` is now deprecated
* 2367: ``Sphinx.warn()``, ``Sphinx.info()`` and other logging methods are now
  deprecated.  Please use ``sphinx.util.logging`` (:ref:`logging-api`) instead.
* 3318: ``notice`` is now deprecated as LaTeX environment name and will be
  removed at Sphinx 1.7. Extension authors please use ``sphinxadmonition``
  instead (as Sphinx does since 1.5.)
* ``Sphinx.status_iterator()`` and ``Sphinx.old_status_iterator()`` is now
  deprecated.  Please use ``sphinx.util:status_iterator()`` instead.
* ``Sphinx._directive_helper()`` is deprecated. Please use
  ``sphinx.util.docutils.directive_helper()`` instead.
* ``BuildEnvironment.set_warnfunc()`` is now deprecated
* Following methods of ``BuildEnvironment`` is now deprecated.

  - ``BuildEnvironment.note_toctree()``
  - ``BuildEnvironment.get_toc_for()``
  - ``BuildEnvironment.get_toctree_for()``
  - ``BuildEnvironment.create_index()``

  Please use ``sphinx.environment.adapters`` modules instead.
* latex package  ``footnote`` is not loaded anymore by its bundled replacement
  ``footnotehyper-sphinx``. The redefined macros keep the same names as in the
  original package.
* 3429: deprecate config setting ``latex_keep_old_macro_names``. It will be
  removed at 1.7, and already its default value has changed from ``True`` to
  ``False``.
* 3221: epub2 builder is deprecated
* 3254: ``sphinx.websupport`` is now separated into independent package;
  ``sphinxcontrib-websupport``.  ``sphinx.websupport`` will be removed in
  Sphinx-2.0.
* 3628: ``sphinx_themes`` entry_point is deprecated.  Please use
  ``sphinx.html_themes`` instead.
   ```
   
  
  
   ### 1.5.6
   ```
   =====================================

Bugs fixed
----------

* 3614: Sphinx crashes with requests-2.5.0
* 3618: autodoc crashes with tupled arguments
* 3664: No space after the bullet in items of a latex list produced by Sphinx
* 3657: EPUB builder crashes if document startswith genindex exists
* 3588: No compact (p tag) html output in the i18n document build even when
  :confval:`html_compact_lists` is True.
* 3685: AttributeError when using 3rd party domains
* 3702: LaTeX writer styles figure legends with a hard-coded ``\small``
* 3708: LaTeX writer allows irc scheme
* 3717: Stop enforcing that favicon&#39;s must be .ico
* 3731, 3732: Protect isenumclass predicate against non-class arguments
* 3320: Warning about reference target not being found for container types
* Misspelled ARCHIVEPREFIX in Makefile for latex build repertory
   ```
   
  
</details>


 

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/sphinx
  - Changelog: https://pyup.io/changelogs/sphinx/
  - Homepage: http://sphinx-doc.org/
</details>

",https://api.github.com/repos/ayemos/akagi/issues/59,,,2018-05-28T18:51:51Z,1,1,1,1,NONE,[],[],[],,,,,[],https://github.com/ayemos/akagi/pull/59.patch,https://api.github.com/repos/ayemos/akagi/pulls/59/commits
