,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
4,IssuesEvent,2016-01-31 11:10:58+00:00,28550291,cdown/srt,660663,cdown,,,closed,srt.compose should not in-place modify Subtitle objects,[],[],1,"Currently this happens since we reindex and directly replace inside the Subtitle object. This seems quite unexpected by default, so we should check for changes and create a new Subtitle object, and only do the current behaviour if `in_place=True`.",{},{}
6,IssuesEvent,2018-07-09 16:24:29+00:00,138318038,komuw/naz,5163857,komuw,,,opened,add tests for cli,[],[],0,,{},{}
14,IssuesEvent,2018-06-21 01:15:22+00:00,121019060,feluxe/sty,11624958,alexwennerberg,,,opened,Simple way to mute colors,[],[],0,I am building a command line program and I want a quick way to be able to ignore all of these color strings with a config variable. any ideas?,{},{}
19,IssuesEvent,2016-07-24 02:40:00+00:00,46566669,jaraco/irc,308610,jaraco,,,closed,"RPL_MYINFO / RPL_ISUPPORT needed for chanmodes with parameters instead of hardcoded ""bklohvq""","[{'url': 'https://api.github.com/repos/jaraco/irc/labels/help%20wanted', 'name': 'help wanted', 'color': '159818'}]",[],2,"A note first: this ticket is based on taking a look at https://github.com/jaraco/irc/blob/master/irc/modes.py
If that is outdated/unused code, this ticket is probably invalid and should be ignored.

It appears that the irclib doesn't correctly handle MODE parsing: it seems to assume a hardcoded set of ""bklvohq"" for channel modes with parameters. However, this can lead to all sorts of problems with modern IRC daemons that introduce additional modes.

The correct behavior would be:

1. Instead of the current single hardcoded set ""bklvohq"", always use two whereas one contains the modes that have parameters when they are added (+), and the other modes that have parameters when removed(-) in a MODE event.

2. Check 005 RPL_iSUPPORT for the CHANMODES=.... parameter. (see http://www.irc.org/tech_docs/005.html ) The set of channel modes with parameters should be set to A, B, C (see link) for modes that are added, and A, B for modes that are removed.

3. If there's no CHANMODES in 005, assume 004 RPL_MYINFO numeric syntax `<server> <ver> <usermode> <chanmode> <chanmodes with parameters> ... `     (the <chanmodes with parameters> parameter and possible further additional ones are not in the original spec, but added by 99% of modern IRC servers - also see here https://www.alien.net.au/irc/irc2numerics.html ) and extract `<chanmodes with parameters>`. Use this set both for modes that are added and removed in a MODE event (that is an approximation, but you can't do any better). 

4. Use the two newly introduced sets and only use ""bklvohq"" as a fallback when parsing MODE events.

**Important: this requires a ""welcome"" event delay:**
(this might already present, I am only adding this in case it isn't)
Please note this approach will not work correctly in all cases and run into a possible race condition unless you do the following:

1. Wait for 004
2. Wait for 005 with a timeout (the timeout is needed to support legacy servers without RPL_ISUPPORT). 
3. Extract the info as described above out of 004 contents and possibly 005 if it was observed
4. Only then trigger a ""welcome"" / connected event to the library user

Otherwise, the library user might join a channel and observe a mode event before the 004 / 005 have been received. (race condition)



",{},{}
35,IssuesEvent,2016-06-28 02:00:36+00:00,31074875,wadda/gps3,4308824,wadda,,,closed,JSON Leftovers,"[{'url': 'https://api.github.com/repos/wadda/gps3/labels/bug', 'name': 'bug', 'color': 'fc2929'}, {'url': 'https://api.github.com/repos/wadda/gps3/labels/enhancement', 'name': 'enhancement', 'color': '84b6eb'}]",[],2,"The socket read is run through the JSON

>     def refresh(self, gpsd_data_package):
        """"""Sets new socket data as Fix attributes
        Arguments:
            self:
            gpsd_data_package (json object):
        Provides:
        self attribute dictionaries, e.g., self.TPV['lat'], self.SKY['gdop']
        Raises:
        AttributeError: 'str' object has no attribute 'keys' when the device falls out of the system
        ValueError, KeyError: most likely extra, or mangled JSON data, should not happen, but that
        applies to a lot of things.
        """"""
        try:
            fresh_data = json.loads(gpsd_data_package)  # The reserved word 'class' is popped from JSON object class
            package_name = fresh_data.pop('class', 'ERROR')  # gpsd data package errors are also 'ERROR'.
            package = getattr(self, package_name, package_name)  # packages are named for JSON object class
            for key in package.keys():  # TODO: Rollover and retry.  It fails here when device disappears
                package[key] = fresh_data.get(key, 'n/a')  # Updates and restores 'n/a' if key is absent in the socket
                # response, present --> 'key: 'n/a'' instead.'
        except AttributeError:  # 'str' object has no attribute 'keys'
            print('No Data')
            return
        except (ValueError, KeyError) as error:
            sys.stderr.write(str(error))  # Look for extra data in stream
            return


As you see this last ValueError, KeyError throw a error with extraneous data that is in the JSON object shipped from GPSD

> [io@io gps3] :( python3 human.py -host 192.168.0.4
Keyboard interrupt received
Terminated by user
Good Bye.
.
Extra data: line 1 column 2 - line 2 column 1 (char 1 - 15)Extra data: line 1 column 5 - line 2 column 1 (char 4 - 512)Extra data: line 1 column 2 - line 2 column 1 (char 1 - 97)Extra data: line 1 column 2 - line 2 column 1 (char 1 - 113)Expecting value: line 1 column 1 (char 0)Expecting value: line 1 column 1 (char 0)Extra data: line 1 column 2 - line 2 column 1 (char 1 - 159)Expecting value: line 1 column 1 (char 0)[io@io gps3] :( 

I'm looking for a way to join this data with the data that is already in the buffer.  I'm also open to ideas.",{},{}
39,IssuesEvent,2015-05-16 09:32:22+00:00,20479128,amol-/depot,601423,amol-,,,closed,Add filename and content_type args to DepotFileInfo constructor,[],[],3,"The `process_content` method has `filename` and `content_type` args, but the `DepotFileInfo` call it with `process_content(content)`, because `DepotFileInfo` does not accept the other parameters.

I want to do this: `UploadedFile(content, filename=""filename.txt"")`
",{},{}
42,IssuesEvent,2015-03-05 22:38:40+00:00,4652550,avanov/Plim,160125,mfeif,,,opened,Plim doesn't respect mako's ## comments properly.,[],[],0,"I know that Plim has it's own comment feature ( / ) but ignoring Mako's commenting symbols ( ## ) means  that you have to change the mako files to work with plim. Normally, that's no big deal, since plim supports its own versions of what mako does, and in your documents, you can just use plim's /

But it means that we can't put comments in inherited or namespaced files, which may NOT be plim files, but are ""pure"" mako files.

For example, I have a helpers.mako file that contains some things I want to pull into other documents/templates. So far, so good; I can grab these through standard Mako tools, either in pure mako or in plim.

But if I want to put a comment in that PURE mako file, plim doesn't respect it. The below will output both sets of text if plim is used as a pre-processor on documents that inherit this block and use it. It seems to want to make a div with the id ""#"" which is non-sensical (and perhaps invalid html) but makes sense according to the #myid use case.

```
<%block name=""something_to_use_elsewhere"">
<p>This should be here.</p>
## But this should not.
</%block>
```
renders as

```
<%block name=""something_to_use_elsewhere"">
<p>This should be here.</p>
<div id=""#"">But this should not.</div></%block>
```

And if I change the ## into a / to suit plim, then I have invalid mako, and other code can't use it. Well, not invalid, but again, it's not interpreted as a comment.

What's weird is that in the docs here http://plim.readthedocs.org/en/latest/en/syntax.html#new-style-blocks it uses a # to make a comment in the generated mako code, but not at the beginning of a line.

I don't see anyplace where ## is already used by plim, can we make it either pass through, or ... something? Losing `<div id=""#"">` doesn't seem so bad ;-)

tl;dr, can we have mako comments back?
",{},{}
63,IssuesEvent,2017-05-13 14:31:37+00:00,9896961,dbrgn/RPLCD,105168,dbrgn,,,closed,Add __version__ attribute,"[{'id': 39257781, 'url': 'https://api.github.com/repos/dbrgn/RPLCD/labels/nice%20to%20have', 'name': 'nice to have', 'color': '009800', 'default': False}]",[],0,See #46.,{},{}
78,IssuesEvent,2017-09-21 07:42:58+00:00,6007295,fxsjy/jieba,9514973,ShengaoZhao,,,opened,带有罗马数字的自定义词无法正确识别,[],[],0,"我在自定义词典里加入了带有罗马数字的词，如“纽约Ⅰ线”，并且为其赋予很高的词频，但是总是被分隔开。请问我要如何才能强制把“纽约Ⅰ线”这样的自定义词完整切分出来？？？


词典相关内容如下：
纽约Ⅰ线 100000 ns

python版本3.6.2
代码大致如下：
line = ""并明确控制纽约Ⅰ线功率""
jieba.load_userdict(""dict.txt"")
print(jieba.get_FREQ(""纽约Ⅰ线""))
print(jieba.get_FREQ(""纽约""))
print(jieba.get_FREQ(""Ⅰ""))
print(jieba.get_FREQ(""线""))
print(jieba.get_FREQ(""Ⅰ线""))
words = posseg.cut(line)
for word in words:
    print(word)

输出结果如下：
100000
1758
None
7688
None
并/c
明确/ad
控制/updown
纽约/ns
Ⅰ/x
线/n
功率/n",{},{}
136,IssuesEvent,2015-07-21 03:17:50+00:00,4946406,mher/flower,691049,mher,,,closed,ConnectionError,[],[],1,"I am new to flower and i just follow the instructions saying I should file a bug here when something went wrong with my flower .  here is the info.

flower   -> flower:0.8.2 tornado:4.2 babel:1.3
software -> celery:3.1.18 (Cipater) kombu:3.0.26 py:2.7.6
            billiard:3.3.0.20 librabbitmq:1.6.1
platform -> system:Darwin arch:64bit imp:CPython
loader   -> celery.loaders.default.Loader
settings -> transport:librabbitmq results:disabled

Traceback (most recent call last):
  File ""/Library/Python/2.7/site-packages/tornado/web.py"", line 1415, in _execute
    result = yield result
  File ""/Library/Python/2.7/site-packages/tornado/gen.py"", line 870, in run
    value = future.result()
  File ""/Library/Python/2.7/site-packages/tornado/concurrent.py"", line 215, in result
    raise_exc_info(self._exc_info)
  File ""/Library/Python/2.7/site-packages/tornado/gen.py"", line 876, in run
    yielded = self.gen.throw(*exc_info)
  File ""/Library/Python/2.7/site-packages/flower/api/workers.py"", line 62, in get
    yield self.update_cache(workername=workername)
  File ""/Library/Python/2.7/site-packages/tornado/gen.py"", line 870, in run
    value = future.result()
  File ""/Library/Python/2.7/site-packages/tornado/concurrent.py"", line 215, in result
    raise_exc_info(self._exc_info)
  File ""/Library/Python/2.7/site-packages/tornado/gen.py"", line 876, in run
    yielded = self.gen.throw(*exc_info)
  File ""/Library/Python/2.7/site-packages/flower/api/control.py"", line 23, in update_cache
    app=self.application)
  File ""/Library/Python/2.7/site-packages/tornado/gen.py"", line 870, in run
    value = future.result()
  File ""/Library/Python/2.7/site-packages/tornado/concurrent.py"", line 215, in result
    raise_exc_info(self._exc_info)
  File ""/Library/Python/2.7/site-packages/tornado/gen.py"", line 876, in run
    yielded = self.gen.throw(*exc_info)
  File ""/Library/Python/2.7/site-packages/flower/api/control.py"", line 38, in update_workers
    results = yield futures
  File ""/Library/Python/2.7/site-packages/tornado/gen.py"", line 870, in run
    value = future.result()
  File ""/Library/Python/2.7/site-packages/tornado/concurrent.py"", line 215, in result
    raise_exc_info(self._exc_info)
  File ""/Library/Python/2.7/site-packages/tornado/gen.py"", line 656, in callback
    result_list.append(f.result())
  File ""/Library/Python/2.7/site-packages/concurrent/futures/_base.py"", line 396, in result
    return self.__get_result()
  File ""/Library/Python/2.7/site-packages/concurrent/futures/thread.py"", line 55, in run
    result = self.fn(*self.args, **self.kwargs)
  File ""/Library/Python/2.7/site-packages/celery/app/control.py"", line 103, in active_queues
    return self._request('active_queues')
  File ""/Library/Python/2.7/site-packages/celery/app/control.py"", line 71, in _request
    timeout=self.timeout, reply=True,
  File ""/Library/Python/2.7/site-packages/celery/app/control.py"", line 307, in broadcast
    limit, callback, channel=channel,
  File ""/Library/Python/2.7/site-packages/kombu/pidbox.py"", line 294, in _broadcast
    serializer=serializer)
  File ""/Library/Python/2.7/site-packages/kombu/pidbox.py"", line 259, in _publish
    maybe_declare(self.reply_queue(channel))
  File ""/Library/Python/2.7/site-packages/kombu/common.py"", line 113, in maybe_declare
    return _maybe_declare(entity, declared, ident, channel)
  File ""/Library/Python/2.7/site-packages/kombu/common.py"", line 120, in _maybe_declare
    entity.declare()
  File ""/Library/Python/2.7/site-packages/kombu/entity.py"", line 514, in declare
    self.exchange.declare(nowait)
  File ""/Library/Python/2.7/site-packages/kombu/entity.py"", line 174, in declare
    nowait=nowait, passive=passive,
  File ""/Library/Python/2.7/site-packages/librabbitmq/__init__.py"", line 133, in exchange_declare
    auto_delete, arguments or {},
ConnectionError: exchange.declare: server connection error 320, message: CONNECTION_FORCED - broker forced connection closure with reason 'shutdown' ",{},{}
