,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url,partition,commit_list
13,PullRequestEvent,2018-02-28 08:40:01+00:00,2537101,phn/jdcal,280280,phn,,,171239814,,Enable pip cache in Travis CI,closed,False,13,"Slightly speed up builds and reduce load on PyPI servers.

For more information, see:

https://docs.travis-ci.com/user/caching/#pip-cache",https://api.github.com/repos/phn/jdcal/issues/13,2018-02-28T08:40:00Z,2018-02-28T08:40:00Z,2018-02-28T08:40:00Z,1,1,0,1,NONE,[],[],[],phn,280280.0,User,False,[],https://github.com/phn/jdcal/pull/13.patch,https://api.github.com/repos/phn/jdcal/pulls/13/commits,242,['a75c3e1db9e489a94f4840b9a6426af355b43b01']
37,PullRequestEvent,2017-03-03 16:32:27+00:00,55258005,jopohl/urh,18219846,jopohl,,,109008114,,[WIP] HackRF multiprocessing,open,False,180,"- [x] Receive Process for HackRF
- [ ] Error Handling in process (e.g. HackRF not plugged in)
- [ ] Send Process for HackRF
- [ ] Fix Code Dup HackRF/RTLSDR",https://api.github.com/repos/jopohl/urh/issues/180,,,2017-03-03T16:32:26Z,1,100,49,2,[],[],[],[],,,,,[],https://github.com/jopohl/urh/pull/180.patch,https://api.github.com/repos/jopohl/urh/pulls/180/commits,242,"['542f40dedf923688011b1a57b4516a171bca6632', '56857d37973027950022577f1b1a9c1bdb4b8633', 'ddd44545fc5b79a8817b7e30443ca7dc0353871c', '0e366d9484703bff18c38944e50a48b1d58cfa57', 'b91a88ca6ce0840132205806673b7953d35d50e0', 'e6b850db422ab1d625d62e3f052e762fa40872c2', '889da618f3ea75ff2f36ae1ee3f1ce94c173087f', '48b97b6a7a335f239d6c66aad85f7f0acb0336a7', '72a0a238c4c7678e18ccebd7279b97d369035b1b', '67724a1b406176b0dcc26c73f14c01de24e141cf', 'c3211a0c7fb8c3c8ab854f93ca06a20d9e398d69', 'f9f90f86db86da534c8dcdf25b73cebd9747b29d', '862f0601cec210a547de7b6397ed15cd9435d49c', '42778b0ed43a1db1026e4266bda3e28593fad7d1', 'a3b0f987dba2f9f76a7d1aa2b90e871c8fe445ce', '9f7f44fbe16d66798109661d42c6dfe4a6196370', '8372c148a7bfa77feb52ff1af5d800539c6c8b12', '55cd97b45e24c70a4b8d59a432290539429299c8', '394950ff917333eccde6fd21f810cb6eb849bbe6', '3ba3e7a8e42a6ceaaaed85593d5c3611b8f6dd65', 'e909d2e44e9876322144555ca480dcadefcbc641', 'ac6e2ed44ee189e36e5c19092950f9c24779f7da']"
74,PullRequestEvent,2017-05-30 12:23:37+00:00,10156090,klen/mixer,4971046,tonybolanyo,,,123037089,,Fixed #81. Warning: Options.vitual_fields deprecated in Django 2.0,open,False,82,Changed ``virtual_fields`` changed for ``private_fields`` to suppress the deprecation warning .,https://api.github.com/repos/klen/mixer/issues/82,,,2017-05-30T12:23:36Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/klen/mixer/pull/82.patch,https://api.github.com/repos/klen/mixer/pulls/82/commits,242,['f52c4c9c9a7bcdb4e415e1e5ac096a50a6169f86']
90,PullRequestEvent,2018-07-06 08:00:35+00:00,41265661,Xion/callee,5662464,ndparker,,,199672688,MDExOlB1bGxSZXF1ZXN0MTk5NjcyNjg4,Add support for python 3.7,open,False,10,"Hi!

Python 3.7 raises the following warning:

```
DeprecationWarning: Using or importing the ABCs from 'collections' instead of from 'collections.abc' is deprecated, and in 3.8 it will stop working
```

We're running our tests with all warnings turned to errors, so they fail on that.
This PR fixes that (and adds python 3.7 to tox.ini).",https://api.github.com/repos/Xion/callee/issues/10,,,2018-07-06T08:00:35Z,1,11,6,2,NONE,[],[],[],,,,,[],https://github.com/Xion/callee/pull/10.patch,https://api.github.com/repos/Xion/callee/pulls/10/commits,242,['3479cd45a11f2a369ae551a2013300e0e63fc62b']
104,PullRequestEvent,2018-01-12 01:37:06+00:00,93209191,cemsbr/yala,49481,cemsbr,,,157615716,,Update gitpython to 2.1.8,closed,False,35,"
There's a new version of [gitpython](https://pypi.python.org/pypi/gitpython) available.
You are currently using **2.1.7**. I have updated it to **2.1.8**



These links might come in handy:  <a href=""https://pypi.python.org/pypi/gitpython"">PyPI</a> | <a href=""https://github.com/gitpython-developers/GitPython"">Repo</a> | <a href=""http://pythonhosted.org/GitPython/"">Docs</a> 


*I couldn't find a changelog for this release. Do you know where I can find one? [Tell me!](https://github.com/pyupio/changelogs/issues/new)*


*Got merge conflicts? Close this PR and delete the branch. I'll create a new PR for you.*

Happy merging! 🤖
",https://api.github.com/repos/cemsbr/yala/issues/35,2018-01-12T01:37:06Z,2018-01-12T01:37:06Z,2018-01-12T01:37:06Z,1,1,1,1,CONTRIBUTOR,[],[],[],cemsbr,49481.0,User,False,[],https://github.com/cemsbr/yala/pull/35.patch,https://api.github.com/repos/cemsbr/yala/pulls/35/commits,242,['314e91e527e7f4b03ead139fc18057a2f2670a0f']
105,PullRequestEvent,2017-11-17 20:08:43+00:00,93209191,cemsbr/yala,49481,cemsbr,,,153383562,,v1.3.2: fix compatibility issues with Python 3.6.0,open,False,24,3.6.0 is the latest available in Scrutinizer CI,https://api.github.com/repos/cemsbr/yala/issues/24,,,2017-11-17T20:08:43Z,2,5,5,4,OWNER,[],[],[],,,,,[],https://github.com/cemsbr/yala/pull/24.patch,https://api.github.com/repos/cemsbr/yala/pulls/24/commits,242,"['d9b3db4fd90842d3eaca8339785c5a78966f1d9d', 'd8fb853fa7e156e08c84673372a1b5c9820d856c']"
165,PullRequestEvent,2016-01-13 15:36:55+00:00,48198706,dschep/ntfy,667763,dschep,,,55553737,,add xmpp backend,closed,False,7,,https://api.github.com/repos/dschep/ntfy/issues/7,2016-01-13T15:36:55Z,2016-01-13T15:36:55Z,2016-01-13T15:36:55Z,1,83,1,3,[],[],[],[],dschep,667763.0,User,False,[],https://github.com/dschep/ntfy/pull/7.patch,https://api.github.com/repos/dschep/ntfy/pulls/7/commits,242,['a0e02bd2eb9c3ba75abd83a131a39fcc4859d246']
176,PullRequestEvent,2015-12-07 18:04:46+00:00,10031150,emre/kaptan,2472076,alexsavio,,,52879270,,Read python file out of libpath,open,False,24,,https://api.github.com/repos/emre/kaptan/issues/24,,,2015-12-07T18:04:46Z,1,94,9,3,[],[],[],[],,,,,[],https://github.com/emre/kaptan/pull/24.patch,https://api.github.com/repos/emre/kaptan/pulls/24/commits,242,"['2d6312b0f3d936a1257d62a852339dbb1fdf2315', '088afdc17e721d9684d3d25abe455f0b21b1566e', '9fba86982e7ac0561fdbcb3a19a82d34ff397a66', '014685815efcb4af32a60657f5e6517f3af9cb8b', 'f49f32d9b52a652ec633d562f6a219daeab1421b', '36054f808b8fb56e5e1a74a049ff7aea011c3472', 'b30f818b7a5bcb3b0614f69cefbe282a1bb332b6', 'd6004488df4d87f048ca55d4e08eb9efb9ca5588', 'cfaa47851a5a702f061fde898bcbbaeeaf47cd04', 'e301132d98db97488ac0de4ab13430a51b419efb']"
231,PullRequestEvent,2017-12-25 05:37:49+00:00,6007295,fxsjy/jieba,17512647,deepcs233,,,160025389,,Update README.md,open,False,568,添加了 jieba_fast 的链接，jieba_fast 是用c和swig重写核心函数是其加速的jieba库。,https://api.github.com/repos/fxsjy/jieba/issues/568,,,2017-12-25T05:37:48Z,1,5,0,1,NONE,[],[],[],,,,,[],https://github.com/fxsjy/jieba/pull/568.patch,https://api.github.com/repos/fxsjy/jieba/pulls/568/commits,242,['6d79f3a3f63770d7562bd039c7a7df4d98a35fba']
248,PullRequestEvent,2017-07-09 22:48:16+00:00,95264151,gabfl/vault,8358050,gabfl,,,129581366,,Password suggestion,closed,False,13," - Add password suggestions with https://github.com/gabfl/password-generator-py

 - Do not display the categories input when adding an item and the user has no categories",https://api.github.com/repos/gabfl/vault/issues/13,2017-07-09T22:48:16Z,2017-07-09T22:48:16Z,2017-07-09T22:48:16Z,5,55,43,5,[],[],[],[],gabfl,8358050.0,User,False,[],https://github.com/gabfl/vault/pull/13.patch,https://api.github.com/repos/gabfl/vault/pulls/13/commits,242,"['243e75a233917a7abc7c4a0e5ace51cabf86c7c9', 'e9ceec0a7d18d34e3b82957425df0f35dca8d01a', 'cef633bfe5dadd72a0ef2b9b60e7232aef2e79bd', '94b0b0682b3d7e29850863fd8eef50b9bb836fb4', '785bdd5b1b171a9ef5ed2effedb4e4a216d35bcf']"
