,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
7,IssueCommentEvent,2015-11-30 16:58:07+00:00,7470121,wuub/rxv,696036,jtai,,,119424628,160689291,Thanks for the quick merge! I pushed a commit to do this on my branch for #11.,{},,User,False
8,IssueCommentEvent,2016-12-23 08:48:46+00:00,35384742,xi/ldif3,202576,xi,,,197124611,268958248,"According to [spec](https://tools.ietf.org/html/rfc2849#page-3) dn must be utf-8 encoded. So the issue is in the data, not in the parser.

However, I think this qualifies as a ""recoverable parse error"" and should therefore not raise an exception in non-strict mode. Could you please provide a sample of your data so I can turn it into a test?",{},,User,False
15,IssueCommentEvent,2018-02-02 12:34:46+00:00,54391698,jd/pifpaf,29290835,pastamaker[bot],,,293870231,362574894,"Tests ERROR for HEAD d96f1e2597eebc80ba3b8c80da3bab5201a9539b

- [JOB #0](https://api.travis-ci.org/jobs/336528711/log): PASSED ✅
- [JOB #1](https://api.travis-ci.org/jobs/336528712/log): ERRORED
- [JOB #2](https://api.travis-ci.org/jobs/336528713/log): ERRORED",{},NONE,Bot,False
16,IssueCommentEvent,2018-02-02 15:29:27+00:00,54391698,jd/pifpaf,200878,sileht,,,293833703,362617811,"Pull-request updated, HEAD is now f7b1bc79c6f9191ec09c8d75ff776dbd0e9fe57d",{},COLLABORATOR,User,False
24,IssueCommentEvent,2016-02-19 14:07:41+00:00,3462960,lazka/pgi,991986,lazka,,,134340602,186227552,"Ah, I'm stupid..., these are running on Ubuntu 12.04 not 14.04. I've dropped 12.04 support in the last release (or I don't test it any more at least..).

Glad you got PyGObject working on travis.

thanks for the report -> closing.",{},,User,False
25,IssueCommentEvent,2018-06-30 20:11:42+00:00,8387179,uiri/toml,364765,uiri,,,291663698,401563585,"Hi Ed,

Thank you for reporting this issue.

Can you confirm that it was resolved by 1b5bb9e (which fixed #91) ?",{},OWNER,User,False
30,IssueCommentEvent,2016-05-09 16:39:59+00:00,8387179,uiri/toml,364765,uiri,,,97088840,217918423,"Assuming no further issues nor pull requests present themselves in the mean time, I plan on doing a new release once the timezone issue and the current pull requests are resolved.",{},,User,False
46,IssueCommentEvent,2015-11-20 14:39:24+00:00,46566669,jaraco/irc,308610,jaraco,,,118054210,158418264,"I disagree that the end-to-end principle necessarily applies here. The irc library is intended to not be a simple broker of network message, but also an interpreter of IRC messages, providing to the Python programmer a sensible, intuitive interface. The first feature of the library indicated in the docstring of client.py is that the module is an ""Abstraction of the IRC protocol."" In the case of Python 3, providing only bytes objects is poor form, and contrary to what I see from other protocol handlers (such as HTTP handlers). In this aim, it was intentional that the irc library add decoding of incoming messages.

You bring up a very good point that the RFC does not specify an encoding (and in fact indicates that clients may send messages in any encoding, leaving it up to the client to interpret those bytes as appropriate). However, it's also been my observation that the vast majority of clients also now use UTF-8 by default (or at least configure for UTF-8 encoding for the most popular servers). And for many consumers of the IRC library (including pmxbot, which I maintain), accepting Unicode for outgoing messages and returning Unicode for incoming messages has some strong benefits.

That said, I agree that simply raising a UnicodeDecodeError when non-UTF-8 input is received is incorrect, in light of the RFC and especially in light of the expectations of irker. Also, simply doing a decode with `error='replace'` as the 3.2.2 release does is also undesirable.

Therefore, my inclination is to leave the UTF-8 decoding on by default, but allow hooks for consuming libraries (such as irker) to override the decoding behavior of input (and possibly also the encoding behavior of output).

Would configurable decoding behavior be sufficient for your use case? If this configuration were available per-process, would that be sufficient, or should the encoding be configurable per-server as well? I'm tempted to take the easy route and only make it configurable per-process (globally), and then wait to see if a use-case arises that demands per-connection behavior.

----------------------------------------
Original comment by: Jason R. Coombs
",{},,User,False
50,IssueCommentEvent,2016-06-27 20:48:53+00:00,46566669,jaraco/irc,308610,jaraco,,,162343513,228870751,See [Decoding Input](https://github.com/jaraco/irc#decoding-input) in the readme for rationale for the current behavior and instructions on how to achieve the behavior your desire.,{},,User,False
51,IssueCommentEvent,2017-12-01 09:38:04+00:00,55258005,jopohl/urh,18219846,jopohl,,,278298244,348448053,Was the ``` import gnuradio ``` successful after pressing enter in the python interpreter or did it raise an ImportError?,{},OWNER,User,False
53,IssueCommentEvent,2017-07-07 12:12:20+00:00,55258005,jopohl/urh,11001973,vsboost,,,240807865,313664827,Cool.,{},,User,False
62,IssueCommentEvent,2017-10-27 13:16:30+00:00,55258005,jopohl/urh,18219846,jopohl,,,268514792,339968322,"Progress visualization is not possible, as I use numpy for performing the FFT. Interruption requires to start the filerting in a new process, there is already a separate issue for that ;-) https://github.com/jopohl/urh/issues/346",{},OWNER,User,False
66,IssueCommentEvent,2017-07-05 13:34:31+00:00,55258005,jopohl/urh,11001973,vsboost,,,240605820,313104422,Cheers.,{},,User,False
67,IssueCommentEvent,2017-03-11 21:29:55+00:00,55258005,jopohl/urh,20975463,romeojulietthotel,,,213233779,285901707,"I like this one better, it is simpler and creates no new problems.  I just have to remember to save my sub-sample before I exit the application.",{},,User,False
71,IssueCommentEvent,2017-08-28 20:54:54+00:00,55258005,jopohl/urh,20975463,romeojulietthotel,,,237743366,325478520,"Seems like a recurring problem.  A couple of things....  @jopohl are you using the LimeSuite API in some way that makes URH fail or is the API not stable? 

I also recall that LimeSuite releases are coupled to the firmwares. But it's not clear to me how they are coupled but I do recall that if there is a mismatch between LimeSuite version and the firmware version that condition is detected and reported to stdout (maybe from SoapySDR??? or some app or libLimeSuite.so). 

Firmware directories for each version:
http://downloads.myriadrf.org/project/limesuite/
",{},,User,False
87,IssueCommentEvent,2017-12-15 14:05:50+00:00,10156090,klen/mixer,2354108,coveralls,,,282298785,352013649,"
[![Coverage Status](https://coveralls.io/builds/14674876/badge)](https://coveralls.io/builds/14674876)

Coverage increased (+0.7%) to 85.197% when pulling **be9dc2198100a6e993653d523d525edc9292389a on Fingel:develop** into **ba46cad4a89f11a11f80cf5835fcf0ccb5e2e625 on klen:develop**.
",{},NONE,User,False
91,IssueCommentEvent,2017-01-29 10:02:05+00:00,65411376,lacava/few,13436572,TheodoreGalanos,,,203804855,275904340,"@lacava Thanks a lot for the clarification, it makes sense. 

Storing a list of features would be helpful, or even outputing a new array/dataframe with the new features is nice, although that's probably what the transform does. Actually, naming the new variables can be useful as well, given that in large dimensions the naming conventions for additional engineered features become difficult.  

Kind regards,
Theodore.",{},,User,False
104,IssueCommentEvent,2018-06-26 08:33:38+00:00,7369432,Turbo87/utm,316517,Juanlu001,,,174736108,400226669,"(I restarted the build just in case, since it's been a while)",{},COLLABORATOR,User,False
105,IssueCommentEvent,2018-04-20 14:34:39+00:00,18603138,WoLpH/mt940,574156,zdenop,,,316150935,383116019,"OK. So I found correct encoding. It is cp852. 
So there must be bug in tag parsing: when I put there correctly encoded utf-8 string parse fails. If there is asciionly encoded string (created by rawdata.decode(charenc, 'ignore') ) it works...

Test file can be downloaded from http://www.filedropper.com/raiffeisen-cmi

",{},NONE,User,False
106,IssueCommentEvent,2016-11-14 23:13:55+00:00,18603138,WoLpH/mt940,270571,WoLpH,,,187978257,260494910,"Are my tests incomplete? It seems to work for my bumi-develop branch now: https://travis-ci.org/WoLpH/mt940/builds/175886226

",{},,User,False
107,IssueCommentEvent,2018-06-15 08:13:06+00:00,18603138,WoLpH/mt940,7815772,mncoon,,,332666547,397547835,"Hi! 
Thanks for your quick answer. The dots are standing for many transaction lines, so they are not real in the file. But we will checkt the file with your example code.",{},NONE,User,False
109,IssueCommentEvent,2017-06-11 20:44:02+00:00,20479128,amol-/depot,601423,amol-,,,234693165,307655555,https://github.com/amol-/depot/pull/44 provides an example with django. I tried to keep it as small as possible to only showcase depot related code.,{},,User,False
110,IssueCommentEvent,2015-10-21 12:01:09+00:00,20479128,amol-/depot,161618,eprikazc,,,110883145,149869229,"Yes. Though, I think prefix should be ""photos/"". Any problems with it?",{},,User,False
117,IssueCommentEvent,2018-04-19 12:11:47+00:00,27924304,cdent/gabbi,34498,cdent,,,314191588,382710996,"This has introduced some issues in the way telemetry is using gabbi. They intentionally have no host nor intercept set when they call test_suite_from_dict because all of their tests have a fully qualified url. The workaround is to set a random host that gets ignored.

But it seems we can probably do a bit better. IRC log at http://p.anticdent.org/1Umv @zaneb any ideas?",{},OWNER,User,False
121,IssueCommentEvent,2018-05-19 14:34:03+00:00,93209191,cemsbr/yala,49481,cemsbr,,,310597960,390408998,Closed in favor of #88,{},OWNER,User,False
122,IssueCommentEvent,2018-02-06 08:06:09+00:00,93209191,cemsbr/yala,16239342,pyup-bot,,,294271488,363342150,Closing this in favor of #51,{},CONTRIBUTOR,User,False
123,IssueCommentEvent,2018-04-23 02:08:52+00:00,107533067,cjrh/aiorun,480395,cjrh,,,316467332,383434686,"Windows tests now passing, but something on linux tests is not working, but on nightly only.",{},OWNER,User,False
157,IssueCommentEvent,2017-08-09 07:28:09+00:00,72066935,cs01/gdbgui,5116996,ZWindL,,,248297449,321176261,"@cs01 OK, thanks, I've already changed the dependency package from `python-flask` to `python-flask-git`, the git version is 0.12.3, so it will be fine.",{},,User,False
162,IssueCommentEvent,2018-04-24 15:41:47+00:00,9896961,dbrgn/RPLCD,38476665,spellbin,,,261696768,383980047, I'm using short cables as well. ,{},NONE,User,False
170,IssueCommentEvent,2016-09-02 15:51:21+00:00,48198706,dschep/ntfy,732025,tristan-k,,,174776498,244413670,"That solved it. But for some reasons `pyasn1` isnt picked up.

```
ntfy -b xmpp send 'XMPP test!'
WARNING: Could not find pyasn1 and pyasn1_modules. SSL certificate COULD NOT BE VERIFIED.
WARNING: Could not find pyasn1 and pyasn1_modules. SSL certificate expiration COULD NOT BE VERIFIED.
```

```
$ sudo -H pip install pyasn1
Requirement already satisfied (use --upgrade to upgrade): pyasn1 in /usr/lib/python2.7/dist-packages
```",{},,User,False
173,IssueCommentEvent,2017-02-26 18:44:24+00:00,10031150,emre/kaptan,72460,emre,,,210283672,282577110,👍 ,{},,User,False
184,IssueCommentEvent,2015-09-24 15:21:17+00:00,6007295,fxsjy/jieba,8603895,Beeder,,,8447400,142960964,谢谢，不过好像NLPIR比jieba方便，能自动切@微博昵称 和URL。,{},,User,False
196,IssueCommentEvent,2015-09-10 01:47:28+00:00,6007295,fxsjy/jieba,3389662,a9261,,,73221024,139092048,有什麼需要幫忙的可以一起研究研究 :D  ,{},,User,False
227,IssueCommentEvent,2017-10-02 05:08:51+00:00,6007295,fxsjy/jieba,4629934,oisc,,,261311649,333442023,"import logging
jieba_logger = logging.getLogger('jieba')
jieba_logger.handlers.clear()",{},NONE,User,False
239,IssueCommentEvent,2016-11-24 08:21:06+00:00,1258258,gotcha/ipdb,899899,whenov,,,172745047,262716019,This bug costs me quite a bit of time.,{},,User,False
240,IssueCommentEvent,2015-07-01 17:47:30+00:00,1258258,gotcha/ipdb,251015,cclamb,,,28840606,117763979,"To update, ipython is not loading nose, Theano is. I've opened the above ticket with them. That said, I'm not sure that the current implementation is the best solution to this issue in ipdb either.",{},,User,False
241,IssueCommentEvent,2015-06-04 12:47:39+00:00,1258258,gotcha/ipdb,105204,gotcha,,,6869063,108881306,Released in https://pypi.python.org/pypi/ipdb/0.8.1,{},,User,False
243,IssueCommentEvent,2015-07-01 11:21:22+00:00,1258258,gotcha/ipdb,218546,lebedov,,,91634097,117616196,I agree.,{},,User,False
