,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
18,PullRequestEvent,2016-03-31 07:48:54+00:00,54391698,jd/pifpaf,2644,jd,,,64499819,,Add ceph driver,closed,False,1,,https://api.github.com/repos/jd/pifpaf/issues/1,2016-03-31T07:48:54Z,2016-03-31T07:48:54Z,2016-03-31T07:48:54Z,4,203,27,10,[],[],[],[],jd,2644,User,False,[],https://github.com/jd/pifpaf/pull/1.patch,https://api.github.com/repos/jd/pifpaf/pulls/1/commits
21,PullRequestEvent,2018-07-02 09:11:25+00:00,138318038,komuw/naz,5163857,komuw,,,198616205,MDExOlB1bGxSZXF1ZXN0MTk4NjE2MjA1,Unbind,open,False,14,"Thank you for contributing to naz.                    
Every contribution to naz is important to us.                       
You may not know it, but you have just contributed to making the world a more safer and secure place.                         

Contributor offers to license certain software (a “Contribution” or multiple
“Contributions”) to naz, and naz agrees to accept said Contributions,
under the terms of the MIT License.
Contributor understands and agrees that naz shall have the irrevocable and perpetual right to make
and distribute copies of any Contribution, as well as to create and distribute collective works and
derivative works of any Contribution, under the MIT License.


Now,                   

## What(What have you changed?)


## Why(Why did you change it?)

",https://api.github.com/repos/komuw/naz/issues/14,,,2018-07-02T09:11:25Z,2,65,19,4,OWNER,[],[],[],,,,,[],https://github.com/komuw/naz/pull/14.patch,https://api.github.com/repos/komuw/naz/pulls/14/commits
32,PullRequestEvent,2018-06-13 21:33:55+00:00,19199344,2ps/djenga,26336555,blissrage,,,194721759,MDExOlB1bGxSZXF1ZXN0MTk0NzIxNzU5,[ISSUE-0011] added assert_not_equal,open,False,12,,https://api.github.com/repos/2ps/djenga/issues/12,,,2018-06-13T21:33:55Z,1,4,0,1,COLLABORATOR,[],[],[],,,,,[],https://github.com/2ps/djenga/pull/12.patch,https://api.github.com/repos/2ps/djenga/pulls/12/commits
76,PullRequestEvent,2018-02-21 11:47:03+00:00,55258005,jopohl/urh,18219846,jopohl,,,170437178,,improve initial label types when creating new ones,closed,False,398,"When creating a new label in Analysis the initial name for the label is now based on the configured field type. So by default URH now initially names the labels ""preamble"", ""synchronization"", ""length"", ...",https://api.github.com/repos/jopohl/urh/issues/398,2018-02-21T11:47:02Z,2018-02-21T11:47:02Z,2018-02-21T11:47:02Z,2,21,7,3,OWNER,[],[],[],jopohl,18219846,User,False,[],https://github.com/jopohl/urh/pull/398.patch,https://api.github.com/repos/jopohl/urh/pulls/398/commits
95,PullRequestEvent,2017-07-05 21:40:36+00:00,65411376,lacava/few,6578458,lacava,,,129014555,,standard scaler pipeline,closed,False,26,,https://api.github.com/repos/lacava/few/issues/26,2017-07-05T21:40:36Z,2017-07-05T21:40:36Z,2017-07-05T21:40:36Z,2,11,8,1,[],[],[],[],lacava,6578458,User,False,[],https://github.com/lacava/few/pull/26.patch,https://api.github.com/repos/lacava/few/pulls/26/commits
98,PullRequestEvent,2018-08-21 02:29:21+00:00,769951,mhe/pynrrd,1342819,addisonElliott,,,209691719,MDExOlB1bGxSZXF1ZXN0MjA5NjkxNzE5,Add numpydoc requirement for readthedocs,closed,False,62,The numpydoc package is used to support Numpy style docstrings in the pynrrd project. This is not installed on readthedocs and must be installed via requirements.txt file,https://api.github.com/repos/mhe/pynrrd/issues/62,2018-08-21T02:29:21Z,2018-08-21T02:29:21Z,2018-08-21T02:29:21Z,1,1,0,1,COLLABORATOR,[],[],[],addisonElliott,1342819,User,False,[],https://github.com/mhe/pynrrd/pull/62.patch,https://api.github.com/repos/mhe/pynrrd/pulls/62/commits
111,PullRequestEvent,2017-06-11 20:43:11+00:00,20479128,amol-/depot,601423,amol-,,,125039791,,Django example,open,False,44,,https://api.github.com/repos/amol-/depot/issues/44,,,2017-06-11T20:43:11Z,1,281,0,8,[],[],[],[],,,,,[],https://github.com/amol-/depot/pull/44.patch,https://api.github.com/repos/amol-/depot/pulls/44/commits
114,PullRequestEvent,2016-03-01 02:30:31+00:00,31894637,amol-/dukpy,834719,azazel75,,,61182965,,Some compatibility fixes for working with babel 6 and some enhancements to the babel transpile runner,open,False,1,,https://api.github.com/repos/amol-/dukpy/issues/1,,,2016-03-01T02:30:31Z,3,47,33,7,[],[],[],[],,,,,[],https://github.com/amol-/dukpy/pull/1.patch,https://api.github.com/repos/amol-/dukpy/pulls/1/commits
120,PullRequestEvent,2016-08-17 11:42:34+00:00,27924304,cdent/gabbi,34498,cdent,,,81488036,,Add the framework for including a FAQ in docs,closed,False,163,"Add a faq.rst and two simple questions to get the ball rolling
on having a gabbi faq in the docs.

This format probably won't scale in the long run, but is useful in
the short run and while the format might become lame the content
will not.

/cc @FND @jasonamyers ",https://api.github.com/repos/cdent/gabbi/issues/163,2016-08-17T11:42:34Z,2016-08-17T11:42:34Z,2016-08-17T11:42:34Z,1,39,0,2,[],[],[],[],cdent,34498,User,False,[],https://github.com/cdent/gabbi/pull/163.patch,https://api.github.com/repos/cdent/gabbi/pulls/163/commits
134,PullRequestEvent,2017-08-20 20:41:06+00:00,72066935,cs01/gdbgui,5715368,cs01,,,136657537,,Resize tree view,open,False,105,,https://api.github.com/repos/cs01/gdbgui/issues/105,,,2017-08-20T20:41:06Z,2,39,8,7,[],[],[],[],,,,,[],https://github.com/cs01/gdbgui/pull/105.patch,https://api.github.com/repos/cs01/gdbgui/pulls/105/commits
142,PullRequestEvent,2017-06-18 20:15:08+00:00,72066935,cs01/gdbgui,8177383,wuyihao14,,,126200965,,Support -x option for gdb.,open,False,77,"GDB -command ( -x ) option is useful to reuse breakpoints, displays, etc.",https://api.github.com/repos/cs01/gdbgui/issues/77,,,2017-06-18T20:15:08Z,1,6,0,1,[],[],[],[],,,,,[],https://github.com/cs01/gdbgui/pull/77.patch,https://api.github.com/repos/cs01/gdbgui/pulls/77/commits
143,PullRequestEvent,2017-03-07 21:39:48+00:00,72066935,cs01/gdbgui,5715368,cs01,,,109577339,,documentation updates and bugfixes,open,False,46,Also fixes #38,https://api.github.com/repos/cs01/gdbgui/issues/46,,,2017-03-07T21:39:48Z,3,48,20,9,[],[],[],[],,,,,[],https://github.com/cs01/gdbgui/pull/46.patch,https://api.github.com/repos/cs01/gdbgui/pulls/46/commits
154,PullRequestEvent,2017-05-10 15:54:03+00:00,9896961,dbrgn/RPLCD,8518239,gitter-badger,,,119918478,,Add a Gitter chat badge to README.rst,open,False,49,"### dbrgn/RPLCD now has a Chat Room on Gitter

@dbrgn has just created a chat room. You can visit it here: [https://gitter.im/RPLCD/Lobby](https://gitter.im/RPLCD/Lobby?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge&content=body_link).

This pull-request adds this badge to your README.rst:


[![Gitter](https://badges.gitter.im/RPLCD/Lobby.svg)](https://gitter.im/RPLCD/Lobby?utm_source=badge&utm_medium=badge&utm_campaign=pr-badge&utm_content=body_badge)

If my aim is a little off, please [let me know](https://github.com/gitterHQ/readme-badger/issues).

Happy chatting.


PS: [Click here](https://gitter.im/settings/badger/opt-out) if you would prefer not to receive automatic pull-requests from Gitter in future.
",https://api.github.com/repos/dbrgn/RPLCD/issues/49,,,2017-05-10T15:54:02Z,1,4,0,1,[],[],[],[],,,,,[],https://github.com/dbrgn/RPLCD/pull/49.patch,https://api.github.com/repos/dbrgn/RPLCD/pulls/49/commits
177,PullRequestEvent,2017-05-18 01:31:58+00:00,10031150,emre/kaptan,26336,tony,,,114855005,,Make YAML handler safe by default,closed,False,46,Fixes #43,https://api.github.com/repos/emre/kaptan/issues/46,2017-05-18T01:31:58Z,2017-05-18T01:31:58Z,2017-05-18T01:31:58Z,3,15,11,3,[],[],[],[],tony,26336,User,False,[],https://github.com/emre/kaptan/pull/46.patch,https://api.github.com/repos/emre/kaptan/pulls/46/commits
178,PullRequestEvent,2018-04-25 23:44:20+00:00,10031150,emre/kaptan,26336,tony,,,179795269,,Update sphinx-rtd-theme to 0.3.0,closed,False,78,"
This PR updates [sphinx-rtd-theme](https://pypi.org/project/sphinx-rtd-theme) from **0.2.4** to **0.3.0**.



<details>
  <summary>Changelog</summary>
  
  
   ### 0.2.5
   ```
   .. code:: python

    html_theme = &quot;sphinx_rtd_theme&quot;

Via git or download
-------------------

Symlink or subtree the ``sphinx_rtd_theme/sphinx_rtd_theme`` repository into your documentation at
``docs/_themes/sphinx_rtd_theme`` then add the following two settings to your Sphinx
``conf.py`` file:

.. code:: python

    html_theme = &quot;sphinx_rtd_theme&quot;
    html_theme_path = [&quot;_themes&quot;, ]

Configuration
=============

You can configure different parts of the theme.

Project-wide configuration
--------------------------

The theme&#39;s project-wide options are defined in the ``sphinx_rtd_theme/theme.conf``
file of this repository, and can be defined in your project&#39;s ``conf.py`` via
``html_theme_options``. For example:

.. code:: python

    html_theme_options = {
        &#39;typekit_id&#39;: hiw1hhg,
        &#39;canonical_url&#39;:
        &#39;analytics_id&#39;:
        &#39;collapse_navigation&#39;: False
        &#39;sticky_navigation&#39;: False
        &#39;navigation_depth&#39;: 4
        &#39;includehidden&#39;: True
        &#39;logo_only&#39;:
        &#39;display_version&#39;: True
        &#39;prev_next_buttons_location&#39;: bottom
    }

The following options are available:

* ``canonical_url`` This will specify a `canonical url &lt;https://en.wikipedia.org/wiki/Canonical_link_element&gt;`__
  to let search engines know they should give higher ranking to latest version of the docs.
  The url points to the root of the documentation and requires a trailing slash.
* ``includehidden`` Specifies if the global toctree includes toctrees marked with the `:hidden:` option
* ``prev_next_buttons_location`` can take the value ``bottom``, ``top``, ``both`` , or ``None``
  and will display the &quot;Next&quot; and &quot;Previous&quot; buttons accordingly

Page-level configuration
------------------------

Pages support metadata that changes how the theme renders.
You can currently add the following:

* ``:github_url:`` This will force the &quot;Edit on GitHub&quot; to the configured URL
* ``:bitbucket_url:`` This will force the &quot;Edit on Bitbucket&quot; to the configured URL
* ``:gitlab_url:`` This will force the &quot;Edit on GitLab&quot; to the configured URL

Changelog
=========

master
------

* Include fontawesome-webfont.woff2 in pip package
* Updated wyrm_ and Font Awesome
* Split multiple data types on different lines
* Italicize ``.versionmodified``
* Fix line number spacing to align with the code lines
* Hide Edit links on auto created pages
* Align ``.. centered::`` text to the center
* Increase contrast for footnotes
* Add language to the JS output variable
* Include the lato italics font with the theme
* Fix padding on field lists
* Add setuptools entry point allowing to use ``sphinx_rtd_theme`` as
  Sphinx ``html_theme`` directly.
   ```
   
  
</details>


 

<details>
  <summary>Links</summary>
  
  - PyPI: https://pypi.org/project/sphinx-rtd-theme
  - Changelog: https://pyup.io/changelogs/sphinx-rtd-theme/
  - Repo: https://github.com/rtfd/sphinx_rtd_theme/
</details>

",https://api.github.com/repos/emre/kaptan/issues/78,2018-04-25T23:44:20Z,2018-04-25T23:44:20Z,2018-04-25T23:44:20Z,2,2,2,1,CONTRIBUTOR,[],[],[],tony,26336,User,False,[],https://github.com/emre/kaptan/pull/78.patch,https://api.github.com/repos/emre/kaptan/pulls/78/commits
200,PullRequestEvent,2017-04-07 00:06:05+00:00,6007295,fxsjy/jieba,4303236,pmlandwehr,,,114720340,,Add LICENSE to manifest,open,False,457,"Hey-lo,

I'm building a version of `jieba` using [`conda`](http://conda.pydata.org/) for [conda-forge](http://conda-forge.github.io/). When possible, we try to include a link to the license file in the `meta.yaml` specification for the build; doing so requires the license be indexed in [`MANIFEST.in`](https://docs.python.org/2/distutils/sourcedist.html#manifest-related-options) file so that it gets included in the source distribution. This pull should add the license to the next source bundle that gets released.",https://api.github.com/repos/fxsjy/jieba/issues/457,,,2017-04-07T00:06:05Z,1,1,0,1,[],[],[],[],,,,,[],https://github.com/fxsjy/jieba/pull/457.patch,https://api.github.com/repos/fxsjy/jieba/pulls/457/commits
251,PullRequestEvent,2018-08-28 13:32:31+00:00,95264151,gabfl/vault,8358050,gabfl,,,211424003,MDExOlB1bGxSZXF1ZXN0MjExNDI0MDAz,Update PyCryptodome,open,False,44,"Update PyCryptodome due to the security notice CVE-2018-15560 published on 08/19/2018

Read more: https://nvd.nist.gov/vuln/detail/CVE-2018-15560",https://api.github.com/repos/gabfl/vault/issues/44,,,2018-08-28T13:32:31Z,1,2,2,1,OWNER,[],[],[],,,,,[],https://github.com/gabfl/vault/pull/44.patch,https://api.github.com/repos/gabfl/vault/pulls/44/commits
272,PullRequestEvent,2017-12-30 22:47:39+00:00,37620216,kipe/pycron,1581122,kipe,,,160603520,,"Add couple of random tests, just to achieve 100% test coverage \o/",closed,False,11,,https://api.github.com/repos/kipe/pycron/issues/11,2017-12-30T22:47:38Z,2017-12-30T22:47:38Z,2017-12-30T22:47:39Z,1,10,0,1,OWNER,[],[],[],kipe,1581122,User,False,[],https://github.com/kipe/pycron/pull/11.patch,https://api.github.com/repos/kipe/pycron/pulls/11/commits
298,PullRequestEvent,2016-11-18 04:09:29+00:00,4946406,mher/flower,691049,mher,,,92893622,,fix travis build,closed,False,630,"drop target 2.6, not supported by celery (or dependencies including billiard)

use same targets as celery 4.0 supports, except pypy3 which doesn't work

remove ""--use-mirrors"", travis reports no such option",https://api.github.com/repos/mher/flower/issues/630,2016-11-18T04:09:29Z,2016-11-18T04:09:29Z,2016-11-18T04:09:29Z,1,2,4,1,[],[],[],[],mher,691049,User,False,[],https://github.com/mher/flower/pull/630.patch,https://api.github.com/repos/mher/flower/pulls/630/commits
302,PullRequestEvent,2017-01-09 23:12:23+00:00,4946406,mher/flower,691049,mher,,,92999357,,Do not show debug information on 500 error,closed,False,633,See https://github.com/mher/flower/issues/631 for details,https://api.github.com/repos/mher/flower/issues/633,2017-01-09T23:12:23Z,2017-01-09T23:12:23Z,2017-01-09T23:12:23Z,1,7,0,2,[],[],[],[],mher,691049,User,False,[],https://github.com/mher/flower/pull/633.patch,https://api.github.com/repos/mher/flower/pulls/633/commits
304,PullRequestEvent,2018-03-31 06:39:06+00:00,4946406,mher/flower,691049,mher,,,176041618,,Add 'signal' query parameter to endpoint /api/task/revoke,closed,False,789,"This change exposes to the API the optional `signal` parameter to `celery.app.control.revoke`, which, if `terminate` is `True`, causes Celery to terminate the running task with the specified signal. If the signal `SIGUSR1` is used, `celery.exceptions.SoftTimeLimitExceeded` will be raised in the task, allowing the task to carry out custom cleanup actions.",https://api.github.com/repos/mher/flower/issues/789,2018-03-31T06:39:05Z,2018-03-31T06:39:05Z,2018-03-31T06:39:05Z,4,18,4,3,NONE,[],[],[],mher,691049,User,False,[],https://github.com/mher/flower/pull/789.patch,https://api.github.com/repos/mher/flower/pulls/789/commits
323,PullRequestEvent,2012-02-21 14:48:26+00:00,1670404,smira/txZMQ,55211,smira,,,684438,,connect/listen and publish/subscribe/unsubscribe with deferred,open,[],14,"This is the beginning of some work that I'll be doing to bring the APIs in txZMQ more inline with the APIs in twisted.internet.endpoints (see http://twistedmatrix.com/documents/current/core/howto/endpoints.html); as of Twisted 10, this is the recommended mechanism for connected resources in Twisted.

I've got a blueprint up on Launchpad that lists the related work items:
  https://blueprints.launchpad.net/txzmq/+spec/twisted-api-symmetry

All this being said, if any of these changes make folks uncomfortable, feel free to reject them. No pressure :-)

Also, if folks want me to implement backwards compatibility for this change, I can do that (or put it in a separate branch, if you prefer).

Without further ado, here is what has changed in this branch:
 * connection no longer happens with object instantiation
 * instead, one has to call ""connect"" (for clients) or ""listen"" (for servers)
 * ZmqConection.connect and .listen return deferreds which can now be used for running callbacks
 * these methods are what now receives the ZmqFactory instance (like Twisted Endpoints)
 * ZmqPubConnection.publish and ZmqSubConnection.subscribe, .unsubscribe now return deferreds
 * socket creation logic now happens in its own (private) method
 * factory set-up now happens in _connectOrBind (since this is where the meat of the connection logic actually happens)

There's a caveat here, though: as indicated in the docstrings, the use of deferreds here is an artifice; they're providing API compatibility with Twisted-proper (the real async work is happening in ZMQ).",https://github.com/smira/txZMQ/issues/14,,,2012-01-12T22:56:24Z,17,681,193,18,[],[],[],[],,,,,[],https://github.com/smira/txZMQ/pull/14.patch,[]
379,PullRequestEvent,2017-08-20 11:18:28+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,136638704,,Support XDG_CONFIG_HOME,closed,False,235,Related #188 ,https://api.github.com/repos/Kuniwak/vint/issues/235,2017-08-20T11:18:27Z,2017-08-20T11:18:27Z,2017-08-20T11:18:27Z,2,122,19,12,[],[],[],[],Kuniwak,1124024,User,False,[],https://github.com/Kuniwak/vint/pull/235.patch,https://api.github.com/repos/Kuniwak/vint/pulls/235/commits
440,PullRequestEvent,2015-08-12 17:21:09+00:00,11978405,chjj/term.js,30254,aurium,,,42265084,,Better cursor blink,open,False,82,"Allows to format cursor off style instead only removal.

Example:
.terminal-cursor.off {
  visibility: visible;
  opacity: 0.5;
}

The original look is the default, so all still the same without extra user css.",https://api.github.com/repos/chjj/term.js/issues/82,,,2015-08-12T17:21:09Z,1,9,2,1,[],[],[],[],,,,,[],https://github.com/chjj/term.js/pull/82.patch,https://api.github.com/repos/chjj/term.js/pulls/82/commits
475,PullRequestEvent,2015-07-16 19:51:33+00:00,5021892,hgrecco/pint,651722,nevsan,,,40168493,,Properly support deepcopy of Quantity objects.,open,False,285,deepcopy of quantities will currently drop the unit information (just returning the magnitude).,https://api.github.com/repos/hgrecco/pint/issues/285,,,2015-07-16T19:51:32Z,1,5,0,1,[],[],[],[],,,,,[],https://github.com/hgrecco/pint/pull/285.patch,https://api.github.com/repos/hgrecco/pint/pulls/285/commits
