,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
8,IssueCommentEvent,2015-12-26 13:19:28+00:00,1673145,FSX/misaka,10275711,weaming,,,123664339,167323661,"@FSX  It occured a EROOR:
```
 File ""/data1/www/htdocs/462/codelog/1/handlers/content_handler.py"", line 5, in <module>
    md = misaka.Markdown(renderer, extensions=('fenced-code',))
  File ""misaka.pyx"", line 194, in misaka.Markdown.__cinit__ (src/misaka.c:1481)
TypeError: an integer is required
```
I'm using misaka 1.0.2",{},,User,False
11,IssueCommentEvent,2015-05-17 22:48:01+00:00,2918192,epsy/clize,685865,epsy,,,77205501,102867146,"Not sure I understand your question correctly. The specialized lookup used
in IntOptionParameter and FlagParameter is implemented in NamedParameter
IIRC and only concerns short options. The general lookup is done in the
parser loop (it could perhaps be moved to a method of CliSignature) and
doesn't care about the parameter's type as long as it is in sig.aliases.

On Sun, 17 May 2015 at 15:33 Karan Parikh <notifications@github.com> wrote:

> Makes sense. So basically we should give suggestions only for
> OptionParameters correct?
>
> —
> Reply to this email directly or view it on GitHub
> <https://github.com/epsy/clize/pull/12#issuecomment-102865218>.
>
",{},,User,False
16,IssueCommentEvent,2018-03-22 12:26:32+00:00,46566669,jaraco/irc,308610,jaraco,,,307607326,375286182,"I agree. That convention was also used in pmxbot for some time.... and I never was sure if ""c"" was ""client"" or ""connection"". Can you send a pull request?",{},OWNER,User,False
17,IssueCommentEvent,2017-09-22 18:54:47+00:00,55258005,jopohl/urh,20975463,romeojulietthotel,,,259621413,331531958,"My mistake then, I knew pyzmq was part of the problem, but I thought pyzmq was included with URH.
Now I have to look and all the other warnings. Maybe they were all related to pyzmq.  I made this issue while troubleshooting as all the noise made it more difficult/time consuming wading through the output.
",{},NONE,User,False
20,IssueCommentEvent,2018-01-16 12:47:51+00:00,55258005,jopohl/urh,18219846,jopohl,,,286441969,357949348,"Okay, I added such a combox with #390 . Possible values are ""MSB"", ""LSB"", ""LSD"". Looks like this now:
![bildschirmfoto_2018-01-16_13-43-57](https://user-images.githubusercontent.com/18219846/34989625-8a17896e-fac3-11e7-8cf4-333626ab2b62.png)
",{},OWNER,User,False
22,IssueCommentEvent,2018-04-16 06:14:44+00:00,55258005,jopohl/urh,5605821,cyko69,,,311504343,381490635,"Was on vaccation, so sorry for the late answer.
Both options are changing the BIT order, i need to have a different BYTE order (endianess).
e.g. I got a 0111110000000001 (0x7c 0x01) and i need to interpret this as ‭000101111100‬ (0x01 0x7c),
so the decimal value i want to have is (dec) 380 (and not 31745).",{},NONE,User,False
37,IssueCommentEvent,2017-09-21 13:52:40+00:00,10156090,klen/mixer,8826191,fabian-marquardt,,,217651565,331163032,"Meanwhile we are at 0.7.17 :smile: 
An update would be highly appreciated!",{},NONE,User,False
38,IssueCommentEvent,2016-11-17 15:00:06+00:00,10156090,klen/mixer,90699,klen,,,179567105,261269054,I've added basic support for Marshmallow library. If you want to provide support for django RF it's welcome.,{},,User,False
39,IssueCommentEvent,2017-08-01 17:53:23+00:00,65411376,lacava/few,23729965,rgupta90,,,236779036,319446690,"I guess you were referring to resizing in else statement by just declaring
above, instead of defining size.
I tried that and seems to work fine with accuracy always improving now with
lex_size as compared to, without it. (ran both 3-4 times)
So, seems to work good.


On Tue, Aug 1, 2017 at 1:38 PM, William La Cava <notifications@github.com>
wrote:

> *@lacava* commented on this pull request.
> ------------------------------
>
> In few/lib/epsilon_lexicase.h
> <https://github.com/lacava/few/pull/23#discussion_r130675827>:
>
> > @@ -96,9 +96,8 @@ void epsilon_lexicase(const ExtMat & F, int n, int d,
>    for (int i = 0; i<epsilon.size(); ++i)
>      epsilon(i) = mad(F.col(i));
>
> -vector<int> ind_locs(n);
> -if(lex_size){
> -    char message[200];
> +  vector<int> ind_locs(n);
>
> ind_locs.resize(n); should work.
>
> —
> You are receiving this because you authored the thread.
> Reply to this email directly, view it on GitHub
> <https://github.com/lacava/few/pull/23#discussion_r130675827>, or mute
> the thread
> <https://github.com/notifications/unsubscribe-auth/AWoXLSvBchMjUSunj2j_m-8irOJ_156Eks5sT2KdgaJpZM4N9wA4>
> .
>



-- 
Rishabh Gupta
Graduate Student, Embedded Systems Program
Department of Computer and Information Science
School of Engineering and Applied Science
University of Pennsylvania
Philadelphia, PA-19104
",{},,User,False
41,IssueCommentEvent,2015-08-29 08:30:02+00:00,769951,mhe/pynrrd,45097,mhe,,,103791585,135961724,@dyf I made a first attempt at a fix in the mmap-windows branch. Unfortunately this was a 'blind' fix: I do not have access to a windows machine at the moment to be able to properly test it. If someone in the meantime is able to test this on a windows machine: let me know the results.,{},,User,False
