,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
2,IssuesEvent,2017-12-09 05:48:45+00:00,73567304,ofek/bit,9677399,ofek,,,opened,add to AUTHORS.rst,[],[],0,@teran-mckinney,{},{}
21,IssuesEvent,2017-10-19 21:36:13+00:00,69408336,MrOlm/drep,13424205,MrOlm,,,closed,""" 'module' has no attribute 'which' ""after installation",[],[],5,"Hello. 
The test suite is failing with:
> Traceback (most recent call last):
  File ""test_suite.py"", line 632, in <module>
    test_quick()
  File ""test_suite.py"", line 623, in test_quick
    rerun_test()
  File ""test_suite.py"", line 595, in rerun_test
    QuickTests().run()
  File ""test_suite.py"", line 404, in run
    self.setUp()
  File ""test_suite.py"", line 394, in setUp
    os.mkdir(self.working_wd_loc)
OSError: [Errno 2] No such file or directory: '~/Software/drep/tests/../tests/test_backend/ecoli_wd'

And I can see that subdirectory ""test_backend"" is indeed not in there, and not in the github repo.  

However, dRep is also failing while running the test dataset on its own as:

>/home/Software/drep/tests $ dRep compare_wf outputdir/ -g ./genomes/*fasta
Step 1. Cluster
Traceback (most recent call last):
  File ""/home/Software/BioTools/Anaconda/bin/dRep"", line 26, in <module>
    controller.parseArguments(args)
  File ""/home/Software/BioTools/Anaconda/lib/python2.7/site-packages/drep/controller.py"", line 146, in parseArguments
    self.compare_wf_operation(**vars(args))
  File ""/home/Software/BioTools/Anaconda/lib/python2.7/site-packages/drep/controller.py"", line 91, in compare_wf_operation
    drep.d_workflows.compare_wrapper(kwargs['work_directory'],**kwargs)
  File ""/home/Software/BioTools/Anaconda/lib/python2.7/site-packages/drep/d_workflows.py"", line 92, in compare_wrapper
    drep.d_cluster.d_cluster_wrapper(wd, **kwargs)
  File ""/home/Software/BioTools/Anaconda/lib/python2.7/site-packages/drep/d_cluster.py"", line 282, in d_cluster_wrapper
    Bdb, data_folder, kwargs = parse_arguments(workDirectory, **kwargs)
  File ""/home/Software/BioTools/Anaconda/lib/python2.7/site-packages/drep/d_cluster.py"", line 311, in parse_arguments
    loc = shutil.which('mash')
AttributeError: 'module' object has no attribute 'which'

I get this exact last error when running with my data too, which leads me this should be related ti an overall installation problem. I also reinstalled it through pip and have the same result. 
I am running on Ubuntu 16.04, and set pyenv to run globally with python 2.7.9 and 3.5.1... 

Any idea what might be going wrong?",{},{}
30,IssuesEvent,2015-11-20 14:47:08+00:00,46566669,jaraco/irc,308610,jaraco,,,opened,client crashes on EINTR,[],[],0,"I have been using irclib to build an irc bot daemon, but after I handle any signal, process_forever of client.py raises an InterruptedSystemCall exception. I traced the source down to the [select.select statement in process_once](https://bitbucket.org/jaraco/irc/src/5fb84776e69a3a5fe4f3e34f27571d3b575f2fab/irc/client.py?at=default#cl-247). The select() system call always returns EINTR whenever it's interrupted by any signal (even ignoring siginterrupt), and for some reason the Python select library chose not to handle this by retrying, instead simply reraising the exception for the user.

There's nothing for an irclib user to do but to let process_forever die and restart the entire client (or maybe there's some weird hack around it?), but this is a fixable issue in the library if the select.select is wrapped in something like:


```
#!python

while 1:
  try:
    (i, o, e) = select.select(sockets, [], [], timeout)
    break
  except select.error as e
    if e[0] != errno.EINTR: raise
```

----------------------------------------
- Bitbucket: https://bitbucket.org/jaraco/irc/issue/36
- Originally reported by: Anonymous
- Originally created at: 2014-01-13T19:37:25.923
",{},{}
35,IssuesEvent,2016-01-29 21:38:21+00:00,46566669,jaraco/irc,308610,jaraco,,,closed,"Module uses select, fails to work on boxes with lots of open files","[{'url': 'https://api.github.com/repos/jaraco/irc/labels/help%20wanted', 'name': 'help wanted', 'color': '159818'}, {'url': 'https://api.github.com/repos/jaraco/irc/labels/wontfix', 'name': 'wontfix', 'color': 'ffffff'}]",[],2,"Trying to start a connection always gives:


```
#!python
  File ""/usr/local/lib/python2.7/dist-packages/irc/client.py"", line 278, in process_forever
    self.process_once(timeout)
  File ""/usr/local/lib/python2.7/dist-packages/irc/client.py"", line 258, in process_once
    (i, o, e) = select.select(sockets, [], [], timeout)
ValueError: filedescriptor out of range in select()

```

Because the fileno generated by the socket can vary from 1250 to 6919. Module should use poll or epoll if available

----------------------------------------
- Bitbucket: https://bitbucket.org/jaraco/irc/issue/65
- Originally reported by: Anonymous
- Originally created at: 2015-09-21T20:34:59.729
",{},{}
36,IssuesEvent,2017-02-21 18:59:52+00:00,55258005,jopohl/urh,18219846,jopohl,,,closed,Signal Editing,"[{'id': 351288960, 'url': 'https://api.github.com/repos/jopohl/urh/labels/feature', 'name': 'feature', 'color': '84b6eb', 'default': False}, {'id': 364821020, 'url': 'https://api.github.com/repos/jopohl/urh/labels/useability', 'name': 'useability', 'color': 'd4c5f9', 'default': False}]","[{'login': 'jopohl', 'id': 18219846, 'avatar_url': 'https://avatars.githubusercontent.com/u/18219846?v=3', 'gravatar_id': '', 'url': 'https://api.github.com/users/jopohl', 'html_url': 'https://github.com/jopohl', 'followers_url': 'https://api.github.com/users/jopohl/followers', 'following_url': 'https://api.github.com/users/jopohl/following{/other_user}', 'gists_url': 'https://api.github.com/users/jopohl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jopohl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jopohl/subscriptions', 'organizations_url': 'https://api.github.com/users/jopohl/orgs', 'repos_url': 'https://api.github.com/users/jopohl/repos', 'events_url': 'https://api.github.com/users/jopohl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jopohl/received_events', 'type': 'User', 'site_admin': False}]",0,"- [x] Clear selection after paste
- [x] Clear selection after insert sine
- [x] Undo/Redo for paste
- [x] Undo/Redo for insert sine
- InsertSine wave dialog: 
  - [x]  Editable time
  - [x]  Sample rate from project
  - [x] get initial values for time (+samples/+rate) from selection
  - [x] Performance for high frequencies (timeout?)
  - [x] Preview for frequency/amplitude in comparison with original signal",{},{}
46,IssuesEvent,2017-03-06 21:21:25+00:00,55258005,jopohl/urh,11001973,vsboost,,,closed,Save defaults,[],[],2,"Hi there,

Any chance the program could save defaults for example i notice that FSK is default when opening a file, is it possible that if i select ASK that it will stay that way, and also for recording signals i think USRP is default, would love it if it remembers the last used device for me HackRF and the sample rate and frequency used.",{},{}
60,IssuesEvent,2018-03-01 07:08:51+00:00,41905591,Ch00k/ffmpy,230214,Ch00k,,,closed,concatenate videos,[],[],2,"I have to concatenate multiple videos. I can do this on shell by following instructions at:

https://trac.ffmpeg.org/wiki/Concatenate

But I am not able to find api for concatenate in ffmpy.

Am I missing something or in current implementation concatenate is not done yet?
",{},{}
62,IssuesEvent,2016-09-19 14:39:57+00:00,41905591,Ch00k/ffmpy,2211050,fleischie,,,opened,FFprobe.run() prints results but doesn't return them.,[],[],0,"Hello.


I usually am running `ffmpy.FFprobe` to get the dimensions of a video (amongst other things):

```
import ffmpy
ff = ffmpy.FFprobe(inputs={
    '': ('-v error -show_entries stream=width,height '
         '-of default=noprint_wrappers=1:nokey=1 '
         '{video_path}').format(video_path=video_path)
})
ff.run()
```

The result has been `(640,320)` or similar before but now it only produces `(None,None)` and prints out the result:
```
>>> result = ff.run()
640
360
>>> print(result)
(None, None)
```


I could intercept the stdout and use the result from there (I guess.... because why shouldn't I? Workarounds ftw. 😄 ) but I thought I first ask/post my issue here to understand know, whether this is intended behaviour? 😃 


I'm available for feedback/discussion on this. 😉 ",{},{}
67,IssuesEvent,2015-03-07 17:14:27+00:00,4652550,avanov/Plim,160125,mfeif,,,closed,Plim doesn't respect mako's ## comments properly.,[],[],7,"I know that Plim has it's own comment feature ( / ) but ignoring Mako's commenting symbols ( ## ) means  that you have to change the mako files to work with plim. Normally, that's no big deal, since plim supports its own versions of what mako does, and in your documents, you can just use plim's /

But it means that we can't put comments in inherited or namespaced files, which may NOT be plim files, but are ""pure"" mako files.

For example, I have a helpers.mako file that contains some things I want to pull into other documents/templates. So far, so good; I can grab these through standard Mako tools, either in pure mako or in plim.

But if I want to put a comment in that PURE mako file, plim doesn't respect it. The below will output both sets of text if plim is used as a pre-processor on documents that inherit this block and use it. It seems to want to make a div with the id ""#"" which is non-sensical (and perhaps invalid html) but makes sense according to the #myid use case.

```
<%block name=""something_to_use_elsewhere"">
<p>This should be here.</p>
## But this should not.
</%block>
```
renders as

```
<%block name=""something_to_use_elsewhere"">
<p>This should be here.</p>
<div id=""#"">But this should not.</div></%block>
```

And if I change the ## into a / to suit plim, then I have invalid mako, and other code can't use it. Well, not invalid, but again, it's not interpreted as a comment.

What's weird is that in the docs here http://plim.readthedocs.org/en/latest/en/syntax.html#new-style-blocks it uses a # to make a comment in the generated mako code, but not at the beginning of a line.

I don't see anyplace where ## is already used by plim, can we make it either pass through, or ... something? Losing `<div id=""#"">` doesn't seem so bad ;-)

tl;dr, can we have mako comments back?
",{},{}
72,IssuesEvent,2015-05-26 21:47:58+00:00,27924304,cdent/gabbi,34498,cdent,,,closed,"When a fixture fails, stop_fixture should be informed","[{'url': 'https://api.github.com/repos/cdent/gabbi/labels/enhancement', 'name': 'enhancement', 'color': '84b6eb'}]",[],2,"That is, if there is an exception prior to stop_fixture being called, we should pass a value into stop_fixture so that the fixture can decide how much it wants to clean up: It might make sense in some cases to not clean up.",{},{}
