,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
10,IssuesEvent,2015-01-28 14:25:34+00:00,8387179,uiri/toml,2601236,Dowwie,,,opened,list of heterogeneous datatypes,[],[],0,"test = [1,2,3,""dog""] results in:

Exception: Not a homogeneous array
",{},{}
39,IssuesEvent,2017-11-13 19:27:36+00:00,55258005,jopohl/urh,18219846,jopohl,,,opened,Enhance csv import,[],[],0,"Based on the discussion in #349 enhance the csv import in the following ways:
- [ ] show an import wizard with preview of first columns and let users choose which column to use as  I-data 
- [ ] Q data is always zero for oscilloscopes, so choosing Q data should be optional in the wizard
- [ ] If timestamp column is given and selected, calculate sample rate from timestamps",{},{}
52,IssuesEvent,2015-10-20 04:26:53+00:00,18603138,WoLpH/mt940,270571,WoLpH,,,closed,"Parsing error: ""type 'exceptions.AttributeError'""",[],[],2,"This is an error introduced by the fix in 08f52ab.

As mentioned in #12, I upgraded the package, but now I'm getting the following error for every file it tries to parse:

`<type 'exceptions.AttributeError'>`

Not sure where it occurs or why.
Let me know what I can get you to help pinpoint this regression.

Cheers.

",{},{}
58,IssuesEvent,2018-01-07 10:23:59+00:00,27924304,cdent/gabbi,34498,cdent,,,closed,Test for status code 200 succeeds for invalid HTTP responses,"[{'id': 156875560, 'url': 'https://api.github.com/repos/cdent/gabbi/labels/bug', 'name': 'bug', 'color': 'fc2929', 'default': True}]",[],4,"Using a simple test like:

    tests:
       - name: retrieve root
         GET: /
         status: 200

With server:

`echo ""HTTP/1.0 404 Not Found"" | nc -l 8000`

You'll get the expected error:

`'404' not in ['200']`

However, an invalid HTTP response like this will succeed:

`echo ""X/1.0 404 Not Found"" | nc -l 8000`

It seems like any response (even empty) other than an actual valid error status line will succeed when testing for status 200.

When testing for other status codes invalid responses aren't accepted, so it seems 200 is a special case.",{},{}
75,IssuesEvent,2017-11-25 21:48:19+00:00,72066935,cs01/gdbgui,5715368,cs01,,,closed,lazy load large source file content,[],[],0,"gdbgui performance starts to degrade when it renders a source file of several thousand lines (this varies from machine, but is always true after 100k to 1M+ LOC). Add a feature to lazily fetch lines so that performance is more or less similar regardless of file size.

New feature requirements. Comments welcome before implementation.

* Each ajax request to fetch a source file shall pass a required parameter `max_lines_of_code` 
    * `max_lines_of_code` shall be configurable in the settings pane
    * `max_lines_of_code` shall default to 3000
    * The server shall return, at most, `max_lines_of_code` to the client
* Each ajax request to fetch a source file shall pass an optional parameter `line` (the line number to fetch around).
    * If the parameter is not passed, `line` shall default to 1
* gdbgui shall only store at most, `max_lines_of_code` in the frontend for each source file
* gdbgui shall fetch more lines when scrolled to within 50 lines of the limited of the code it rendered (For example, if  lines 1 to 3000 of `file.c` were fetched and rendered and line 2950 comes into view, gdbgui should re-fetch 3000 more lines of `file.c`, but this time centered on line `3000` (by passing `3000` as the `line` parameter) so that only lines 1500-4500 are cached and displayed.) 
",{},{}
99,IssuesEvent,2017-12-19 02:53:41+00:00,6007295,fxsjy/jieba,12490881,snakecy,,,opened,jieba0.39 add_word添加词仍然分不出来,[],[],0,"jieba.add_word(""石墨烯"",100,""nr"")
jieba.add_word(""凱特琳"",100,""nr"")
jieba.add_word(""莫那娄氏"",10,""n"")
jieba.del_word(""自定义词"")

不添加词典，利用add_word和del_word仍然不起作用",{},{}
124,IssuesEvent,2016-02-29 06:30:19+00:00,6007295,fxsjy/jieba,6329581,iSawyer,,,opened,中文标点符号如何处理？,[],[],0,切词后会有中文标点，该如何处理？,{},{}
128,IssuesEvent,2011-08-11 08:43:22+00:00,1258258,gotcha/ipdb,105204,gotcha,,,closed,,[],[],[],,{},{}
131,IssuesEvent,2017-03-02 12:57:58+00:00,65468547,jd/tenacity,1863020,xoac,,,opened,End without exception,[],[],0,"```
 @tenacity.retry(retry=tenacity.retry_if_result(Common.IsNonePtr), stop=tenacity.stop_after_attempt(7), reraise=False)
    def get_net_addr(self, uid):
             return None
```
Is it possible to end this without RetryError? After 7 attpemts it's fine to return None. ",{},{}
132,IssuesEvent,2016-12-06 10:03:49+00:00,65468547,jd/tenacity,2644,jd,,,closed,Optionally calling sleep/after on no retry,[],[],2,"Today tenacity only invokes```sleep``` or ```after``` if a called function will retry [1].

What are your thoughts on making these configurable to run even if there's no retry?


Potential use cases might be introducing delay on certain conditions and/or invoking after hooks. For example [2].

Or even something as simple as:
```py
# introduce a random sleep when a timeout occurs and log it
@retry(retry= retry_if_exception_type(TimeoutErr),  wait= wait_random(), retry=retry_none(), after=log_timeout)
def might_raise_timeout(...):
```

While this usage may teeter the definition of retrying, it does provide some additional use cases.


[1] https://github.com/jd/tenacity/blob/master/tenacity/__init__.py#L187
[2] https://github.com/openstack/neutron/blob/master/neutron/common/rpc.py#L128",{},{}
