,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
5,IssuesEvent,2017-04-25 12:52:42+00:00,8387179,uiri/toml,9070637,EBazarov,,,opened,Underscores in integers,[],[],0,"Hi,

According to specification big integers could contain underscores, check [#integer](https://github.com/toml-lang/toml#integer). I know that pyhton 3.6 can parse this things but previous version doesn't support that.

I figured this out just by trying loading example in this project.

This code :  
```Python
with open(""conf.toml"") as conffile:
    config = toml.loads(conffile.read())
```
Will raise error :  
```
ValueErrorTraceback (most recent call last)
<ipython-input-3-985ff5783e04> in <module>()
      1 with open(""conf.toml"") as conffile:
----> 2     config = toml.loads(conffile.read())

/usr/local/lib/python3.5/site-packages/toml.py in loads(s, _dict)
    284             _load_inline_object(line, currentlevel, multikey, multibackslash)
    285         elif ""="" in line:
--> 286             ret = _load_line(line, currentlevel, multikey, multibackslash)
    287             if ret is not None:
    288                 multikey, multilinestr, multibackslash = ret

/usr/local/lib/python3.5/site-packages/toml.py in _load_line(line, currentlevel, multikey, multibackslash)
    351         multikey = pair[0]
    352     else:
--> 353         value, vtype = _load_value(pair[1])
    354     try:
    355         currentlevel[pair[0]]

/usr/local/lib/python3.5/site-packages/toml.py in _load_value(v)
    510             itype = ""float""
    511         else:
--> 512             v = int(v)
    513         if neg:
    514             return (0 - v, itype)

ValueError: invalid literal for int() with base 10: '1_000'
```",{},{}
6,IssuesEvent,2017-04-12 14:08:00+00:00,8387179,uiri/toml,153659,simonpercivall,,,opened,Nested tables should be written below their parent table,[],[],0,"Though not a requirement of the spec, it would be a very nice feature of this library to, when encoding nested dictionaries, write nested tables directly below their parent table, instead of first all top-level sections then the next level, then the next.",{},{}
7,IssuesEvent,2018-07-01 00:05:49+00:00,8387179,uiri/toml,364765,uiri,,,closed,"Parsing '  "",  ' within an array",[],[],2,"toml.load() throws an exception when parsing '  "",  ' within an array.
It can be reproduced with this python code:
```
toml.loads(toml.dumps({'abc' : [' "", '] }))
```

Toml 0.9.5
Python 3.6.3 on Windows 10",{},{}
17,IssuesEvent,2016-04-20 04:45:27+00:00,55258005,jopohl/urh,18219846,jopohl,,,closed,GFSK modulation support for generator,"[{'url': 'https://api.github.com/repos/jopohl/urh/labels/enhancement', 'name': 'enhancement', 'color': '84b6eb'}]",[],1,"- [x] Implement GFSK algorithm
- [x] Show in Modulator GUI (new combox entry)
- [x] allow adjusting bt and filter length in GUI via spinboxes ",{},{}
28,IssuesEvent,2017-04-14 18:38:00+00:00,55258005,jopohl/urh,20975463,romeojulietthotel,,,opened,[LimeSDR] Sniff Protocol problems.,[],[],0,"While using Sniff protocol the output goes only to the terminal where URH is started instead of into the window below the Record/Stop/Clear buttons (as output does when using Record signal or Spectrum Analyzer).  

Additionally here's an example showing output that may have a bad format or is reporting the wrong variable, etc. (this is printed in the terminal, i.e. stdout)

```
[INFO] LimeSDR-SET_BANDWIDTH to 2000000.0: Success
[INFO] LimeSDR-SET_RF_GAIN to 10000.0: Success

```

Also the window for Sniff protocol is titled ""Record Signal"".
",{},{}
32,IssuesEvent,2018-03-26 10:26:07+00:00,55258005,jopohl/urh,18219846,jopohl,,,closed,Can't install URH 2.0.1 with pip3,[],[],4,"_Please use this template for bug reports. If you have a feature request or question just delete everything and write as you like._
## Expected Behavior


## Actual Behavior
`Collecting urh
  Using cached urh-2.0.1.tar.gz
    Complete output from command python setup.py egg_info:
    Traceback (most recent call last):
      File ""<string>"", line 1, in <module>
      File ""/tmp/user/0/pip-build-ndu0xeek/urh/setup.py"", line 19, in <module>
        from src.urh.dev.native import ExtensionHelper
    ModuleNotFoundError: No module named 'src.urh'
    ----------------------------------------
Command ""python setup.py egg_info"" failed with error code 1 in /tmp/user/0/pip-build-ndu0xeek/urh/ `

## Steps to Reproduce the Problem

  1. pip3 install urh
  OR
  2. python3 setup.py install

## Platform Specifications

  - Python Version: 3.6.5
  - Operating System: Kali 2018.1
  - Version of URH: 2.0.1
  - URH was installed: __from source__ /// __via pip__ /// via ```.msi```
    Tried from pip3 and from git clone ",{},{}
50,IssuesEvent,2016-07-10 14:37:22+00:00,20479128,amol-/depot,601423,amol-,,,closed,Content-Disposition get urlencoded if filename is unicode string,[],[],1,"Content-Disposition get urlencoded when storing file with unicode name to S3 backend. Content-Disposition looks like 'inline;%20test.txt'. As a result, browser is unable to parse filename from it.
See test: https://github.com/eprikazc/depot/blob/urlencoded_content_disposition/tests/test_awss3_storage.py#L70

P.S.
I tried fixing it by setting header directly, as suggested here - https://groups.google.com/forum/#!topic/boto-users/17M3eRUX0_0
However it does not seem to work - the value still urlencoded.

We can try checking if boto3 has the same issue or not.
UPDATE: Tried with boto3 and the issue is not there. So, looks like we need to do 2 things here:

1. Build content-disposition according to rfc6266 (as described in the link above). rfc6266 takes care of properly encoding filename. Like:
>>> rfc6266.build_header(u'привет.txt', 'inline')                                                                                                     
""inline; filename*=utf-8''%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82.txt""

2. Switch to boto3 to get rid of url encoding.

@amol- - what do you think? Shall I proceed with implementation?",{},{}
92,IssuesEvent,2017-11-09 14:19:35+00:00,6007295,fxsjy/jieba,589279,synapticarbors,,,opened,Add LICENSE to MANIFEST.in,[],[],0,Please add the `LICENSE` file to the `MANIFEST.in` in both jieba and jieba3k so that it's included in the source distribution. ,{},{}
115,IssuesEvent,2016-11-10 05:49:54+00:00,6007295,fxsjy/jieba,7495083,struggleToDawn,,,opened,词性 eng 是啥？   为什么官方没有词性对照表？ ,[],[],0,词性 eng 是啥？   为什么官方没有词性对照表？  好纠结， 上网查了资料也找不到eng是啥,{},{}
126,IssuesEvent,2015-08-31 18:11:39+00:00,5450742,klen/pylama,807599,luzfcb,,,opened,pylama crashes if pyflakes version < 0.9.0,[],[],0,"
```
(django_documentos)luzfcb@oficina:~/projetos/opensource/django_documentos$ pip install pylama
Collecting pylama
  Downloading pylama-7.0.0-py2.py3-none-any.whl
Requirement already satisfied (use --upgrade to upgrade): mccabe in /home/luzfcb/virtualenvs/django_documentos/lib/python2.7/site-packages (from pylama)
Requirement already satisfied (use --upgrade to upgrade): pep8 in /home/luzfcb/virtualenvs/django_documentos/lib/python2.7/site-packages (from pylama)
Requirement already satisfied (use --upgrade to upgrade): pyflakes in /home/luzfcb/virtualenvs/django_documentos/lib/python2.7/site-packages (from pylama)
Collecting pep257 (from pylama)
  Downloading pep257-0.6.0.tar.gz
Building wheels for collected packages: pep257
  Running setup.py bdist_wheel for pep257
  Stored in directory: /home/luzfcb/.cache/pip/wheels/3b/cc/26/9dc89894b5852b3ee7335b2eb61e46cbeebac52504555ec4af
Successfully built pep257
Installing collected packages: pep257, pylama
Successfully installed pep257-0.6.0 pylama-7.0.0

(django_documentos)luzfcb@oficina:~/projetos/opensource/django_documentos$ pylama --version
Traceback (most recent call last):
  File ""/home/luzfcb/virtualenvs/django_documentos/bin/pylama"", line 7, in <module>
    from pylama.main import shell
  File ""/home/luzfcb/virtualenvs/django_documentos/local/lib/python2.7/site-packages/pylama/main.py"", line 8, in <module>
    from .config import parse_options, CURDIR, setup_logger
  File ""/home/luzfcb/virtualenvs/django_documentos/local/lib/python2.7/site-packages/pylama/config.py"", line 12, in <module>
    from .lint.extensions import LINTERS
  File ""/home/luzfcb/virtualenvs/django_documentos/local/lib/python2.7/site-packages/pylama/lint/extensions.py"", line 24, in <module>
    from pylama.lint.pylama_pyflakes import Linter
  File ""/home/luzfcb/virtualenvs/django_documentos/local/lib/python2.7/site-packages/pylama/lint/pylama_pyflakes.py"", line 21, in <module>
    checker.messages.ReturnOutsideFunction.message = ""E0104 'return' outside function""
AttributeError: 'module' object has no attribute 'ReturnOutsideFunction'


(django_documentos)luzfcb@oficina:~/projetos/opensource/django_documentos$ pip install pylama -U
Requirement already up-to-date: pylama in /home/luzfcb/virtualenvs/django_documentos/lib/python2.7/site-packages
Requirement already up-to-date: mccabe in /home/luzfcb/virtualenvs/django_documentos/lib/python2.7/site-packages (from pylama)
Requirement already up-to-date: pep8 in /home/luzfcb/virtualenvs/django_documentos/lib/python2.7/site-packages (from pylama)
Collecting pyflakes (from pylama)
  Downloading pyflakes-0.9.2-py2.py3-none-any.whl
Requirement already up-to-date: pep257 in /home/luzfcb/virtualenvs/django_documentos/lib/python2.7/site-packages (from pylama)
Installing collected packages: pyflakes
  Found existing installation: pyflakes 0.8.1
    Uninstalling pyflakes-0.8.1:
      Successfully uninstalled pyflakes-0.8.1
Successfully installed pyflakes-0.9.2
(django_documentos)luzfcb@oficina:~/projetos/opensource/django_documentos$ pylama django_documentos tests

```",{},{}
