,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
27,IssuesEvent,2015-06-02 13:17:37+00:00,1673145,FSX/misaka,64273,FSX,,,closed,Enabling SmartyPants with a render flag,"[{'url': 'https://api.github.com/repos/FSX/misaka/labels/Maybe', 'name': 'Maybe', 'color': 'e102d8'}]",[],0,"I noticed enabling SmartyPants by using a flag is not very natural. See `scripts/misaka` and `misaka.html` (the code). There should be a less awkward (or something like that) way. Like not having to create an empty class on a certain condition that inherits `HtmlRenderer` and `SmrtyPants`.

Maybe add `SmartyPants` to the `HtmlRenderer` and enable it by passing a certain render flag.

Opinions?",{},{}
64,IssuesEvent,2018-06-18 00:31:25+00:00,55258005,jopohl/urh,271906,yurivict,,,opened,urh.desktop isn't installed,[],[],0,,{},{}
74,IssuesEvent,2018-06-04 19:15:14+00:00,55258005,jopohl/urh,20688006,Nesos-ita,,,opened,"Generator, SoundCard, SampleRate not respected (save to wav)",[],[],0,"## Expected Behavior
I click ""Send Data"", a windows opens, i select sample rate 44100 instead of 48000, i right click in the middle of the signal, click save file as and save.  
The saved file should have a sample rate of 44100 (as i selected, and clicked out the box to be sure that eventual ""numeric box on lost focus event"" is catched)

## Actual Behavior
The sample rate is ignored, wav file is 48000, checked by importing saved wav to audacity.  
Workaround, sample rate is loaded on window open: set 44100, close the window, reopen the window, now displayed sample rate is 48000 but real one is 44100 (you can verify by saving wav and opening in audacity).  
not sure if this problem is present also if i click play signal in your program or is only export to wav problem.

## Platform Specifications

  - Python Version: installed 3.6 but it uses 3.5 included with the msi
  - Operating System: win8.1 x64
  - Version of URH: 2.0.4 MSI installer x64
  - URH was installed: via msi
",{},{}
75,IssuesEvent,2017-09-17 12:43:51+00:00,55258005,jopohl/urh,32034982,daktar1,,,opened,URH Kali Linux crash,[],[],0,"Hi,
I tried to use the spectrum analyzer with hack_rf one and  kali linux. It throws an error when I try to show the signal in spectrum analyzer. After closing the window of the spectrum analyzer urh crashes. 
Did anybody success to use urh with Kali Linux?

Here is the log from the spectrum analyzer window:
gr-osmosdr 0.1.4 (0.1.4) gnuradio 3.7.10
built-in source types: file osmosdr fcd rtl rtl_tcp uhd miri hackrf bladerf rfspace airspy soapy redpitaya 
Using HackRF One with firmware 2017.02.1 
Traceback (most recent call last):
  File ""/usr/local/lib/python3.5/dist-packages/urh/dev/gr/scripts/hackrf_recv.py"", line 116, in <module>
    tb.start()
  File ""/usr/lib/python2.7/dist-packages/gnuradio/gr/top_block.py"", line 109, in start
    top_block_start_unlocked(self._impl, max_noutput_items)
  File ""/usr/lib/python2.7/dist-packages/gnuradio/gr/runtime_swig.py"", line 5654, in top_block_start_unlocked
    return _runtime_swig.top_block_start_unlocked(r, max_noutput_items)
RuntimeError: list contains invalid format!


## Platform Specifications

  - Python Version: Python 2.7.13
  - Operating System.: Kali Linux (up to date)
  - Version of URH: 1.8.6
  - URH was installed: via pip
",{},{}
76,IssuesEvent,2017-11-02 13:32:01+00:00,55258005,jopohl/urh,4608466,inode-,,,opened,Add possibility to set a minimum lenght for a message,[],[],0,"During my tests I saw that the software is not able to manage the 0 at the end of the message in case of ASK demodulation. For example if our message is 100100101010101100 the software will interprete this as: 1001001010101011.

I didn't find any way to force the software to set a minimum lenght of a message that should be interpreted.

",{},{}
88,IssuesEvent,2016-03-29 12:06:53+00:00,10156090,klen/mixer,1104637,buxx,,,opened,Disable gereration values,[],[],0,"Hi,

In specific case i would like to completely disable generation of random/fake values. I tried to override some Mixer components without success. 

Is it possible ?

Thanks,",{},{}
90,IssuesEvent,2018-02-14 16:45:09+00:00,4295983,loli/medpy,51059,cancan101,,,closed,Python 3 support in master ,"[{'id': 135156895, 'url': 'https://api.github.com/repos/loli/medpy/labels/python3%20issue', 'name': 'python3 issue', 'color': 'bfdadc', 'default': False}]","[{'login': 'loli', 'id': 832894, 'avatar_url': 'https://avatars0.githubusercontent.com/u/832894?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/loli', 'html_url': 'https://github.com/loli', 'followers_url': 'https://api.github.com/users/loli/followers', 'following_url': 'https://api.github.com/users/loli/following{/other_user}', 'gists_url': 'https://api.github.com/users/loli/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/loli/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/loli/subscriptions', 'organizations_url': 'https://api.github.com/users/loli/orgs', 'repos_url': 'https://api.github.com/users/loli/repos', 'events_url': 'https://api.github.com/users/loli/events{/privacy}', 'received_events_url': 'https://api.github.com/users/loli/received_events', 'type': 'User', 'site_admin': False}]",10,"This issue is to track adding python 3 support to master, ie merging the python 3 branch in. ",{},{}
102,IssuesEvent,2015-03-29 12:12:54+00:00,18603138,WoLpH/mt940,2156270,spoetnik,,,opened,ImportError: cannot import name 'parse',[],[],0,"After a  pip install mt-940 I get error;
    importError: cannot import name 'parse'

Using Python 3.4.2
Any ideas?",{},{}
105,IssuesEvent,2017-03-29 20:16:36+00:00,18603138,WoLpH/mt940,9772399,buddiex,,,opened,"how do i access 60F, 62F and 64 tags",[],[],0,Been trying to access these tags... i can see them been parsed from the codes but cant access them under transactions.data,{},{}
109,IssuesEvent,2017-06-09 00:43:29+00:00,20479128,amol-/depot,9716490,adriancarayol,,,opened,Any example for django?,[],[],0,"Is there any example where to configure the middleware (DepotManager.make_middleware(...), to use **public_url**) for django?

Thanks.",{},{}
