,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
10,IssuesEvent,2018-01-24 16:47:15+00:00,69408336,MrOlm/drep,13424205,MrOlm,,,closed,"Why is that, it seems to have some problem compatible with my python?",[],[],1,"zhouzhichao@ubuntu-32:/mnt/nfs_storage7/tools/drep/bin$ dRep -h
Traceback (most recent call last):
  File ""/usr/local/bin/dRep"", line 19, in <module>
    import drep.argumentParser
  File ""/usr/local/lib/python2.7/dist-packages/drep/__init__.py"", line 10, in <module>
    import drep.d_filter
  File ""/usr/local/lib/python2.7/dist-packages/drep/d_filter.py"", line 211
    def calc_genome_info(genomes: list):
                                ^
SyntaxError: invalid syntax

Can you help me on installation?",{},{}
11,IssuesEvent,2018-03-19 18:40:06+00:00,69408336,MrOlm/drep,13424205,MrOlm,,,closed,dRep failes with symlinks pointing to the same file,[],[],4,"Hi, dRep produces errors when trying to lower the thresholds. I basically want to cluster/dereplicate all bins, regardless of size and completion levels. So I ran `dRep dereplicate -pa 0.8 -sa 0.98 -comp 0 -con 50 -l 20000` which gave the following error in v2.0.5:

```
2b. Cluster pair-wise MASH clustering
Traceback (most recent call last):
  File ""/home/johdro/.conda/envs/drep/bin/dRep"", line 26, in <module>
    controller.parseArguments(args)
  File ""/home/johdro/.conda/envs/drep/lib/python3.6/site-packages/drep/controller.py"", line 144, in parseArguments
    self.dereplicate_operation(**vars(args))
  File ""/home/johdro/.conda/envs/drep/lib/python3.6/site-packages/drep/controller.py"", line 86, in dereplicate_operation
    drep.d_workflows.dereplicate_wrapper(kwargs['work_directory'],**kwargs)
  File ""/home/johdro/.conda/envs/drep/lib/python3.6/site-packages/drep/d_workflows.py"", line 36, in dereplicate_wrapper
    drep.d_cluster.d_cluster_wrapper(wd, **kwargs)
  File ""/home/johdro/.conda/envs/drep/lib/python3.6/site-packages/drep/d_cluster.py"", line 75, in d_cluster_wrapper
    data_folder, wd=workDirectory, **kwargs)
  File ""/home/johdro/.conda/envs/drep/lib/python3.6/site-packages/drep/d_cluster.py"", line 145, in cluster_genomes
    Cdb, cluster_ret = cluster_mash_database(Mdb, **kwargs)
  File ""/home/johdro/.conda/envs/drep/lib/python3.6/site-packages/drep/d_cluster.py"", line 570, in cluster_mash_database
    linkage_db = db.pivot(""genome1"",""genome2"",""dist"")
  File ""/home/johdro/.conda/envs/drep/lib/python3.6/site-packages/pandas/core/frame.py"", line 4382, in pivot
    return pivot(self, index=index, columns=columns, values=values)
  File ""/home/johdro/.conda/envs/drep/lib/python3.6/site-packages/pandas/core/reshape/reshape.py"", line 389, in pivot
    return indexed.unstack(columns)
  File ""/home/johdro/.conda/envs/drep/lib/python3.6/site-packages/pandas/core/series.py"", line 2224, in unstack
    return unstack(self, level, fill_value)
  File ""/home/johdro/.conda/envs/drep/lib/python3.6/site-packages/pandas/core/reshape/reshape.py"", line 474, in unstack
    fill_value=fill_value)
  File ""/home/johdro/.conda/envs/drep/lib/python3.6/site-packages/pandas/core/reshape/reshape.py"", line 116, in __init__
    self._make_selectors()
  File ""/home/johdro/.conda/envs/drep/lib/python3.6/site-packages/pandas/core/reshape/reshape.py"", line 154, in _make_selectors
    raise ValueError('Index contains duplicate entries, '
ValueError: Index contains duplicate entries, cannot reshape
```

It would be great if dRep could also do ANI clustering and representative picking for smaller bins which usually get sorted out, this is the real challenge in metagenome data.

Best,
Johannes",{},{}
24,IssuesEvent,2018-05-20 23:31:01+00:00,46566669,jaraco/irc,308610,jaraco,,,closed,Why pass connect exception?,[],[],3,"I currently have this error ""ssl.SSLError: [SSL: UNKNOWN_PROTOCOL] unknown protocol (_ssl.c:645)"" when I connect too fast to a server too many times, which is normal, what I do not understand is because the following line is allowing the bot to follow the normal course?

https://github.com/jaraco/irc/blob/f2df157db5a2f89fec7c7399462030097f4e6dc4/irc/bot.py#L188-L189",{},{}
31,IssuesEvent,2017-02-22 04:23:34+00:00,55258005,jopohl/urh,2133449,chibill,,,opened,Does not recognize Windows Install of GNURadio. ,[],[],0,No matter what I do I can't get it to see my GNURadio install. (Which was installed with GNURadio's Windows installer),{},{}
33,IssuesEvent,2016-04-12 10:17:10+00:00,55258005,jopohl/urh,18283204,andynoack,,,opened,"When zooming out in interpretation, signal becomes uncentered",[],[],0,nt,{},{}
42,IssuesEvent,2017-09-06 12:06:35+00:00,4295983,loli/medpy,832894,loli,,,opened,Python3 incompatibility in metric_/histogram.py test,"[{'id': 135156895, 'url': 'https://api.github.com/repos/loli/medpy/labels/python3%20issue', 'name': 'python3 issue', 'color': 'bfdadc', 'default': False}]",[],0,"Lines

```
print method_str
print h1
print h2
```

do not follow Python3 syntax.",{},{}
51,IssuesEvent,2018-06-27 05:28:09+00:00,119872225,ZYunH/zmail,3096207,githhhh,,,opened,发送失败，之前还可以的,[],[],0,"Traceback (most recent call last):
  File ""/Users/bin/.pyenv/versions/3.5.2/lib/python3.5/smtplib.py"", line 353, in send
    self.sock.sendall(s)
  File ""/Users/bin/.pyenv/versions/3.5.2/lib/python3.5/ssl.py"", line 891, in sendall
    v = self.send(data[count:])
  File ""/Users/bin/.pyenv/versions/3.5.2/lib/python3.5/ssl.py"", line 861, in send
    return self._sslobj.write(data)
  File ""/Users/bin/.pyenv/versions/3.5.2/lib/python3.5/ssl.py"", line 586, in write
    return self._sslobj.write(data)
socket.timeout: The write operation timed out

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""SendMail.py"", line 48, in <module>
    server.send_mail('xxx', mail_content)
  File ""/Users/bin/.pyenv/versions/3.5.2/lib/python3.5/site-packages/zmail/server.py"", line 54, in send_mail
    server.send_ssl(recipients, message, timeout)
  File ""/Users/bin/.pyenv/versions/3.5.2/lib/python3.5/site-packages/zmail/server.py"", line 175, in send_ssl
    server.sendmail(self.user, recipient, message.as_string())
  File ""/Users/bin/.pyenv/versions/3.5.2/lib/python3.5/smtplib.py"", line 877, in sendmail
    (code, resp) = self.data(msg)
  File ""/Users/bin/.pyenv/versions/3.5.2/lib/python3.5/smtplib.py"", line 567, in data
    self.send(q)
  File ""/Users/bin/.pyenv/versions/3.5.2/lib/python3.5/smtplib.py"", line 356, in send
    raise SMTPServerDisconnected('Server not connected')
smtplib.SMTPServerDisconnected: Server not connected",{},{}
77,IssuesEvent,2016-02-11 21:38:21+00:00,48198706,dschep/ntfy,667763,dschep,,,closed,Custom User-Agent,[],[],0,Add `'ntfy/VERSION'` to beginning of `requests.utils.default_user_agent()`.,{},{}
131,IssuesEvent,2017-03-26 18:19:19+00:00,4946406,mher/flower,691049,mher,,,closed,Cannot use Google Cloud Load-Balancer health checks with Flower ,[],[],1,"I use Flower on Google Cloud's [Container Engine](https://cloud.google.com/container-engine/) with their HTTP L7 load-balancer but when I turn on Flower's Google authentication, the health checks on / fail because the return code is 302 while the health checks expects a 200.

The Container Engine and its HTTP Load-Balancer are new-ish products so you cannot customize the path and status code it checks on a per service basis at the moment which leaves me with modifying Flower to change the return code to a 200.

I haven't looked extensively at that part of Flower's code but from the top of your head, would that possible?
Also, can you think of a better fix that you would accept as a merge request? My first thought would be to add a new config option, but I don't find that very elegant.

Cheers
",{},{}
152,IssuesEvent,2015-07-05 22:16:56+00:00,11737385,Dav1dde/glad,255721,Dav1dde,,,reopened,Segfault: C 'get_exts()' doesn't differenciate OpenGL context from OpenGLES one,[],[],4,"I generate glad for *OpenGL 3.0* and *Open GL ES 2.0* (`--api=gl=3.0,gles2=2.0`).
Calling `gladLoadGLES2Loader` within an *Open GL ES 3.0* context causes a segfault in `get_exts` by trying to call `glGetStringi` and `glGetIntegerv` (both `NULL` pointers) instead of `glGetString`. 

Those functions aren't supposed to be loaded. `get_exts` uses them because of the *3.0* context without considering if we're given an *OpenGL* or an *OpenGL ES* one.

This could be considered a follow up of issue #6.
",{},{}
