,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
12,IssuesEvent,2018-02-09 17:04:03+00:00,28550291,cdown/srt,1295025,ajira86,,,opened,Check srt file content validity,[],[],0,"Hello,

I would like to use your library to check an srt file content validity. Is there a way like parsing file content and check if an exception is raised ?

Thanks",{},{}
22,IssuesEvent,2016-07-15 06:35:13+00:00,8387179,uiri/toml,364765,uiri,,,closed,inline tables do not parse,[],[],1,"In the example file `example-v0.4.0.toml`

The following TOML snippet that contains in-line tables throws an error when trying to load:

```
name = { first = ""Tom"", last = ""Preston-Werner"" }
point = { x = 1, y = 2 }
```

The error is:

>   File ""C:\Python27\lib\site-packages\toml.py"", line 331, in loads
>     value, vtype = load_value(pair[1])
>   File ""C:\Python27\lib\site-packages\toml.py"", line 453, in load_value
>     parsed_date = load_date(v)
>   File ""C:\Python27\lib\site-packages\toml.py"", line 350, in load_date
>     tz = TomlTz(val[19:24])
>   File ""C:\Python27\lib\site-packages\toml.py"", line 9, in __new__
>     self._hours = int(toml_offset[:3])
> ValueError: invalid literal for int() with base 10: 'st '",{},{}
23,IssuesEvent,2016-11-23 23:27:10+00:00,8387179,uiri/toml,364765,uiri,,,closed,Error parsing strings with curly brackets,[],[],3,"For this file:

```
command = ['{text1}', ""text2""]
```

I get

```
In [17]: toml.load(open('my.toml', 'rt'))
Out[17]: {'command': ['{text1']}
```

The list has been truncated at the first closing curly bracket.
",{},{}
25,IssuesEvent,2016-12-03 02:19:57+00:00,1673145,FSX/misaka,24327062,windism,,,closed,one HtmlTocRenderer bug,[],[],0,,{},{}
28,IssuesEvent,2017-08-09 15:28:36+00:00,69408336,MrOlm/drep,22680974,geboro,,,opened,""" 'module' has no attribute 'which' ""after installation",[],[],0,"Hello. 
The test suite is failing with:
> Traceback (most recent call last):
  File ""test_suite.py"", line 632, in <module>
    test_quick()
  File ""test_suite.py"", line 623, in test_quick
    rerun_test()
  File ""test_suite.py"", line 595, in rerun_test
    QuickTests().run()
  File ""test_suite.py"", line 404, in run
    self.setUp()
  File ""test_suite.py"", line 394, in setUp
    os.mkdir(self.working_wd_loc)
OSError: [Errno 2] No such file or directory: '~/Software/drep/tests/../tests/test_backend/ecoli_wd'

And I can see that subdirectory ""test_backend"" is indeed not in there, and not in the github repo.  

However, dRep is also failing while running the test dataset on its own as:

>/home/Software/drep/tests $ dRep compare_wf outputdir/ -g ./genomes/*fasta
Step 1. Cluster
Traceback (most recent call last):
  File ""/home/Software/BioTools/Anaconda/bin/dRep"", line 26, in <module>
    controller.parseArguments(args)
  File ""/home/Software/BioTools/Anaconda/lib/python2.7/site-packages/drep/controller.py"", line 146, in parseArguments
    self.compare_wf_operation(**vars(args))
  File ""/home/Software/BioTools/Anaconda/lib/python2.7/site-packages/drep/controller.py"", line 91, in compare_wf_operation
    drep.d_workflows.compare_wrapper(kwargs['work_directory'],**kwargs)
  File ""/home/Software/BioTools/Anaconda/lib/python2.7/site-packages/drep/d_workflows.py"", line 92, in compare_wrapper
    drep.d_cluster.d_cluster_wrapper(wd, **kwargs)
  File ""/home/Software/BioTools/Anaconda/lib/python2.7/site-packages/drep/d_cluster.py"", line 282, in d_cluster_wrapper
    Bdb, data_folder, kwargs = parse_arguments(workDirectory, **kwargs)
  File ""/home/Software/BioTools/Anaconda/lib/python2.7/site-packages/drep/d_cluster.py"", line 311, in parse_arguments
    loc = shutil.which('mash')
AttributeError: 'module' object has no attribute 'which'

I get this exact last error when running with my data too, which leads me this should be related ti an overall installation problem. I also reinstalled it through pip and have the same result. 
I am running on Ubuntu 16.04, and set pyenv to run globally with python 2.7.9 and 3.5.1... 

Any idea what might be going wrong?",{},{}
46,IssuesEvent,2017-06-13 03:24:14+00:00,46566669,jaraco/irc,566650,impredicative,,,opened,Advertised Python 3.6 support,[],[],0,https://pypi.python.org/pypi/irc/ does not make mention of Python 3.6 under the list Categories.,{},{}
81,IssuesEvent,2017-06-09 17:34:27+00:00,65411376,lacava/few,6578458,lacava,,,closed,stall effects,"[{'id': 422794728, 'url': 'https://api.github.com/repos/lacava/few/labels/enhancement', 'name': 'enhancement', 'color': '84b6eb', 'default': True}]",[],1,"track stalling in runs and act based on them. 
stalling occurs when the engineered features are no longer improving either 1) the ML model CV score or 2) the median fitness of the features themselves. 
if stalling occurs, there should be options to 
 - exit 
 - modify search to capture a different part of the search space. this could be achieved by increasing complexity of the features, increasing variation steps, or lowering selection presure.",{},{}
145,IssuesEvent,2017-11-09 16:02:45+00:00,93253191,daxm/fmcapi,28504819,omni1504,,,opened,APIClassTemplate(object) .get function issue,[],[],0,"Dax,

There is one suggestion for improvement I need to flag: in my case I am using your package to get Access Rules for optimization from a really busy box (23K Access Rules in a policy - this is the reason for a need to opimize).

Python/FMC/whatever just cannot handle retrieval of such a big list via .get (times out, FMC resets, etc), so I need to use ? filters in my request, for example:

https://<IP>/api/fmc_config/v1/domain/<ID>/policy/accesspolicies/00A6CAE6-686A-0ed3-0000-313532636857/accessrules?limit=10

But your generic .get function, if it does not see ID or name, is using the following constuct:
            url = '{}?expanded=true'.format(self.URL)
            response = self.fmc.send_to_api(method='get', url=url)
So it is adding this ? and does not allow me to use filters unless I change package itself (which I did).

How about change this function so we could add arbitrary filters/parameters to get? That will mean that this needs to be changed so it could check for a trailing ? in an self.URL and add, if needed, otherwise add &.

Thank you!

Amir",{},{}
148,IssuesEvent,2017-08-07 20:30:39+00:00,9896961,dbrgn/RPLCD,4856462,sphh,,,opened,40x2 LCD?,[],[],0,"Thank you for your gread LCD library!

Is it possible to use a 40x2 LCD? My guess is, it's not possible, since these LCDs need two enable lines and ``CharLCD.__init__`` only has one ``pin_e`` keyword …

Do you plan to add support for these LCDs? Thanks.",{},{}
174,IssuesEvent,2016-11-09 06:13:56+00:00,6007295,fxsjy/jieba,5728315,cdj0311,,,closed,标点符号和空格的切分现在解决了吗？,[],[],1,"我的词典里有一些词是包含标点符号和空格的，比如“宝马(进口)”, ""奥迪 A4L""需要连在一起切分，jieba现在解决这个问题了吗？
",{},{}
