,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
18,IssuesEvent,2017-03-17 01:45:19+00:00,68802946,h2non/pook,63402,h2non,,,closed,Add extended API usage examples,"[{'id': 446711516, 'url': 'https://api.github.com/repos/h2non/pook/labels/enhancement', 'name': 'enhancement', 'color': '84b6eb', 'default': True}]","[{'login': 'h2non', 'id': 63402, 'avatar_url': 'https://avatars3.githubusercontent.com/u/63402?v=3', 'gravatar_id': '', 'url': 'https://api.github.com/users/h2non', 'html_url': 'https://github.com/h2non', 'followers_url': 'https://api.github.com/users/h2non/followers', 'following_url': 'https://api.github.com/users/h2non/following{/other_user}', 'gists_url': 'https://api.github.com/users/h2non/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/h2non/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/h2non/subscriptions', 'organizations_url': 'https://api.github.com/users/h2non/orgs', 'repos_url': 'https://api.github.com/users/h2non/repos', 'events_url': 'https://api.github.com/users/h2non/events{/privacy}', 'received_events_url': 'https://api.github.com/users/h2non/received_events', 'type': 'User', 'site_admin': False}]",0,"- Usage example with top level API consumption
- Matching error example
- Pending mocks example",{},{}
19,IssuesEvent,2015-04-08 03:08:23+00:00,5156523,jaraco/irc,308610,jaraco,,,closed,Unable to install,[],[],1,"Using Python 2, CentOS 64 bit.

I am unable to install it through easy_install or pip install.

```
[root@vpn-us site-packages]# easy_install irc
Searching for irc
Reading http://pypi.python.org/simple/irc/
Best match: irc 12.1.1
Downloading https://pypi.python.org/packages/source/i/irc/irc-12.1.1.zip#md5=cdfcd72dd17134b920b1e8fa56f89d21
Processing irc-12.1.1.zip
Running irc-12.1.1/setup.py -q bdist_egg --dist-dir /tmp/easy_install-6Boo6r/irc-12.1.1/egg-dist-tmp-EZRwc9
Traceback (most recent call last):
  File ""/usr/bin/easy_install"", line 9, in <module>
    load_entry_point('distribute==0.6.10', 'console_scripts', 'easy_install')()
  File ""/usr/lib/python2.6/site-packages/setuptools/command/easy_install.py"", line 1715, in main
    with_ei_usage(lambda:
  File ""/usr/lib/python2.6/site-packages/setuptools/command/easy_install.py"", line 1696, in with_ei_usage
    return f()
  File ""/usr/lib/python2.6/site-packages/setuptools/command/easy_install.py"", line 1719, in <lambda>
    distclass=DistributionWithoutHelpCommands, **kw
  File ""/usr/lib64/python2.6/distutils/core.py"", line 152, in setup
    dist.run_commands()
  File ""/usr/lib64/python2.6/distutils/dist.py"", line 975, in run_commands
    self.run_command(cmd)
  File ""/usr/lib64/python2.6/distutils/dist.py"", line 995, in run_command
    cmd_obj.run()
  File ""/usr/lib/python2.6/site-packages/setuptools/command/easy_install.py"", line 236, in run
    self.easy_install(spec, not self.no_deps)
  File ""/usr/lib/python2.6/site-packages/setuptools/command/easy_install.py"", line 472, in easy_install
    return self.install_item(spec, dist.location, tmpdir, deps)
  File ""/usr/lib/python2.6/site-packages/setuptools/command/easy_install.py"", line 502, in install_item
    dists = self.install_eggs(spec, download, tmpdir)
  File ""/usr/lib/python2.6/site-packages/setuptools/command/easy_install.py"", line 681, in install_eggs
    return self.build_and_install(setup_script, setup_base)
  File ""/usr/lib/python2.6/site-packages/setuptools/command/easy_install.py"", line 958, in build_and_install
    self.run_setup(setup_script, setup_base, args)
  File ""/usr/lib/python2.6/site-packages/setuptools/command/easy_install.py"", line 947, in run_setup
    run_setup(setup_script, args)
  File ""/usr/lib/python2.6/site-packages/setuptools/sandbox.py"", line 29, in run_setup
    lambda: execfile(
  File ""/usr/lib/python2.6/site-packages/setuptools/sandbox.py"", line 70, in run
    return func()
  File ""/usr/lib/python2.6/site-packages/setuptools/sandbox.py"", line 31, in <lambda>
    {'__file__':setup_script, '__name__':'__main__'}
  File ""setup.py"", line 11
    needs_pytest = {'pytest', 'test', 'ptr', 'release'}.intersection(sys.argv)
                            ^
SyntaxError: invalid syntax
```",{},{}
31,IssuesEvent,2017-02-21 17:54:28+00:00,55258005,jopohl/urh,25935350,wizz777,,,opened,works in mac,[],[],0,"after install on mac dont work hackrf - all receivers in status disable
",{},{}
52,IssuesEvent,2018-07-16 19:01:35+00:00,27924304,cdent/gabbi,34498,cdent,,,closed,jsonhandler: allow reading yaml data from disk,[],[],0,"reading data from disk can be done today with the jsonhandler by using the '<@myfile.json' notation we would like to improve this to work on yaml files by allowing a user to specify a file in the test's sub directory like so, '<@subdir/myfile.yaml'",{},{}
138,IssuesEvent,2016-07-14 13:32:19+00:00,4946406,mher/flower,13609257,mbande,,,opened,celery 4.0 task_protocol version 2,[],[],0,"anyone tried this setting?
it seems that most of user interface does not work,
e.g. worker is reported offline, task list is not shown at all, ...",{},{}
140,IssuesEvent,2017-08-08 23:02:20+00:00,4946406,mher/flower,116631,chrisspen,,,closed,Flower throws an error when using SQS,[],[],2,"I tried starting flower based on the example in the README:

    celery flower -A myapp --address=127.0.0.1 --port=5555

However, that immediately generated a ton of errors like:

    [I 170807 19:39:10 mixins:224] Connected to sqs://lskjdflskfjldsjslfdsjflk:**@localhost//
    [E 170807 19:39:11 events:123] Failed to capture events: 'drain_events() got an unexpected keyword argument 'callback'', trying again in 1 seconds.
    [E 170807 19:39:11 connection:1225] 403 Forbidden
    [E 170807 19:39:11 connection:1226] <?xml version=""1.0""?><ErrorResponse xmlns=""http://queue.amazonaws.com/doc/2012-11-05/""><Error><Type>Sender</Type><Code>AWS.SimpleQueueService.PurgeQueueInProgress</Code><Message>Only one PurgeQueue operation on myproject-local-e4b4c15a-a2ff-3bc6-83af-f0a8bff7b11d-reply-celery-pidbox is allowed every 60 seconds.</Message><Detail/></Error><RequestId>bcef21c4-e2a9-575f-958f-73c61ef6b94a</RequestId></ErrorResponse>
    [E 170807 19:39:11 connection:1225] 403 Forbidden
    [E 170807 19:39:11 connection:1226] <?xml version=""1.0""?><ErrorResponse xmlns=""http://queue.amazonaws.com/doc/2012-11-05/""><Error><Type>Sender</Type><Code>AWS.SimpleQueueService.PurgeQueueInProgress</Code><Message>Only one PurgeQueue operation on myproject-local-ec254deb-8498-3d97-bba5-112c9ef21e12-reply-celery-pidbox is allowed every 60 seconds.</Message><Detail/></Error><RequestId>24d71187-5cea-5432-8b71-4385a0b58464</RequestId></ErrorResponse>
    [E 170807 19:39:11 connection:1225] 403 Forbidden
    [E 170807 19:39:11 connection:1226] <?xml version=""1.0""?><ErrorResponse xmlns=""http://queue.amazonaws.com/doc/2012-11-05/""><Error><Type>Sender</Type><Code>AWS.SimpleQueueService.PurgeQueueInProgress</Code><Message>Only one PurgeQueue operation on myproject-local-f89b9d6a-c100-3d7a-a5cc-3570f8649e0d-reply-celery-pidbox is allowed every 60 seconds.</Message><Detail/></Error><RequestId>0210a779-c84d-5911-ab83-f57b34124cea</RequestId></ErrorResponse>
    [E 170807 19:39:11 connection:1225] 403 Forbidden
    [E 170807 19:39:11 connection:1226] <?xml version=""1.0""?><ErrorResponse xmlns=""http://queue.amazonaws.com/doc/2012-11-05/""><Error><Type>Sender</Type><Code>AWS.SimpleQueueService.PurgeQueueInProgress</Code><Message>Only one PurgeQueue operation on myproject-local-e4b4c15a-a2ff-3bc6-83af-f0a8bff7b11d-reply-celery-pidbox is allowed every 60 seconds.</Message><Detail/></Error><RequestId>270257fb-87ea-56bf-ae08-05f97bb5d039</RequestId></ErrorResponse>
    [E 170807 19:39:11 gen:833] Multiple exceptions in yield list
        Traceback (most recent call last):
          File ""/home/myuser/git/myproject/.env/local/lib/python2.7/site-packages/tornado/gen.py"", line 828, in callback
            result_list.append(f.result())
          File ""/home/myuser/git/myproject/.env/local/lib/python2.7/site-packages/concurrent/futures/_base.py"", line 422, in result
            return self.__get_result()
          File ""/home/myuser/git/myproject/.env/local/lib/python2.7/site-packages/concurrent/futures/thread.py"", line 62, in run
            result = self.fn(*self.args, **self.kwargs)
          File ""/home/myuser/git/myproject/.env/local/lib/python2.7/site-packages/celery/app/control.py"", line 116, in active_queues
            return self._request('active_queues')
          File ""/home/myuser/git/myproject/.env/local/lib/python2.7/site-packages/celery/app/control.py"", line 81, in _request
            timeout=self.timeout, reply=True,
          File ""/home/myuser/git/myproject/.env/local/lib/python2.7/site-packages/celery/app/control.py"", line 436, in broadcast
            limit, callback, channel=channel,
          File ""/home/myuser/git/myproject/.env/local/lib/python2.7/site-packages/kombu/pidbox.py"", line 321, in _broadcast
            channel=chan)
          File ""/home/myuser/git/myproject/.env/local/lib/python2.7/site-packages/kombu/pidbox.py"", line 360, in _collect
            self.connection.drain_events(timeout=timeout)
          File ""/home/myuser/git/myproject/.env/local/lib/python2.7/site-packages/kombu/connection.py"", line 301, in drain_events
            return self.transport.drain_events(self.connection, **kwargs)
          File ""/home/myuser/git/myproject/.env/local/lib/python2.7/site-packages/kombu/transport/virtual/base.py"", line 961, in drain_events
            get(self._deliver, timeout=timeout)
          File ""/home/myuser/git/myproject/.env/local/lib/python2.7/site-packages/kombu/utils/scheduling.py"", line 56, in get
            return self.fun(resource, callback, **kwargs)
          File ""/home/myuser/git/myproject/.env/local/lib/python2.7/site-packages/kombu/transport/virtual/base.py"", line 999, in _drain_channel
            return channel.drain_events(callback=callback, timeout=timeout)
        TypeError: drain_events() got an unexpected keyword argument 'callback'

I'm using SQS, hosted on Amazon, as my message broker. Why does flower appear to be trying to purge my message queues? Does flower not support SQS?
",{},{}
151,IssuesEvent,2017-08-11 12:08:02+00:00,5045476,selik/xport,173565,postb99,,,opened,External call? XPORT V5?,[],[],0,"Hello,

I have two questions:
1. How can I manage to call the script, to create a .xpt file with my data, from command line with all required data, since I work in a C# environment. I think I can call the python executable/script with properly formatted arguments, but what about arguments length? I also need to look up how to retrieve the program output (using Windows). Maybe can the documentation be improved for Python-newbies like me?

2. Is the produced .xpt file XPORT version 5 compliant? I'm required to produce such files, not version 6.

Thank you a lot.",{},{}
225,IssuesEvent,2018-04-23 10:01:07+00:00,74120580,fzlee/alipay,1934773,fzlee,,,closed,请问交易预创建(扫码支付)有返回二维码地址吗？,[],[],1,"官方文档返回是：
    ""alipay_trade_precreate_response"": {
        ""code"": ""10000"",
        ""msg"": ""Success"",
        ""out_trade_no"": ""6823789339978248"",
        ""qr_code"": ""https://qr.alipay.com/bavh4wjlxf12tper3a""
    },
    ""sign"": ""ERITJKEIJKJHKKKKKKKHJEREEEEEEEEEEE""
}

其中，qr_code用来生成二维码让客人扫码支付，我看咱们SDK的例程里面没有返回好像


我自己写的代码，“同步返回验签”总是通不过，不知 作者有么有时间帮忙指导下呢？",{},{}
230,IssuesEvent,2017-03-02 21:41:39+00:00,5021892,hgrecco/pint,966205,willprice,,,opened,numpy arange unsupported,[],[],0,"Versions:

* `python`: v3.6.0
* `numpy`: v1.12.0
* `pint`: 0.8.dev0 (commit de8fdff)

```python
import numpy as np
import pint
ureg = pint.UnitRegistry()
x = 1 * ureg.meter

y = np.arange(0, x, 0.1)
```

Results in:
```
Traceback (most recent call last):
  File ""pint_test.py"", line 7, in <module>
    y = np.arange(0, x, 0.1)
  File ""/home/will/src/pint/pint/quantity.py"", line 431, in __float__
    raise DimensionalityError(self._units, 'dimensionless')
pint.errors.DimensionalityError: Cannot convert from 'meter' to 'dimensionless'
```

Since one can do `np.linspace(0, x, 10)` without problems I think this is a bug, although I may be misunderstanding and this may be an implication of the stated [numpy support](https://pint.readthedocs.io/en/0.6/numpy.html#support)",{},{}
234,IssuesEvent,2018-06-28 15:10:49+00:00,105886450,ivknv/yadisk,5551920,ivknv,,,closed,ConnectionError: read,[],[],8,"Ошибка при попытке скачать файл
Ubuntu 16.04
Python 3.5.2
requests 2.19.1
yadisk 1.2.3

Команда
`y.download(""/folder/file.txt"", ""file.txt"")`

Лог:
```
Traceback (most recent call last):

  File ""<ipython-input-10-833d4f6d52e1>"", line 1, in <module>
    y.download(""/sammurai/pip-selfcheck.json"", ""pip-selfcheck.json"")

  File ""/usr/local/lib/python3.5/dist-packages/yadisk/YaDisk.py"", line 256, in download
    functions.download(self.make_session(), src_path, path_or_file, *args, **kwargs)

  File ""/usr/local/lib/python3.5/dist-packages/yadisk/functions/resources.py"", line 98, in download
    auto_retry(attempt, n_retries, retry_interval)

  File ""/usr/local/lib/python3.5/dist-packages/yadisk/utils.py"", line 86, in auto_retry
    raise e

  File ""/usr/local/lib/python3.5/dist-packages/yadisk/utils.py"", line 83, in auto_retry
    return func()

  File ""/usr/local/lib/python3.5/dist-packages/yadisk/functions/resources.py"", line 88, in attempt
    response = requests.get(link, data=file, **kwargs)

  File ""/usr/local/lib/python3.5/dist-packages/requests/api.py"", line 72, in get
    return request('get', url, params=params, **kwargs)

  File ""/usr/local/lib/python3.5/dist-packages/requests/api.py"", line 58, in request
    return session.request(method=method, url=url, **kwargs)

  File ""/usr/local/lib/python3.5/dist-packages/requests/sessions.py"", line 512, in request
    resp = self.send(prep, **send_kwargs)

  File ""/usr/local/lib/python3.5/dist-packages/requests/sessions.py"", line 622, in send
    r = adapter.send(request, **kwargs)

  File ""/usr/local/lib/python3.5/dist-packages/requests/adapters.py"", line 495, in send
    raise ConnectionError(err, request=request)

ConnectionError: read
```",{},{}
