,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
16,IssuesEvent,2017-04-30 12:27:03+00:00,8387179,uiri/toml,2546728,idmit,,,closed,Are floats in scientific notations being handled?,[],[],1,"Example:
```toml
a = 1e-8
```
It looks very similar to the #94, so I hope it's an easy fix too 😄  Thanks!",{},{}
29,IssuesEvent,2017-04-03 11:02:49+00:00,55258005,jopohl/urh,883534,ngmacha,,,opened,Cannot enable RTL-SDR ,[],[],0,"(This is copied from #220 for follow up)

Initial Issue: Somehow the Devices has only RTL-TCP enabled, and all other devices options are greyed out. I enabled it uder ~/.config/urh.ini, but starting reset everything back to disabled. I'm sure that my RTL-SDR is correctly installed, as gqrx is running fine. But do I need gnuradion to be able to use it under URH, as I was unable to install the full gnuradio yet?

@jopohl : For devices you should ensure that you have the required libs installed on your system. What does locate rtlsdr.so say? You should not enable devices manually in ini. Native backend should work for you if you installed rtlsdr.so, you can use the rebuild button in device options for this.",{},{}
36,IssuesEvent,2017-02-26 13:31:34+00:00,55258005,jopohl/urh,18219846,jopohl,,,closed,Spectrum analyzer crashes on close,"[{'id': 351288958, 'url': 'https://api.github.com/repos/jopohl/urh/labels/bug', 'name': 'bug', 'color': 'ee0701', 'default': True}]",[],2,"I noticed that upon closing the ""Spectrum Analyzer"" python crashes. Even if I stopped the capturing with the STOP button:

![image](https://cloud.githubusercontent.com/assets/3453121/23332065/90c9e0e6-fb72-11e6-933e-91f4a1b1ae63.png)
",{},{}
47,IssuesEvent,2017-03-10 03:25:00+00:00,55258005,jopohl/urh,20975463,romeojulietthotel,,,opened,"When selecting the ""i"" button in a sub-signal window the application will crash.",[],[],0,"Steps to reproduce:

1. Make a selection
2. Create signal from selection
3. In the new signal frame press the ""i"" button

",{},{}
61,IssuesEvent,2015-12-20 16:47:23+00:00,769951,mhe/pynrrd,45097,mhe,,,closed,error reading and writing large gzip-compressed images,[],[],2,"When reading and writing images with gzip compression, the gzip library does a 32-bit CRC check.  This fails when the image array is larger than what can be represented with 32-bit precision.

Here's the traceback for reading:

Traceback (most recent call last):
  File ""run_all_image_series.py"", line 60, in <module>
    if __name__ == ""__main__"": main()
  File ""run_all_image_series.py"", line 53, in main
    density, meta = nrrd.read( density_file )
  File ""/shared/utils.x86_64/python-2.7/lib/python2.7/site-packages/nrrd.py"", line 366, in read
    data = read_data(header, filehandle, filename)
  File ""/shared/utils.x86_64/python-2.7/lib/python2.7/site-packages/nrrd.py"", line 264, in read_data
    data = np.fromstring(gzipfile.read(), dtype)
  File ""/shared/utils.x86_64/python-2.7/lib/python2.7/gzip.py"", line 261, in read
    self._read(readsize)
  File ""/shared/utils.x86_64/python-2.7/lib/python2.7/gzip.py"", line 320, in _read
    self._add_read_data( uncompress )
  File ""/shared/utils.x86_64/python-2.7/lib/python2.7/gzip.py"", line 336, in _add_read_data
    self.crc = zlib.crc32(data, self.crc) & 0xffffffffL
OverflowError: size does not fit in an int

A very similar error occurs on write.  ",{},{}
62,IssuesEvent,2016-05-01 14:16:12+00:00,49802969,wong2/pick,1309922,manuel-delverme,,,opened,_curses.error: addstr() returned ERR,[],[],0,"Traceback (most recent call last):
  File ""extract.py"", line 19, in <module>
    style, _ = pick(sorted(list(styles)), title)
  File ""/usr/local/lib/python2.7/dist-packages/pick/__init__.py"", line 148, in pick
    return picker.start()
  File ""/usr/local/lib/python2.7/dist-packages/pick/__init__.py"", line 134, in start
    return curses.wrapper(self._start)
  File ""/usr/lib/python2.7/curses/wrapper.py"", line 43, in wrapper
    return func(stdscr, *args, **kwds)
  File ""/usr/local/lib/python2.7/dist-packages/pick/__init__.py"", line 131, in _start
    return self.run_loop()
  File ""/usr/local/lib/python2.7/dist-packages/pick/__init__.py"", line 109, in run_loop
    self.draw()
  File ""/usr/local/lib/python2.7/dist-packages/pick/__init__.py"", line 102, in draw
    self.screen.addstr(y, x, line)
_curses.error: addstr() returned ERR

changing row 102 from:
102             self.screen.addstr(y, x, line)
to:
102             self.screen.addstr(y - 1, x, line)

avoids the error.. but i'm not sure about what i'm really doing here..

might be related to:
#2 

pick version:
➜  /tmp sudo pip show pick
---
Metadata-Version: 2.0
Name: pick
Version: 0.6.0
Summary: pick an option in the terminal with a simple GUI
Home-page: https://github.com/wong2/pick
Author: wong2
Author-email: wonderfuly@gmail.com
Installer: pip
License: MIT
Location: /usr/local/lib/python2.7/dist-packages
Requires: 
Classifiers:
  Development Status :: 4 - Beta
  Intended Audience :: Developers
  License :: OSI Approved :: MIT License
  Programming Language :: Python
  Programming Language :: Python :: 2.6
  Programming Language :: Python :: 2.7
  Programming Language :: Python :: 3.3
  Programming Language :: Python :: 3.4
  Programming Language :: Python :: 3.5",{},{}
81,IssuesEvent,2017-09-24 13:30:22+00:00,72066935,cs01/gdbgui,2148144,yuanshuoastro,,,closed,User defined gdb path,[],[],0,"Dear gdbgui team,
Is there any ways to define which gdb in the host is linked to the gdbgui?
For example, I have to use gdb-mic or cuda-gdb as the ""gdb"" tool to work with my files. 
",{},{}
105,IssuesEvent,2018-08-06 09:11:06+00:00,6007295,fxsjy/jieba,33055403,hgySandy,,,opened,同时加载多个user_dict，不同词性的相同词语存在覆盖的情况，怎么解决？,[],[],0,,{},{}
128,IssuesEvent,2018-01-13 22:48:08+00:00,65468547,jd/tenacity,970458,harlowja,,,closed,Ability to have waiters know about prior runs result,"[{'id': 423198547, 'url': 'https://api.github.com/repos/jd/tenacity/labels/enhancement', 'name': 'enhancement', 'color': '84b6eb', 'default': True}]",[],0,"I am using tenacity in a slack bot that is being used; and I'm using it around the code that sends all the things to slack apis; those apis sometimes report back issues that should be retried (as would be expected).

One of the interesting ones is when they send back the response 'rate_limited' :

*   https://api.slack.com/docs/rate-limits

When they do this they will send back a `Retry-After` header (which there python client now includes in there custom exception class) so it would be nice to have a waiter class that can be given the prior result (or exception) and adjust the amount of time waited based on that result.

Right now it seems that waiters just get a `previous_attempt_number, delay_since_first_attempt` which isn't quite enough to extract the suggested  `Retry-After` header from. 😢 

So might need a new waiter base class that actually gets the prior result...",{},{}
139,IssuesEvent,2017-02-15 10:28:38+00:00,21352292,mcs07/MolVS,7395736,jose-manuel,,,opened,Problem with __repr__ method of TautomerTransform class,[],[],0,"Dear Matt, 
installing molvs with pip runs successfully on my Ubuntu desktop. 
I find this package great and very useful!
However, when I try to print the help for the tautomer module in python console, I get the attached error:
[molvs_tautomer_error.txt](https://github.com/mcs07/MolVS/files/776637/molvs_tautomer_error.txt)

I can fix this on my git clone by removing one {!r} from the __repr__ method in the molvs.tautomer.TautomerTransform class (line 63) : 
return 'TautomerTransform({!r}, {!r}, {!r}, {!r}, {!r})'.format(self.name, self.tautomer_str, self.bonds, self.charges)

Cheers, 
Jose Manuel
",{},{}
