,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
3,IssuesEvent,2017-10-15 21:25:16+00:00,73567304,ofek/bit,16790483,ateesdalejr,,,opened,Key object with brainwallet? [Question],[],[],0,The documentation [here](https://ofek.github.io/bit/guide/keys.html) mentions `from_hex` and a way to import from WIF. But is there a way to import a key from a brainwallet? e.g. `correct horse battery staple`? I've just taken a quick glance at the docs and was wondering if this is possible.,{},{}
8,IssuesEvent,2017-01-08 20:05:03+00:00,7470121,wuub/rxv,296840,Kernald,,,opened,Volume setter fails when passed a value not ending with .0 or .5,[],[],0,"For some receivers if not all, volumes steps are 0.5dB: you can set -45dB, -45.5dB, but not -45.4dB. However, you *can* call the volume setter with arbitrary values like -45.4. It ends up in a failure and volume not being set:
```
17-01-07 18:19:42 ERROR (Thread-8) [rxv] Request <YAMAHA_AV cmd=""PUT""><Main_Zone><Volume><Lvl><Val>-449</Val><Exp>1</Exp><Unit>dB</Unit></Lvl></Volume></Main_Zone></YAMAHA_AV> failed with b'<YAMAHA_AV rsp=""PUT"" RC=""3""><Main_Zone><Volume><Lvl></Lvl></Volume></Main_Zone></YAMAHA_AV>'
```

I guess the [volume setter](https://github.com/wuub/rxv/blob/master/rxv/rxv.py#L422) should ensure the computed value is a multiple of 5, or take the closest multiple of five value.

I encountered this issue while using the yamaha component from home-assistant: home-assistant/home-assistant#5209

I'm not sure on the side on which this issue should be fixed, but I guess checking the input in rxv makes more sense. I can probably write a patch if that sounds like a good way to fix this issue.",{},{}
42,IssuesEvent,2016-06-07 10:18:55+00:00,55258005,jopohl/urh,18283204,andynoack,,,opened,Fuzzing button becomes not enabled for existing labels,"[{'url': 'https://api.github.com/repos/jopohl/urh/labels/bug', 'name': 'bug', 'color': 'ee0701'}]",[],0,,{},{}
59,IssuesEvent,2017-02-02 20:05:24+00:00,55258005,jopohl/urh,18219846,jopohl,,,closed,Add Copy and Paste to Signal Editor (Interpretation + [Generation if Plugin Active]),[],[],0,,{},{}
75,IssuesEvent,2017-12-25 10:32:17+00:00,769951,mhe/pynrrd,45097,mhe,,,closed,Use of .decode() with Python 3,[],[],10,"Doing 

```
import nrrd
nrrd.read_header('atlas.nrrd')
```

in Python 3.4 I get 

```
---------------------------------------------------------------------------
AttributeError                            Traceback (most recent call last)
<ipython-input-1-5ee79514b6ef> in <module>()
      1 import nrrd
----> 2 nrrd.read_header('atlas.nrrd')

/gpfs/bbp.cscs.ch/project/proj55/oreilly/python_venv/venv-3.4/lib/python3.4/site-packages/nrrd.py in read_header(nrrdfile)
    336     it = iter(nrrdfile)
    337 
--> 338     headerSize += _validate_magic_line(next(it).decode('ascii'))
    339 
    340     header = { u'keyvaluepairs': {} }

AttributeError: 'str' object has no attribute 'decode'
```

which seems to me a like python2-to-python3 conversion issue...
",{},{}
84,IssuesEvent,2016-10-18 14:00:27+00:00,7369432,Turbo87/utm,1857142,arnaldorusso,,,opened,Zone Number - How could be setted?,[],[],0,"Where is available a list of Zone Numbers, to be properly used with `utm` ?",{},{}
85,IssuesEvent,2015-04-24 21:56:15+00:00,18603138,WoLpH/mt940,270571,WoLpH,,,closed,Rabo MT940 extended error.,[],[],3,"Parsing Rabo MT940 Structured is giving an exeption:
```
in handle_transaction_data
    ''', data, re.VERBOSE).groupdict()
AttributeError: 'NoneType' object has no attribute 'groupdict'
```
https://github.com/WoLpH/mt940/blob/master/mt940/parser.py#L100

See this gist for the file : https://gist.github.com/spoetnik/046c2e9dd4242d2603ad",{},{}
166,IssuesEvent,2015-09-01 10:02:08+00:00,6007295,fxsjy/jieba,3068492,ZetaChow,,,closed,期待Golang版的！,[],[],1,之前看过你写的goseg，不过好像很久没更新了，期待Golang版的jieba,{},{}
182,IssuesEvent,2017-08-25 09:53:51+00:00,6007295,fxsjy/jieba,14358365,logic-tao,,,opened,你好，请问可以把数字和百分号切分到一起？,[],[],0,"![image](https://user-images.githubusercontent.com/14358365/29709282-53a331ce-89be-11e7-893d-04d094678ce3.png)
",{},{}
211,IssuesEvent,2018-05-10 08:41:40+00:00,6007295,fxsjy/jieba,15378859,qwbjtu2015,,,opened,字典中的“出生”无法识别的bug,[],[],0,"我在使用jieba分词时，遇到了如下情况：
待分词句子：奥布瑞·普拉扎（Aubrey Plaza），1984年6月26日出生于美国特拉华州威尔明顿，演员。
分词结果：
jieba.cut:
奥/布/瑞/·/普拉/扎/（/Aubrey/ /Plaza/）/，/1984/年/6/月/26/日出/生于/美国/特拉华州/威尔/明/顿/，/演员 
posseg.cut:
奥 nr 布 nr 瑞 ns · x 普拉 nrt 扎 v （ x Aubrey eng   x Plaza eng ） x ， x 1984 eng 年 m 6 eng 月 m 26 eng 日出 v 生于 v 美国 ns 特拉华州 ns 威尔 nrt 明 a 顿 q ， x 演员 n 

出生这个词一直无法正确分出来，我发现词典中已经包含了该词：出生 1979 v，而日出频率低于出生：日出 394 v；然后我尝试自己再一次将“出生”添加到词典，以及关闭HMM，均没有作用，请问这是什么问题呢，谢谢！",{},{}
