,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
5,PullRequestEvent,2015-08-14 01:18:05+00:00,20513123,kn/slack,3181510,purinda,,,42416495,,proxy support,open,False,14,"- Modified html_client to support proxy configuration 
- Modified tests to support urllib3 ",https://api.github.com/repos/kn/slack/issues/14,,,2015-08-14T01:18:05Z,4,46,22,5,[],[],[],[],,,,,[],https://github.com/kn/slack/pull/14.patch,https://api.github.com/repos/kn/slack/pulls/14/commits
7,PullRequestEvent,2018-03-11 16:42:33+00:00,73567304,ofek/bit,9677399,ofek,,,174229869,,fix #30,open,False,31,@teran-mckinney ,https://api.github.com/repos/ofek/bit/issues/31,,,2018-03-11T16:42:32Z,1,2,3,1,OWNER,[],[],[],,,,,[],https://github.com/ofek/bit/pull/31.patch,https://api.github.com/repos/ofek/bit/pulls/31/commits
17,PullRequestEvent,2018-06-28 14:34:32+00:00,138318038,komuw/naz,5163857,komuw,,,198050435,MDExOlB1bGxSZXF1ZXN0MTk4MDUwNDM1,fix coverage,closed,False,8,"Thank you for contributing to naz.                    
Every contribution to naz is important to us.                       
You may not know it, but you have just contributed to making the world a more safer and secure place.                         

Contributor offers to license certain software (a “Contribution” or multiple
“Contributions”) to naz, and naz agrees to accept said Contributions,
under the terms of the MIT License.
Contributor understands and agrees that naz shall have the irrevocable and perpetual right to make
and distribute copies of any Contribution, as well as to create and distribute collective works and
derivative works of any Contribution, under the MIT License.


Now,                   

## What(What have you changed?)


## Why(Why did you change it?)

",https://api.github.com/repos/komuw/naz/issues/8,2018-06-28T14:34:31Z,2018-06-28T14:34:31Z,2018-06-28T14:34:31Z,1,2,2,1,OWNER,[],[],[],komuw,5163857,User,False,[],https://github.com/komuw/naz/pull/8.patch,https://api.github.com/repos/komuw/naz/pulls/8/commits
31,PullRequestEvent,2018-07-09 14:39:18+00:00,82165392,flou/brume,60556,flou,,,200121180,MDExOlB1bGxSZXF1ZXN0MjAwMTIxMTgw,Upgrade pyyaml,open,False,15,,https://api.github.com/repos/flou/brume/issues/15,,,2018-07-09T14:39:17Z,2,2,2,2,OWNER,[],[],[],,,,,[],https://github.com/flou/brume/pull/15.patch,https://api.github.com/repos/flou/brume/pulls/15/commits
43,PullRequestEvent,2016-10-25 05:34:49+00:00,46566669,jaraco/irc,6469,bd808,,,90741949,,Fix signature of execute_every() in set_keepalive,open,False,116,"The signature of IScheduler.execute_every() uses the name `func` rather
than `function`.",https://api.github.com/repos/jaraco/irc/issues/116,,,2016-10-25T05:34:48Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/jaraco/irc/pull/116.patch,https://api.github.com/repos/jaraco/irc/pulls/116/commits
65,PullRequestEvent,2018-03-08 16:47:38+00:00,55258005,jopohl/urh,18219846,jopohl,,,173742070,,Improve build,closed,False,402,,https://api.github.com/repos/jopohl/urh/issues/402,2018-03-08T16:47:37Z,2018-03-08T16:47:37Z,2018-03-08T16:47:37Z,11,58939,57766,11,OWNER,[],[],[],jopohl,18219846,User,False,[],https://github.com/jopohl/urh/pull/402.patch,https://api.github.com/repos/jopohl/urh/pulls/402/commits
99,PullRequestEvent,2018-02-02 08:36:52+00:00,119872225,ZYunH/zmail,18065074,ZYunH,,,166744298,,[Add]documentation,closed,False,1,"1.Add  file documentations.
2.Fix a Readme.md spelling mistake.
3.Refactor logger print function.
4.Improve some funciton.
check by pylint as default: 9.07",https://api.github.com/repos/ZYunH/zmail/issues/1,2018-02-02T08:36:52Z,2018-02-02T08:36:52Z,2018-02-02T08:36:52Z,1,46,14,7,OWNER,[],[],[],ZYunH,18065074,User,False,[],https://github.com/ZYunH/zmail/pull/1.patch,https://api.github.com/repos/ZYunH/zmail/pulls/1/commits
102,PullRequestEvent,2016-09-08 05:40:06+00:00,20479128,amol-/depot,533573,rapthead,,,84417509,,fix Content-Disposition header bug with comma in filename (Chrome),open,False,34,With comma in filename depot file couldn't be downloaded using chrome. More about that in article https://foocompelsyou.wordpress.com/2012/10/01/the-curious-case-of-chrome-content-disposition-and-the-comma/ (not mine article).,https://api.github.com/repos/amol-/depot/issues/34,,,2016-09-08T05:40:06Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/amol-/depot/pull/34.patch,https://api.github.com/repos/amol-/depot/pulls/34/commits
113,PullRequestEvent,2017-09-05 18:22:03+00:00,93209191,cemsbr/yala,49481,cemsbr,,,139386580,,Fix args comma-split,closed,False,12,,https://api.github.com/repos/cemsbr/yala/issues/12,2017-09-05T18:22:03Z,2017-09-05T18:22:03Z,2017-09-05T18:22:03Z,3,6,6,3,OWNER,[],[],[],cemsbr,49481,User,False,[],https://github.com/cemsbr/yala/pull/12.patch,https://api.github.com/repos/cemsbr/yala/pulls/12/commits
134,PullRequestEvent,2017-08-01 17:14:03+00:00,72066935,cs01/gdbgui,5715368,cs01,,,133480675,,"Fix makefile, add simple fortran program",closed,False,93,"I was curious if this project could be used to debug Fortran programs, and to my surprise it was! I thought you might be interested in adding a small example here in your examples directory. Similar to the go and rust examples, you need to select the fortran source file before hitting run to walk through the program.

I also noticed the makefile had an error in it associated with the linked list example  - this is fixed now.",https://api.github.com/repos/cs01/gdbgui/issues/93,2017-08-01T17:14:02Z,2017-08-01T17:14:02Z,2017-08-01T17:14:02Z,3,33,1,2,[],[],[],[],cs01,5715368,User,False,[],https://github.com/cs01/gdbgui/pull/93.patch,https://api.github.com/repos/cs01/gdbgui/pulls/93/commits
