,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
11,PullRequestReviewCommentEvent,2016-04-06 07:30:13+00:00,54391698,jd/pifpaf,2644,jd,,,created,,31ba1eeac0117ded29e0fbdcdb3e5b0c82e292df,False,Check nodename validity?,,3,{}
237,PullRequestReviewCommentEvent,2016-03-02 03:16:55+00:00,18309543,glyph/txsni,716529,glyph,,,created,,22db482f197b116c3919573d12452cfe88fc3851,False,What is going on here and what does it have to do with the directory map interface?,,5,{}
301,PullRequestReviewCommentEvent,2016-09-02 19:19:31+00:00,1347652,scoder/lupa,491659,scoder,,,created,,d7ef0151416245bea6d37aee2fa15b0b67a1527b,False,"This can fail but must not raise an exception, thus the try-finally with return -1.",,78,{}
400,PullRequestReviewCommentEvent,2015-09-02 16:00:44+00:00,10074815,berdario/pew,752835,berdario,,,created,,4a5f870febc98ced3e149f859b54176a40b75704,False,"I'm merging now the changes, and I just noticed that this whole segment is wrong (or, at least, doesn't preserve the same semantics as before), after adding this test:

    def check_project_dir(workon_home, env, projdir):
        return (workon_home / env / '.project').open().read() == projdir

    def test_setproject(workon_home, env1):
        del os.environ['VIRTUAL_ENV']
        with TemporaryDirectory() as tmpdir:
            res = invoke('setproject', 'env1', tmpdir)
            assert not res.err
            assert check_project_dir(workon_home, 'env1', tmpdir)

All of the indexes (2,3,4) and the corresponding lengths need to be decremented by 1",,53,{}
452,PullRequestReviewCommentEvent,2015-06-17 22:03:51+00:00,6662075,joke2k/faker,89607,fcurella,,,created,,acd0de23563b69a95611406dddf9c09e04d579b3,False,"Releases will have to be coordinated with the original author. I can bump up version numbers but I can't upload to PyPI. Would that work for you?

I could ping the author about uploaidng a release, but he's currently busy working on his Master's Thesis and I'd like let him focus on that :)",,259,{}
458,PullRequestReviewCommentEvent,2018-01-11 16:38:18+00:00,6662075,joke2k/faker,5689301,vicusbass,,,created,88225434,6b9536f197fe044566b9ac745eb4d5603790e2f2,False,"Makes sense, removed the extra names.",NONE,675,{}
508,PullRequestReviewCommentEvent,2018-06-04 02:56:11+00:00,130011760,mahmoud/glom,585003,Dude-X,,,created,125425004,fdf43548e0369b32da4105e9166574f86aa784cf,False,Use `ValueError` since JSONDecodeError is a subclass.,NONE,24,{}
536,PullRequestReviewCommentEvent,2018-07-07 20:57:15+00:00,33614304,nvbn/thefuck,9711846,scolby33,,,created,135214149,d52765ff842e4110397908c1d337985b75053a2f,False,What are the relative merits of `command.output.rstrip().endswith(': Is a directory')` vs. `command.output.endswith(': Is a directory\n')`?,NONE,823,{}
694,PullRequestReviewCommentEvent,2016-10-17 20:30:51+00:00,24005390,tBuLi/symfit,2188968,tBuLi,,,created,4552213,cc3a03282d77b28b61a75475fcaee0bcd3122ebd,False,Do you know if the explicit checking for isinstance breaks duck-typing? What if someone makes an iterable object without inheriting from that ABC? I think that should be allowed. I do agree with the hasattr.,,55,{}
741,PullRequestReviewCommentEvent,2016-02-11 04:00:55+00:00,4932591,bdarnell/plop,1322974,anntzer,,,created,,014fa028c8000be2ad4d07e4c5edca513419d34d,False,"The original intent was to prefer venv (even though you are correct I got it wrong), because it is in the standard library of recent Pythons.  Likewise, pip is (more or less) part of the stdlib since the inclusion of ensurepip (but calling `python -mensurepip` first does seem a bit too pedantic).
Either I can fix it or you can mark virtualenv as a requirement for the demos, I don't really care.",,29,{}
