,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
55,PullRequestEvent,2018-02-02 08:35:25+00:00,119872225,ZYunH/zmail,18065074,ZYunH,,,166744298,,[Add]documentation,open,False,1,"1.Add  file documentations.
2.Fix a Readme.md spelling mistake.
3.Refactor logger print function.
4.Improve some funciton.
check by pylint as default: 9.07",https://api.github.com/repos/ZYunH/zmail/issues/1,,,2018-02-02T08:35:25Z,1,46,14,7,OWNER,[],[],[],,,,,[],https://github.com/ZYunH/zmail/pull/1.patch,https://api.github.com/repos/ZYunH/zmail/pulls/1/commits
57,PullRequestEvent,2017-12-22 13:29:21+00:00,27924304,cdent/gabbi,34498,cdent,,,159868068,,Raise GabbiFormatError when headers are None,closed,False,238,"It easy in YAML to create an entry which is normally a dict but
ends up with the value of None by making an empty entry:

    - name: foo
      GET: /
      request_headers:
      status: 200

This is something that gabbi has (accidentally) allowed, but should
not as it can lead to inscrutable problems throughout the tests.

So now that there's a convenient place to put it, raise
GabbiFormatError indicating the test where the problem is.

Fixes #236",https://api.github.com/repos/cdent/gabbi/issues/238,2017-12-22T13:29:20Z,2017-12-22T13:29:21Z,2017-12-22T13:29:21Z,1,16,5,2,OWNER,[],[],[],cdent,34498,User,False,[],https://github.com/cdent/gabbi/pull/238.patch,https://api.github.com/repos/cdent/gabbi/pulls/238/commits
58,PullRequestEvent,2017-11-06 03:32:14+00:00,27924304,cdent/gabbi,34498,cdent,,,148752410,,Allow to load python object from yaml,closed,False,225,"It can be interesting to write custom object to compare values.

For example, I need to ensure an output is equal to .NAN

Because .NAN == .NAN always returns false. We currently can't compare it
with assert_equals().

With the unsafe yaml loader we can register a custom method to check
NAN, for example:

    class IsNAN(object):
        @classmethod
        def constructor(cls, loader, node):
            return cls()

        def __eq__(self, other):
            return numpy.isnan(other)

    yaml.add_constructor(u'!ISNAN', ISNAN.constructor)",https://api.github.com/repos/cdent/gabbi/issues/225,2017-11-06T03:32:13Z,2017-11-06T03:32:13Z,2017-11-06T03:32:14Z,1,122,11,9,CONTRIBUTOR,[],[],[],cdent,34498,User,False,[],https://github.com/cdent/gabbi/pull/225.patch,https://api.github.com/repos/cdent/gabbi/pulls/225/commits
59,PullRequestEvent,2016-09-29 08:18:41+00:00,27924304,cdent/gabbi,34498,cdent,,,86960720,,Inner fixtures,closed,False,175,"An inner fixture is a fixture that runs per test, rather than
per test file. As implemented these fixtures are of the class
fixtures.Fixture from the python package 'fixtures'.

The way in which these are useful is for capturing per-test
output (stdout, stderr, logs and the like) or otherwise performing
setUp and cleanUp before and after an individual test. In many
cases this is not something that is needed in a simple gabbi run
but in some contexts (for example those with many tests in a broadly
concurrent environment) it can be important to chunkify any stray
output that the tests produce and lump it with an individual test in
a way that doesn't get interleaved with multiple streams of output.

By default nothing changes, but if someone uses the inner_fixtures
argument to build_tests and passes some fixtures (the docs will be
updated in later commits) they will be used.
",https://api.github.com/repos/cdent/gabbi/issues/175,2016-09-29T08:18:41Z,2016-09-29T08:18:41Z,2016-09-29T08:18:41Z,5,127,14,9,[],[],[],[],cdent,34498,User,False,[],https://github.com/cdent/gabbi/pull/175.patch,https://api.github.com/repos/cdent/gabbi/pulls/175/commits
69,PullRequestEvent,2017-08-20 20:42:02+00:00,72066935,cs01/gdbgui,5715368,cs01,,,136657537,,Resize tree view,closed,False,105,,https://api.github.com/repos/cs01/gdbgui/issues/105,2017-08-20T20:42:01Z,2017-08-20T20:42:01Z,2017-08-20T20:42:01Z,2,39,8,7,[],[],[],[],cs01,5715368,User,False,[],https://github.com/cs01/gdbgui/pull/105.patch,https://api.github.com/repos/cs01/gdbgui/pulls/105/commits
110,PullRequestEvent,2015-05-23 13:58:09+00:00,6007295,fxsjy/jieba,6681934,gumblex,,,36087900,,自定义字典允许指定词性同时省略词频,open,False,269,"* 自定义字典允许指定词性同时省略词频，像

  创新办 3 i
  云计算 5
  凱特琳 nz
  台中

* 因载入词典而失效的 jieba.FREQ 引用更改为 jieba.get_FREQ 函数，等于 jieba.dt.FREQ.get",https://api.github.com/repos/fxsjy/jieba/issues/269,,,2015-05-23T13:58:09Z,1,41,15,4,[],[],[],[],,,,,[],https://github.com/fxsjy/jieba/pull/269.patch,https://api.github.com/repos/fxsjy/jieba/pulls/269/commits
114,PullRequestEvent,2018-06-27 09:55:06+00:00,65468547,jd/tenacity,579798,immerrr,,,197677486,MDExOlB1bGxSZXF1ZXN0MTk3Njc3NDg2,WIP: make before_sleep accept call_state,open,False,124,"This PR continues work started in #122 adding support for call_state in `before_sleep` and opening a possibility to improve logging even further as requested in comments in #77.

Before this is getting merged I'd like to update the documentation and fix `before_sleep_log` function to log non-exceptions as well.",https://api.github.com/repos/jd/tenacity/issues/124,,,2018-06-27T09:55:06Z,4,139,32,8,CONTRIBUTOR,[],[],[],,,,,[],https://github.com/jd/tenacity/pull/124.patch,https://api.github.com/repos/jd/tenacity/pulls/124/commits
121,PullRequestEvent,2018-05-02 08:19:58+00:00,96523010,komuw/sewer,5163857,komuw,,,185365969,,Update CONTRIBUTORS.md,open,False,94,"Thank you for contributing to sewer.                    
Every contribution to sewer is important to us.                       
You may not know it, but you have just contributed to making the world a more safer and secure place.                         

Contributor offers to license certain software (a “Contribution” or multiple
“Contributions”) to sewer, and sewer agrees to accept said Contributions,
under the terms of the MIT License.
Contributor understands and agrees that sewer shall have the irrevocable and perpetual right to make
and distribute copies of any Contribution, as well as to create and distribute collective works and
derivative works of any Contribution, under the MIT License.


Now,                   

## What(What have you changed?)
- add a new contributor

## Why(Why did you change it?)

",https://api.github.com/repos/komuw/sewer/issues/94,,,2018-05-02T08:19:58Z,1,1,0,1,OWNER,[],[],[],,,,,[],https://github.com/komuw/sewer/pull/94.patch,https://api.github.com/repos/komuw/sewer/pulls/94/commits
168,PullRequestEvent,2017-07-02 21:32:11+00:00,93703838,ahawker/ulid,178002,ahawker,,,128534494,,Add pyup.io config file.,closed,False,32,Fixes #30.,https://api.github.com/repos/ahawker/ulid/issues/32,2017-07-02T21:32:11Z,2017-07-02T21:32:11Z,2017-07-02T21:32:11Z,1,3,0,1,[],[],[],[],ahawker,178002,User,False,[],https://github.com/ahawker/ulid/pull/32.patch,https://api.github.com/repos/ahawker/ulid/pulls/32/commits
182,PullRequestEvent,2017-10-20 18:38:36+00:00,34402403,bndr/pipreqs,392720,jonafato,,,120697293,,Declare support for Python 3.6,closed,False,72,"All tests pass under Python 3.6, so declare official support for it.
Closes #68.",https://api.github.com/repos/bndr/pipreqs/issues/72,2017-10-20T18:38:35Z,2017-10-20T18:38:35Z,2017-10-20T18:38:35Z,1,6,4,4,COLLABORATOR,[],[],[],jonafato,392720,User,False,[],https://github.com/bndr/pipreqs/pull/72.patch,https://api.github.com/repos/bndr/pipreqs/pulls/72/commits
193,PullRequestEvent,2016-01-08 09:01:52+00:00,11978405,chjj/term.js,470564,chjj,,,45029884,,Handle space bar key down,closed,False,89,"When using the Smooth Scrolling extension for Chrome for some reason the space bar is not working. This fixes it adding support for space bar key down.

This fixes #48. Actually I just copy-pasted the code @KipSOFT posted [here](https://github.com/chjj/term.js/issues/48#issuecomment-58104360). :sparkles:",https://api.github.com/repos/chjj/term.js/issues/89,2016-01-08T09:01:51Z,2016-01-08T09:01:51Z,2016-01-08T09:01:51Z,1,4,0,1,[],[],[],[],chjj,470564,User,False,[],https://github.com/chjj/term.js/pull/89.patch,https://api.github.com/repos/chjj/term.js/pulls/89/commits
210,PullRequestEvent,2018-01-13 17:12:03+00:00,5375799,gmr/flatdict,1689183,epicfaace,,,162788146,,fix typo,open,False,14,,https://api.github.com/repos/gmr/flatdict/issues/14,,,2018-01-13T17:12:02Z,1,2,2,1,NONE,[],[],[],,,,,[],https://github.com/gmr/flatdict/pull/14.patch,https://api.github.com/repos/gmr/flatdict/pulls/14/commits
218,PullRequestEvent,2016-12-03 22:22:45+00:00,5021892,hgrecco/pint,17606949,alexfeld,,,96412900,,add stochastic math implementation of random variable math,open,False,469,"Different method for implementing uncertain quantities

Also adds fix for #350 regarding functions of Quantities and Measurements not returning the correct objects.",https://api.github.com/repos/hgrecco/pint/issues/469,,,2016-12-03T22:22:44Z,1,582,5,7,[],[],[],[],,,,,[],https://github.com/hgrecco/pint/pull/469.patch,https://api.github.com/repos/hgrecco/pint/pulls/469/commits
237,PullRequestEvent,2017-11-27 02:53:59+00:00,4576441,kbandla/dpkt,1717834,obormot,,,133345022,,Fix access of BY_NAME_DICT of ssl_ciphersuites module,closed,False,381,,https://api.github.com/repos/kbandla/dpkt/issues/381,2017-11-27T02:53:59Z,2017-11-27T02:53:59Z,2017-11-27T02:53:59Z,2,33,33,1,CONTRIBUTOR,[],[],[],obormot,1717834,User,False,[],https://github.com/kbandla/dpkt/pull/381.patch,https://api.github.com/repos/kbandla/dpkt/pulls/381/commits
364,PullRequestEvent,2016-11-07 17:17:04+00:00,45852176,arose/nglview,4451957,hainm,,,92619203,,using threading to not block other notebook cell.,closed,False,522,And we can interupt the rendering process.,https://api.github.com/repos/arose/nglview/issues/522,2016-11-07T17:17:04Z,2016-11-07T17:17:04Z,2016-11-07T17:17:04Z,1,40,31,1,[],[],[],[],hainm,4451957,User,False,[],https://github.com/arose/nglview/pull/522.patch,https://api.github.com/repos/arose/nglview/pulls/522/commits
371,PullRequestEvent,2016-05-04 04:25:27+00:00,45852176,arose/nglview,4451957,hainm,,,68809613,,add  _load_data,open,False,99,"- accept filename (in current or sub-dir)

- buffer

- any object having `get_structure_string` and `ext`.",https://api.github.com/repos/arose/nglview/issues/99,,,2016-05-04T04:25:27Z,2,138,20,6,[],[],[],[],,,,,[],https://github.com/arose/nglview/pull/99.patch,https://api.github.com/repos/arose/nglview/pulls/99/commits
380,PullRequestEvent,2016-02-12 14:11:19+00:00,36242853,bjodah/chempy,485936,bjodah,,,59177582,,"Fixes, add Species class to replace Solute",open,False,17,,https://api.github.com/repos/bjodah/chempy/issues/17,,,2016-02-12T14:11:19Z,1,129,69,9,[],[],[],[],,,,,[],https://github.com/bjodah/chempy/pull/17.patch,https://api.github.com/repos/bjodah/chempy/pulls/17/commits
383,PullRequestEvent,2017-02-19 17:18:27+00:00,23242753,c-w/Gutenberg,1086421,c-w,,,106900638,,Python 3.6 is out,closed,False,80,,https://api.github.com/repos/c-w/Gutenberg/issues/80,2017-02-19T17:18:27Z,2017-02-19T17:18:27Z,2017-02-19T17:18:27Z,1,3,2,2,[],[],[],[],c-w,1086421,User,False,[],https://github.com/c-w/Gutenberg/pull/80.patch,https://api.github.com/repos/c-w/Gutenberg/pulls/80/commits
404,PullRequestEvent,2017-09-20 06:22:32+00:00,27279174,garnaat/kappa,1401630,jxltom,,,142018660,,Add encoding for open_file,open,False,126,This is because ```open``` function will use system encoding which is got by ```locale.getpreferredencoding(False)```  according to [python documentation](https://docs.python.org/3/library/functions.html#open). This may cause installation failure in non-English encoding systems.,https://api.github.com/repos/garnaat/kappa/issues/126,,,2017-09-20T06:22:31Z,1,1,1,1,NONE,[],[],[],,,,,[],https://github.com/garnaat/kappa/pull/126.patch,https://api.github.com/repos/garnaat/kappa/pulls/126/commits
405,PullRequestEvent,2017-06-03 06:14:49+00:00,27279174,garnaat/kappa,1291220,dacut,,,123831423,,Make setup.py parseable on Python 3 with LANG=C (or unset).,open,False,122,"Running `pip install kappa` in a barebones environment (e.g. AmazonLinux Docker container), or anything where LANG is not UTF-8 (e.g. `en_US.UTF-8`) fails without this patch. This is because `setup.py` runs `open_file(""README.rst"")`, which in turn opens the file in text mode. On Python 3, this uses the ASCII codec, but `README.rst` contains UTF-8 characters.

This patch forcibly parses `README.rst` (and `requirements.txt`) as UTF-8 regardless of the user's codec.",https://api.github.com/repos/garnaat/kappa/issues/122,,,2017-06-03T06:14:49Z,1,3,3,1,[],[],[],[],,,,,[],https://github.com/garnaat/kappa/pull/122.patch,https://api.github.com/repos/garnaat/kappa/pulls/122/commits
446,PullRequestEvent,2016-01-11 05:43:29+00:00,12848640,paulgb/runipy,30430,yuvipanda,,,55588570,,Allow customizing the output notebook version,open,False,107,"Defaults to 3, since that's the current default. Writing to
v2 requires that you use ipython 2 install, and ignores the
command line parameter

Fixes some form of #102, since it can output v4 notebooks.",https://api.github.com/repos/paulgb/runipy/issues/107,,,2016-01-11T05:43:29Z,1,8,2,1,[],[],[],[],,,,,[],https://github.com/paulgb/runipy/pull/107.patch,https://api.github.com/repos/paulgb/runipy/pulls/107/commits
457,PullRequestEvent,2016-09-06 17:17:59+00:00,22937749,rasbt/mlxtend,11897937,chkoar,,,84161626,,Fix #93 - Expected shape of X_highlight,open,False,94,"

",https://api.github.com/repos/rasbt/mlxtend/issues/94,,,2016-09-06T17:17:59Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/rasbt/mlxtend/pull/94.patch,https://api.github.com/repos/rasbt/mlxtend/pulls/94/commits
470,PullRequestEvent,2016-08-25 13:38:22+00:00,18157561,saghul/aiodns,141546,jwilk,,,82721049,,Fix typo,open,False,18,,https://api.github.com/repos/saghul/aiodns/issues/18,,,2016-08-25T13:38:22Z,1,1,1,1,[],[],[],[],,,,,[],https://github.com/saghul/aiodns/pull/18.patch,https://api.github.com/repos/saghul/aiodns/pulls/18/commits
475,PullRequestEvent,2015-11-19 01:59:58+00:00,10865487,upbit/pixivpy,302680,upbit,,,51149498,,addition of latest_works() method,closed,False,5,getting most recent works(response is sorted from latest to oldest),https://api.github.com/repos/upbit/pixivpy/issues/5,2015-11-19T01:59:58Z,2015-11-19T01:59:58Z,2015-11-19T01:59:58Z,2,11,0,1,[],[],[],[],upbit,302680,User,False,[],https://github.com/upbit/pixivpy/pull/5.patch,https://api.github.com/repos/upbit/pixivpy/pulls/5/commits
484,PullRequestEvent,2017-01-20 11:41:17+00:00,17731048,Ape/samsungctl,25245187,Upas,,,102448210,,Updated for MAC inclusions,open,False,25,Edits to help file to include MAC address,https://api.github.com/repos/Ape/samsungctl/issues/25,,,2017-01-20T11:41:16Z,1,2,0,1,[],[],[],[],,,,,[],https://github.com/Ape/samsungctl/pull/25.patch,https://api.github.com/repos/Ape/samsungctl/pulls/25/commits
488,PullRequestEvent,2018-05-27 20:14:05+00:00,80464421,Erotemic/ubelt,3186211,Erotemic,,,190804457,,"Using new mkinit, converted README to rst",closed,False,25,,https://api.github.com/repos/Erotemic/ubelt/issues/25,2018-05-27T20:14:04Z,2018-05-27T20:14:04Z,2018-05-27T20:14:04Z,1,629,561,6,OWNER,[],[],[],Erotemic,3186211,User,False,[],https://github.com/Erotemic/ubelt/pull/25.patch,https://api.github.com/repos/Erotemic/ubelt/pulls/25/commits
492,PullRequestEvent,2016-10-04 18:47:20+00:00,37823900,Grunny/zap-cli,1339231,Sliim,,,87951256,,Implemented report command,open,False,18,"This change add `report` command to `zap-cli` to be able to generate the
scan report. This command take 2 arguments:
- output file
- report format

Accepted format: `xml`, `html`

There is also the markdown report available in `python-owasp-zap-v2.4`, but it was implemented in the `0.0.9dev1` release, not in `0.0.8`:
https://github.com/zaproxy/zap-api-python/blob/0.0.9.dev1/src/zapv2/core.py#L354",https://api.github.com/repos/Grunny/zap-cli/issues/18,,,2016-10-04T18:47:20Z,1,65,0,4,[],[],[],[],,,,,[],https://github.com/Grunny/zap-cli/pull/18.patch,https://api.github.com/repos/Grunny/zap-cli/pulls/18/commits
496,PullRequestEvent,2018-05-15 13:51:34+00:00,15938073,JelteF/PyLaTeX,4047415,juanfcocontreras,,,188135697,,Fixes #224,open,False,226,,https://api.github.com/repos/JelteF/PyLaTeX/issues/226,,,2018-05-15T13:51:34Z,1,1,1,1,NONE,[],[],[],,,,,[],https://github.com/JelteF/PyLaTeX/pull/226.patch,https://api.github.com/repos/JelteF/PyLaTeX/pulls/226/commits
592,PullRequestEvent,2017-05-03 00:54:36+00:00,28950521,delfick/bespin,5027130,atward,,,118674898,,Add coverage.py to tests,closed,False,57,"I'd like to add code coverage to assist with determining which important code needs more tests.

Prints text output for travis. Developers can produce html or annotated report on their local as per coverage.py docs.",https://api.github.com/repos/delfick/bespin/issues/57,2017-05-03T00:54:36Z,2017-05-03T00:54:36Z,2017-05-03T00:54:36Z,1,16,2,5,[],[],[],[],atward,5027130,User,False,[],https://github.com/delfick/bespin/pull/57.patch,https://api.github.com/repos/delfick/bespin/pulls/57/commits
632,PullRequestEvent,2016-06-01 17:44:23+00:00,31262911,jaraco/keyring,97253,mathstuf,,,72222805,,SecretService: unlock the individual item,open,False,226,"While cosmetic for existing clients, I'd like to write one which is less
cosmetic :) .

---
Fixes #161. Need to test it.",https://api.github.com/repos/jaraco/keyring/issues/226,,,2016-06-01T17:44:23Z,1,3,0,1,[],[],[],[],,,,,[],https://github.com/jaraco/keyring/pull/226.patch,https://api.github.com/repos/jaraco/keyring/pulls/226/commits
643,PullRequestEvent,2018-07-23 08:54:31+00:00,1408162,jpadilla/pyjwt,2785536,bongtrop,,,203150351,MDExOlB1bGxSZXF1ZXN0MjAzMTUwMzUx,Fix #362 by add more invalid_strings with 'ecdsa-sha2',open,False,363,,https://api.github.com/repos/jpadilla/pyjwt/issues/363,,,2018-07-23T08:54:30Z,1,2,1,1,NONE,[],[],[],,,,,[],https://github.com/jpadilla/pyjwt/pull/363.patch,https://api.github.com/repos/jpadilla/pyjwt/pulls/363/commits
