,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_review_comment_action,pr_review_comment_id,pr_review_comment_commit_id,pr_review_comment_site_admin,pr_review_comment_body,pr_review_comment_author_association,pr_number,pr_review_comment_reactions
75,PullRequestReviewCommentEvent,2017-03-02 17:27:23+00:00,72066935,cs01/gdbgui,5715368,cs01,,,created,24791965,2ba5005f4ad18b1c62439d20360ab21954937b95,False,remove spaces around `=`,,26,{}
512,PullRequestReviewCommentEvent,2018-01-16 02:55:19+00:00,3502340,Anorov/PySocks,935203,Anorov,,,created,88974728,d9828f86c8257e1f78981d2887f6013da400f207,False,"This line contains ""fancy"" quotation marks. Can you please convert them to regular quotation marks (`""`)?",OWNER,97,{}
627,PullRequestReviewCommentEvent,2018-04-10 16:59:06+00:00,94022519,gregoil/rotest,7492909,osherdp,,,created,110924037,e8dca0697454c5664d7c302e5f4a4adf0fb746b4,False,"Deindent from this point, in the docstring",COLLABORATOR,43,{}
688,PullRequestReviewCommentEvent,2015-11-26 21:10:48+00:00,45875786,nschloe/meshio,181628,nschloe,,,created,,c1dc4a6e1c29991a493c1548dc67e5499805ff90,False,"All of the `if-else` clauses are equal except for the `$ELEMENT TYPE` string and the number of format values. The first can be put into a dictionary, the second concatenated into one tuple with `num_ele+k+1`, and we don't need this huge repetition anymore.",,24,{}
828,PullRequestReviewCommentEvent,2015-06-20 16:13:45+00:00,5605701,jterrace/pyssim,154510,jterrace,,,created,,cc39864bb46d6b57f666ab4e002fbfc28e487370,False,why not use SSIMImage here?,,12,{}
954,PullRequestReviewCommentEvent,2015-08-20 09:02:21+00:00,23023249,thefab/tornadis,303097,thefab,,,created,,a45db8cdd066e60ce96fc1a50c09ff8b87a62f7e,False,"probably b""OK"" would be better (python3 compatibility)",,21,{}
998,PullRequestReviewCommentEvent,2015-01-15 12:06:08+00:00,21095662,d11wtq/dockerpty,4534621,rmohr,,,created,,abcf4f2b40fbf2443ab43f66757362da74b2ebfd,False,Yep. Fixed. Thx.,,28,{}
1005,PullRequestReviewCommentEvent,2018-01-07 13:28:24+00:00,3489194,davidhalter/jedi,748594,davidhalter,,,created,87099312,73c71d6475ee6b0e500836a2abb07cb8e8858492,False,Ha! You even caught this one. Good job :),OWNER,1018,{}
1017,PullRequestReviewCommentEvent,2015-12-15 10:53:54+00:00,3489194,davidhalter/jedi,1173730,reinhrst,,,created,,35fda3823edd2b4225b9f82048cca71ac43620a7,False,"Well, the PEP is vague on whether they should be allowed. Right under your quoted line, it says:

> Moreover, the expression should be parseable as a valid type hint, i.e., it is constrained by the rules from the section Acceptable type hints above.

The Acceptable type hints section says:

> Annotations should be kept simple or static analysis tools may not be able to interpret the values. For example, dynamically computed types are unlikely to be understood. (This is an intentionally somewhat vague requirement, specific inclusions and exclusions may be added to future versions of this PEP as warranted by the discussion.)

Having said that, if this is supported (more or less out of the box) by jedi, no reason not to do it (and test it). See new commit. However I don't think jedi is smart enough to realise that your `x` is out of scope (also see new commit), unless there's something I'm not getting.",,661,{}
1022,PullRequestReviewCommentEvent,2015-03-22 15:34:18+00:00,3489194,davidhalter/jedi,2653795,walkert,,,created,,67fb0f58307c92779b511195f2afc7524647da08,False,"Theoretically yes. I believe however that having multiple pythonX.X files in the lib directory would be a non-standard setup (certainly when calling virtualenv with or without '-p' you should get a single-entry list returned.

If you think this is a valid corner case to be accounted for then check_virtual_env() could be modified to deal with multiple results from _get_venv_sitepackages().",,556,{}
1080,PullRequestReviewCommentEvent,2017-04-06 16:03:59+00:00,23076316,horazont/aioxmpp,152464,sebastianriese,,,created,31357763,ad3a19687013cd21cffc0199c74b47ae4ee023f0,False,"No, the point of finalize is to register a finalizer (which is better behaved than `__del__`). The first argument is weakrefed, the finalizer is not called until only weakrefs remain. If we have a finalizer method, the reference from that method will keep the node alive (the ref to the callable is not weak), thereby delaying collection indefinitely!",,83,{}
1456,PullRequestReviewCommentEvent,2017-08-16 12:02:12+00:00,36250659,aschn/drf-tracking,1763930,triat,,,created,56607055,c876d2b2f48f017ebaf2c6badac8cba5c63a974a,False,"It seems to be faster (based on what I found there: https://stackoverflow.com/questions/2831212/python-sets-vs-lists).

I'll try no local to make sure it is and do a PR if it is. 

Thanks for the comment",,66,{}
1471,PullRequestReviewCommentEvent,2015-08-17 21:38:01+00:00,38333036,breerly/threadloop,41730,abhinav,,,created,,cd626b37136506f702744903bf354d0f0e852516,False,"That's a drawback of `maybe_future`. It operates on the value returned by the function, so if the function itself fails to return a value, you're going to throw an exception. This is usually not a problem if you're also doing a `yield` because you expect the exception -- either from the future or from the call, but if you're doing anything more complex you have to handle the other cases.

    yield maybe_future(f(...))

Can fail in either calling `f` or in the `future.result()` called by `yield`. You're fine either way because you expect the exception there.

    maybe_future(f(...)).add_done_callback(..)

If `f` fails, you're not adding any callback. Your callback will never be called.",,27,{}
1603,PullRequestReviewCommentEvent,2017-03-19 19:51:00+00:00,56998522,skorokithakis/catt,23648,skorokithakis,,,created,27757006,b1dd5379cce4b7be6f08d8b01721e35bd6b841af,False,"Oh, right, oops, thanks.",,29,{}
1621,PullRequestReviewCommentEvent,2017-02-15 15:08:18+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,22021045,060bbaa2a41013ec6014ecfe1b4872e49800ef3c,False,">  tested this module today. I think it shouldn't go in.
>
> Sometimes I receive exceptions due to the nature of scripting... grep picked up nothing this time... or curl when internet is down... etc can return error codes. 1,2, etc...

As far as I can tell the original module couldn't cope with non zero return codes `check_output` throws an error so this is not a regression.

So I think it's worth it.  The only problem is that a script like `ls ~` will fail where currently it works.  One solution would be a patch like 

```
diff --git a/py3status/modules/external_script.py b/py3status/modules/external_script.py
index 52f76a9..d6e2548 100644
--- a/py3status/modules/external_script.py
+++ b/py3status/modules/external_script.py
@@ -29,7 +29,6 @@ external_script {
 
 @author frimdo ztracenastopa@centrum.cz
 """"""
-import os
 
 
 class Py3status:
@@ -43,7 +42,7 @@ class Py3status:
 
     def external_script(self):
         if self.script_path:
-            return_value = self.py3.command_output(os.path.expanduser(self.script_path))
+            return_value = self.py3.command_output(self.script_path, shell=True)
             # this is a convenience cleanup code to avoid breaking i3bar which
             # does not support multi lines output
             if len(return_value.split('\n')) > 2:
diff --git a/py3status/py3.py b/py3status/py3.py
index 36da818..d5ed51e 100644
--- a/py3status/py3.py
+++ b/py3status/py3.py
@@ -685,7 +685,7 @@ class Py3:
             msg = ""Command '{cmd}' {error}""
             raise Exception(msg.format(cmd=command[0], error=e))
 
-    def command_output(self, command):
+    def command_output(self, command, shell=False):
         """"""
         Run a command and return its output as unicode.
         The command can either be supplied as a sequence or string.
@@ -697,7 +697,7 @@ class Py3:
             command = shlex.split(command)
         try:
             process = Popen(command, stdout=PIPE, stderr=PIPE,
-                            universal_newlines=True)
+                            universal_newlines=True, shell=shell)
         except Exception as e:
             msg = ""Command '{cmd}' {error}""
             raise Exception(msg.format(cmd=command[0], error=e))
```

I would also still prefer to slowly improve this module rather than adding #663 as  much of the stuff in that could be done via the formatter or in other 'universal' ways.  I'm planning to add some new formatter features soon as I've cleaned up the code there so that adding new features is easier see #752",,748,{}
1622,PullRequestReviewCommentEvent,2017-10-11 11:57:32+00:00,8292338,ultrabug/py3status,1177900,maximbaz,,,created,68578338,374cb1384164922b9889e61133e9e43994db8266,False,"All in all, I don't have a strong opinion for or against self-correct, if you want to try implementing it, do it in a separate review and ping me, I'll give it a test run :)",CONTRIBUTOR,1103,{}
1630,PullRequestReviewCommentEvent,2017-01-26 13:25:11+00:00,8292338,ultrabug/py3status,11333584,neutronst4r,,,created,18619334,c45d2ada7114f79fcdb491752bc89b2a7bbdbcf7,False,"change email to `<c7420{at}posteo{dot}net>` please and add yourself as an author, if you like",,680,{}
1637,PullRequestReviewCommentEvent,2018-03-16 13:22:39+00:00,8292338,ultrabug/py3status,852504,lasers,,,created,104548568,fe044a81a1cfefe5d25db8b74d6247385c8fe0a2,False,"Does this help with simplifying things so we don't have to do some things below?
```
modem_proxy.GetStatus

modem_data = {}
for key, value in modem_proxy.GetStatus().items():
    key = key.lower().replace('-', '_')
    if isinstance(value, [list, tuple])
        if len(value) > 1:
            for i, v in enumerate(value):
                modem_data['%s_%s' % (key, i)] = v
        else:
            modem_data[key] = v
    else:
        modem_data[key] = v
```
With this, the new placeholders should look like: `signal_quality_0`, `signal_quality_1`, `access_technologies`, `m3gpp_registration_state`, `m3gpp_operator_name`, etc.",CONTRIBUTOR,1310,{}
1638,PullRequestReviewCommentEvent,2016-10-31 17:11:58+00:00,8292338,ultrabug/py3status,56311,tobes,,,created,6479031,3571b2e2251a5b3984197f1a8ed0e7499ceba6b1,False,"I'm not a fan of this overloading I think `get_url()` should return an object with a `json()` method

and `get_json_data()` should just take a str url",,522,{}
1639,PullRequestReviewCommentEvent,2018-02-04 22:21:22+00:00,8292338,ultrabug/py3status,1781287,raspbeguy,,,created,93860437,ef5ae3e52ae77a8a54a630f70d91842f47d0b2d3,False,"ok, didn't know about `threshold_get_color`.
I feel the headache coming. Honestly that color threshold system is so awfully designed I want to eat my own limbs.",CONTRIBUTOR,1194,{}
1642,PullRequestReviewCommentEvent,2017-06-02 16:41:41+00:00,8292338,ultrabug/py3status,5046555,vvoland,,,created,41825331,7377f0666c85b071173237c1451b1d0365f8ffbf,False,"Good point with the post_config_hook, will fix it.

Matching the same kind of braces in regexps may be too tricky for me (I'm a beginner when it comes to regular expressions) and I don't think there would be much benefit in that, so as you've said, that should not be a problem.

After processing title with regexes in _sanitize_title I do title.strip(),1 so I think that actually there should not be any trailing whitespace ;)",,931,{}
1653,PullRequestReviewCommentEvent,2015-05-07 16:20:49+00:00,4387128,wbolster/happybase,748944,wbolster,,,created,,c5761f64c5be0d9b08db73def39f5e450010f9a4,False,"Do you have any numbers to back up this claim? In the end everything will be pulled into memory anyway when constructing the `TIncrement` instances, and using a `dict` won't really add much overhead. Other parts of the Happybase API extensively use `dict` as well, so I'm inclined to require a `dict` here as well for consistency.",,89,{}
1754,PullRequestReviewCommentEvent,2018-03-08 14:05:46+00:00,69090889,hardbyte/python-can,4403130,felixdivo,,,created,102308237,e3c5910a2a51dfb5b621ba031a41ed48d1ad5f89,False,Right!,COLLABORATOR,277,{}
1760,PullRequestReviewCommentEvent,2018-06-21 14:01:42+00:00,69090889,hardbyte/python-can,3647996,christiansandberg,,,created,130829570,6dbbf4a4c885bf551dc72297621ae269f53d0db8,False,That’s already done so this is more for internal architecture.,COLLABORATOR,326,{}
1762,PullRequestReviewCommentEvent,2018-08-12 12:07:20+00:00,69090889,hardbyte/python-can,3647996,christiansandberg,,,created,145471947,79d6970e37cf6c637cdabfaf2e762a785d05aff9,False,"Python-can is meant to be protocol agnostic, so if we support CANopen then we will have to prepare to support many different protocols in the future as well. Perhaps it would be a good idea to make it possible to write plugins for decoding messages. There are a lot of proprietary CAN protocols out there and this would allow the most flexibility. We could also link to third party packages from here so it is easy to find them.",COLLABORATOR,390,{}
1809,PullRequestReviewCommentEvent,2018-01-23 10:53:44+00:00,67834502,lk-geimfari/mimesis,15812620,lk-geimfari,,,created,90779995,ae25701e9b9eff2898d9693a64880660d3258017,False,Invalid syntax. We should use `format`.,OWNER,388,{}
1884,PullRequestReviewCommentEvent,2015-08-30 21:10:07+00:00,4156651,tomerfiliba/plumbum,734531,tigrawap,,,created,,5ce25be1ee2f7bb880b9ecfc98b0f9e43169d552,False,"SwitchParseInfo requires index, which later is used for sorting, I think that using same index as before will be wrong, command line arguments and environment variables arguments are not really same indexes. But since it's used later for sorting(and probably some other things that I did not notice) -  indexes are required, so negative is like ""pre-command line "" indexes
But maybe you have another idea how to handle this",,216,{}
1928,PullRequestReviewCommentEvent,2016-08-26 06:26:37+00:00,13265524,balloob/pychromecast,2641335,smblott-github,,,created,,127d2e32b993026fa1d2aa11ffcad75d3b46b0ab,False,"1. This PR is required (at least for me).  With a delta of `0.1`, it is not possible to select a reasonable volume level on one of my devices.  The ""Volume Up"" button on the device itself adjusts the volume by `0.02`, for example.

2. If you do rounding here, then you have to pick a number (`2` here).  Two significant digits seems a reasonable choice to me, three might be reasonable too. One digit is known to be inadequate, and four or more would be overkill.  So which number to pick?  `2` seems reasonable.

3. Why round at all?  It's not clear what the advantage of rounding is.  Why not just take it out and let the user decide.

4. There should probably be `Math.max(0.0, new_volume)` and `Math.min(1.0, new_volume)` in here somewhere too.",,104,{}
1998,PullRequestReviewCommentEvent,2018-08-09 23:36:24+00:00,7433211,jmcnamara/XlsxWriter,94267,jmcnamara,,,created,145063245,6a8df299211176fdc9274361a3b927e69f3fe75c,False,Why this change?,OWNER,550,{}
2024,PullRequestReviewCommentEvent,2016-09-07 08:58:57+00:00,3421292,kennethreitz/autoenv,1329679,ashokrajar,,,created,,aa4cdf91de1ec5243cc2521303233a78b53f3d52,False,If .env file exists in symlinked directory then it should exists on the original physical(filesystem) too. So I don't see any issue here and I have this code running in my system for almost a month now and have not noticed any issue at least on OSX. ,,136,{}
2171,PullRequestReviewCommentEvent,2016-09-28 14:00:49+00:00,776374,alecthomas/voluptuous,2357025,tusharmakkar08,,,created,1940108,4d58148e825d4d7619b0ae23f9067eec7b5c62b3,False,Add it in requirements.txt ,,224,{}
2192,PullRequestReviewCommentEvent,2015-03-03 06:17:55+00:00,3343080,erikrose/parsimonious,295816,erikrose,,,created,,6b59b243b4904e7c3717f65aad7e58f40844573e,False,"I'm particularly curious about this method added to Literal, which compares a `.text` attr of `Token` that isn't otherwise mentioned or covered in tests.",,40,{}
2303,PullRequestReviewCommentEvent,2017-10-21 17:17:13+00:00,83989500,rytilahti/python-miio,6697940,houndci-bot,,,created,71012363,3f6ed4526bde38d3af28b0589ee426f33e172e32,False,"do not assign a lambda expression, use a def",NONE,99,{}
2502,PullRequestReviewCommentEvent,2018-02-17 16:06:14+00:00,86924568,adamjstewart/fiscalyear,12021217,adamjstewart,,,created,97377837,c0352f8359fe713a39ef06333ab2166e550aa340,False,"Can you capitalize ""If""?",OWNER,5,{}
2541,PullRequestReviewCommentEvent,2016-03-03 12:22:35+00:00,12973900,jrief/djangocms-cascade,4319330,rfleschenberg,,,created,,58356966ac1a3681aca888712001d87b6641485c,False,"I think it's easiest if you update the PR. You can just push a new commit to your branch, and Github should automatically update the PR.",,137,{}
2590,PullRequestReviewCommentEvent,2017-01-22 20:12:32+00:00,11059073,rm-hull/luma.led_matrix,305679,thijstriemstra,,,created,17836794,c2a9c07fa2ad66b72dfea212565765892471b98b,False,"well, if 5% of the people want to use ws2812 than 95% is presented with an extra dependency they don't need.",,63,{}
