,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
78,ReleaseEvent,2018-06-18 15:39:28+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,untagged-11aae1d948747ebe92ff,,
893,ReleaseEvent,2018-01-22 03:39:55+00:00,46321549,kislyuk/tweak,862013,kislyuk,,,published,v0.6.6,v0.6.6,- Disregard save_on_exit in non-root config objects
981,ReleaseEvent,2017-10-22 00:31:03+00:00,22937749,rasbt/mlxtend,5618407,rasbt,,,published,v0.9.0,Version 0.9.0,"##### New Features

- Added `evaluate.permutation_test`, a permutation test for hypothesis testing (or A/B testing) to test if two samples come from the same distribution. Or in other words, a procedure to test the null hypothesis that that two groups are not significantly different (e.g., a treatment and a control group). ([#250](https://github.com/rasbt/mlxtend/pull/250))
- Added `'leverage'` and `'conviction` as evaluation metrics to the `frequent_patterns.association_rules` function. ([#246](https://github.com/rasbt/mlxtend/pull/246) & [#247](https://github.com/rasbt/mlxtend/pull/247))
- Added a `loadings_` attribute to `PrincipalComponentAnalysis` to compute the factor loadings of the features on the principal components. ([#251](https://github.com/rasbt/mlxtend/pull/251))
- Allow grid search over classifiers/regressors in ensemble and stacking estimators. ([#259](https://github.com/rasbt/mlxtend/pull/259))
- New `make_multiplexer_dataset` function that creates a dataset generated by a n-bit Boolean multiplexer for evaluating supervised learning algorithms. ([#263](https://github.com/rasbt/mlxtend/pull/263))
- Added a new `BootstrapOutOfBag` class, an implementation of the out-of-bag bootstrap to evaluate supervised learning algorithms. ([#265](https://github.com/rasbt/mlxtend/pull/265))
- The parameters for `StackingClassifier`, `StackingCVClassifier`, `StackingRegressor`, `StackingCVRegressor`, and `EnsembleVoteClassifier` can now be tuned using scikit-learn's `GridSearchCV` ([#254](https://github.com/rasbt/mlxtend/pull/254) via [James Bourbeau](https://github.com/jrbourbeau))


##### Changes

- The `'support'` column returned by `frequent_patterns.association_rules` was changed to compute the support of ""antecedant union consequent"", and new `antecedant support'` and `'consequent support'` column were added to avoid ambiguity. ([#245](https://github.com/rasbt/mlxtend/pull/245))
- Allow the `OnehotTransactions` to be cloned via scikit-learn's `clone` function, which is required by e.g., scikit-learn's `FeatureUnion` or `GridSearchCV` (via [Iaroslav Shcherbatyi](https://github.com/iaroslav-ai)). ([#249](https://github.com/rasbt/mlxtend/pull/249))

##### Bug Fixes

- Fix issues with `self._init_time` parameter in `_IterativeModel` subclasses. ([#256](https://github.com/rasbt/mlxtend/pull/256))
- Fix imprecision bug that occurred in `plot_ecdf` when run on Python 2.7. ([264](https://github.com/rasbt/mlxtend/pull/264))
- The vectors from SVD in `PrincipalComponentAnalysis` are no being scaled so that the eigenvalues via `solver='eigen'` and `solver='svd'` now store eigenvalues that have the same magnitudes. ([#251](https://github.com/rasbt/mlxtend/pull/251))"
1001,ReleaseEvent,2016-10-14 10:10:49+00:00,18157561,saghul/aiodns,317464,saghul,,,published,aiodns-1.1.1,,
1012,ReleaseEvent,2017-01-06 21:26:43+00:00,17304005,wmayner/pyemd,1775632,wmayner,,,published,0.4.1,0.4.1,Python 3.2 and 3.3 are no longer officially supported.
1493,ReleaseEvent,2016-11-10 14:57:14+00:00,62424052,althonos/pronto,8660647,althonos,,,published,v0.4.2,Release v0.4.2,"* Add support for obo defined relationships (typedef)
* Add support for gzipped ontology files
* Revert to nested loops in Ontology.reference (may improve performance in versions other than 3.5)
* Fix obo export with utf-8 chars"
1934,ReleaseEvent,2016-04-20 23:53:46+00:00,56628866,casperdcl/argopt,10780059,casperdcl,,,published,v0.3.0,argopt v0.3.0 alpha,
2103,ReleaseEvent,2016-01-10 19:07:40+00:00,40316600,kblomqvist/yasha,206775,kblomqvist,,,published,1.5dev,1.5dev,"- Fixed the placement of compiled code file of extensions (aka `.pyc`, `__pycache__`), issue #4"
2439,ReleaseEvent,2018-06-29 22:53:39+00:00,112461400,axnsan12/drf-yasg,6382979,axnsan12,,,published,1.9.1b,1.9.1b,Maintenance release (fixed a git tag/branching issue)
2647,ReleaseEvent,2017-12-08 14:05:34+00:00,110824647,mattpitkin/psrqpy,1421092,mattpitkin,,,published,v0.4.2,v0.4.2,Includes minor bug fix.
