,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
3,IssueCommentEvent,2015-05-06 10:24:52+00:00,3860354,gmr/pamqp,531665,everilae,,,73560135,99409757,"Programming is a rather opinionated art, but I'd actually prefer this raising an exception right then and there when you try to send overly long key values instead of somewhat silent and hard to detect warnings in logs.",{},,User,False
4,IssueCommentEvent,2018-01-19 07:57:47+00:00,54391698,jd/pifpaf,29290835,pastamaker[bot],,,289881635,358892683,"Tests SUCCESS for HEAD 9e3918a5b86eb499e1885920b45e3fd5c4845393

- [JOB #0](https://api.travis-ci.org/jobs/330691052/log): PASSED ✅
- [JOB #1](https://api.travis-ci.org/jobs/330691053/log): PASSED ✅
- [JOB #2](https://api.travis-ci.org/jobs/330691054/log): PASSED ✅",{},NONE,Bot,False
17,IssueCommentEvent,2018-06-30 06:45:55+00:00,8387179,uiri/toml,364765,uiri,,,334740518,401521883,"Hi Sep,

Thank you for your bug report. Does this look like a duplicate of #153 to you?",{},OWNER,User,False
19,IssueCommentEvent,2017-06-06 15:13:40+00:00,69408336,MrOlm/drep,5558419,sstevens2,,,232906482,306518202,"So yep that was it.  When I installed them I had to add the location of mummer to my path variable where with mash I just added the executable to a location in my existing path variable.  And when I added mummer to my path, I used a relative path with `~` but I guess it doesn't like that.  I was thrown off because it seemed like nucmer was working when I called it alone above.  Something funky must have been going on there.  Now `test_suite.py` seems to be working, stops when it gets to checkm (same as the docker version).  Sorry for such a simple error.",{},,User,False
22,IssueCommentEvent,2017-12-12 15:37:38+00:00,2918192,epsy/clize,685865,epsy,,,281352535,351088414,"Your second method would indeed be how it should work.

As it is currently, argument decorators flat out ignore anything indicated on their first parameter, because it is entirely determined by the parameter that was originally annotated:

    # clize never looks at this
    @argument_decorator
    def level_2(arg, b):
        ...

    # `arg`'s annotation is ignored
    @argument_decorator
    def level_1(arg: level_2, a):
        ...

    # The specifics of `param` (e.g. it being an option/named parameter) completely override anything supplied by `level_1`.
    def main(*, param: level_1):
        ...

I'll see if some special handling can be done for `argument_decorator`, else this will have to wait until #24",{},OWNER,User,False
33,IssueCommentEvent,2016-12-14 18:47:48+00:00,68802946,h2non/pook,63402,h2non,,,195326649,267120149,"Worth saying that I'm very open to collaborate with you if you wanna improve `pook`.

And thank you for the suggestion, I appreciate that.",{},,User,False
35,IssueCommentEvent,2016-11-26 23:09:46+00:00,68802946,h2non/pook,63402,h2non,,,189199143,263091522,Done!,{},,User,False
37,IssueCommentEvent,2015-11-20 14:54:39+00:00,46566669,jaraco/irc,308610,jaraco,,,118057088,158423073,"see answer 1

----------------------------------------
Original comment by: steven meier
",{},,User,False
40,IssueCommentEvent,2016-01-28 13:25:41+00:00,46566669,jaraco/irc,15252571,Xenthys,,,129208629,176184624,"I expected it to answer only when there is only the CTCP in the message, as the bot is considering anything is a CTCP request when it contains `\x01` even if it's a simple message.

Basically, I'd like it to only answer when the message first and the last char are `\x01` and not when it's in the middle of a sentence.",{},,User,False
43,IssueCommentEvent,2015-11-20 14:47:09+00:00,46566669,jaraco/irc,308610,jaraco,,,118055639,158420675,"It's not obvious to me that the right thing to do is simply suppress EINTR, though I'm not particularly familiar with when that signal would be raised or what the proper thing is to do in that case. However, since the release of 8.6, it's now possible to customize the Manifold class (formerly IRC class) and customize the process_forever behavior. Consider:

```
class RetryOnEINTRManifold(Manifold):
    def process_once(self, *args, **kwargs):
        """"""
        Override process once to suppress EINTR signals.
        """"""
        try:
            return super(RetryOnEINTRManifold, self).process_once(*args,
                **kwargs)
        except select.error as ex:
            if ex[0] != errno.EINTR:
                raise

ServerConnection.manifold_class = RetryOnEINTRManifold
```

Give that a try and let me know how it goes. If it works for you, but you still believe this behavior is something that all clients should expect, then please do provide some explanation or justification so we can have better documentation for the change.


----------------------------------------
Original comment by: Jason R. Coombs
",{},,User,False
49,IssueCommentEvent,2017-03-12 21:33:44+00:00,55258005,jopohl/urh,18283204,andynoack,,,213631366,285978539,"Hi @gustavecha 
I just wrote a simple fix for your problem, should be fixed now. You are welcome!

PS (gain control): we are not using the predefined gain values for rtlsdr as we like to have a highly generic control dialog that supports a bunch of various SDRs (all of them have some specialities) in a similar way.",{},,User,False
52,IssueCommentEvent,2017-03-03 15:07:47+00:00,55258005,jopohl/urh,1389516,ikarus23,,,211540598,283978075,"Unfortunately it happens all the time. Moving the methods to a separate process sound like a effective solution. Of course, some part of me will still be wondering what the real reason for this rare block behaviour is... ;) ",{},,User,False
57,IssueCommentEvent,2017-04-17 11:11:45+00:00,55258005,jopohl/urh,18283204,andynoack,,,222055996,294456288,"Ok, so you would like to see the border/... values in the current view type (hex, ascii) instead of values converted to decimal?",{},,User,False
70,IssueCommentEvent,2017-03-05 09:07:50+00:00,55258005,jopohl/urh,18219846,jopohl,,,211933889,284215126,"Can't reproduce this. Can you provide me with some more info?
1. How many rows does your protocol have?
2. How many files do you use?
3. What OS are you on?
4. Can you bring back your data if you right click to analysis table and choose ""show all rows (reset n hidden)""?",{},,User,False
89,IssueCommentEvent,2016-01-18 15:12:38+00:00,49802969,wong2/pick,321947,wong2,,,127241253,172555687,"Oh sorry, I made a mistake in `setup.py`. I've uploaded a new package, please update with pip and try again.",{},,User,False
90,IssueCommentEvent,2016-04-19 03:17:15+00:00,49802969,wong2/pick,321947,wong2,,,136663702,211708261,seems windows users can install curses from here: http://www.lfd.uci.edu/~gohlke/pythonlibs/#curses,{},,User,False
94,IssueCommentEvent,2018-06-15 08:16:34+00:00,18603138,WoLpH/mt940,270571,WoLpH,,,332666547,397548534,"I was guessing that but the behaviour is similar, if the following line is not recognized as a separate tag it will be appended to the previous one :)",{},OWNER,User,False
102,IssueCommentEvent,2018-02-02 17:47:19+00:00,4652550,avanov/Plim,10921083,MagnusOxlund,,,289291697,362655192,"I had a look at the lexer module. I ended up deciding on a different preprocessor for my projects, so familiarizing myself sufficiently with the package in order to write the pull request looks like it would be too involved for the time being.

Should that change in favor of Plim sometime in the near future, I will be happy to dive in.",{},NONE,User,False
103,IssueCommentEvent,2015-03-09 16:09:34+00:00,4652550,avanov/Plim,601955,avanov,,,60302066,77884205,"@kxxoling develop is the right place to put your changes. When you do a pull request, please specify the develop branch of the upstream as the branch to merge to as well. Thanks!",{},,User,False
106,IssueCommentEvent,2016-03-18 16:26:36+00:00,27924304,cdent/gabbi,240830,sigmavirus24,,,141910428,198436317,"I just have the one note. Otherwise, things look fine to me.",{},,User,False
107,IssueCommentEvent,2015-06-11 17:08:55+00:00,27924304,cdent/gabbi,173422,kiminoa,,,87083687,111209264,"In fact you can help by pointing out! GRiN Thank you! I've been reading up on the request and response headers because as I get deeper into this, I begin to fathom the depth of my ignorance.

I'll run back through this, confirm a repro and get it up here or recognize my folly and close the ticket sometime today. Good morning from Seattle!",{},,User,False
113,IssueCommentEvent,2018-07-10 16:15:26+00:00,72066935,cs01/gdbgui,5715368,cs01,,,339808675,403880883,"Nice idea, I like it.

As a temporary workaround, you could use

```
set inferior-tty [ tty ]
```

https://sourceware.org/gdb/onlinedocs/gdb/Input_002fOutput.html

> set inferior-tty [ tty ]
Set the tty for the program being debugged to tty. Omitting tty restores the default behavior, which is to use the same terminal as GDB.

> show inferior-tty
Show the current tty for the program being debugged.


For my future reference: https://sourceware.org/gdb/onlinedocs/gdb/GDB_002fMI-Miscellaneous-Commands.html has MI options that gdbgui can use to visually set the tty.",{},OWNER,User,False
135,IssueCommentEvent,2017-04-18 16:49:04+00:00,72066935,cs01/gdbgui,5715368,cs01,,,215442337,294907244,"@sharazam sorry gdbgui has given you such a hard time. The goal of gdbgui is to make developing _more_ pleasant and efficient, so hopefully I can help with the issues you've been seeing.

> How do you disable ""auto add breakpoint to main"" ?
In the top right corner there is a gear icon, click it, then check/uncheck `Auto add breakpoint to main`

> How do I need to set up the source files / source directory for gdbgui to work? 

It shouldn't matter where the source files are located, so long as when you compile, you do so with the `-g` flag. Read more [here](http://www.delorie.com/gnu/docs/gdb/gdb_17.html).

> it I type break main:9, it sets a breakpoint in main.rs at line 9. However gdbgui just gives an error failed to fetch file at path ""undefined"". Not sure how to fix this.

I commented on this [above](https://github.com/cs01/gdbgui/issues/52#issuecomment-287828246), but basically gdb cannot currently determine file names from function names when using rust or go. I expect the gdb core team will fix this as support for rust and go matures. 

The way to fix this is:

1. Uncheck `Auto add breakpoint to main` in gdbgui's settings
1. Compile your rust executable with the `-g` flag (see [gdbgui/examples](https://github.com/cs01/gdbgui/blob/master/examples/makefile))
1. Load the executable in gdbgui either by clicking `Load This Binary and Args` button, or by passing it in via a commandline argument (as you did)
1. Click the file dropdown, then load the file in which you want to set a breakpoint
1. Click in the gutter to set a breakpoint
1. Run the program by clicking the circular arrow icon in the top right

>  Now it's stuck on fetching source files for inferior program. For very large executables, this may cause gdbgui to freeze.. My program is 30 lines and it's been stuck like this for minutes.

There have been reports of it freezing for 100,000+ LOC (https://github.com/cs01/gdbgui/issues/29), but there is no way this should take more than a few (milli) seconds in general. I am guessing there was some sort of error -- maybe the `Broken pipe` error --on the server, and it was not actually doing anything while you were waiting.

>  Set breakpoint, hit reload button. No symbol 'fflush' in current context. 

`fflush` is automatically called by gdbgui to flush stdout and stderr so output of the inferior program can be presented immediately to the user. In off-nominal cases you might get errors regarding `fflush`, but it works well in normal circumstances. If you keep getting this error let me know.

I just followed the steps listed, and took a screenshot of `gdbgui/examples/hello.rs` (you can also see that variable inspection works):

![image](https://cloud.githubusercontent.com/assets/5715368/25142357/706f5eee-241b-11e7-8efb-6621b4ed7ac1.png)

Again, sorry for the frustration. I appreciate you giving it a shot. Let me know if any of this helps. If so, I'll try to code around your difficulties so it doesn't bite more people in the future.

If this does not help, I would ask which versions of 

* gdb
* operating system/kernel version
* python 

you are using. Thanks!",{},,User,False
146,IssueCommentEvent,2016-09-02 15:02:21+00:00,48198706,dschep/ntfy,667763,dschep,,,174776498,244400173,"You got the extra name wrong: ```Requirement already satisfied (use --upgrade to upgrade): ntfy[XMPP] in /usr/local/lib/python2.7/dist-packages
  ntfy 2.2.0 does not provide the extra 'XMPP'```

try: `sudo pip install ntfy[xmpp]` (lowercase)",{},,User,False
161,IssueCommentEvent,2018-05-31 15:20:09+00:00,48198706,dschep/ntfy,667763,dschep,,,173577892,393566192,"Potential fix for getting the terminals WINDOWID
```
wmctrl -lp | grep $PPID # but in python and recursively since ntfy/python's ppid is bash
```
still not great bc gnome-terminal for example has many windows for the same pid",{},OWNER,User,False
211,IssueCommentEvent,2015-11-22 13:12:15+00:00,6007295,fxsjy/jieba,5849688,gdmmmy,,,118262205,158758848,"Chmod file with privilege 

Sent from my iPhone

> On 22 Nov 2015, at 20:53, hippieZhou <notifications@github.com> wrote:
> 
> When I use ""pip install jieba"",I could't install it ,the log shows that:""error: could not create '/usr/local/lib/python2.7/dist-packages/jieba': Permission denied"",what should i do ???
> 
> —
> Reply to this email directly or view it on GitHub.
> 
",{},,User,False
