,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
1,IssueCommentEvent,2017-10-15 22:01:18+00:00,73567304,ofek/bit,9677399,ofek,,,265605565,336744836,Nothing except for implementing that yourself I'm afraid.,{},OWNER,User,False
10,IssueCommentEvent,2015-02-21 00:37:07+00:00,8387179,uiri/toml,364765,uiri,,,57931852,75344961,The datetime handling is currently not very robust. Per toml-lang/toml#263 the status of datetime literals in toml is not currently well defined. I am waiting for a resolution of that issue before investing more time in robust datetime parsing.,{},,User,False
15,IssueCommentEvent,2017-03-01 10:18:44+00:00,55258005,jopohl/urh,18219846,jopohl,,,210915513,283300996,"I am not a real OS X pro, but according to this discussion [on stackoverflow](http://stackoverflow.com/questions/3146274/is-it-ok-to-use-dyld-library-path-on-mac-os-x-and-whats-the-dynamic-library-s) you could try setting to DYLD_LIBRARY_PATH to ""/usr/local/lib/"".
",{},,User,False
19,IssueCommentEvent,2017-03-09 19:03:05+00:00,55258005,jopohl/urh,11571300,CLAassistant,,,213132992,285447381,"[![CLA assistant check](https://cla-assistant.io/pull/badge/not_signed)](https://cla-assistant.io/jopohl/urh?pullRequest=195) <br/>Thank you for your submission, we really appreciate it. Like many open source projects, we ask that you sign our [Contributor License Agreement](https://cla-assistant.io/jopohl/urh?pullRequest=195) before we can accept your contribution.<br/><sub>You have signed the CLA already but the status is still pending? Let us [recheck](https://cla-assistant.io/check/jopohl/urh?pullRequest=195) it.</sub>",{},,User,False
20,IssueCommentEvent,2017-08-11 10:02:57+00:00,55258005,jopohl/urh,18219846,jopohl,,,233465874,321774111,"Thanks for the hints @win10IoT !
I just updated the dlls including libusb-1.0 in branch update_win_dlls. Could you check out that branch and see if it fixes the issue for you?",{},,User,False
42,IssueCommentEvent,2016-11-26 01:50:29+00:00,18603138,WoLpH/mt940,270571,WoLpH,,,183510134,263038297,These changes are now in the latest production release so I hope they work for everyone.,{},,User,False
45,IssueCommentEvent,2016-05-08 08:45:42+00:00,20479128,amol-/depot,601423,amol-,,,153491140,217704022,"This is something really interesting and I think it would be valuable to have both boto and boto3 backends in Depot. As Minio is compatible with boto3 I think we should have a S3 storage based on Boto3 and let people use it with Minio. 

Regarding the `encrypt_key` that tells S3 to encrypt the object server side, see http://boto.cloudhackers.com/en/latest/ref/s3.html#boto.s3.key.Key.set_contents_from_string

Best solution that comes to my mind is provide an `BotoBucketDriver` and `Boto3BucketDriver`, abstract lib specific behaviour there and let the user choose which one to use as a parameter to `S3Storage`. By default we should keep boto for backward compatibility but using boto3 should be the matter of just turning on an option.

Then we should provide a `MinioStorage` that just inherits from `S3Storage`  and just enable the `Boto3BucketDriver` for convenience for new users that should just have to say _""how do I use depot with minio? Ah just use the MinioStorage""_.",{},,User,False
55,IssueCommentEvent,2017-03-01 19:06:31+00:00,72066935,cs01/gdbgui,304265,frol,,,211002292,283437161,@cs01 Thank you for your prompt response and this nice project! Good luck!,{},,User,False
63,IssueCommentEvent,2015-11-17 08:10:45+00:00,9896961,dbrgn/RPLCD,105168,dbrgn,,,69984466,157304804,"Thanks, that's cool. Last request: Could you run the PEP8 code standard tool over your changes and fix the things it nags about? (You can install it through `pip install pep8`. Or just look at the following output.)

```
$ pep8 --max-line-length 99 --ignore E127,E128,E265,E26
RPLCD/lcd.py:113:1: E302 expected 2 blank lines, found 1
RPLCD/lcd.py:119:1: E302 expected 2 blank lines, found 1
RPLCD/lcd.py:136:100: E501 line too long (107 > 99 characters)
RPLCD/lcd.py:200:28: E225 missing whitespace around operator
RPLCD/lcd.py:208:1: E101 indentation contains mixed spaces and tabs
RPLCD/lcd.py:208:1: W191 indentation contains tabs
RPLCD/lcd.py:208:30: E231 missing whitespace after ','
RPLCD/lcd.py:209:1: E101 indentation contains mixed spaces and tabs
RPLCD/lcd.py:210:35: E225 missing whitespace around operator
RPLCD/lcd.py:304:12: E713 test for membership should be 'not in'
RPLCD/lcd.py:320:12: E713 test for membership should be 'not in'
RPLCD/lcd.py:347:12: E713 test for membership should be 'not in'
```

(I should probably add that to the README or contributing information, sorry for forgetting abou that...)

Also, what's `dave.py`? :)",{},,User,False
67,IssueCommentEvent,2016-08-28 14:57:51+00:00,48198706,dschep/ntfy,3594528,nmaggioni,,,173577892,242979250,"In theory both refer to the same attribute, but with the said terminals I've only managed to get a WindowID  by using `xdotool`... There's probably another attribute hidden somewhere in `/proc`.",{},,User,False
