,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
14,IssueCommentEvent,2016-03-07 19:16:28+00:00,1673145,FSX/misaka,64273,FSX,,,138848618,193403482,I've never tested Misaka on Android. I'll try taking a look at it this week. :),{},,User,False
23,IssueCommentEvent,2017-03-19 09:19:07+00:00,55258005,jopohl/urh,21101682,mrroyh,,,215248115,287604002,I have one rtlsdr dongle from [http://www.rtl-sdr.com/buy-rtl-sdr-dvb-t-dongles/](url). It is equiped with R820T2 tuner and was modified to bypass that tuner to allow direct sampling mode in Q-branch of RTL2832U chip.,{},,User,False
26,IssueCommentEvent,2018-07-14 11:02:39+00:00,55258005,jopohl/urh,18219846,jopohl,,,341227143,405015893,"I just installed URH on a Pi 3 the other day, so generally speaking it is possible. :wink:

Please post the output of the following commands:

```
python3 --version
python3 -c ""from PyQt5.QtCore import QT_VERSION_STR; print(QT_VERSION_STR)""
sudo pip3 install pyqt5
```",{},OWNER,User,False
43,IssueCommentEvent,2018-01-02 00:16:04+00:00,4295983,loli/medpy,7811075,jxchen01,,,283726283,354687326,"Here is the complete log of a clean MedPy installation from the master branch:


running develop
running egg_info
creating MedPy.egg-info
writing requirements to MedPy.egg-info/requires.txt
writing MedPy.egg-info/PKG-INFO
writing top-level names to MedPy.egg-info/top_level.txt
writing dependency_links to MedPy.egg-info/dependency_links.txt
writing manifest file 'MedPy.egg-info/SOURCES.txt'
reading manifest file 'MedPy.egg-info/SOURCES.txt'
reading manifest template 'MANIFEST.in'
warning: no files found matching 'lib/maxflow/src/readme'
writing manifest file 'MedPy.egg-info/SOURCES.txt'
running build_ext
building 'medpy.graphcut.maxflow' extension
creating build
creating build/temp.linux-x86_64-2.7
creating build/temp.linux-x86_64-2.7/lib
creating build/temp.linux-x86_64-2.7/lib/maxflow
creating build/temp.linux-x86_64-2.7/lib/maxflow/src
x86_64-linux-gnu-gcc -pthread -DNDEBUG -g -fwrapv -O2 -Wall -Wstrict-prototypes -fno-strict-aliasing -Wdate-time -D_FORTIFY_SOURCE=2 -g -fstack-protector-strong -Wformat -Werror=format-security -fPIC -DMAJOR_VERSION=0 -DMINOR_VERSION=1 -I/usr/include/python2.7 -c lib/maxflow/src/maxflow.cpp -o build/temp.linux-x86_64-2.7/lib/maxflow/src/maxflow.o -O0
cc1plus: warning: command line option ‘-Wstrict-prototypes’ is valid for C/ObjC but not for C++
lib/maxflow/src/maxflow.cpp: In instantiation of ‘flowtype Graph<captype, tcaptype, flowtype>::maxflow(bool, Block<int>*) [with captype = int; tcaptype = int; flowtype = int]’:
lib/maxflow/src/instances.inc:12:16:   required from here
lib/maxflow/src/maxflow.cpp:484:84: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
 eration == 0 && reuse_trees) { if (error_function) (*error_function)(""reuse_tre
                                                                     ^
lib/maxflow/src/maxflow.cpp:485:75: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
 hanged_list && !reuse_trees) { if (error_function) (*error_function)(""changed_l
                                                                     ^
lib/maxflow/src/maxflow.cpp: In instantiation of ‘void Graph<captype, tcaptype, flowtype>::process_source_orphan(Graph<captype, tcaptype, flowtype>::node*) [with captype = int; tcaptype = int; flowtype = int]’:
lib/maxflow/src/instances.inc:12:16:   required from here
lib/maxflow/src/maxflow.cpp:366:2: warning: suggest parentheses around assignment used as truth value [-Wparentheses]
  if (i->parent = a0_min)
  ^
lib/maxflow/src/maxflow.cpp: In instantiation of ‘void Graph<captype, tcaptype, flowtype>::process_sink_orphan(Graph<captype, tcaptype, flowtype>::node*) [with captype = int; tcaptype = int; flowtype = int]’:
lib/maxflow/src/instances.inc:12:16:   required from here
lib/maxflow/src/maxflow.cpp:443:2: warning: suggest parentheses around assignment used as truth value [-Wparentheses]
  if (i->parent = a0_min)
  ^
lib/maxflow/src/maxflow.cpp: In instantiation of ‘flowtype Graph<captype, tcaptype, flowtype>::maxflow(bool, Block<int>*) [with captype = short int; tcaptype = int; flowtype = int]’:
lib/maxflow/src/instances.inc:13:16:   required from here
lib/maxflow/src/maxflow.cpp:484:84: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
 eration == 0 && reuse_trees) { if (error_function) (*error_function)(""reuse_tre
                                                                     ^
lib/maxflow/src/maxflow.cpp:485:75: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
 hanged_list && !reuse_trees) { if (error_function) (*error_function)(""changed_l
                                                                     ^
lib/maxflow/src/maxflow.cpp: In instantiation of ‘void Graph<captype, tcaptype, flowtype>::process_source_orphan(Graph<captype, tcaptype, flowtype>::node*) [with captype = short int; tcaptype = int; flowtype = int]’:
lib/maxflow/src/instances.inc:13:16:   required from here
lib/maxflow/src/maxflow.cpp:366:2: warning: suggest parentheses around assignment used as truth value [-Wparentheses]
  if (i->parent = a0_min)
  ^
lib/maxflow/src/maxflow.cpp: In instantiation of ‘void Graph<captype, tcaptype, flowtype>::process_sink_orphan(Graph<captype, tcaptype, flowtype>::node*) [with captype = short int; tcaptype = int; flowtype = int]’:
lib/maxflow/src/instances.inc:13:16:   required from here
lib/maxflow/src/maxflow.cpp:443:2: warning: suggest parentheses around assignment used as truth value [-Wparentheses]
  if (i->parent = a0_min)
  ^
lib/maxflow/src/maxflow.cpp: In instantiation of ‘flowtype Graph<captype, tcaptype, flowtype>::maxflow(bool, Block<int>*) [with captype = float; tcaptype = float; flowtype = float]’:
lib/maxflow/src/instances.inc:14:16:   required from here
lib/maxflow/src/maxflow.cpp:484:84: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
 eration == 0 && reuse_trees) { if (error_function) (*error_function)(""reuse_tre
                                                                     ^
lib/maxflow/src/maxflow.cpp:485:75: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
 hanged_list && !reuse_trees) { if (error_function) (*error_function)(""changed_l
                                                                     ^
lib/maxflow/src/maxflow.cpp: In instantiation of ‘void Graph<captype, tcaptype, flowtype>::process_source_orphan(Graph<captype, tcaptype, flowtype>::node*) [with captype = float; tcaptype = float; flowtype = float]’:
lib/maxflow/src/instances.inc:14:16:   required from here
lib/maxflow/src/maxflow.cpp:366:2: warning: suggest parentheses around assignment used as truth value [-Wparentheses]
  if (i->parent = a0_min)
  ^
lib/maxflow/src/maxflow.cpp: In instantiation of ‘void Graph<captype, tcaptype, flowtype>::process_sink_orphan(Graph<captype, tcaptype, flowtype>::node*) [with captype = float; tcaptype = float; flowtype = float]’:
lib/maxflow/src/instances.inc:14:16:   required from here
lib/maxflow/src/maxflow.cpp:443:2: warning: suggest parentheses around assignment used as truth value [-Wparentheses]
  if (i->parent = a0_min)
  ^
lib/maxflow/src/maxflow.cpp: In instantiation of ‘flowtype Graph<captype, tcaptype, flowtype>::maxflow(bool, Block<int>*) [with captype = double; tcaptype = double; flowtype = double]’:
lib/maxflow/src/instances.inc:15:16:   required from here
lib/maxflow/src/maxflow.cpp:484:84: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
 eration == 0 && reuse_trees) { if (error_function) (*error_function)(""reuse_tre
                                                                     ^
lib/maxflow/src/maxflow.cpp:485:75: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
 hanged_list && !reuse_trees) { if (error_function) (*error_function)(""changed_l
                                                                     ^
lib/maxflow/src/maxflow.cpp: In instantiation of ‘void Graph<captype, tcaptype, flowtype>::process_source_orphan(Graph<captype, tcaptype, flowtype>::node*) [with captype = double; tcaptype = double; flowtype = double]’:
lib/maxflow/src/instances.inc:15:16:   required from here
lib/maxflow/src/maxflow.cpp:366:2: warning: suggest parentheses around assignment used as truth value [-Wparentheses]
  if (i->parent = a0_min)
  ^
lib/maxflow/src/maxflow.cpp: In instantiation of ‘void Graph<captype, tcaptype, flowtype>::process_sink_orphan(Graph<captype, tcaptype, flowtype>::node*) [with captype = double; tcaptype = double; flowtype = double]’:
lib/maxflow/src/instances.inc:15:16:   required from here
lib/maxflow/src/maxflow.cpp:443:2: warning: suggest parentheses around assignment used as truth value [-Wparentheses]
  if (i->parent = a0_min)
  ^
In file included from lib/maxflow/src/graph.h:42:0,
                 from lib/maxflow/src/maxflow.cpp:5:
lib/maxflow/src/block.h: In instantiation of ‘Type* DBlock<Type>::New() [with Type = Graph<int, int, int>::nodeptr]’:
lib/maxflow/src/maxflow.cpp:84:5:   required from ‘void Graph<captype, tcaptype, flowtype>::set_orphan_front(Graph<captype, tcaptype, flowtype>::node*) [with captype = int; tcaptype = int; flowtype = int]’
lib/maxflow/src/instances.inc:12:16:   required from here
lib/maxflow/src/block.h:223:55: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
    if (!first) { if (error_function) (*error_function)(""Not enough memory!""); e
                                                       ^
lib/maxflow/src/block.h: In instantiation of ‘Type* Block<Type>::New(int) [with Type = int]’:
lib/maxflow/src/maxflow.cpp:110:35:   required from ‘void Graph<captype, tcaptype, flowtype>::add_to_changed_list(Graph<captype, tcaptype, flowtype>::node*) [with captype = int; tcaptype = int; flowtype = int]’
lib/maxflow/src/instances.inc:12:16:   required from here
lib/maxflow/src/block.h:124:55: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
     if (!next) { if (error_function) (*error_function)(""Not enough memory!""); e
                                                       ^
lib/maxflow/src/block.h: In instantiation of ‘Type* DBlock<Type>::New() [with Type = Graph<short int, int, int>::nodeptr]’:
lib/maxflow/src/maxflow.cpp:84:5:   required from ‘void Graph<captype, tcaptype, flowtype>::set_orphan_front(Graph<captype, tcaptype, flowtype>::node*) [with captype = short int; tcaptype = int; flowtype = int]’
lib/maxflow/src/instances.inc:13:16:   required from here
lib/maxflow/src/block.h:223:55: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
    if (!first) { if (error_function) (*error_function)(""Not enough memory!""); e
                                                       ^
lib/maxflow/src/block.h: In instantiation of ‘Type* DBlock<Type>::New() [with Type = Graph<float, float, float>::nodeptr]’:
lib/maxflow/src/maxflow.cpp:84:5:   required from ‘void Graph<captype, tcaptype, flowtype>::set_orphan_front(Graph<captype, tcaptype, flowtype>::node*) [with captype = float; tcaptype = float; flowtype = float]’
lib/maxflow/src/instances.inc:14:16:   required from here
lib/maxflow/src/block.h:223:55: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
lib/maxflow/src/block.h: In instantiation of ‘Type* DBlock<Type>::New() [with Type = Graph<double, double, double>::nodeptr]’:
lib/maxflow/src/maxflow.cpp:84:5:   required from ‘void Graph<captype, tcaptype, flowtype>::set_orphan_front(Graph<captype, tcaptype, flowtype>::node*) [with captype = double; tcaptype = double; flowtype = double]’
lib/maxflow/src/instances.inc:15:16:   required from here
lib/maxflow/src/block.h:223:55: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
x86_64-linux-gnu-gcc -pthread -DNDEBUG -g -fwrapv -O2 -Wall -Wstrict-prototypes -fno-strict-aliasing -Wdate-time -D_FORTIFY_SOURCE=2 -g -fstack-protector-strong -Wformat -Werror=format-security -fPIC -DMAJOR_VERSION=0 -DMINOR_VERSION=1 -I/usr/include/python2.7 -c lib/maxflow/src/wrapper.cpp -o build/temp.linux-x86_64-2.7/lib/maxflow/src/wrapper.o -O0
cc1plus: warning: command line option ‘-Wstrict-prototypes’ is valid for C/ObjC but not for C++
In file included from lib/maxflow/src/wrapper.cpp:1:0:
lib/maxflow/src/pythongraph.h: In instantiation of ‘flowtype Pythongraph<captype, tcaptype, flowtype>::maxflow() [with captype = float; tcaptype = float; flowtype = float]’:
lib/maxflow/src/wrapper.cpp:36:38:   required from here
lib/maxflow/src/pythongraph.h:20:70: warning: no return statement in function returning non-void [-Wreturn-type]
  flowtype maxflow() { Graph<captype, tcaptype, flowtype>::maxflow(); };
                                                                      ^
In file included from lib/maxflow/src/wrapper.cpp:1:0:
lib/maxflow/src/pythongraph.h: In instantiation of ‘typename Graph<captype, tcaptype, flowtype>::termtype Pythongraph<captype, tcaptype, flowtype>::what_segment(int) [with captype = float; tcaptype = float; flowtype = float; typename Graph<captype, tcaptype, flowtype>::termtype = Graph<float, float, float>::termtype]’:
lib/maxflow/src/wrapper.cpp:37:43:   required from here
lib/maxflow/src/pythongraph.h:21:131: warning: no return statement in function returning non-void [-Wreturn-type]
 e what_segment(int i) { Graph<captype, tcaptype, flowtype>::what_segment(i); };
                                                                              ^
In file included from lib/maxflow/src/wrapper.cpp:1:0:
lib/maxflow/src/pythongraph.h: In instantiation of ‘flowtype Pythongraph<captype, tcaptype, flowtype>::maxflow() [with captype = double; tcaptype = double; flowtype = double]’:
lib/maxflow/src/wrapper.cpp:68:39:   required from here
lib/maxflow/src/pythongraph.h:20:70: warning: no return statement in function returning non-void [-Wreturn-type]
  flowtype maxflow() { Graph<captype, tcaptype, flowtype>::maxflow(); };
                                                                      ^
In file included from lib/maxflow/src/wrapper.cpp:1:0:
lib/maxflow/src/pythongraph.h: In instantiation of ‘typename Graph<captype, tcaptype, flowtype>::termtype Pythongraph<captype, tcaptype, flowtype>::what_segment(int) [with captype = double; tcaptype = double; flowtype = double; typename Graph<captype, tcaptype, flowtype>::termtype = Graph<double, double, double>::termtype]’:
lib/maxflow/src/wrapper.cpp:69:44:   required from here
lib/maxflow/src/pythongraph.h:21:131: warning: no return statement in function returning non-void [-Wreturn-type]
 e what_segment(int i) { Graph<captype, tcaptype, flowtype>::what_segment(i); };
                                                                              ^
In file included from lib/maxflow/src/wrapper.cpp:1:0:
lib/maxflow/src/pythongraph.h: In instantiation of ‘flowtype Pythongraph<captype, tcaptype, flowtype>::maxflow() [with captype = int; tcaptype = int; flowtype = int]’:
lib/maxflow/src/wrapper.cpp:100:32:   required from here
lib/maxflow/src/pythongraph.h:20:70: warning: no return statement in function returning non-void [-Wreturn-type]
  flowtype maxflow() { Graph<captype, tcaptype, flowtype>::maxflow(); };
                                                                      ^
In file included from lib/maxflow/src/wrapper.cpp:1:0:
lib/maxflow/src/pythongraph.h: In instantiation of ‘typename Graph<captype, tcaptype, flowtype>::termtype Pythongraph<captype, tcaptype, flowtype>::what_segment(int) [with captype = int; tcaptype = int; flowtype = int; typename Graph<captype, tcaptype, flowtype>::termtype = Graph<int, int, int>::termtype]’:
lib/maxflow/src/wrapper.cpp:101:37:   required from here
lib/maxflow/src/pythongraph.h:21:131: warning: no return statement in function returning non-void [-Wreturn-type]
 e what_segment(int i) { Graph<captype, tcaptype, flowtype>::what_segment(i); };
                                                                              ^
x86_64-linux-gnu-gcc -pthread -DNDEBUG -g -fwrapv -O2 -Wall -Wstrict-prototypes -fno-strict-aliasing -Wdate-time -D_FORTIFY_SOURCE=2 -g -fstack-protector-strong -Wformat -Werror=format-security -fPIC -DMAJOR_VERSION=0 -DMINOR_VERSION=1 -I/usr/include/python2.7 -c lib/maxflow/src/graph.cpp -o build/temp.linux-x86_64-2.7/lib/maxflow/src/graph.o -O0
cc1plus: warning: command line option ‘-Wstrict-prototypes’ is valid for C/ObjC but not for C++
lib/maxflow/src/graph.cpp: In instantiation of ‘Graph<captype, tcaptype, flowtype>::Graph(int, int, void (*)(char*)) [with captype = int; tcaptype = int; flowtype = int]’:
lib/maxflow/src/instances.inc:12:16:   required from here
lib/maxflow/src/graph.cpp:22:62: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
  if (!nodes || !arcs) { if (error_function) (*error_function)(""Not enough memor
                                                              ^
lib/maxflow/src/graph.cpp: In instantiation of ‘void Graph<captype, tcaptype, flowtype>::reallocate_nodes(int) [with captype = int; tcaptype = int; flowtype = int]’:
lib/maxflow/src/instances.inc:12:16:   required from here
lib/maxflow/src/graph.cpp:71:53: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
  if (!nodes) { if (error_function) (*error_function)(""Not enough memory!""); exi
                                                     ^
lib/maxflow/src/graph.cpp: In instantiation of ‘void Graph<captype, tcaptype, flowtype>::reallocate_arcs() [with captype = int; tcaptype = int; flowtype = int]’:
lib/maxflow/src/instances.inc:12:16:   required from here
lib/maxflow/src/graph.cpp:95:52: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
  if (!arcs) { if (error_function) (*error_function)(""Not enough memory!""); exit
                                                    ^
lib/maxflow/src/graph.cpp: In instantiation of ‘Graph<captype, tcaptype, flowtype>::Graph(int, int, void (*)(char*)) [with captype = short int; tcaptype = int; flowtype = int]’:
lib/maxflow/src/instances.inc:13:16:   required from here
lib/maxflow/src/graph.cpp:22:62: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
  if (!nodes || !arcs) { if (error_function) (*error_function)(""Not enough memor
                                                              ^
lib/maxflow/src/graph.cpp: In instantiation of ‘void Graph<captype, tcaptype, flowtype>::reallocate_nodes(int) [with captype = short int; tcaptype = int; flowtype = int]’:
lib/maxflow/src/instances.inc:13:16:   required from here
lib/maxflow/src/graph.cpp:71:53: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
  if (!nodes) { if (error_function) (*error_function)(""Not enough memory!""); exi
                                                     ^
lib/maxflow/src/graph.cpp: In instantiation of ‘void Graph<captype, tcaptype, flowtype>::reallocate_arcs() [with captype = short int; tcaptype = int; flowtype = int]’:
lib/maxflow/src/instances.inc:13:16:   required from here
lib/maxflow/src/graph.cpp:95:52: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
  if (!arcs) { if (error_function) (*error_function)(""Not enough memory!""); exit
                                                    ^
lib/maxflow/src/graph.cpp: In instantiation of ‘Graph<captype, tcaptype, flowtype>::Graph(int, int, void (*)(char*)) [with captype = float; tcaptype = float; flowtype = float]’:
lib/maxflow/src/instances.inc:14:16:   required from here
lib/maxflow/src/graph.cpp:22:62: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
  if (!nodes || !arcs) { if (error_function) (*error_function)(""Not enough memor
                                                              ^
lib/maxflow/src/graph.cpp: In instantiation of ‘void Graph<captype, tcaptype, flowtype>::reallocate_nodes(int) [with captype = float; tcaptype = float; flowtype = float]’:
lib/maxflow/src/instances.inc:14:16:   required from here
lib/maxflow/src/graph.cpp:71:53: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
  if (!nodes) { if (error_function) (*error_function)(""Not enough memory!""); exi
                                                     ^
lib/maxflow/src/graph.cpp: In instantiation of ‘void Graph<captype, tcaptype, flowtype>::reallocate_arcs() [with captype = float; tcaptype = float; flowtype = float]’:
lib/maxflow/src/instances.inc:14:16:   required from here
lib/maxflow/src/graph.cpp:95:52: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
  if (!arcs) { if (error_function) (*error_function)(""Not enough memory!""); exit
                                                    ^
lib/maxflow/src/graph.cpp: In instantiation of ‘Graph<captype, tcaptype, flowtype>::Graph(int, int, void (*)(char*)) [with captype = double; tcaptype = double; flowtype = double]’:
lib/maxflow/src/instances.inc:15:16:   required from here
lib/maxflow/src/graph.cpp:22:62: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
  if (!nodes || !arcs) { if (error_function) (*error_function)(""Not enough memor
                                                              ^
lib/maxflow/src/graph.cpp: In instantiation of ‘void Graph<captype, tcaptype, flowtype>::reallocate_nodes(int) [with captype = double; tcaptype = double; flowtype = double]’:
lib/maxflow/src/instances.inc:15:16:   required from here
lib/maxflow/src/graph.cpp:71:53: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
  if (!nodes) { if (error_function) (*error_function)(""Not enough memory!""); exi
                                                     ^
lib/maxflow/src/graph.cpp: In instantiation of ‘void Graph<captype, tcaptype, flowtype>::reallocate_arcs() [with captype = double; tcaptype = double; flowtype = double]’:
lib/maxflow/src/instances.inc:15:16:   required from here
lib/maxflow/src/graph.cpp:95:52: warning: deprecated conversion from string constant to ‘char*’ [-Wwrite-strings]
  if (!arcs) { if (error_function) (*error_function)(""Not enough memory!""); exit
                                                    ^
c++ -pthread -shared -Wl,-O1 -Wl,-Bsymbolic-functions -Wl,-Bsymbolic-functions -Wl,-z,relro -fno-strict-aliasing -DNDEBUG -g -fwrapv -O2 -Wall -Wstrict-prototypes -Wdate-time -D_FORTIFY_SOURCE=2 -g -fstack-protector-strong -Wformat -Werror=format-security -Wl,-Bsymbolic-functions -Wl,-z,relro -Wdate-time -D_FORTIFY_SOURCE=2 -g -fstack-protector-strong -Wformat -Werror=format-security build/temp.linux-x86_64-2.7/lib/maxflow/src/maxflow.o build/temp.linux-x86_64-2.7/lib/maxflow/src/wrapper.o build/temp.linux-x86_64-2.7/lib/maxflow/src/graph.o -lboost_python-py27 -o /home/jianxuc/Projects/python_image_analysis/medpy/medpy/graphcut/maxflow.so
Creating /usr/local/lib/python2.7/dist-packages/MedPy.egg-link (link to .)
MedPy 0.3.0 is already the active version in easy-install.pth
Installing medpy_anisotropic_diffusion.py script to /usr/local/bin
Installing medpy_apparent_diffusion_coefficient.py script to /usr/local/bin
Installing medpy_binary_resampling.py script to /usr/local/bin
Installing medpy_convert.py script to /usr/local/bin
Installing medpy_create_empty_volume_by_example.py script to /usr/local/bin
Installing medpy_dicom_slices_to_volume.py script to /usr/local/bin
Installing medpy_dicom_to_4D.py script to /usr/local/bin
Installing medpy_diff.py script to /usr/local/bin
Installing medpy_extract_contour.py script to /usr/local/bin
Installing medpy_extract_min_max.py script to /usr/local/bin
Installing medpy_extract_sub_volume_auto.py script to /usr/local/bin
Installing medpy_extract_sub_volume_by_example.py script to /usr/local/bin
Installing medpy_extract_sub_volume.py script to /usr/local/bin
Installing medpy_fit_into_shape.py script to /usr/local/bin
Installing medpy_gradient.py script to /usr/local/bin
Installing medpy_graphcut_label_bgreduced.py script to /usr/local/bin
Installing medpy_graphcut_label_w_regional.py script to /usr/local/bin
Installing medpy_graphcut_label_wsplit.py script to /usr/local/bin
Installing medpy_graphcut_label.py script to /usr/local/bin
Installing medpy_graphcut_voxel.py script to /usr/local/bin
Installing medpy_grid.py script to /usr/local/bin
Installing medpy_info.py script to /usr/local/bin
Installing medpy_intensity_range_standardization.py script to /usr/local/bin
Installing medpy_intersection.py script to /usr/local/bin
Installing medpy_itk_gradient.py script to /usr/local/bin
Installing medpy_itk_smoothing.py script to /usr/local/bin
Installing medpy_itk_watershed.py script to /usr/local/bin
Installing medpy_join_masks.py script to /usr/local/bin
Installing medpy_join_xd_to_xplus1d.py script to /usr/local/bin
Installing medpy_label_count.py script to /usr/local/bin
Installing medpy_label_fit_to_mask.py script to /usr/local/bin
Installing medpy_label_superimposition.py script to /usr/local/bin
Installing medpy_merge.py script to /usr/local/bin
Installing medpy_morphology.py script to /usr/local/bin
Installing medpy_resample.py script to /usr/local/bin
Installing medpy_reslice_3d_to_4d.py script to /usr/local/bin
Installing medpy_set_pixel_spacing.py script to /usr/local/bin
Installing medpy_shrink_image.py script to /usr/local/bin
Installing medpy_split_xd_to_xminus1d.py script to /usr/local/bin
Installing medpy_stack_sub_volumes.py script to /usr/local/bin
Installing medpy_swap_dimensions.py script to /usr/local/bin
Installing medpy_watershed.py script to /usr/local/bin
Installing medpy_zoom_image.py script to /usr/local/bin

Installed /home/jianxuc/Projects/python_image_analysis/medpy
Processing dependencies for MedPy==0.3.0
Searching for pydicom==0.9.9
Best match: pydicom 0.9.9
Adding pydicom 0.9.9 to easy-install.pth file

Using /usr/local/lib/python2.7/dist-packages
Searching for nibabel==2.2.1
Best match: nibabel 2.2.1
Adding nibabel 2.2.1 to easy-install.pth file

Using /usr/local/lib/python2.7/dist-packages
Searching for numpy==1.13.3
Best match: numpy 1.13.3
Adding numpy 1.13.3 to easy-install.pth file

Using /usr/local/lib/python2.7/dist-packages
Searching for scipy==1.0.0
Best match: scipy 1.0.0
Adding scipy 1.0.0 to easy-install.pth file

Using /usr/local/lib/python2.7/dist-packages
Finished processing dependencies for MedPy==0.3.0",{},NONE,User,False
46,IssueCommentEvent,2015-11-28 14:20:06+00:00,4686401,myint/yolk,757327,orome,,,119293898,160302745,Cool. I can confirm that the error vanishes for me in 0.8.8.,{},,User,False
52,IssueCommentEvent,2017-04-21 23:36:09+00:00,74004167,Kyria/EsiPy,2354108,coveralls,,,223488512,296328442,"
[![Coverage Status](https://coveralls.io/builds/11191162/badge)](https://coveralls.io/builds/11191162)

Coverage decreased (-5.9%) to 94.137% when pulling **febc4eaefd155d5da0c072c443632f6bc5d5664f on a-tal:master** into **8565be7d48004ebc50482cd2ea36ca25b5ec8ad2 on Kyria:master**.
",{},,User,False
53,IssueCommentEvent,2018-05-21 21:26:18+00:00,74004167,Kyria/EsiPy,1838373,Kyria,,,321284608,390788003,"released in 0.4.0, thanks !",{},OWNER,User,False
57,IssueCommentEvent,2015-10-08 18:07:56+00:00,27924304,cdent/gabbi,34498,cdent,,,110500732,146641243,@FND and @jasonamyers at your leisure etc,{},,User,False
72,IssueCommentEvent,2018-05-28 20:41:41+00:00,72066935,cs01/gdbgui,5715368,cs01,,,296927049,392600400,"```
return jsonify({'message': 'sent signal %s (%s) to process id %s' % (signal_name, signal_obj.value, pid_str)})
AttributeError: 'int' object has no attribute 'value'
```

Turns our python3 has the value attribute and python2 does not. This was brought up in another issue (#196 ) and fixed in bbc51d46.

Since you brought up a couple good features, I am going to close this issue and create separate issues for them.",{},OWNER,User,False
78,IssueCommentEvent,2016-12-16 15:18:57+00:00,48198706,dschep/ntfy,2354108,coveralls,,,196080155,267616506,"
[![Coverage Status](https://coveralls.io/builds/9314927/badge)](https://coveralls.io/builds/9314927)

Coverage increased (+1.05%) to 85.172% when pulling **5f5d90ea01a987f187ce26667684d3ee243aeacb on pyhedgehog:bug126-lazy-load** into **2f26bd2a33308f35e50707bc9ab6f569c9ce242a on dschep:master**.
",{},,User,False
