,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
84,ReleaseEvent,2018-05-12 12:57:55+00:00,55258005,jopohl/urh,18219846,jopohl,,,published,untagged-4afd9d2aaef1ff3c3c43,,
514,ReleaseEvent,2015-02-26 03:34:19+00:00,17721602,kbarbary/sep,970135,kbarbary,,,published,v0.3.0,v0.3.0,Adds the ``sep.flux_radius()`` function.
754,ReleaseEvent,2017-08-05 05:12:33+00:00,76640818,NoneGG/aredis,22073484,NoneGG,,,published,v1.0.9,v1.0.9,"* fix bug of pubsub, in some env AssertionError is raised because connection is used again after reader stream being fed eof
* add reponse decoding related options(`encoding` & `decode_responses`), make client easier to use * add support for command `cluster forget`
* add support for command option `spop count`"
884,ReleaseEvent,2016-08-12 19:37:52+00:00,7751264,ksahlin/BESST,1714667,ksahlin,,,published,v2.2.4,,"* An order of magnitude more efficient path traversal algorithm. It reduces the number of paths tried based on an DP (-ish) algorithm, therefore we can explore more of the graph in less time. This should give better quality scaffolds compared to older versions.
* Betteer scoring of edges when library distribution is positively skwed (long tail) by fit to lognormal distribution.
* Added better logging to Statistics.txt and fixed minor logging bugs.
* Added an output file repeats_log.tsv on the following format: `contig_accession    length  coverage    cov/mean_cov(exp number of placements)  lib_mean    placable`. This file serves as som information to future repeat placement in scaffolding.
* Added parameters `-z_min` (lower coverage cutoff), `-max_contig_overlap` how many bases in contig ends that are merged between two adjacent contigs in a created scaffold (default 200)."
1040,ReleaseEvent,2018-07-01 12:00:46+00:00,109304350,Kane610/deconz,24575746,Kane610,,,published,v40,Add GenericFlag sensor,"Add new sensor GenericFlag
Rename Generic sensor to GenericStatus
"
1263,ReleaseEvent,2018-03-07 06:23:58+00:00,23868031,hbldh/pybankid,4191111,hbldh,,,published,v0.7.0,Version 0.7.0 - JSON Client,"BankID has release a `v5` version of their API, exposing a REST API returning JSON data. A new PyBankID RP client class, `BankIDJSONClient`, has been implemented to use this API in favour of the SOAP API of `v4`.

## Features
- JSON based interface client added. Solves #12.
- Added PendingDeprecationWarning to BankIDClient.
- Updated documentation
- Testing only on 2.7, 3.5, 3.6 and pypy

### Minor fixes
- Added legacy mode to BankIDClient test server as well.
- Updated tests
- Improved `certutils`."
1686,ReleaseEvent,2018-08-29 21:44:01+00:00,76513276,kislyuk/domovoi,862013,kislyuk,,,published,v1.7.10,v1.7.10,"Fix essential logging, take 3"
2244,ReleaseEvent,2016-08-05 14:56:39+00:00,63892846,samuelcolvin/arq,4039449,samuelcolvin,,,published,v0.0.4,v0.0.4,
2574,ReleaseEvent,2017-01-24 21:19:57+00:00,19165491,jacebrowning/yorm,939501,jacebrowning,,,published,v1.3,v1.3,
2678,ReleaseEvent,2017-08-25 21:21:58+00:00,85603555,molpopgen/fwdpy11,6416159,molpopgen,,,published,0.1.3a1,Second alpha release of 0.1.3,"Addresses #7, #8, #9.

Thanks to @vsbuffalo for suggesting #7 and #9."
