,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
2,IssueCommentEvent,2018-06-13 16:40:43+00:00,73567304,ofek/bit,6883168,impowski,,,265394919,397005576,@bjarnemagnussen could you please give me little guide how to use it with multisig?,{},NONE,User,False
11,IssueCommentEvent,2017-08-14 13:43:45+00:00,82165392,flou/brume,60556,flou,,,237217136,322193541,"Turns out that Cloudformation does not support changesets for nested stacks, so it is pretty much useless for brume. ¯\\\_(ツ)_/¯",{},,User,False
16,IssueCommentEvent,2016-11-28 21:36:18+00:00,46566669,jaraco/irc,308610,jaraco,,,192099306,263401863,"Replacement job completed, and release should be in PyPI.",{},,User,False
17,IssueCommentEvent,2015-11-20 14:42:39+00:00,46566669,jaraco/irc,308610,jaraco,,,118054829,158419054,"When trying to run it, hit a few snags - not sure if it's me. (not a python guy yet).

client.py - line 967 : should it be .count() not .Count()
client.py - line 971 : self.start isn't a function (I think)

Finally, what I can't figure out is this traceback:

  File ""./libs/irc/bot.py"", line 259, in start
    self._connect()
  File ""./libs/irc/bot.py"", line 115, in _connect
    **self.__connect_params)
  File ""./libs/irc/client.py"", line 1173, in connect
    self.connection.connect(*args, **kwargs)
  File ""./libs/irc/functools.py"", line 37, in wrapper
    return method(self, *args, **kwargs)
  File ""./libs/irc/client.py"", line 494, in connect
    self.nick(self.nickname)
  File ""./libs/irc/client.py"", line 816, in nick
    self.send_raw(""NICK "" + newnick)
  File ""./libs/irc/client.py"", line 974, in __call__
    return self.func()
TypeError: send_raw() takes exactly 2 arguments (1 given)



----------------------------------------
Original comment by: Jason Kendall
",{},,User,False
27,IssueCommentEvent,2017-04-13 19:54:10+00:00,55258005,jopohl/urh,20975463,romeojulietthotel,,,221641215,294005134,I tried the `./src/urh/main.py` and was able to add the native LimeSDR support. Restarted as intructed but there was again no LimeSDR device support.,{},,User,False
41,IssueCommentEvent,2011-07-24 22:33:46+00:00,1673145,FSX/misaka,64273,FSX,,,1164323,1642487,,{},,,
48,IssueCommentEvent,2015-11-03 06:50:09+00:00,27924304,cdent/gabbi,34498,cdent,,,96617760,153261596,"It's up to 77% now which is not bad, but is still the lowest of any module.",{},,User,False
59,IssueCommentEvent,2017-03-02 07:45:32+00:00,72066935,cs01/gdbgui,340676,balta2ar,,,211210120,283580537,"@Photonios Just FYI, there is a web debugger for Python already: https://github.com/Kozea/wdb
Of course I'm not telling you what to do, but it might be a good idea stay focused [on C/C++, Go, Rust] and do less things better. Just saying.",{},,User,False
109,IssueCommentEvent,2016-08-28 07:35:27+00:00,65468547,jd/tenacity,2644,jd,,,173615479,242961033,"It's ok there, and Travis confirms. Can you see which test(s) take so long?",{},,User,False
119,IssueCommentEvent,2016-01-17 22:10:03+00:00,4946406,mher/flower,691049,mher,,,117140981,172388977,`pre` css needs some customization,{},,User,False
121,IssueCommentEvent,2016-02-18 23:09:33+00:00,4946406,mher/flower,175163,ranman,,,111988943,185974401,I'd love to see this or #508 merged,{},,User,False
122,IssueCommentEvent,2015-06-19 08:56:45+00:00,4946406,mher/flower,121254,serdardalgic,,,69839656,113437828,"We were getting the running_task number per our queue in order to track the number of tasks running during the day. If you actually ask what does munin, itself do; munin is a monitoring tool, more info here http://munin-monitoring.org/",{},,User,False
124,IssueCommentEvent,2017-05-09 13:21:44+00:00,4946406,mher/flower,807599,luzfcb,,,167176289,300161228,Same here.,{},,User,False
