,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
7,IssuesEvent,2017-06-08 03:00:27+00:00,8387179,uiri/toml,364765,uiri,,,closed,Toml fails to extract string,[],[],1,"This structure manages to get `CONTACT_US` but not `CONTACT_US_MESSAGE`. The `FR` value is empty.  

```
[CONTACT_US]
FR = [
    ""Contacte-nous 📱"",
]

[CONTACT_US_MESSAGE]
FR = [
    ""Laisse moi un message je le ferai passer à mon équipe qui te répondra au plus vite {{ emojis.ok|random }}""
]
```

```
{'CONTACT_US': {'FR': ['Contacte-nous 📱']},  'CONTACT_US_MESSAGE': {'FR': []}}
```

Removing `{{ emojis.ok|random }}` helps. Is the issue the  `{{` ? **pytoml** managed to parse it.",{},{}
19,IssuesEvent,2015-11-20 14:54:38+00:00,46566669,jaraco/irc,308610,jaraco,,,opened,irccat / irccat2 fail to load backports.functools_lru_cache on jessie,[],[],0,"hi,

ive installed ""irc"" with pip, but i had to download irc-13.1.tar.gz manually because the scripts/ directory was nowhere to be found.

steps to reproduce:
tar xzf irc-13.1.tar.gz && cd irc-13.1/scripts && python irccat.py

the error comes with python 2.7+, python 3 says wrong syntax

```
#!python

 python irccat2.py 
Traceback (most recent call last):
  File ""irccat2.py"", line 10, in <module>
    import irc.client
  File ""/home/julius/.local/lib/python2.7/site-packages/irc/client.py"", line 68, in <module>
    from jaraco.functools import Throttler
  File ""/home/julius/.local/lib/python2.7/site-packages/jaraco/functools.py"", line 9, in <module>
    from backports.functools_lru_cache import lru_cache
ImportError: No module named backports.functools_lru_cache

```



```
#!python

python irccat.py 
Traceback (most recent call last):
  File ""irccat.py"", line 14, in <module>
    import irc.client
  File ""/home/julius/.local/lib/python2.7/site-packages/irc/client.py"", line 68, in <module>
    from jaraco.functools import Throttler
  File ""/home/julius/.local/lib/python2.7/site-packages/jaraco/functools.py"", line 9, in <module>
    from backports.functools_lru_cache import lru_cache
ImportError: No module named backports.functools_lru_cache

```

----------------------------------------
- Bitbucket: https://bitbucket.org/jaraco/irc/issue/66
- Originally reported by: steven meier
- Originally created at: 2015-09-26T07:52:56.763
",{},{}
20,IssuesEvent,2015-11-20 14:40:54+00:00,46566669,jaraco/irc,308610,jaraco,,,closed,"Cannot install irc 5.1 under Python 3, due to 2to3 fixer exclusions",[],[],1,"Although `setup.py` excludes the fixer for the `print` statement, `irc/server.py` contains print statements. As a result, even after running `2to3`, the source is not Python-3 compatible, and installation fails.

Example of failure: line 399 of `irc/server.py`.

Note that the previous release (5.0.1) doesn't have this problem, as it doesn't include `irc/server.py`.

----------------------------------------
- Bitbucket: https://bitbucket.org/jaraco/irc/issue/11
- Originally reported by: Vinay Sajip
- Originally created at: 2012-12-27T17:00:08.378
",{},{}
27,IssuesEvent,2017-02-21 06:46:09+00:00,55258005,jopohl/urh,24809488,stevevaius77,,,opened,Installing on windows error,[],[],0,"On windows 7 (Ultimate 64 bit), with python 3.5 (32 bit) I can not install urh via command `

> python -m pip install urh

I am receiving error
ImportError: No module named src.urh.version
What should I do to run it on windows",{},{}
44,IssuesEvent,2017-05-03 13:17:40+00:00,4686401,myint/yolk,4639077,vskubriev,,,opened,Something strange with yolk and import.,[],[],0,"```python
In [1]: from yolk import yolklib

In [2]: list(yolklib.get_distributions('all', 'numpy'))
Out[2]: 
[(numpy 1.11.2 (/usr/local/lib/python2.7/dist-packages), False),
 (numpy 1.12.0 (/usr/local/lib/python2.7/dist-packages), True),
 (numpy 1.12.1 (/usr/local/lib/python2.7/dist-packages), False),
 (numpy 1.8.2 (/usr/lib/python2.7/dist-packages), False)]

In [3]: import numpy

In [4]: numpy.__version__
Out[4]: '1.12.1'
```
As you can see yolk gets `1.12.0` as active version instead of import, which is load `1.12.1`

Why this happens ?",{},{}
47,IssuesEvent,2018-05-18 11:58:57+00:00,74004167,Kyria/EsiPy,1838373,Kyria,,,closed,Ability to easy reiterate multi-page request without redundant code,"[{'id': 483372728, 'url': 'https://api.github.com/repos/Kyria/EsiPy/labels/Question', 'name': 'Question', 'color': 'f9d0c4', 'default': False}]",[],2,"For example, app loads corp or char assets.  Currently op call is overburdened with redundant code like
```
if isCharacter:
    op1 = app.op['get_characters_character_id_assets'](character_id=g.characterID)
elif isCorp:
    op1 = app.op['get_corporations_corporation_id_assets'](corporation_id=g.corpID)

r = esi.request(op1)
if 'X-Pages' in r.header and r.header['X-Pages'][0]>1:
    for page in range(2, r.header['X-Pages'][0]):
        if isCharacter:
            opn = app.op['get_characters_character_id_assets'](character_id=g.characterID, page=page)
        elif isCorp:
            opn = app.op['get_corporations_corporation_id_assets'](corporation_id=g.corpID, page=page)
        ops.append(opn)
    # perform multiple requests for pages 2, 3 etc
```

while it could be much easier to do if I could reuse previously defined `op` with just adding `page` to it.
",{},{}
73,IssuesEvent,2017-07-18 14:56:26+00:00,72066935,cs01/gdbgui,717109,noscript,,,closed,Automatically crashes after 10 seconds,[],[],5,"Simply running gdbgui and waiting:
```
$ gdbgui './mycmd --arg1 --arg2'
Opening gdbgui in browser (http://127.0.0.1:5000)


** view app at http://127.0.0.1:5000 **


Traceback (most recent call last):
  File ""/usr/local/lib/python2.7/dist-packages/gevent/pywsgi.py"", line 935, in handle_one_response
    self.run_application()
  File ""/usr/local/lib/python2.7/dist-packages/gevent/pywsgi.py"", line 908, in run_application
    self.result = self.application(self.environ, self.start_response)
  File ""/usr/local/lib/python2.7/dist-packages/flask/app.py"", line 1997, in __call__
    return self.wsgi_app(environ, start_response)
  File ""/usr/local/lib/python2.7/dist-packages/flask_socketio/__init__.py"", line 42, in __call__
    start_response)
  File ""/usr/local/lib/python2.7/dist-packages/engineio/middleware.py"", line 47, in __call__
    return self.engineio_app.handle_request(environ, start_response)
  File ""/usr/local/lib/python2.7/dist-packages/socketio/server.py"", line 353, in handle_request
    return self.eio.handle_request(environ, start_response)
  File ""/usr/local/lib/python2.7/dist-packages/engineio/server.py"", line 268, in handle_request
    self.disconnect(sid)
  File ""/usr/local/lib/python2.7/dist-packages/engineio/server.py"", line 202, in disconnect
    self._get_socket(sid).close()
  File ""/usr/local/lib/python2.7/dist-packages/engineio/server.py"", line 411, in _get_socket
    raise KeyError('Session is disconnected')
KeyError: 'Session is disconnected'
Thu Jun 15 11:51:06 2017 {'REMOTE_PORT': '50580', 'HTTP_HOST': '127.0.0.1:5000', 'REMOTE_ADDR': '127.0.0.1', (hidden keys: 23)} failed with KeyError

Traceback (most recent call last):
  File ""/usr/local/lib/python2.7/dist-packages/gevent/pywsgi.py"", line 935, in handle_one_response
    self.run_application()
  File ""/usr/local/lib/python2.7/dist-packages/gevent/pywsgi.py"", line 908, in run_application
    self.result = self.application(self.environ, self.start_response)
  File ""/usr/local/lib/python2.7/dist-packages/flask/app.py"", line 1997, in __call__
    return self.wsgi_app(environ, start_response)
  File ""/usr/local/lib/python2.7/dist-packages/flask_socketio/__init__.py"", line 42, in __call__
    start_response)
  File ""/usr/local/lib/python2.7/dist-packages/engineio/middleware.py"", line 47, in __call__
    return self.engineio_app.handle_request(environ, start_response)
  File ""/usr/local/lib/python2.7/dist-packages/socketio/server.py"", line 353, in handle_request
    return self.eio.handle_request(environ, start_response)
  File ""/usr/local/lib/python2.7/dist-packages/engineio/server.py"", line 268, in handle_request
    self.disconnect(sid)
  File ""/usr/local/lib/python2.7/dist-packages/engineio/server.py"", line 202, in disconnect
    self._get_socket(sid).close()
  File ""/usr/local/lib/python2.7/dist-packages/engineio/server.py"", line 411, in _get_socket
    raise KeyError('Session is disconnected')
KeyError: 'Session is disconnected'
Thu Jun 15 11:51:06 2017 {'REMOTE_PORT': '50584', 'HTTP_HOST': '127.0.0.1:5000', 'REMOTE_ADDR': '127.0.0.1', (hidden keys: 23)} failed with KeyError
```

That apparently happens when I switch from Firefox to Chrome, due to #75.",{},{}
75,IssuesEvent,2018-05-18 22:35:07+00:00,72066935,cs01/gdbgui,2230564,fritzr,,,opened,`catch exec` causes segfault when following forked child process,[],[],0,"##### Description

When attempting to catch an exec() call, the application experiences a segfault.

##### Steps to replicate

Running `gdbgui --args ""gcc -x c -s -""`:

```
gdbgui spawned subprocess with pid 4622 from executable gdb.
gdb process 4622 is running for this tab
GNU gdb (GDB) 7.8.1
Copyright (C) 2014 Free Software Foundation, Inc.
License GPLv3+: GNU GPL version 3 or later <http://gnu.org/licenses/gpl.html>
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.  Type ""show copying""
and ""show warranty"" for details.
This GDB was configured as ""x86_64-unknown-linux-gnu"".
Type ""show configuration"" for configuration details.

For bug reporting instructions, please see:
<http://www.gnu.org/software/gdb/bugs/>.
Find the GDB manual and other documentation resources online at:
<http://www.gnu.org/software/gdb/documentation/>.
For help, type ""help"".
Type ""apropos word"" to search for commands related to ""word""...
gcc -x c++ -s -: No such file or directory.
set breakpoint pending on
Python Exception <type 'exceptions.ImportError'> No module named gdb: 
warning: 
Could not load the Python gdb module from `/data/support/share/gdb/python'.
Limited Python support is available from the _gdb module.
Suggest passing --data-directory=/path/to/gdb/data-directory.
(gdb) set follow-fork-mode child
(gdb) catch exec
Catchpoint 2 (exec)
(gdb) r
Starting program: /data/gcc-trunk/bin/gcc ""-x"" ""c++"" ""-s"" ""-""

Breakpoint 
1, main (argc=5, argv=0x7fffffffb6f8) at /data/src/gcc-trunk/gcc/gcc-main.c:43
43    driver d (false, /* can_finalize */
(gdb) c
Continuing.
[New process 4459]
process 4459 is executing new program: /data/gcc-trunk/libexec/gcc/x86_64-pc-linux-gnu/9.0.0/cc1plus
[Switching to process 4459]

Catchpoint 
2 (exec'd /data/gcc-trunk/libexec/gcc/x86_64-pc-linux-gnu/9.0.0/cc1plus), 0x00000037cde00b30 in _start () from /lib64/ld-linux-x86-64.so.2

Program received signal 
SIGSEGV, Segmentation fault.
Cannot access memory at address 0x0

(gdb) where
Python Exception <type 'exceptions.ImportError'> No module named gdb.frames: 
#0  0x0000000000000000 in ?? ()
#1  0x0000000000000000 in ?? ()

Program received signal 
SIGSEGV, Segmentation fault.
```

Nb. as seen above 'gcc' does a vfork() followed by exec('[...]/cc1plus').
This happens consistently. Running from gdb by itself there is no segfault.

Note that I can achieve the desired effect by omitting the `catch exec` and doing simply `set follow-fork-mode child` and then `continue`, as gdbgui properly breaks in the child program's `main` function.

##### Describe your environment
* Operating system and version: CentOS 6.9 Linux 2.6.32-696.23.1.el6.centos.plus.x86_64 x86_64
* gdbgui version (`gdbgui -v`): 0.11.3.1
* gdb version (`gdb -v`): GNU gdb (GDB) 7.8.1
* browser: Firefox 52.7.0 (64-bit)
* python packages (`pip freeze`):
```
backports-abc==0.5
backports.shutil-get-terminal-size==1.0.0
backports.ssl-match-hostname==3.5.0.1
certifi==2017.11.5
click==6.7
decorator==4.1.2
enum34==1.1.6
Flask==0.12.4
Flask-Compress==1.4.0
Flask-SocketIO==3.0.0
funcsigs==1.0.2
gdbgui==0.11.3.1
gevent==1.3.1
greenlet==0.4.13
ipykernel==4.6.1
ipython==5.0.0
ipython-genutils==0.2.0
itsdangerous==0.24
Jinja2==2.10
jupyter-client==5.1.0
jupyter-core==4.4.0
lxml==4.2.1
manhole==1.5.0
MarkupSafe==1.0
mock==2.0.0
numpy==1.11.1
pathlib2==2.3.0
pbr==1.10.0
pdb-clone==1.10
pexpect==4.3.0
pickleshare==0.7.4
prompt-toolkit==1.0.15
protobuf==3.0.0b2
ptyprocess==0.5.2
pygdbmi==0.8.2.0
Pygments==2.2.0
python-dateutil==2.6.1
python-engineio==2.1.1
python-socketio==1.9.0
pyzmq==16.0.3
scandir==1.6
simplegeneric==0.8.1
singledispatch==3.4.0.3
six==1.10.0
tornado==4.5.2
traitlets==4.3.2
wcwidth==0.1.7
Werkzeug==0.14.1
```

",{},{}
95,IssuesEvent,2017-08-24 01:15:20+00:00,6007295,fxsjy/jieba,11749368,weiczhu,,,opened,del_word 无效,[],[],0,"    def add_word(self, word, freq=None, tag=None):
        """"""
        Add a word to dictionary.

        freq and tag can be omitted, freq defaults to be a calculated value
        that ensures the word can be cut out.
        """"""
        self.check_initialized()
        word = strdecode(word)

#下面这段代码在 del_word 的时候有问题，因为del_word 传了一个 freq=0, if 条件为 false，然后走else去取 sugguest_freq 造成 freq 又被赋值为sugguest_freq，结果就是 删除 word无效
        freq = int(freq) if freq else self.suggest_freq(word, False)
#尝试下列修改能解决该问题
        freq = int(freq) if freq is not None else self.suggest_freq(word, False)


        self.FREQ[word] = freq
        self.total += freq
        if tag:
            self.user_word_tag_tab[word] = tag
        for ch in xrange(len(word)):
            wfrag = word[:ch + 1]
            if wfrag not in self.FREQ:
                self.FREQ[wfrag] = 0

    def del_word(self, word):
        """"""
        Convenient function for deleting a word.
        """"""
        self.add_word(word, 0)",{},{}
96,IssuesEvent,2016-08-23 03:02:42+00:00,6007295,fxsjy/jieba,20162142,zpf4934,,,opened,简体字文章提取关键字是繁体字,[],[],0,为什么简体字文章用jieba.analyse.extract_tags提取关键字是繁体字,{},{}
