,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
2,IssueCommentEvent,2017-12-09 15:18:54+00:00,73567304,ofek/bit,4624114,teran-mckinney,,,256132215,350477772,"bitcash is working now. If this sounds like a good solution to both of you, I believe this can be closed out.",{},CONTRIBUTOR,User,False
16,IssueCommentEvent,2017-08-19 00:27:29+00:00,8387179,uiri/toml,364765,uiri,,,239019678,323487677,">  I too am an avid GNU/Linux user, but I personally think that putting extensions on all files (besides executables) is especially important for code repositories since many tools (on all OSes) use a file's extension to gather information about it. My personal bias comes about due to the fact that I have a project called [Metrics](https://gitlab.com/tmose1106/metrics) which calculates the SLOC, number of comments, etc within a file or project, and it determines the type of a file based upon its file extension. Nevertheless, this is your project, and I respect your opinion on the subject.

You may be interested in looking at how the `file` command does it. http://www.darwinsys.com/file/
 
> As for the contributing guide, I just sent an email to GitHub Support on the subject, so hopefully that issue will be rectified within the near future.

Thanks!

> Finally, would you like me to handle your two requests in a new commit?

Yes, a new commit would be the best way to update the pull request.
",{},,User,False
17,IssueCommentEvent,2015-11-08 08:32:20+00:00,1673145,FSX/misaka,64273,FSX,,,113214989,154789372,Do you know what solved it for you?,{},,User,False
19,IssueCommentEvent,2018-01-12 18:02:59+00:00,69408336,MrOlm/drep,9408397,palomo11,,,288170733,357310268,"I have checked the dependencies:

dRep bonus test --check_dependencies
Loading work directory
Checking dependencies
mash.................................... all good        (location = /services/tools/mash/1.1.1/mash)
nucmer.................................. all good        (location = /services/tools/MUMmer/3.23/nucmer)
checkm.................................. !!! ERROR !!!   (location = /services/tools/anaconda3/4.0.0/bin/checkm)
ANIcalculator........................... all good        (location = /services/tools/anicalculator/1/ANIcalculator)
prodigal................................ all good        (location = /services/tools/prodigal/2.6.3/prodigal)
centrifuge.............................. all good        (location = /services/tools/centrifuge/1.0.3-beta/bin/centrifuge)

ANIcalculator was not loaded before when I run dRep dereplicate, but now it is.

I have just run:

dRep bonus /home/output_dir/ --run_tax --cent_index /home/name/scripts/centrifuge_database/abv -d

Same error as before:

Loading work directory
Running tax
Running Centrifuge
Traceback (most recent call last):
File ""/services/tools/anaconda3/4.0.0/bin/dRep"", line 26, in 
controller.parseArguments(args)
File ""/services/tools/anaconda3/4.0.0/lib/python3.5/site-packages/drep/controller.py"", line 144, in parseArguments
self.dereplicate_operation(**vars(args))
File ""/services/tools/anaconda3/4.0.0/lib/python3.5/site-packages/drep/controller.py"", line 86, in dereplicate_operation
drep.d_workflows.dereplicate_wrapper(kwargs['work_directory'],**kwargs)
File ""/services/tools/anaconda3/4.0.0/lib/python3.5/site-packages/drep/d_workflows.py"", line 52, in dereplicate_wrapper
drep.d_bonus.d_bonus_wrapper(wd, **kwargs)
File ""/services/tools/anaconda3/4.0.0/lib/python3.5/site-packages/drep/d_bonus.py"", line 26, in d_bonus_wrapper
run_taxonomy(wd,**kwargs)
File ""/services/tools/anaconda3/4.0.0/lib/python3.5/site-packages/drep/d_bonus.py"", line 45, in run_taxonomy
Tdb, Bdb = parse_taxonomy(Bdb, cent_dir, **kwargs)
File ""/services/tools/anaconda3/4.0.0/lib/python3.5/site-packages/drep/d_bonus.py"", line 62, in parse_taxonomy
Tdb = parse_centrifuge_percent(Bdb, cent_dir, **kwargs)
File ""/services/tools/anaconda3/4.0.0/lib/python3.5/site-packages/drep/d_bonus.py"", line 200, in parse_centrifuge_percent
""{0}{1}_report.tsv"".format(cent_dir,genome))
File ""/services/tools/anaconda3/4.0.0/lib/python3.5/site-packages/drep/d_bonus.py"", line 340, in parse_raw_centrifuge
tax = pd.read_table(report)
File ""/services/tools/anaconda3/4.0.0/lib/python3.5/site-packages/pandas/io/parsers.py"", line 709, in parser_f
return _read(filepath_or_buffer, kwds)
File ""/services/tools/anaconda3/4.0.0/lib/python3.5/site-packages/pandas/io/parsers.py"", line 449, in _read
parser = TextFileReader(filepath_or_buffer, **kwds)
File ""/services/tools/anaconda3/4.0.0/lib/python3.5/site-packages/pandas/io/parsers.py"", line 818, in init
self._make_engine(self.engine)
File ""/services/tools/anaconda3/4.0.0/lib/python3.5/site-packages/pandas/io/parsers.py"", line 1049, in _make_engine
self._engine = CParserWrapper(self.f, **self.options)
File ""/services/tools/anaconda3/4.0.0/lib/python3.5/site-packages/pandas/io/parsers.py"", line 1695, in init
self._reader = parsers.TextReader(src, **kwds)
File ""pandas/_libs/parsers.pyx"", line 402, in pandas._libs.parsers.TextReader.cinit
File ""pandas/_libs/parsers.pyx"", line 718, in pandas._libs.parsers.TextReader._setup_parser_source
FileNotFoundError: File b'/home/output_dir/data/centrifuge/102_Con1500.fasta_report.tsv' does not exist

Also, in the data folder both prodigal and centrifuge folders are empty:

And again:

Warning: Could not open read file ""/home/output_dir/data/centrifuge/103_Con1500.fasta.fna"" for reading; skipping...
Error: No input read files were valid
(ERR): centrifuge-class exited with value 1

It seems it is not doing the gene prediction for some reason...



",{},NONE,User,False
30,IssueCommentEvent,2017-03-31 21:11:32+00:00,55258005,jopohl/urh,18219846,jopohl,,,218500628,290831121,"You're welcome @compr00t . I just wrote a small fix in 1d0e5cc9ac67cdd72753da084be1d2ffbc2f5d28, so option 1 will work in the future.",{},,User,False
35,IssueCommentEvent,2017-04-20 10:56:10+00:00,55258005,jopohl/urh,18283204,andynoack,,,213314623,295682020,"We have experiemented with the YARD Sticks for a while (thanks again!) and came to the conclusion that a YARD Stick support does not comply with the URH philosophy. Why that?
- YARD Stick is designed to work with already known protocols (byte patterns), URH instead helps to find out the byte patterns and protocol fields
- YARD Stick does not output I/Q data, so we cannot handle it as a SDR (like all other devices we are supporting)
- RfCat (or Rflib) is used as interface to the YARD Stick. However, RfCat (hopefully not the hardware) does not run stable when receiving longer byte streams. There are USB timeouts that prevent from using the byte stream in a reliable way.

Never say never, maybe we support the YARD Stick in some way in the future. To everyone who is using the YARD Stick to pentest/reverse engineer protocols. Which kind of support would help you? A plugin showing the approximated YARD Stick (RfCat) parameters when sniffing with e.g. a RTLSDR? Please be precise and give some good arguments :)

Best @jopohl and myself",{},,User,False
40,IssueCommentEvent,2017-02-21 07:35:48+00:00,55258005,jopohl/urh,18219846,jopohl,,,209062027,281266832,"Seems like the exentsion modules can be built. Could you tell me what happens when you:
```
git clone htttps://github.com/jopohl/urh
cd urh
python setup.py build_ext
```",{},,User,False
52,IssueCommentEvent,2015-11-28 13:49:23+00:00,4686401,myint/yolk,1235108,myint,,,119293898,160297221,This seems to manifest only on Python 2. I'll take a look.,{},,User,False
56,IssueCommentEvent,2016-06-30 21:21:41+00:00,20479128,amol-/depot,601423,amol-,,,163063880,229792605,It's not really clear to me why you are trying to encode an image as `latin-1` but that seems to be the source of all your problems. Also note that is not really a good idea to pass content of a file through the celery broker. You probably want to store it somewhere and pass the reference to it.,{},,User,False
133,IssueCommentEvent,2017-04-24 00:12:26+00:00,65468547,jd/tenacity,527101,heri16,,,223677565,296499185,Seems to be affecting iterators too.,{},,User,False
