,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
1,IssueCommentEvent,2018-05-02 12:30:16+00:00,35384742,xi/ldif3,202576,xi,,,319523672,385961381,"Hi @schurlix,

thanks for your interest. Please note that this project is deprecated as [python-ldap has recently gained python3 support](https://github.com/python-ldap/python-ldap/blob/master/CHANGES#L5). I would recommend that you switch to python-ldap and report any issues there.

I may still look into this issue. Please understand that this does not have priority though.",{},OWNER,User,False
6,IssueCommentEvent,2015-11-30 14:06:21+00:00,3462960,lazka/pgi,179677,stuaxo,,,119496358,160640026,here is example output from my machine https://gist.github.com/stuaxo/037d77934303f5ef2f85,{},,User,False
9,IssueCommentEvent,2015-11-11 23:08:39+00:00,1673145,FSX/misaka,64273,FSX,,,115738423,155938304,What happens if you run `pip install --upgrade cffi` and try t install Misaka again?,{},,User,False
12,IssueCommentEvent,2018-05-10 00:04:48+00:00,69408336,MrOlm/drep,11728845,camillaln,,,321705627,387911102,"Great! I am re-running with the new version :)
",{},NONE,User,False
22,IssueCommentEvent,2016-11-21 01:08:39+00:00,68802946,h2non/pook,2354108,coveralls,,,190591551,261820972,"
[![Coverage Status](https://coveralls.io/builds/8917967/badge)](https://coveralls.io/builds/8917967)

Changes Unknown when pulling **ab48768a1ab23965b57f4382c002631204aa9ca4 on develop** into ** on master**.
",{},,User,False
43,IssueCommentEvent,2017-02-21 19:43:08+00:00,55258005,jopohl/urh,25935350,wizz777,,,209223409,281457432,"soon will come my usrp, be ready) couse i dont see enable usrp in urh ;)",{},,User,False
49,IssueCommentEvent,2018-04-12 23:39:47+00:00,769951,mhe/pynrrd,1342819,addisonElliott,,,313256475,380976320,"@tommydino93 If this fixed your problem, do you mind closing this PR?

Really the only issue here is that we need better documentation but hopefully in the future I will get time to write some!",{},CONTRIBUTOR,User,False
55,IssueCommentEvent,2017-04-27 05:36:53+00:00,74004167,Kyria/EsiPy,7693907,Ebag333,,,223937393,297616661,"Either travis or your tests are setup weird. :/

` no environment variables set`

That's not my fault!",{},,User,False
56,IssueCommentEvent,2017-02-07 18:33:32+00:00,18603138,WoLpH/mt940,270571,WoLpH,,,205975050,278096789,Great minds think alike :) I was actually testing something similar but I got sidetracked with a different project.,{},,User,False
60,IssueCommentEvent,2015-06-12 09:21:05+00:00,4652550,avanov/Plim,1227139,kxxoling,,,60302066,111426521,"@avanov Yes! RTFD supports it, but needs one more repository to display multi language at the same time: http://docs.readthedocs.org/en/latest/i18n.html",{},,User,False
62,IssueCommentEvent,2015-07-16 07:34:47+00:00,27924304,cdent/gabbi,34498,cdent,,,95359211,121860987,"Yes, I've wanted to do that for quite some time but haven't had the horsepower to figure out the rst/sphinx magic to make it happen while still having a simple list. If you know, or are willing to find out, go for it.",{},,User,False
68,IssueCommentEvent,2018-04-28 18:49:54+00:00,93209191,cemsbr/yala,49481,cemsbr,,,318636075,385197889,"It seems the installation is working (`Successfully installed (...) yala-1.5.0`). But there's an issue with flake8 that requires an older pycodestyle version (flake8's dependency tree begins with radon).

The solution is to lower the pycodestyle version and wait for the issue https://gitlab.com/pycqa/flake8/issues/415 to be solved.",{},OWNER,User,False
69,IssueCommentEvent,2017-03-27 17:47:33+00:00,72066935,cs01/gdbgui,5715368,cs01,,,217309505,289530070,"Nice, I'll merge to master and update the pypi version.",{},,User,False
71,IssueCommentEvent,2017-07-17 00:40:09+00:00,72066935,cs01/gdbgui,5715368,cs01,,,220364227,315649764,"Closed since windows is not natively supported by gdbgui at this time. If using windows, cygwin can be used to run gdbgui.",{},,User,False
74,IssueCommentEvent,2017-03-06 20:22:37+00:00,72066935,cs01/gdbgui,5715368,cs01,,,212038897,284520326,"Could you show me which command you are running? It looks like you don't have write access to a folder. 

Just a shot in the dark, but try running with `sudo` at the start of whichever command you're running.",{},,User,False
80,IssueCommentEvent,2017-06-21 05:01:28+00:00,72066935,cs01/gdbgui,5715368,cs01,,,236120617,309963764,"@noscript this has been merged into master, hopefully it was helpful. Feel free to close if appropriate.",{},,User,False
83,IssueCommentEvent,2016-02-12 01:02:37+00:00,36836292,dme65/pySOT,12738905,dme65,,,132055384,183136801,I agree that this is something pySOT really should support and it is something that we have wanted to add for a long time. For the purpose of pySOT it really feels like a necessity. I will keep you updated on my progress!,{},,User,False
101,IssueCommentEvent,2017-04-11 05:12:34+00:00,6007295,fxsjy/jieba,5117352,JanFan,,,78121809,293151680,"目前jieba的POS Tagging，基于词库分词后，对词库中存在的词，直接取用词典中的词性（第三列为词性）；对于未登录词，再用HMM序列标注来同时完成新词发现和词性标注。
对于多性词，jieba的方案比较差，而中文中多性词约占了23.6%，比例还是很大的。
哈工大的LTP并不死绑词典中的词性，而考虑了上下文，并针对未登录词做了不少优化，相较之下好很多。",{},,User,False
132,IssueCommentEvent,2018-01-11 15:44:06+00:00,5450742,klen/pylama,2354108,coveralls,,,278992777,356966678,"
[![Coverage Status](https://coveralls.io/builds/15005370/badge)](https://coveralls.io/builds/15005370)

Coverage decreased (-0.4%) to 76.984% when pulling **8055db671ab22db73cc61da015ac7778e5b5203a on maxnordlund:add-posargs-to-tox** into **c07a906ed52f131bcdda67d84e493390c614b3ae on klen:develop**.
",{},NONE,User,False
137,IssueCommentEvent,2015-01-17 15:13:50+00:00,4946406,mher/flower,691049,mher,,,54662544,70370395,The authors list contains only real names. Feel free to close this request if you are not interested to include your real name.,{},,User,False
140,IssueCommentEvent,2015-04-04 03:37:37+00:00,4946406,mher/flower,691049,mher,,,65800481,89493672,Sounds good,{},,User,False
141,IssueCommentEvent,2017-01-10 00:11:18+00:00,4946406,mher/flower,691049,mher,,,198406338,271448432,Flower doesn't support AWS SQS,{},,User,False
144,IssueCommentEvent,2015-08-07 23:58:23+00:00,4946406,mher/flower,691049,mher,,,78276928,128863469,Have you tried to update the dashboard? There is a refresh button on the dashboard page.,{},,User,False
146,IssueCommentEvent,2015-02-10 13:35:58+00:00,17902915,miku/gluish,53705,miku,,,56588671,73699513,[0.1.71](https://pypi.python.org/pypi/gluish/0.1.71) should fix this issue for now.,{},,User,False
