,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,pr_id,pr_node_id,pr_title,pr_state,pr_locked,pr_number,pr_body,pr_issue_url,pr_merged_at,pr_closed_at,pr_updated_at,pr_commits,pr_additions,pr_deletions,pr_changed_files,pr_author_association,pr_assignees,pr_requested_reviewers,pr_requested_teams,pr_merged_by_login,pr_merged_by_id,pr_merged_by_type,pr_merged_by_site_admin,pr_label,pr_patch_url,pr_commits_url
15,PullRequestEvent,2018-07-02 11:55:04+00:00,138318038,komuw/naz,5163857,komuw,,,198539727,MDExOlB1bGxSZXF1ZXN0MTk4NTM5NzI3,Queue,closed,False,13,"Thank you for contributing to naz.                    
Every contribution to naz is important to us.                       
You may not know it, but you have just contributed to making the world a more safer and secure place.                         

Contributor offers to license certain software (a “Contribution” or multiple
“Contributions”) to naz, and naz agrees to accept said Contributions,
under the terms of the MIT License.
Contributor understands and agrees that naz shall have the irrevocable and perpetual right to make
and distribute copies of any Contribution, as well as to create and distribute collective works and
derivative works of any Contribution, under the MIT License.


Now,                   

## What(What have you changed?)
- app will communicate with naz over queues

## Why(Why did you change it?)
- decoupling
",https://api.github.com/repos/komuw/naz/issues/13,2018-07-02T11:55:04Z,2018-07-02T11:55:04Z,2018-07-02T11:55:04Z,35,476,104,17,OWNER,[],[],[],komuw,5163857,User,False,[],https://github.com/komuw/naz/pull/13.patch,https://api.github.com/repos/komuw/naz/pulls/13/commits
29,PullRequestEvent,2015-01-13 13:05:35+00:00,2792391,gruns/furl,817118,doismellburning,,,27269492,,Add test for unicode keys and values,open,False,46,"This implements the test from the comments of
https://github.com/gruns/furl/issues/32 and demonstrates a regression
(bug was reported in 0.3.mumble, fixed in 0.3.8, and is now broken in
0.4.1 and 0.4.2)",https://api.github.com/repos/gruns/furl/issues/46,,,2015-01-13T13:05:35Z,1,6,0,1,[],[],[],[],,,,,[],https://github.com/gruns/furl/pull/46.patch,https://api.github.com/repos/gruns/furl/pulls/46/commits
44,PullRequestEvent,2017-05-01 13:02:47+00:00,55258005,jopohl/urh,18283204,andynoack,,,118373559,,Rfcat-Plugin now considers configured sending repetitions,closed,False,263,fix #260,https://api.github.com/repos/jopohl/urh/issues/263,2017-05-01T13:02:47Z,2017-05-01T13:02:47Z,2017-05-01T13:02:47Z,2,46,28,3,[],[],[],[],andynoack,18283204,User,False,[],https://github.com/jopohl/urh/pull/263.patch,https://api.github.com/repos/jopohl/urh/pulls/263/commits
72,PullRequestEvent,2018-03-02 05:58:45+00:00,4295983,loli/medpy,9603598,VincentXWD,,,172428340,,Update binary.py,open,False,70,"numpy boolean subtract, the `-` operator, is deprecated, change to use the `^` operator.",https://api.github.com/repos/loli/medpy/issues/70,,,2018-03-02T05:58:45Z,1,2,2,1,NONE,[],[],[],,,,,[],https://github.com/loli/medpy/pull/70.patch,https://api.github.com/repos/loli/medpy/pulls/70/commits
98,PullRequestEvent,2017-11-15 23:49:19+00:00,93209191,cemsbr/yala,49481,cemsbr,,,152907631,,Fix for Python bpo29623,closed,False,19,,https://api.github.com/repos/cemsbr/yala/issues/19,2017-11-15T23:49:18Z,2017-11-15T23:49:18Z,2017-11-15T23:49:18Z,4,25,9,8,OWNER,[],[],[],cemsbr,49481,User,False,[],https://github.com/cemsbr/yala/pull/19.patch,https://api.github.com/repos/cemsbr/yala/pulls/19/commits
145,PullRequestEvent,2016-08-30 12:34:09+00:00,48198706,dschep/ntfy,667763,dschep,,,83213531,,"added notifico support, regarding #89",closed,False,90,"Hi,
I have added notifico backend support.

this should close #89 

PS: wow, it is extremely easy to add a new backend, no need to read code or to know about how ntfy internally works. :+1: 
",https://api.github.com/repos/dschep/ntfy/issues/90,2016-08-30T12:34:08Z,2016-08-30T12:34:09Z,2016-08-30T12:34:09Z,4,82,2,5,[],[],[],[],dschep,667763,User,False,[],https://github.com/dschep/ntfy/pull/90.patch,https://api.github.com/repos/dschep/ntfy/pulls/90/commits
230,PullRequestEvent,2017-10-03 13:05:04+00:00,95264151,gabfl/vault,8358050,gabfl,,,144416343,,"Remove  menu, incorporate it in  menu, prevent empty searches",open,False,20," - Remove the `(g)et` menu and incorporate its feature in the `(s)earch` menu
 - Shows an error message on empty searched
",https://api.github.com/repos/gabfl/vault/issues/20,,,2017-10-03T13:05:04Z,1,33,16,1,OWNER,[],[],[],,,,,[],https://github.com/gabfl/vault/pull/20.patch,https://api.github.com/repos/gabfl/vault/pulls/20/commits
243,PullRequestEvent,2018-04-29 22:10:43+00:00,65468547,jd/tenacity,8812489,dbwpe,,,184857791,,Add optional retry_error_callback param,open,False,119,"Being able to call a custom function when all retries have failed is useful for a few applications.

* Do nothing (raise no exception without repeated try/except boilerplate)
* Return a default value
* Return the value of the last attempt (if `retry_if_result` for example)
* Really anything you can think to do with the last `Future` object

A couple of these uses were issues on the `retrying` module, which I made a PR to before realizing this is probably a better place for it.",https://api.github.com/repos/jd/tenacity/issues/119,,,2018-04-29T22:10:43Z,1,50,1,3,NONE,[],[],[],,,,,[],https://github.com/jd/tenacity/pull/119.patch,https://api.github.com/repos/jd/tenacity/pulls/119/commits
259,PullRequestEvent,2018-03-01 15:48:05+00:00,5450742,klen/pylama,664779,maxnordlund,,,172274577,,Respect tools own config without pylama: prefix,open,False,117,"This allows running each tool separately _and_ all using pylama.
Currently you need to duplicate the configs, which makes it much more
painful then it needs to be.

Fixes #69",https://api.github.com/repos/klen/pylama/issues/117,,,2018-03-01T15:48:04Z,1,3,2,1,NONE,[],[],[],,,,,[],https://github.com/klen/pylama/pull/117.patch,https://api.github.com/repos/klen/pylama/pulls/117/commits
265,PullRequestEvent,2015-05-25 15:58:12+00:00,4946406,mher/flower,740085,raghuramos1987,,,36147131,,Adding optional params to worker doc,open,False,399,Small fix,https://api.github.com/repos/mher/flower/issues/399,,,2015-05-25T15:58:12Z,1,2,0,1,[],[],[],[],,,,,[],https://github.com/mher/flower/pull/399.patch,https://api.github.com/repos/mher/flower/pulls/399/commits
278,PullRequestEvent,2016-03-06 20:05:10+00:00,4946406,mher/flower,691049,mher,,,61838369,,extract_settings() require previous settings as well,closed,False,539,"Some settings require previous values (e.g. `login_url` and `url_prefix`), hence instead of updating the settings dictionary, override it in-place.",https://api.github.com/repos/mher/flower/issues/539,2016-03-06T20:05:10Z,2016-03-06T20:05:10Z,2016-03-06T20:05:10Z,1,1,4,1,[],[],[],[],mher,691049,User,False,[],https://github.com/mher/flower/pull/539.patch,https://api.github.com/repos/mher/flower/pulls/539/commits
329,PullRequestEvent,2018-07-14 19:22:44+00:00,61384494,zeth/inputs,945574,zeth,,,201465503,MDExOlB1bGxSZXF1ZXN0MjAxNDY1NTAz,Fixes #14,closed,False,33,,https://api.github.com/repos/zeth/inputs/issues/33,2018-07-14T19:22:43Z,2018-07-14T19:22:43Z,2018-07-14T19:22:43Z,1,7,4,1,OWNER,[],[],[],zeth,945574,User,False,[],https://github.com/zeth/inputs/pull/33.patch,https://api.github.com/repos/zeth/inputs/pulls/33/commits
333,PullRequestEvent,2018-07-03 08:50:55+00:00,11737385,Dav1dde/glad,6440395,ltowarek,,,198892024,MDExOlB1bGxSZXF1ZXN0MTk4ODkyMDI0,Fix khr_url on Windows,open,False,155,"If `khrplatform.h` is already downloaded to the root directory of glad then the `khr_url` is incorrect on Windows. It will be set to `file://c:\glad\khrplatform.h` when it should be `file:///c:\glad\khrplatform.h` (notice 3 slashes).

How to reproduce the issue:
* Download https://raw.githubusercontent.com/KhronosGroup/EGL-Registry/master/api/KHR/khrplatform.h to the root directory of glad
* Create `tmp` directory
* Run `python -m glad --generator c --out-path tmp`

This issue is present on both Python 2.7 (`IOError: [Errno socket error] [Errno 11001] getaddrinfo failed`) and Python 3.6 (`urllib.error.URLError: <urlopen error [WinError 3] The system cannot find the path specified: ''>`).

Changing [khr_url](https://github.com/Dav1dde/glad/blob/master/glad/lang/c/generator.py#L56) to `file:///` seems to fix the issue on Windows and Linux seems to also accept the url in this format.",https://api.github.com/repos/Dav1dde/glad/issues/155,,,2018-07-03T08:50:54Z,1,1,1,1,NONE,[],[],[],,,,,[],https://github.com/Dav1dde/glad/pull/155.patch,https://api.github.com/repos/Dav1dde/glad/pulls/155/commits
