,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
17,IssuesEvent,2015-11-20 14:48:24+00:00,46566669,jaraco/irc,308610,jaraco,,,closed,Byte decode error,[],[],0,"I'm currently using this library to create an IRC bot embedded into a plugin for another bot (www.bigbrotherbot.net) and I stepped into this error. This is an extract from my log file. Did someone experience this already?
This actually cause my bots to crash every now and then since the exception breaks the main loop and interrupt the thread.


```
#!

140716 00:38:33	ERROR	'STDERR \'Exception in thread Thread-2:\\nTraceback (most recent call last):\\n  File ""/usr/lib/python2.7/threading.py"", line 552, in __bootstrap_inner\\n    self.run()\\n  File ""/usr/lib/python2.7/threading.py"", line 505, in run\\n    self.__target(*self.__args, **self.__kwargs)\\n  File ""/usr/local/lib/python2.7/dist-packages/irc/bot.py"", line 266, in start\\n    super(SingleServerIRCBot, self).start()\\n  File ""/usr/local/lib/python2.7/dist-packages/irc/client.py"", line 1263, in start\\n    self.manifold.process_forever()\\n  File ""/usr/local/lib/python2.7/dist-packages/irc/client.py"", line 280, in process_forever\\n    self.process_once(timeout)\\n  File ""/usr/local/lib/python2.7/dist-packages/irc/client.py"", line 261, in process_once\\n    self.process_data(i)\\n  File ""/usr/local/lib/python2.7/dist-packages/irc/client.py"", line 218, in process_data\\n    c.process_data()\\n  File ""/usr/local/lib/python2.7/dist-packages/irc/client.py"", line 575, in process_data\\n    for line in self.buffer:\\n  File ""/usr/local/lib/python2.7/dist-packages/irc/buffer.py"", line 94, in lines\\n    self.handle_exception()\\n  File ""/usr/local/lib/python2.7/dist-packages/irc/buffer.py"", line 92, in lines\\n    yield line.decode(self.encoding, self.errors)\\n  File ""/usr/lib/python2.7/encodings/utf_8.py"", line 16, in decode\\n    return codecs.utf_8_decode(input, errors, True)\\nUnicodeDecodeError: \\\'utf8\\\' codec can\\\'t decode byte 0xe8 in position 66: invalid continuation byte\\n\\n\'
```

----------------------------------------
- Bitbucket: https://bitbucket.org/jaraco/irc/issue/41
- Originally reported by: Daniele Pantaleone
- Originally created at: 2014-07-16T00:44:39.750
",{},{}
41,IssuesEvent,2017-08-15 12:04:32+00:00,74004167,Kyria/EsiPy,1838373,Kyria,,,opened,Properly define APIException,[],[],0,"Custom exception that inherits from Exception must call the super().init() method
```python
        super(APIException, self).__init__(message)
```

This creates minor errors in some case, like raising an APIException while in a Celery task.",{},{}
42,IssuesEvent,2017-03-27 09:13:46+00:00,18603138,WoLpH/mt940,436613,K47S,,,opened,DateTimeIndication parse,[],[],0,"Hello I've created a python script which uses the FinTs package.
Last week it worked perfectly. Now today the script crashes with the following output:
```
INFO:mt940.tags.DateTimeIndication:matching`` (10) ""1703271108"" against ""^
    (?P<year>\d{2})
    (?P<month>\d{2})
    (?P<day>\d{2})
    (?P<hour>\d{2})
    (?P<minute>\d{2})\+(?P<offset>\d{4})
    ""
Traceback (most recent call last):
  File ""test.py"", line 17, in <module>
    statement = fintsClient.get_statement(accounts[0], date(2017, 1, 1), date.to
day())
  File ""C:\Python\lib\site-packages\fints\client.py"", line 84, in get_statement
    statement += mt940_to_array(m.group(2))
  File ""C:\Python\lib\site-packages\fints\utils.py"", line 7, in mt940_to_array
    return transactions.parse(data)
  File ""C:\Python\lib\site-packages\mt940\models.py"", line 357, in parse
    tag_dict = tag.parse(self, tag_data)
  File ""C:\Python\lib\site-packages\mt940\tags.py"", line 70, in parse
    self, value)
RuntimeError: ('Unable to parse ""<mt940.tags.DateTimeIndication object at 0x0332
75F0>"" from ""1703271108""', <mt940.tags.DateTimeIndication object at 0x033275F0>,
 '1703271108')
```
Is this a problem of my bank? Could this be related to the daylight changing on sunday?
",{},{}
55,IssuesEvent,2018-01-29 04:08:24+00:00,72066935,cs01/gdbgui,5715368,cs01,,,closed,"gdbgui_0.10.2.0 - expressions stop evaluating, attempts to expand local variables fail",[],[],2,"##### Describe the issue
When debugging using executable gdbgui_0.10.2.0 expressions stop evaluating when stepping through code (s or n) and attempts to expand local variables by clicking on '+' has no effect. Reverting to 0.10.1.0 resolves the issues.

##### Steps to replicate
1) Set breakpoint and run
2) enter a couple of expressions
3) step over some code
4) Try expanding local variabl;es using '+' - will fail
5) Notice that expressions are not evaluating 

##### Describe your environment
OS:
Ubuntu 17.10
* gdbgui version (`gdbgui -v`):
0.10.2.0 (executable gdbgui_0.10.2.0)
* gdb version (`gdb -v`):
GNU gdb (Ubuntu 8.0.1-0ubuntu1) 8.0.1
* browser:
Firefox 58.0
",{},{}
109,IssuesEvent,2017-01-20 16:24:18+00:00,1258258,gotcha/ipdb,756433,gnebehay,,,closed,Aliasing pdb = ipdb,[],[],2,"What methods there would be alias the standard library pdb module with ipdb, so that anything that triggers pdb would actually trigger ipdb? This include at least
- `import pdb ; pdb.set_trace()`
- `py.test --pdb`

If I am not incorrect pdbpp module does something to provide this kind of functionality https://pypi.python.org/pypi/pdbpp/
",{},{}
110,IssuesEvent,2017-12-01 00:24:49+00:00,65468547,jd/tenacity,970458,harlowja,,,opened,Ability to have waiters know about prior runs result,[],[],0,"I am using tenacity in a slack bot that is being used; and I'm using it around the code that sends all the things to slack apis; those apis sometimes report back issues that should be retried (as would be expected).

One of the interesting ones is when they send back the response 'rate_limited' 👍 
   https://api.slack.com/docs/rate-limits

When they do this they will send back a 'Retry-After' header (which there python client now includes in there custom exception class) so it would be nice to have a waiter class that can be given the prior result (or exception) and adjust the amount of time waited based on that result.

Right now it seems that waiters just get a `previous_attempt_number, delay_since_first_attempt` which isn't quite enough to extract the suggested  'Retry-After' header from :(",{},{}
119,IssuesEvent,2015-12-09 09:27:41+00:00,30243627,klen/muffin,90699,klen,,,closed,Really pretty project.,[],[],1,Very tiny and beautiful project. Thanks for the work.,{},{}
123,IssuesEvent,2016-09-07 07:36:34+00:00,5450742,klen/pylama,90699,klen,,,closed,Inconsistent formatting with --format=pep8,[],[],0,"I have noticed that the formatting for ""--format pep8"" is inconsistent, because
it will not have a type field (E) and number:

Given `t.py`:
```
 = meh
```

```
% pylama -l  mccabe,pep8,pyflakes,pep257 --format=pep8 t.py
t.py:1:2: E111 indentation is not a multiple of four [pep8]
t.py:1:2: E113 unexpected indentation [pep8]
t.py:1:1: unexpected indent [pyflakes]
```

This makes it more difficult to parse (e.g. using Vim's errorformat).

With --format=pylint:

```
% pylama -l  mccabe,pep8,pyflakes,pep257 --format=pylint t.py
t.py:1: [D] D100: Missing docstring in public module [pep257]
t.py:1: [E] Invalid syntax: = meh [mccabe]
t.py:1: [E] unexpected indent [pyflakes]
```


(The same file with the ""pylint"" format gets different errors, which appears to
be a separate issue?!  pep257 and mccabe is used here, but pep8 is not.
That happens when using pyflakes, which throws a SyntaxError from https://github.com/klen/pylama/blob/e9e926fca9c8ba388b5a140bc3f4c13a3dc76ddb/pylama/lint/pylama_pyflakes.py#L41, which causes pylama to abort.  It does not depend on the format, but in which order linters get run)


<bountysource-plugin>
---
Want to back this issue? **[Post a bounty on it!](https://www.bountysource.com/issues/37619238-inconsistent-formatting-with-format-pep8?utm_campaign=plugin&utm_content=tracker%2F394650&utm_medium=issues&utm_source=github)** We accept bounties via [Bountysource](https://www.bountysource.com/?utm_campaign=plugin&utm_content=tracker%2F394650&utm_medium=issues&utm_source=github).
</bountysource-plugin>",{},{}
148,IssuesEvent,2017-05-06 08:20:25+00:00,82588597,youfou/wxpy,16631068,youfou,,,closed,改的过分了，以前的代码全失效了。,[],[],3,都不知道怎么修,{},{}
150,IssuesEvent,2018-06-16 07:36:14+00:00,82588597,youfou/wxpy,11926430,18813038864,,,opened,控制台二维码输出和二维码图片输出两者不能同时进行,[],[],0,"site-packages/itchat/components/login.py中get_QR方法中的代码如下：
def get_QR(self, uuid=None, enableCmdQR=False, picDir=None, qrCallback=None):
    uuid = uuid or self.uuid
    picDir = picDir or config.DEFAULT_QR
    qrStorage = io.BytesIO()
    qrCode = QRCode('https://login.weixin.qq.com/l/' + uuid)
    qrCode.png(qrStorage, scale=10)
    if hasattr(qrCallback, '__call__'):
        qrCallback(uuid=uuid, status='0', qrcode=qrStorage.getvalue())
    else:
        if enableCmdQR:
            utils.print_cmd_qr(qrCode.text(1), enableCmdQR=enableCmdQR)
        else:
            with open(picDir, 'wb') as f:
                f.write(qrStorage.getvalue())
            utils.print_qr(picDir)
    return qrStorage

当enableCmdQR有值时就不能输出二维码图片啦，可根据需要自行修改",{},{}
