,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
17,IssuesEvent,2015-02-28 02:10:52+00:00,2792391,gruns/furl,1041265,gruns,,,closed,'Module_six_moves_urllib_parse' object has no attribute 'SplitResult',[],[],7,"I do not get this error with furl-0.3.7.  I get this error with furl-0.4.2.

```
In [3]: furl.furl()
---------------------------------------------------------------------------
AttributeError                            Traceback (most recent call last)
<ipython-input-3-a2bd23daefba> in <module>()
----> 1 furl.furl()

/Library/Python/2.7/site-packages/furl/furl.pyc in __init__(self, url, strict)
    847         self.strict = strict
    848 
--> 849         self.load(url)  # Raises ValueError on invalid url.
    850 
    851     def load(self, url):

/Library/Python/2.7/site-packages/furl/furl.pyc in load(self, url)
    865         # Python 2.7+. In Python <= 2.6, urlsplit() doesn't raise a
    866         # ValueError on malformed IPv6 addresses.
--> 867         tokens = urlsplit(url)
    868 
    869         self.netloc = tokens.netloc  # Raises ValueError in Python 2.7+.

/Library/Python/2.7/site-packages/furl/furl.pyc in urlsplit(url)
   1308         url = _set_scheme(url, 'http')
   1309     toks = urllib.parse.urlsplit(url)
-> 1310     return urllib.parse.SplitResult(*_change_urltoks_scheme(toks, original_scheme))
   1311 
   1312 

AttributeError: 'Module_six_moves_urllib_parse' object has no attribute 'SplitResult'
```",{},{}
19,IssuesEvent,2015-11-20 14:52:53+00:00,46566669,jaraco/irc,308610,jaraco,,,closed,servermap.py example not works,[],[],0,"
```
#!bash

(AvsPmod)[nekmo@homura /tmp/irc/scripts]$ python servermap.py irc.rizon.net:6667 Nekmocom
Traceback (most recent call last):
  File ""servermap.py"", line 170, in <module>
    main()
  File ""servermap.py"", line 152, in main
    reactor = irc.reactor.Reactor()
AttributeError: 'module' object has no attribute 'reactor'
(AvsPmod)[nekmo@homura /tmp/irc/scripts]$ python2 servermap.py irc.rizon.net:6667 Nekmocom
Traceback (most recent call last):
  File ""servermap.py"", line 170, in <module>
    main()
  File ""servermap.py"", line 152, in main
    reactor = irc.reactor.Reactor()
AttributeError: 'module' object has no attribute 'reactor'
(AvsPmod)[nekmo@homura /tmp/irc/scripts]$ 
```

OS: Arch Linux.
Package version: irc==12.1.1

The error occurs inside (clean installation) and outside (system) of a virtualenv.

----------------------------------------
- Bitbucket: https://bitbucket.org/jaraco/irc/issue/59
- Originally reported by: [Nekmo](http://bitbucket.org/Nekmo)
- Originally created at: 2015-04-24T07:57:04.182
",{},{}
126,IssuesEvent,2015-04-24 14:03:47+00:00,4946406,mher/flower,1698163,lnielsen,,,opened,v0.8.1 doesn't persist state when stopped ,[],[],0,"Change introduced in e25e26f2cb628b025330a70ef2e2d0b888259d08 causes database state not to be saved.

**Configuration:**
```python
# flowerconfig.py
address = ""127.0.0.1""
port = int(""9000"")
db = ""/opt/flower/var/flower.db""
persistent = True
xheaders = True
debug = True
```

**What I did:**
```
$ pip install flower==0.8.0
...
$ /opt/flower/bin/celery flower --conf=/opt/flower/flowerconfig.py --broker='amqp://localhost:5672/myvhost' --broker_api='http://localhost:15672/api/'
...
<PRESS Ctrl+C>
[D 150424 15:53:45 events:96] Saving state to '/opt/flower/var/flower.db'...
```
Note debug message. I've also verified with a ipdb breakpoint.

```
$ pip install flower==0.8.1
...
$ /opt/flower/bin/celery flower --conf=/opt/flower/flowerconfig.py --broker='amqp://localhost:5672/myvhost' --broker_api='http://localhost:15672/api/'
...
<PRESS Ctrl+C>
```
No debug message is shown, and detected with a ipdb breakpoint that ``self.started``([here](https://github.com/mher/flower/blob/master/flower/app.py#L54)) is ``False``. This happens both with and without any events received.",{},{}
166,IssuesEvent,2018-02-18 22:55:06+00:00,11737385,Dav1dde/glad,8763126,simonfxr,,,opened,Overallocation in function get_exts(),[],[],0,"There seems to be an oversized allocation in ```get_exts()``` at glad/lang/c/loader/gl.py, see line 57:
```char *local_str = (char*)malloc((len+1) * sizeof(*exts_i));```
The variable ```exts_i``` is of type ```const char **```, so ```sizeof (*exts_i)``` is equivalent to ```sizeof (const char *)```, but we just need ```sizeof (char)```. I would suggest to replace the line in question with:
```char *local_str = (char*)malloc((len+1) * sizeof(*local_str));```",{},{}
211,IssuesEvent,2016-05-19 08:52:39+00:00,11978405,chjj/term.js,8898721,snowbreeze,,,opened,Target div,[],[],0,"Hi,
Is it possible to pass a div id and ask term to draw its terminal inside it?",{},{}
221,IssuesEvent,2017-08-05 17:57:26+00:00,44054354,dabeaz/curio,1430712,wku,,,closed,"Problem with socket,  OSError: [Errno 107] Transport endpoint is not connected",[],[],3,"import asks
import curio
async def example():

    r = await asks.get('https://ya.ru')#does not work
    # r = await asks.get('https://yandex.ru')#does not work
    # r = await asks.get('https://auto.ru')#does not work

    # r = await asks.get('https://www.bing.com/') #works correctly
    # r = await asks.get('https://google.com') #works correctly

    print(r.content)
curio.run(example())



wku@wku:~/test$ python main.py
Task 2 crashed
Traceback (most recent call last):
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/curio/kernel.py"", line 826, in _run_coro
    trap = current._send(current.next_value)
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/curio/task.py"", line 96, in _task_runner
    return await coro
  File ""main.py"", line 5, in example
    r = await asks.get('https://ya.ru')
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/asks/base_funcs.py"", line 29, in request
    r = await s.request(method, url=uri, **kwargs)
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/asks/sessions.py"", line 139, in request
    sock = await self._grab_connection(url)
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/asks/sessions.py"", line 382, in _grab_connection
    sock = await self._make_connection(host_loc)
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/asks/sessions.py"", line 355, in _make_connection
    sock, port = await self._connect(host_loc=host_loc)
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/asks/sessions.py"", line 70, in _connect
    (netloc, int(port))), port
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/asks/sessions.py"", line 49, in _open_connection_https
    server_hostname=location[0])
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/curio/network.py"", line 74, in open_connection
    sock = await _wrap_ssl_client(sock, ssl, server_hostname, alpn_protocols)
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/curio/network.py"", line 58, in _wrap_ssl_client
    await sock.do_handshake()
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/curio/io.py"", line 282, in do_handshake
    return self._socket.do_handshake()
  File ""/home/wku/anaconda3/lib/python3.6/ssl.py"", line 1056, in do_handshake
    self._check_connected()
  File ""/home/wku/anaconda3/lib/python3.6/ssl.py"", line 855, in _check_connected
    self.getpeername()
OSError: [Errno 107] Transport endpoint is not connected
Traceback (most recent call last):
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/curio/kernel.py"", line 826, in _run_coro
    trap = current._send(current.next_value)
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/curio/task.py"", line 96, in _task_runner
    return await coro
  File ""main.py"", line 5, in example
    r = await asks.get('https://ya.ru')
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/asks/base_funcs.py"", line 29, in request
    r = await s.request(method, url=uri, **kwargs)
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/asks/sessions.py"", line 139, in request
    sock = await self._grab_connection(url)
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/asks/sessions.py"", line 382, in _grab_connection
    sock = await self._make_connection(host_loc)
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/asks/sessions.py"", line 355, in _make_connection
    sock, port = await self._connect(host_loc=host_loc)
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/asks/sessions.py"", line 70, in _connect
    (netloc, int(port))), port
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/asks/sessions.py"", line 49, in _open_connection_https
    server_hostname=location[0])
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/curio/network.py"", line 74, in open_connection
    sock = await _wrap_ssl_client(sock, ssl, server_hostname, alpn_protocols)
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/curio/network.py"", line 58, in _wrap_ssl_client
    await sock.do_handshake()
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/curio/io.py"", line 282, in do_handshake
    return self._socket.do_handshake()
  File ""/home/wku/anaconda3/lib/python3.6/ssl.py"", line 1056, in do_handshake
    self._check_connected()
  File ""/home/wku/anaconda3/lib/python3.6/ssl.py"", line 855, in _check_connected
    self.getpeername()
OSError: [Errno 107] Transport endpoint is not connected

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""main.py"", line 8, in <module>
    curio.run(example())
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/curio/kernel.py"", line 877, in run
    return kernel.run(corofunc, *args, timeout=timeout)
  File ""/home/wku/anaconda3/lib/python3.6/site-packages/curio/kernel.py"", line 214, in run
    raise TaskError('Task Crashed') from ret_exc
curio.errors.TaskError: Task Crashed
wku@wku:~/test$ 



",{},{}
247,IssuesEvent,2017-07-27 11:15:58+00:00,97612481,lh3/minimap2,8361254,fbemm,,,closed,samtools mpileup segfault,[],[],2,"Dear Heng,

I jump a bit ahead to see how me can quickly start working with minimap2. I mapped an assembly on a reference genome (-xasm5 -a), sorted and converted the output to a bam file. Then I passed the bam file to samtools mpileup (-v -u -B) to generate a VCF file. Works for the first to chromosomes in my reference but then fails on the third. The alignment that is causing the fail is 44kb long with about 440 CIGAR edits. Other, way longer alignments with more CIGAR edits have been processed on the first two chromosomes. I am not sure what is happening. Might be related to samtools/htslib (btw. I compiled the latest stable with your ""Work-around for supporting CIGARs with >64k operations in BAM files"") and I am not even sure the issues belongs here. I uploaded the alignment and bot qry and ref here https://owncloud.tuebingen.mpg.de/index.php/s/44pZgooEWvDgboD. Any idea how and where to start looking for the problem?

Thanks a lot especially for minimap2 :+1: 
Felix",{},{}
250,IssuesEvent,2018-06-10 17:47:45+00:00,91172261,lovit/soynlp,3401574,lovit,,,opened,lemmatizer 예외,[],[],0,"- 르 불규칙 예외
  - (치르다', '따르다', '다다르다', '우러르다', '들르다) 
  - 들르 + 어 -> 들러, 다다르 + 어 -> 다다러",{},{}
319,IssuesEvent,2015-05-01 14:40:46+00:00,33614304,nvbn/thefuck,8144178,Clpsplug,,,opened,sl_ls doesn't work when sl is valid joke command - expected?,[],[],0,"So I tried `sl` instead of `ls` before entering `fuck`. But then I realised that I actually had *valid* `sl` command (which activates a steam locomotive running through your console window as a joke. You can get one via HomeBrew.)   
In this case trying `fuck` actually 'didn't give any fuck.' is this expected action?",{},{}
330,IssuesEvent,2017-05-11 16:42:20+00:00,52641298,pfultz2/cget,1306044,pfultz2,,,closed,Recipes in Requirements File,[],[],2,"Recipes installed in a requirements file are not immediately available. The following requirements file needs to be ran twice to work. 
```
pfultz2/cget-recipes
xz
```",{},{}
