,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
16,IssuesEvent,2015-11-20 14:53:23+00:00,46566669,jaraco/irc,308610,jaraco,,,closed,Send unicode message usign Python 2.7 not works,[],[],0,"
```
#!python

Exception in thread <Command !publicmsg>:
Traceback (most recent call last):
  File ""/usr/lib64/python2.7/threading.py"", line 810, in __bootstrap_inner
    self.run()
  File ""/usr/lib64/python2.7/threading.py"", line 763, in run
    self.__target(*self.__args, **self.__kwargs)
  File ""/home/nekmo/Workspace/nekbot/nekbot/core/handlers.py"", line 9, in commands_handler
    cmds.incoming(msg)
  File ""/home/nekmo/Workspace/nekbot/nekbot/core/commands/__init__.py"", line 77, in incoming
    command.execute(msg)
  File ""/home/nekmo/Workspace/nekbot/nekbot/core/commands/__init__.py"", line 49, in execute
    msg.reply('El comando %s no finalizó correctamente.' % repr(self))
  File ""/home/nekmo/Workspace/nekbot/nekbot/protocols/base/message.py"", line 20, in reply
    self.groupchat.send_message(body)
  File ""/home/nekmo/Workspace/nekbot/nekbot/protocols/irc/group_chat.py"", line 32, in send_message
    self.server.connection.privmsg('#' + self.name, body)
  File ""/home/nekmo/.virtualenvs/nekbot/lib/python2.7/site-packages/irc/client.py"", line 891, in privmsg
    self.send_raw(""PRIVMSG %s :%s"" % (target, text))
UnicodeDecodeError: 'ascii' codec can't decode byte 0xc3 in position 32: ordinal not in range(128)
```

----------------------------------------
- Bitbucket: https://bitbucket.org/jaraco/irc/issue/61
- Originally reported by: [Nekmo](http://bitbucket.org/Nekmo)
- Originally created at: 2015-04-26T20:12:58.546
",{},{}
38,IssuesEvent,2017-04-03 13:55:01+00:00,55258005,jopohl/urh,883534,ngmacha,,,closed,Cannot enable RTL-SDR ,[],[],2,"(This is copied from #220 for follow up)

Initial Issue: Somehow the Devices has only RTL-TCP enabled, and all other devices options are greyed out. I enabled it uder ~/.config/urh.ini, but starting reset everything back to disabled. I'm sure that my RTL-SDR is correctly installed, as gqrx is running fine. But do I need gnuradion to be able to use it under URH, as I was unable to install the full gnuradio yet?

@jopohl : For devices you should ensure that you have the required libs installed on your system. What does locate rtlsdr.so say? You should not enable devices manually in ini. Native backend should work for you if you installed rtlsdr.so, you can use the rebuild button in device options for this.",{},{}
41,IssuesEvent,2017-05-02 13:05:18+00:00,78888191,kislyuk/yq,862013,kislyuk,,,closed,Add option -y/--emit-yaml,[],[],0,,{},{}
48,IssuesEvent,2018-08-31 13:15:47+00:00,7369432,Turbo87/utm,4146379,carlodef,,,opened,"Inaccuracy of the UTM to/from lat, lon conversion",[],[],0,"When converting coordinates from UTM to lat, lon then back to UTM with `utm.to_latlon` and `utm.from_latlon` you don't end up on the initial point. The error is about 20 to 30 centimeters, depending on the position of the initial point.

```
import utm
import pyproj
import numpy as np

def utm_latlon_utm_error_with_utm_package(x, y, number, letter):
    lat, lon = utm.to_latlon(x, y, number, letter)
    x1, y1 = utm.from_latlon(lat, lon, force_zone_number=number)[:2]
    return np.linalg.norm([x1 - x, y1 - y])

def utm_latlon_utm_error_with_pyproj_package(x, y, number, letter):
    proj = '{:02d}{}'.format(number, letter)
    lon, lat = pyproj.transform(pyproj.Proj('+proj=utm +zone={}'.format(proj)),
                                pyproj.Proj('+proj=latlong'), x, y)
    x1, y1 = pyproj.transform(pyproj.Proj('+proj=latlong'),
                              pyproj.Proj('+proj=utm +zone={}'.format(proj)),
                              lon, lat)
    return np.linalg.norm([x1 - x, y1 - y])

def lon_lat_to_utm(lon, lat):
    n = utm.latlon_to_zone_number(lat, lon)
    l = utm.latitude_to_zone_letter(lat)
    proj = '{:02d}{}'.format(n, l)
    x, y = pyproj.transform(pyproj.Proj('+proj=latlong'),
                            pyproj.Proj('+proj=utm +zone={}'.format(proj)),
                            lon, lat)
    return x, y, n, l

lat, lon = 2.339404, 48.857767
x, y, n, l = lon_lat_to_utm(lon, lat)
print('Distance after UTM --> (lon, lat) --> UTM conversion')
print('\twith the utm package: {:.6f} m'.format(utm_latlon_utm_error_with_utm_package(x, y, n, l)))
print('\twith the pyproj package: {:.6f} m'.format(utm_latlon_utm_error_with_pyproj_package(x, y, n, l)))
```

Running this Python snippet gives:

```
Distance after UTM --> (lon, lat) --> UTM conversion
	with the utm package: 0.280308 m
	with the pyproj package: 0.000000 m
```

Any idea on where this might come from?",{},{}
49,IssuesEvent,2017-12-22 20:48:58+00:00,18603138,WoLpH/mt940,11464987,csfulop,,,opened,:61: Statement format from Sberbank,[],[],0,"Hi,
I have STA files from Sberbank which mt940 can not process.
It contains statements like this:
```
:61:1710111011DF2402,00S   X
```
It seems Sberbank does not fill Transaction Type Identification Code.
I have updated its regexp to allow spaces, will send merge request soon.",{},{}
56,IssuesEvent,2015-09-30 12:37:56+00:00,27924304,cdent/gabbi,34498,cdent,,,closed,inconsistent error handling for unknown test keys,[],[],0,"```yaml
tests:
- name: ...
  GET: /
  response_html: ...
```

This results in ""GabbiFormatError: Invalid test keys used in test"", pretty much as expected.

However, when that key's value is a dictionary, a `KeyError` is raised instead:

```yaml
tests:
- name: ...
  GET: /
  response_html:
      foo: hello
      bar: world
```

This seems inconsistent and undesirable.",{},{}
110,IssuesEvent,2016-08-19 10:44:44+00:00,6007295,fxsjy/jieba,16209173,liuleigit,,,opened,自定义词典有怎么支持标点符号后者空格,[],[],0,如题,{},{}
121,IssuesEvent,2017-03-03 10:42:56+00:00,65468547,jd/tenacity,2644,jd,,,closed,"weird installation error with 2.7.1: tenacity-3.7.1/setup.cfg: TypeError: dist must be a Distribution instance',)",[],[],1,"I got this weird error [here](https://circleci.com/gh/pycontribs/jira/5?utm_campaign=build-failed&utm_medium=email&utm_source=notification):
```
File ""/home/ubuntu/virtualenvs/venv-system/lib/python2.7/site-packages/pbr/core.py"", line 119, in pbr
    'Error parsing %s: %s: %s' % (path, e.__class__.__name__, e))
setuptools.sandbox.UnpickleableException: DistutilsSetupError('Error parsing /tmp/easy_install-81hJTS/tenacity-3.7.1/setup.cfg: TypeError: dist must be a Distribution instance',)
```

tenacity is only listed as a dependency so I am not sure what causes it but I suspect that its setup.cfg may be more than distutils can handle.",{},{}
148,IssuesEvent,2016-07-26 08:42:03+00:00,4946406,mher/flower,19367683,thanhngvpt,,,opened,How can i intergrate flower into django admin or run flower ad daemon?,[],[],0,"Hi author.
As title i am new to celery and django have a question How can i intergrate flower into django admin or run flower ad daemon?.

Many thanks",{},{}
150,IssuesEvent,2015-04-01 02:52:29+00:00,4946406,mher/flower,691049,mher,,,closed,"Error when searching tasks by ""Received"" or ""Started"" dates",[],[],0,"Command: 
```
/usr/bin/python3 /usr/local/bin/celery flower
```
URL: 
```
http://localhost:5555/tasks?limit=100&worker=All&type=All&state=All&received-start=2015-03-24+12%3A31&received-end=&started-start=&started-end=&sort=state
```
Error message:
```
flower   -> flower:0.8.0 tornado:4.0.2 babel:1.3
software -> celery:3.1.17 (Cipater) kombu:3.0.24 py:3.4.0
            billiard:3.3.0.19 py-amqp:1.4.6
platform -> system:Linux arch:64bit, ELF imp:CPython
loader   -> celery.loaders.default.Loader
settings -> transport:amqp results:disabled



Traceback (most recent call last):
  File ""/usr/local/lib/python3.4/dist-packages/tornado/web.py"", line 1332, in _execute
    result = method(*self.path_args, **self.path_kwargs)
  File ""/usr/local/lib/python3.4/dist-packages/tornado/web.py"", line 2607, in wrapper
    return method(self, *args, **kwargs)
  File ""/usr/local/lib/python3.4/dist-packages/flower/views/tasks.py"", line 74, in get
    started_end=started_end)
  File ""/usr/local/lib/python3.4/dist-packages/flower/views/__init__.py"", line 20, in render
    super(BaseHandler, self).render(*args, **kwargs)
  File ""/usr/local/lib/python3.4/dist-packages/tornado/web.py"", line 665, in render
    html = self.render_string(template_name, **kwargs)
  File ""/usr/local/lib/python3.4/dist-packages/tornado/web.py"", line 772, in render_string
    return t.generate(**namespace)
  File ""/usr/local/lib/python3.4/dist-packages/tornado/template.py"", line 278, in generate
    return execute()
  File ""tasks_html.generated.py"", line 183, in _tt_execute
    for uuid, task in tasks:  # tasks.html:123 (via base.html:49)
  File ""/usr/local/lib/python3.4/dist-packages/flower/utils/tasks.py"", line 24, in iter_tasks
    if received_start and task.received < convert(received_start):
TypeError: unorderable types: NoneType() < float()
```



",{},{}
