,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
1,IssueCommentEvent,2018-04-12 13:52:51+00:00,73567304,ofek/bit,4624114,teran-mckinney,,,313295399,380812759,"This is definitely a good thing to have. Personally, I think sanitize_tx_data and just having it compare the outputs, if a different address type is on both, raise a ValueError. I think that will break fewer tests, can still be tested easily, and isn't overly invasive. I don't see why a user would ever want to attempt mixing mainnet and testnet addresses.

I would keep the assumption of which version to the addresses themselves. Not sure off the top of my head if outputs are typed and the type can return the chain. That could be a very explicit way for a user to implement it, if he or she wanted. `outputs = ('mainnet_address', 10000)`, `assert outputs.target_chain == 'mainnet'.`, etc. Also forgot if outputs are bundled or each have individual entries, so possibly that area could be another spot to implement it in.

Thanks for spotting this.",{},COLLABORATOR,User,False
8,IssueCommentEvent,2017-03-30 03:05:17+00:00,8387179,uiri/toml,364765,uiri,,,205016532,290289078,Fixed at 87993ce (I believe),{},,User,False
15,IssueCommentEvent,2017-06-05 19:02:17+00:00,69408336,MrOlm/drep,13424205,MrOlm,,,232906482,306274702,"Hi Sarah,

So the command that failed is:

`nucmer --mum -p /Users/hillier/drep/tests/testDir/data/ANIn_files/Enterococcus_casseliflavus_EC20.fasta_vs_Enterococcus_casseliflavus_EC20.fasta -c 65 -g 90 /Users/hillier/drep/tests/genomes/Enterococcus_casseliflavus_EC20.fasta /Users/hillier/drep/tests/genomes/Enterococcus_casseliflavus_EC20.fasta`

Does that work when you try it on it's own?

Also thanks for the Docker image! I don't even have Docker yet, but I'm excited to try it out!

-Matt",{},,User,False
23,IssueCommentEvent,2017-10-19 12:49:11+00:00,68802946,h2non/pook,63402,h2non,,,266801030,337897026,Thanks for the PR! I'm going to make the needed adjustments before releasing the new version.,{},OWNER,User,False
28,IssueCommentEvent,2016-12-05 11:11:47+00:00,55258005,jopohl/urh,18219846,jopohl,,,193456897,264827582,"Hi  @vsboost,

glad to hear, that you like the program. I will create a little video as soon as I got some time. Probably in the next week.",{},,User,False
42,IssueCommentEvent,2018-06-05 20:37:21+00:00,55258005,jopohl/urh,18219846,jopohl,,,329576357,394851703,"The same holds for the constant values in the simulator: They are editable after double clicking, so there is no need to pop up a dialog. :wink: 
The live input ones are learned during simulation time, so it would make no sense to enter a value here.

I will close this issue. Let me know if you feel it should be reopened.",{},OWNER,User,False
51,IssueCommentEvent,2017-01-09 18:41:57+00:00,74004167,Kyria/EsiPy,815037,Regner,,,198298569,271367780,Thanks for looking into that. :),{},,User,False
54,IssueCommentEvent,2017-02-07 18:33:29+00:00,18603138,WoLpH/mt940,2354108,coveralls,,,205975050,278096767,"
[![Coverage Status](https://coveralls.io/builds/10038995/badge)](https://coveralls.io/builds/10038995)

Coverage remained the same at 100.0% when pulling **08800e487ff16612a9f87b97feed84e3c4de9bfb on sq9mev:hotfix/37_wrong_transaction_details_pattern** into **90f980b32725dfda72c6576f3321d3b0e4a5c3d7 on WoLpH:develop**.
",{},,User,False
55,IssueCommentEvent,2015-04-23 16:26:39+00:00,18603138,WoLpH/mt940,270571,WoLpH,,,69915004,95642842,"Just a little update here, I'm working on handling this but I'm having a bit of trouble deciphering the rabobank format. Perhaps the jejik-mt940 library will help a bit though...

Thanks for the file, helps a lot with testing :)",{},,User,False
57,IssueCommentEvent,2018-06-28 03:49:08+00:00,119872225,ZYunH/zmail,18065074,ZYunH,,,336081665,400902203,这个是python3.5 3.6的语法兼容问题 ， 现在已经修复 ，重新安装一下即可,{},OWNER,User,False
77,IssueCommentEvent,2017-02-07 14:58:08+00:00,36836292,dme65/pySOT,12738905,dme65,,,203635870,278024035,"Hi Radek,

This is something we currently don't support. I think this is something we want to support since I can think of several settings where some objective function values are known before the start of the optimization process.

@dbindel : What is the right way of doing this from POAP's point of view?",{},,User,False
87,IssueCommentEvent,2015-01-21 12:32:08+00:00,10031150,emre/kaptan,196477,f,,,54855605,70828712,Thank you @berkerpeksag ^^,{},,User,False
100,IssueCommentEvent,2017-04-15 02:35:35+00:00,6007295,fxsjy/jieba,13860581,yinminggang,,,37878607,294266907,楼主 python菜鸟问个简单但急需回答的问题  请问你这个怎么用呢？能写个例子吗？,{},,User,False
131,IssueCommentEvent,2011-08-25 13:49:19+00:00,1258258,gotcha/ipdb,105204,gotcha,,,1215995,1899958,,{},,,
135,IssueCommentEvent,2017-10-13 15:03:21+00:00,65468547,jd/tenacity,2644,jd,,,256002581,336479109,@hguemar Do you have any idea on how to fix that?,{},OWNER,User,False
140,IssueCommentEvent,2016-09-15 17:30:19+00:00,65468547,jd/tenacity,2644,jd,,,176504221,247395587,"@bodenr If you have time to do it, please go ahead. :)",{},,User,False
150,IssueCommentEvent,2015-05-24 11:19:49+00:00,4946406,mher/flower,691049,mher,,,79555444,105003066,@raghuramos1987 please open a pull request,{},,User,False
154,IssueCommentEvent,2016-05-13 21:40:07+00:00,4946406,mher/flower,8174335,lpatruno,,,16854568,219166052,+1,{},,User,False
155,IssueCommentEvent,2018-03-14 14:15:58+00:00,4946406,mher/flower,5294466,kmahelona,,,143250754,373035986,Is it possible this has to do with concurrency? I've had this issue pop up randomly before. Now I get it consistently and all that I've changed is concurrency. There's one other thing I've changed - I added a custom django cache key - but I can't see how that might affect this.,{},NONE,User,False
160,IssueCommentEvent,2017-02-22 07:12:05+00:00,7213064,rbit/pydtls,24935824,mcfreis,,,134662993,281588326,"My Pull request ""Added support for EC-Functions and DTLSv1.2 (Updated OpenSSL-Lib to V1.0.2j)"" #7 might fix this issue.

Kind regards,
Björn",{},,User,False
165,IssueCommentEvent,2017-12-29 23:43:02+00:00,5045476,selik/xport,1328688,selik,,,283965505,354513319,@dsgoldberg I'll take a look at this in a few weeks ...,{},OWNER,User,False
167,IssueCommentEvent,2016-06-25 16:32:56+00:00,16644126,vasole/fisx,5636251,vasole,,,162091369,228554846,"On 25.06.2016 18:09, picca wrote:
> ok removing the first block works.
> 
>  now the only strange problem is during the installation of the
> package, the cython extension is rebuild once again ???
> 

Apparently it does not happen if one uses pip instead of python setup.py 
and a version of cython not adding the data and hour at the beginning of 
the generated files.

",{},,User,False
168,IssueCommentEvent,2017-05-09 04:05:54+00:00,82588597,youfou/wxpy,3983161,bluedazzle,,,215205649,300055781,"@MultiPath  Try this: https://github.com/bluedazzle/wxpy/tree/py2  I write a py2 version, but not test completely.

install this test verison:

```
git clone -b py2 git@github.com:bluedazzle/wxpy.git
cd wxpy
python setup.py install
```",{},,User,False
179,IssueCommentEvent,2017-06-22 08:54:56+00:00,82588597,youfou/wxpy,16631068,youfou,,,237747468,310319194,"当然可以，可以用 Python 的 ThreadPool 来实现

以下代码未经测试

```python

from multiprocessing.pool import ThreadPool
from wxpy import *

cache_paths = ['bot1.pkl', 'bot2.pkl']

with ThreadPool(workers) as pool:
    bot1, bot2 = pool.map(lambda x: Bot(x), cache_paths)
```

",{},,User,False
181,IssueCommentEvent,2018-05-03 18:55:06+00:00,11737385,Dav1dde/glad,255721,Dav1dde,,,302788696,386400525,"@mcclure Sorry for all that noise, it is back to normal now and the bug that caused this is gone.

Maybe interesting to see what symbols were affected by that bug:

```diff
@@ -1069,6 +1069,7 @@
 #define GL_TESS_GEN_VERTEX_ORDER 0x8E78
 #define GL_TESS_GEN_POINT_MODE 0x8E79
 #define GL_ISOLINES 0x8E7A
+#define GL_QUADS 0x0007
 #define GL_FRACTIONAL_ODD 0x8E7B
 #define GL_FRACTIONAL_EVEN 0x8E7C
 #define GL_MAX_PATCH_VERTICES 0x8E7D
@@ -1307,6 +1308,7 @@
 #define GL_BUFFER 0x82E0
 #define GL_SHADER 0x82E1
 #define GL_PROGRAM 0x82E2
+#define GL_VERTEX_ARRAY 0x8074
 #define GL_QUERY 0x82E3
 #define GL_PROGRAM_PIPELINE 0x82E4
 #define GL_SAMPLER 0x82E6
@@ -1502,6 +1504,8 @@
 #define GL_MAX_VERTEX_ATTRIB_BINDINGS 0x82DA
 #define GL_VERTEX_BINDING_BUFFER 0x8F4F
 #define GL_DISPLAY_LIST 0x82E7
+#define GL_STACK_UNDERFLOW 0x0504
+#define GL_STACK_OVERFLOW 0x0503
 #define GL_MAX_VERTEX_ATTRIB_STRIDE 0x82E5
 #define GL_PRIMITIVE_RESTART_FOR_PATCHES_SUPPORTED 0x8221
 #define GL_TEXTURE_BUFFER_BINDING 0x8C2A
@@ -1543,6 +1547,16 @@
 #define GL_CONTEXT_FLAG_ROBUST_ACCESS_BIT 0x00000004
 #define GL_CONTEXT_RELEASE_BEHAVIOR 0x82FB
 #define GL_CONTEXT_RELEASE_BEHAVIOR_FLUSH 0x82FC
+#define GL_ALIASED_POINT_SIZE_RANGE 0x846D
+#define GL_RED_BITS 0x0D52
+#define GL_GREEN_BITS 0x0D53
+#define GL_BLUE_BITS 0x0D54
+#define GL_ALPHA_BITS 0x0D55
+#define GL_DEPTH_BITS 0x0D56
+#define GL_STENCIL_BITS 0x0D57
+#define GL_GENERATE_MIPMAP_HINT 0x8192
+#define GL_LUMINANCE 0x1909
+#define GL_LUMINANCE_ALPHA 0x190A
 #define GL_FRAMEBUFFER_INCOMPLETE_DIMENSIONS 0x8CD9
 #ifndef GL_VERSION_1_0
 #define GL_VERSION_1_0 1
@@ -3296,6 +3310,9 @@
 typedef void (APIENTRYP PFNGLGETOBJECTPTRLABELPROC)(const void *ptr, GLsizei bufSize, GLsizei *length, GLchar *label);
 GLAPI PFNGLGETOBJECTPTRLABELPROC glad_glGetObjectPtrLabel;
 #define glGetObjectPtrLabel glad_glGetObjectPtrLabel
+typedef void (APIENTRYP PFNGLGETPOINTERVPROC)(GLenum pname, void **params);
+GLAPI PFNGLGETPOINTERVPROC glad_glGetPointerv;
+#define glGetPointerv glad_glGetPointerv
 #endif
 #ifndef GL_VERSION_4_4
 #define GL_VERSION_4_4 1
```",{},OWNER,User,False
182,IssueCommentEvent,2017-08-18 12:29:23+00:00,11737385,Dav1dde/glad,1749069,l0calh05t,,,251213252,323340616,"I manually added that to my CMake and while an export lib is now generated, using the library (also via CMake) leads to a bunch of warnings like

````
src\glad.c(126): warning C4273: 'gladLoadGL': inconsistent dll linkage
include\glad/glad.h(88): note: see previous definition of 'gladLoadGL'
````

and finally to linker errors like `error LNK2001: unresolved external symbol glad_glClear`.

However, if I make `GLAD_GLAPI_EXPORT` public instead of private, linking works (while the warnings persist).",{},,User,False
186,IssueCommentEvent,2015-01-05 14:22:59+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,53377205,68713495,"#95 で修正しました。
次のリリースで反映されます。",{},,User,False
190,IssueCommentEvent,2018-02-26 22:29:30+00:00,122285435,acroz/pylivy,1584318,acroz,,,300018907,368674048,"Code execution in scala, SparkR and Spark SQL is now tested, but reading dataframes out remains to be done.",{},OWNER,User,False
191,IssueCommentEvent,2018-06-09 12:05:17+00:00,93703838,ahawker/ulid,16239342,pyup-bot,,,330631951,395964187,Closing this in favor of #183,{},CONTRIBUTOR,User,False
194,IssueCommentEvent,2017-11-05 17:58:59+00:00,32288304,aleaxit/gmpy,1645935,casevh,,,183917645,341992191,Completed.,{},COLLABORATOR,User,False
196,IssueCommentEvent,2017-08-17 09:51:41+00:00,38900806,aleju/imgaug,9426742,miyamotok0105,,,243106087,323023025,"Faced this problem too.
but the file name was wrong.
i made imgaug.py file ,so i changed the file name.

mv imgaug.py imgaug_work.py

In my case I moved with this.
",{},,User,False
200,IssueCommentEvent,2018-02-09 02:55:22+00:00,38900806,aleju/imgaug,8010735,kevinmandich,,,295736005,364320393,"Ah, I'm silly - I was forgetting to set a name for each augmentation type. Please disregard - closing this issue.",{},NONE,User,False
201,IssueCommentEvent,2016-01-24 16:10:24+00:00,10074815,berdario/pew,752835,berdario,,,121736085,174312247,"Uhm, I see that you're using python2 (apparently the cygwin guys are now shipping an updated version: 2.7.10, which is good)

I wonder if the second error you got might be due to an incompatibility with cygwin of the backported `pathlib`.

I tried to run the restore command, and I don't get that error, even with a non-existing env, it'll try to readlink `/home/Dario/.local/share/virtualenvs/test` as expected.

A path that ends in `/C:` seems definitely suspicious. Do you get the same error if you install pew on Python3?

Unfortunately, I never use cygwin... I rebooted into windows just to try this out, ohmyzsh got updated, but now almost nothing works:

both pip and virtualenv fail due to stuff like `resource temporarily unavailable` while forking, and the problem persists even after running `rebaseall`, so trying to debug issues on cygwin is impossible for me",{},,User,False
202,IssueCommentEvent,2016-09-02 13:39:42+00:00,10074815,berdario/pew,13384926,tundratim,,,174365845,244377425,"With OSX, I found that setting $LANG explicitly in my .bashrc (to  en_US.ISO8859-1 in my case) mad this problem disappear.

I agree that a somewhat more descriptive error message might be indicated.",{},,User,False
205,IssueCommentEvent,2017-10-11 05:02:52+00:00,10074815,berdario/pew,8503840,indigane,,,264296697,335683096,"Sorry, I was a bit scarce on information.

I've been trying to get pipenv running for a couple days now, and the latest issue I got stuck on was this error:

```>pipenv shell
Traceback (most recent call last):
  File ""c:\python27\lib\runpy.py"", line 162, in _run_module_as_main
    ""__main__"", fname, loader, pkg_name)
  File ""c:\python27\lib\runpy.py"", line 72, in _run_code
    exec code in run_globals
  File ""C:\Python27\Scripts\pew.exe\__main__.py"", line 9, in <module>
  File ""c:\python27\lib\site-packages\pew\pew.py"", line 750, in pew
    return command(sys.argv[2:])
  File ""c:\python27\lib\site-packages\pew\pew.py"", line 368, in workon_cmd
    shell(env, cwd=project_dir)
  File ""c:\python27\lib\site-packages\pew\pew.py"", line 194, in shell
    shell = _detect_shell()
  File ""c:\python27\lib\site-packages\pew\pew.py"", line 186, in _detect_shell
    parent_pid = os.getppid()
AttributeError: 'module' object has no attribute 'getppid'
```

I looked up what os.getppid is, and the Python 3 documentation says:

>Changed in version 3.2: Added support for Windows.

And the Python 2 documentation says:

>Availability: Unix.

So I tried the code above and it fixes the crash.

You are right that there seems to be `Process.ppid()` in [psutil](https://pythonhosted.org/psutil/#psutil.Process.ppid), so it may be possible to rewrite it with that, but I feel like it may get messy quickly (nested Process() calls).

Anyway, I'll be glad either way if it gets fixed in the upstream so that I can have a reproducible environment without hacks :)",{},NONE,User,False
