,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
12,IssuesEvent,2016-12-05 12:01:35+00:00,54391698,jd/pifpaf,2644,jd,,,opened,Switch to testresources,[],[],0,"Rather than using fixtures, that might be even better:

https://pypi.python.org/pypi/testresources",{},{}
17,IssuesEvent,2015-11-08 17:50:27+00:00,2537101,phn/jdcal,2866862,ignatenkobrain,,,opened,include LICENSE file into git repo,[],[],0,Please include LICENSE/COPYING/whatever file with full text of BSD License.,{},{}
23,IssuesEvent,2017-04-22 01:41:25+00:00,8387179,uiri/toml,364765,uiri,,,closed,Array of multi-line string literals broken,"[{'id': 29550986, 'url': 'https://api.github.com/repos/uiri/toml/labels/bug', 'name': 'bug', 'color': 'fc2929', 'default': True}]",[],0,"I think this is valid TOML but it breaks when parsed in python. 

    [section_heading]
    pass05  = '''func('arg1', var1)'''
    pass10  = [ '''alice''', '''bob''', '''func('arg1')''' ]
    fails01 = [ '''alice''', '''bob''', '''func('arg1', var1)''' ]
    
It does pass the go tomlv validator...

    tomlv -types tests/test_array_multiline.toml
    section_heading              Hash
        section_heading.pass05   String
        section_heading.pass10   Array
        section_heading.fails01  Array


Here's the run. It appears to be parsing the contents of the multi-line literal, but only when it's inside an array.

    Python 3.5.1 (v3.5.1:37a07cee5969, Dec  5 2015, 21:12:44)
    [GCC 4.2.1 (Apple Inc. build 5666) (dot 3)] on darwin
    Type ""help"", ""copyright"", ""credits"" or ""license"" for more information.
    >>> import toml
    >>> with open('tests/test_array_multiline.toml') as tf:
    ...     toml.load(tf)
    ...
    Traceback (most recent call last):
      File ""<stdin>"", line 2, in <module>
      File ""/Users/gregn/Projects/Software/pgldap/venv/lib/python3.5/site-packages/toml.py"", line 50, in load
        return loads(f.read(), _dict)
      File ""/Users/gregn/Projects/Software/pgldap/venv/lib/python3.5/site-packages/toml.py"", line 286, in loads
        ret = _load_line(line, currentlevel, multikey, multibackslash)
      File ""/Users/gregn/Projects/Software/pgldap/venv/lib/python3.5/site-packages/toml.py"", line 353, in _load_line
        value, vtype = _load_value(pair[1])
      File ""/Users/gregn/Projects/Software/pgldap/venv/lib/python3.5/site-packages/toml.py"", line 490, in _load_value
        return (_load_array(v), ""array"")
      File ""/Users/gregn/Projects/Software/pgldap/venv/lib/python3.5/site-packages/toml.py"", line 577, in _load_array
        nval, ntype = _load_value(a[i])
      File ""/Users/gregn/Projects/Software/pgldap/venv/lib/python3.5/site-packages/toml.py"", line 512, in _load_value
        v = int(v)
    ValueError: invalid literal for int() with base 10: ""var1)'''""",{},{}
29,IssuesEvent,2017-11-13 14:14:25+00:00,69408336,MrOlm/drep,4298223,lhor,,,opened,Pass options to checkM?,[],[],0,"(Suggestion) I'm wondering if it would be possible to implement options for checkM as `-reduced_tree` during `lineage_wf` so it could run in machines with <40 Gb.
Thanks",{},{}
30,IssuesEvent,2017-02-04 04:59:27+00:00,69408336,MrOlm/drep,8507447,brooksomics,,,opened,sort Cluster_scoring barplots in winner order,[],[],0,In the Cluster_scoring.pdf the y-axis sorts genomes alphabetically. I think it would be more useful to sort by score. I realize I could parse the data_tables/ but think you should consider making this default. I also just wanted to be the first person to put an issue on your issue tracker for drep ;),{},{}
37,IssuesEvent,2017-09-22 19:00:44+00:00,2792391,gruns/furl,7476821,tuntapovski,,,opened,we can't choose encoding of final url,[],[],0,"this module is great and easy when manipulating urls

adding ""encoding"" parameter to "".tostr"" function would be nice
rather than encoding everything in ""utf8""
since ""utf8"" is not only option in real life

thanks",{},{}
43,IssuesEvent,2017-08-26 19:08:58+00:00,46566669,jaraco/irc,308610,jaraco,,,closed,More examples?,[],[],3,Take a look at these examples: https://github.com/kenkeiras/PyIC/blob/master/example.py They show how to complete a lot of common and quite useful tasks. It would be nice to have examples like those with this library. ,{},{}
57,IssuesEvent,2018-07-03 10:04:57+00:00,55258005,jopohl/urh,18219846,jopohl,,,closed,Feather Request (?): Save received to data hex file.,"[{'id': 351288960, 'node_id': 'MDU6TGFiZWwzNTEyODg5NjA=', 'url': 'https://api.github.com/repos/jopohl/urh/labels/feature', 'name': 'feature', 'color': '84b6eb', 'default': False}]","[{'login': 'jopohl', 'id': 18219846, 'node_id': 'MDQ6VXNlcjE4MjE5ODQ2', 'avatar_url': 'https://avatars2.githubusercontent.com/u/18219846?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jopohl', 'html_url': 'https://github.com/jopohl', 'followers_url': 'https://api.github.com/users/jopohl/followers', 'following_url': 'https://api.github.com/users/jopohl/following{/other_user}', 'gists_url': 'https://api.github.com/users/jopohl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jopohl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jopohl/subscriptions', 'organizations_url': 'https://api.github.com/users/jopohl/orgs', 'repos_url': 'https://api.github.com/users/jopohl/repos', 'events_url': 'https://api.github.com/users/jopohl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jopohl/received_events', 'type': 'User', 'site_admin': False}]",3,"Hi all

Feature request (?)

I am fairly new to URH but think it is a marvelous tool. I have looked but cannot find any easy way to save the bit/hex/ascii data to a separate file for analysis by other tools. Currently, I cut/past the data from either the Interpretation or Analysis widow and save to a text file. Unfortunately, this is saved as in ASCII and need a bit of furtling to get it into a hex file.

Is there any way I can save it straight to a hex format file?

Regards

ARS",{},{}
63,IssuesEvent,2017-05-12 07:51:07+00:00,55258005,jopohl/urh,18219846,jopohl,,,closed,"Add ""add empty message"" action to context menu in generator table","[{'id': 351288960, 'url': 'https://api.github.com/repos/jopohl/urh/labels/feature', 'name': 'feature', 'color': '84b6eb', 'default': False}]","[{'login': 'jopohl', 'id': 18219846, 'avatar_url': 'https://avatars1.githubusercontent.com/u/18219846?v=3', 'gravatar_id': '', 'url': 'https://api.github.com/users/jopohl', 'html_url': 'https://github.com/jopohl', 'followers_url': 'https://api.github.com/users/jopohl/followers', 'following_url': 'https://api.github.com/users/jopohl/following{/other_user}', 'gists_url': 'https://api.github.com/users/jopohl/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jopohl/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jopohl/subscriptions', 'organizations_url': 'https://api.github.com/users/jopohl/orgs', 'repos_url': 'https://api.github.com/users/jopohl/repos', 'events_url': 'https://api.github.com/users/jopohl/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jopohl/received_events', 'type': 'User', 'site_admin': False}]",1,"Allow adding empty messages (initialized with zeros).
- [x] add ""add empty message"" action to context menu
- [x] pop up a dialog with number of desired bits
- [x] create a new message in table with number of bits and intialized with zeros ",{},{}
77,IssuesEvent,2018-04-12 13:46:03+00:00,78888191,kislyuk/yq,2553638,mkielar,,,opened,Preserve comments,[],[],0,"This file:
```
foo: bar
# This is commented out - baz: bazzz
```
when passed through `yq w test.yaml foo newValue`, returns:
```
foo: newValue
```

One of the main advantages of using YAML over JSON is to be able to put comments into the file. This functionality is lost with current version of `yq`.
",{},{}
