,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
8,IssueCommentEvent,2016-11-14 09:56:48+00:00,7470121,wuub/rxv,588857,wuub,,,188206679,260293294,"@sdague i'm unanle to review this properly right now for family reasons, do you want me to merge this as is to unblock further development? ",{},,User,False
18,IssueCommentEvent,2018-02-03 16:30:20+00:00,2537101,phn/jdcal,1324225,hugovk,,,293581070,362829876,Done!,{},NONE,User,False
24,IssueCommentEvent,2017-10-07 01:45:18+00:00,8387179,uiri/toml,364765,uiri,,,263144728,334902566,"I have no immediate plans to add any more arguments to `dumps` nor to `loads`. There are a number of issues currently open which I want to address in other ways since the list of arguments is starting to get a bit unwieldy and some of the requested modifications are going to be overkill for the vast majority of users. I think this might be overkill.

That said, if this is the right move:

1. Should `*args, **kwargs` also encompass the `_dict` argument?
2. Does this make sense for `load` / `loads` too?",{},OWNER,User,False
30,IssueCommentEvent,2018-03-13 23:38:34+00:00,69408336,MrOlm/drep,13424205,MrOlm,,,304774365,372855635,"Hi Johannes,

That's really weird...

It seems like this would happen if 1) all your genomes got filtered out, or 2) the `*.fna` isn't hitting any genomes.

In the `data_tables/` folder, there should be a file called `Bdb.csv`. Does that have any genomes in it?

Additionally, with the above step (the filtering step), does it say something like `X genomes passed quality filtering`?

-Matt",{},OWNER,User,False
31,IssueCommentEvent,2017-09-29 20:12:58+00:00,69408336,MrOlm/drep,13424205,MrOlm,,,252745101,333227460,"Yes- there is a way to use ""external"" checkM results.

When using the dereplicate_wf (probably what you want), there's an option `--Chdb` which can be used to provide external checkM results.

They need to be in the --table_table format, though. The checkM command to generate this is:

```
checkm qa --tab_table -o 2
```

An example of how it should look is attached.

Finally, make sure that for the ""Bid Id"" column, you have the name of the genome WITH the file extension, and WITHOUT the path to the genome (as is the case in the example sheet provided).

Best,
-Matt

[Chdb.csv.zip](https://github.com/MrOlm/drep/files/1345554/Chdb.csv.zip)",{},OWNER,User,False
34,IssueCommentEvent,2017-10-09 14:37:29+00:00,2918192,epsy/clize,685865,epsy,,,236811315,335177833,Closed fixed.,{},OWNER,User,False
46,IssueCommentEvent,2015-11-20 14:42:39+00:00,46566669,jaraco/irc,308610,jaraco,,,118054829,158419055,"Thanks for the help in troubleshooting and for the pull request. I've accepted the pull request and taken the opportunity to also add a couple of tests to exercise the Throttler class (something I would normally have done early).

I've released 8.2 with this feature. Please let me know if you encounter any other issues.

----------------------------------------
Original comment by: Jason R. Coombs
",{},,User,False
47,IssueCommentEvent,2017-12-05 10:36:26+00:00,55258005,jopohl/urh,18219846,jopohl,,,278298244,349264255,"I just noticed, that the line numbers in your ``` sdrplay_recv.py ``` do not quite match the latest version. Maybe there went something wrong during install? Please verify, that your ``` C:\Program Files\Universal Radio Hacker\sdrplay_recv.py ``` looks like below. If it doesn't you can safely copy and paste the contents.

```python
#!/usr/bin/env python2
##################################################
# GNU Radio Python Flow Graph
# Title: Top Block
# Generated: Fri Aug 21 15:56:13 2015
##################################################

from optparse import OptionParser
import Initializer

Initializer.init_path()

from gnuradio import gr
from gnuradio.eng_option import eng_option
from grc_gnuradio import blks2 as grc_blks2
from InputHandlerThread import InputHandlerThread
import osmosdr
from gnuradio import zeromq

class top_block(gr.top_block):
    def __init__(self, samp_rate, freq, gain, bw, port):
        gr.top_block.__init__(self, ""Top Block"")

        ##################################################
        # Variables
        ##################################################
        self.samp_rate = samp_rate
        self.gain = gain
        self.freq = freq
        self.bw = bw

        ##################################################
        # Blocks
        ##################################################
        self.osmosdr_source_0 = osmosdr.source(args=""numchan="" + str(1) + "" "" + ""sdrplay"")
        self.osmosdr_source_0.set_sample_rate(samp_rate)
        self.osmosdr_source_0.set_center_freq(freq, 0)
        self.osmosdr_source_0.set_freq_corr(0, 0)
        self.osmosdr_source_0.set_dc_offset_mode(0, 0)
        self.osmosdr_source_0.set_iq_balance_mode(0, 0)
        self.osmosdr_source_0.set_gain_mode(False, 0)
        self.osmosdr_source_0.set_gain(gain, 0)
        self.osmosdr_source_0.set_if_gain(gain, 0)
        self.osmosdr_source_0.set_bb_gain(gain, 0)
        self.osmosdr_source_0.set_antenna("""", 0)
        self.osmosdr_source_0.set_bandwidth(bw, 0)

        self.zeromq_push_sink_0 = zeromq.push_sink(gr.sizeof_gr_complex, 1, 'tcp://127.0.0.1:' + str(port))

        ##################################################
        # Connections
        ##################################################
        self.connect((self.osmosdr_source_0, 0), (self.zeromq_push_sink_0, 0))

    def get_samp_rate(self):
        return self.samp_rate

    def set_samp_rate(self, samp_rate):
        self.samp_rate = samp_rate
        self.osmosdr_source_0.set_sample_rate(self.samp_rate)

    def get_gain(self):
        return self.gain

    def set_gain(self, gain):
        self.gain = gain
        self.osmosdr_source_0.set_gain(self.gain, 0)
        self.osmosdr_source_0.set_if_gain(self.gain, 0)
        self.osmosdr_source_0.set_bb_gain(self.gain, 0)

    def get_freq(self):
        return self.freq

    def set_freq(self, freq):
        self.freq = freq
        self.osmosdr_source_0.set_center_freq(self.freq, 0)

    def get_bw(self):
        return self.bw

    def set_bw(self, bw):
        self.bw = bw
        self.osmosdr_source_0.set_bandwidth(self.bw, 0)


if __name__ == '__main__':
    parser = OptionParser(option_class=eng_option, usage=""%prog: [options]"")
    parser.add_option(""-s"", ""--samplerate"", dest=""samplerate"", help=""Sample Rate"", default=100000)
    parser.add_option(""-f"", ""--freq"", dest=""freq"", help=""Frequency"", default=433000)
    parser.add_option(""-g"", ""--gain"", dest=""gain"", help=""Gain"", default=30)
    parser.add_option(""-b"", ""--bandwidth"", dest=""bw"", help=""Bandwidth"", default=200000)
    parser.add_option(""-p"", ""--port"", dest=""port"", help=""Port"", default=1337)
    (options, args) = parser.parse_args()
    tb = top_block(float(options.samplerate), float(options.freq), int(options.gain),
                   float(options.bw), int(options.port))
    iht = InputHandlerThread(tb)
    iht.start()
    tb.start()
    tb.wait()
```

If it then should complain about a missing Initalizer.py file, just create that file in that directory with this conent:
```python
import sys

import os
import tempfile


def init_path():
    # Append script path at end to prevent conflicts in case of frozen interpreter
    sys.path.append(sys.path.pop(0))

    try:
        with open(os.path.join(tempfile.gettempdir(), ""gnuradio_path.txt""), ""r"") as f:
            gnuradio_path = f.read().strip()

        os.environ[""PATH""] = os.path.join(gnuradio_path, ""bin"") + os.pathsep + os.environ[""PATH""]
        sys.path.insert(0, os.path.join(gnuradio_path, ""lib"", ""site-packages""))

    except IOError:
        pass
```

However, a clean reinstall (with prior uninstall) may be the better option here.",{},OWNER,User,False
49,IssueCommentEvent,2017-11-14 04:15:02+00:00,55258005,jopohl/urh,11001973,vsboost,,,273656589,344141392,Remove and re-install fixed it.,{},NONE,User,False
73,IssueCommentEvent,2017-10-28 10:26:16+00:00,55258005,jopohl/urh,18283204,andynoack,,,269294548,340172070,"Hey @vsboost,
I think, you can solve that by:
1.) Invert
2.) Morse Code (3,4,1)
Does that help you?",{},COLLABORATOR,User,False
