,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,release_action,release_tag_name,release_name,release_body
48,ReleaseEvent,2017-04-27 08:55:37+00:00,74004167,Kyria/EsiPy,1838373,Kyria,,,published,0.1.5,v0.1.5,"* Catch network issue by catching requests ConnectionError.

When this happens, the request will fail, and instead of raising an exception, it will simply enter the process like another error 500. When in retry process, the request will retry, just like any other request.

The error body will contain a json object, 
```
{
    'error': 'the http error message from the exception',
}
```"
128,ReleaseEvent,2018-08-17 14:01:40+00:00,96523010,komuw/sewer,5163857,komuw,,,published,0.5.6,bugfix: fix acme challenge dns record for AliyunDNS,"- fixed an issue[1] where DNS records would not be setup correctly for aliyunDNS and hurricane DNS.

1. https://github.com/komuw/sewer/issues/102"
241,ReleaseEvent,2017-12-29 19:10:37+00:00,23082318,kipe/enocean,1581122,kipe,,,published,0.41,v0.41,"Added multiple profiles, some possibly breaking changes to existing profiles as multiple profiles were updated to match the official documenation."
428,ReleaseEvent,2018-03-01 20:58:36+00:00,11186886,irmen/Serpent,1771820,irmen,,,published,1.24,release 1.24 (python only),fix Python 3.7 deprecation warnings about importing ABC types from collections vs collections.abc
838,ReleaseEvent,2015-01-21 21:54:31+00:00,25171290,jrkerns/pylinac,4803336,jrkerns,,,published,v0.2.0,Version 0.2.0,"Changes are listed here and can be found in the [changes.txt](https://github.com/jrkerns/pylinac/blob/master/CHANGES.txt) file.

V0.2.0 - 1/19/2015 -- Major Overhaul

-Python 2.7 support dropped.
    Python 3 has a number of features that Python 2 does not,
    and because this project is just getting started, I didn't want to support Python 2,
    and then eventually drop it as Python 3 becomes more and more mainstream.
-Internal overhaul.
    Modules are now in the root folder.
    A core module with specialized submodules was created with a number of various tools.
-Demo files were assimilated into one directory with respective subdirectories.
-VMAT module can now handle HDMLC images.
-CBCT module was restructured and is much more reliable now.
-method names normalized, specifically the `return_results` method, which had different names
    in different modules.
-Lots of tests added; coverage increased dramatically."
1348,ReleaseEvent,2017-06-19 21:05:32+00:00,85603555,molpopgen/fwdpy11,6416159,molpopgen,,,published,0.1.2,Integration w/numpy via buffer protocol,"This release has a few bug fixes, but the main high points are:

1. Better integration with Numpy via Python's buffer protocol.  This means better speed
2. Lots of new documentation."
1379,ReleaseEvent,2017-04-03 16:32:54+00:00,2909429,nicolargo/glances,776747,nicolargo,,,published,v2.9.1,Glances 2.9.1,"Version 2.9.1
=============

Bugs corrected:

    * Glances PerCPU issues with Curses UI on Android (issue #1071)
    * Remove extra } in format string (issue #1073)
"
1677,ReleaseEvent,2017-10-31 16:43:48+00:00,22226849,ymyzk/python-gyazo,3383281,ymyzk,,,published,v1.0.0,Version 1.0.0,"- Out of beta!! 🎉 
- Small internal improvements "
1967,ReleaseEvent,2018-07-17 07:02:59+00:00,72737846,drvinceknight/Nashpy,2131546,drvinceknight,,,published,v0.0.15,v0.0.15,"# v0.015

Add support for degenerate games in support enumeration.
"
2343,ReleaseEvent,2016-01-04 19:22:56+00:00,48577387,taraslayshchuk/es2csv,7491121,taraslayshchuk,,,published,1.0.0.dev1,,
2347,ReleaseEvent,2015-12-25 15:26:02+00:00,48577387,taraslayshchuk/es2csv,7491121,taraslayshchuk,,,published,1.0.0.dev0,,
3302,ReleaseEvent,2015-03-06 21:24:17+00:00,6129285,lczub/TestLink-API-Python-client,1565880,lczub,,,published,v0.6.1,TestLink-API-Python-client 0.6.1,support for TestLink release 1.9.13 and for Proxy configuration - release notes see [CHANGES.rst](https://github.com/lczub/TestLink-API-Python-client/blob/master/CHANGES.rst#testlink-api-python-client-release-notes-v061-mar-2015)
3306,ReleaseEvent,2018-02-24 21:17:36+00:00,75791177,rsheftel/pandas_market_calendars,11539619,rsheftel,,,published,0.15,,
3640,ReleaseEvent,2018-03-13 19:37:32+00:00,42588187,ccnmtl/ccnmtlsettings,141369,sdreher,52456,ccnmtl,published,1.4.0,1.4.0,Support for old-style middleware using settings.MIDDLEWARE_CLASSES and new style settings.MIDDLEWARE.
3890,ReleaseEvent,2016-04-12 16:11:07+00:00,35100117,neo4j/neo4j-python-driver,4190164,zhenlineo,201120,neo4j,published,1.0.0rc2,1.0.0rc2,"The main changes in this release:
Two methods `single` and `peek` are added in the result API
Graceful error message would arise when running on old Python versions that do not support SSL.
More details could be found in [changelog] (https://github.com/neo4j/neo4j-python-driver/wiki/1.0-changelog#100rc2)"
4142,ReleaseEvent,2017-07-06 13:38:02+00:00,69284381,broadinstitute/fiss,3883143,noblem,393552,broadinstitute,published,v0.16.1,v0.16.1,"Significant refactoring of high-level interface, internal call conventions and configuration, as described in:
https://github.com/broadinstitute/fiss/blob/master/changelog.txt"
4217,ReleaseEvent,2017-06-16 10:10:50+00:00,16806393,Yubico/python-u2flib-host,140781,dainnilsson,531825,Yubico,published,python-u2flib-host-3.0.2,python-u2flib-host-3.0.2,
