,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_action,issue_title,issue_labels,issue_assignees,issue_count,issue_body,issue_reactions,issue_reason
10,IssuesEvent,2017-11-29 22:05:05+00:00,8387179,uiri/toml,1376566,moloney,,,opened,Version mismatch,[],[],0,"There is some sort of mismatch in your package meta data.

In a fresh virtualenv:

    $ pip install toml
    Collecting toml
    Installing collected packages: toml
    Successfully installed toml-0.9.3
    $ pip freeze > req.txt
    $ cat req.txt
    toml==0.9.3

Now in a fresh virtualenv, try to reproduce our previous environment:

    $ pip install -r req.txt
    Collecting toml==0.9.3 (from -r req.txt (line 1))
      Could not find a version that satisfies the requirement toml==0.9.3 (from -r req.txt (line 1)) (from versions: 0.6.0, 0.6.5, 0.7.0, 0.7.1, 0.8.0, 0.8.1, 0.8.2, 0.9.0, 0.9.1, 0.9.2, 0.9.3.1)
No matching distribution found for toml==0.9.3 (from -r req.txt (line 1))
",{},{}
18,IssuesEvent,2018-01-06 12:58:02+00:00,2918192,epsy/clize,17247677,Kristinita,,,opened,[Question] Simple version printing,[],[],0,"### 1. Problem

In most programs, what I use, I can get version, use `--version` and `-v` command line arguments without additional parameters.

```shell
D:\SashaPythonista>python SashaAscent.py --version
Do Nothing version 0.2
```

or

```shell
D:\SashaPythonista>python SashaAscent.py -v
0.2
```

I don't understand, how I can to create the same behavior, if I write a program, use Clize.

### 2. Attempts

#### 1. First

```python
from clize import run

VERSION = ""0.2""


def program_version(version):
    print(VERSION)

run(program_version)
```

That get a version, I need input `version`, not `--version`:

```shell
D:\SashaPythonista>python SashaAscent.py version
0.2

D:\SashaPythonista>python SashaAscent.py --version
SashaAscent.py: Unknown option '--version'
Usage: SashaAscent.py version
```

#### 2. Second

```python
from clize import run

VERSION = ""0.2""


def program_version(b=""VERSION"", *, version:'v'=True):
    """"""Show the version""""""
    if version is True:
        b = ""0.2""
        print(b)

run(program_version)
```

I need input `-v b`, not `-v`:

```shell
D:\SashaPythonista>python SashaAscent.py -v b
0.2
```

#### 3. Third

```python
from clize import run

VERSION = ""0.2""


def do_nothing():
    """"""Does nothing""""""
    return ""I did nothing, I swear!""


def version():
    """"""Show the version""""""
    print(VERSION)

run(do_nothing, alt=version)
```

It works for `--version`,

```shell
D:\SashaPythonista>python SashaAscent.py --version
0.2
```

but I don't find, how I can to create alias `-v`.

#### 4. Fourth

It works nice.

```python
from clize import run

VERSION = ""0.2""


def do_nothing():
    """"""Does nothing""""""
    return ""I did nothing, I swear!""


def version():
    """"""Show the version""""""
    print(VERSION)


def v():
    """"""Show the version""""""
    print(VERSION)

run(do_nothing, alt=[version, v])

```

But in `--help` menu `-v` is not `--version` alias.

Actual:

```shell
D:\SashaPythonista>python SashaAscent.py --help
Usage: SashaAscent.py

Does nothing

Other actions:
  -h, --help   Show the help
  --version    Show the version
  -v           Show the version
```

Expected:

```shell
D:\SashaPythonista>python SashaAscent.py --help
Usage: SashaAscent.py

Does nothing

Other actions:
  -h, --help     Show the help
  -v, --version  Show the version
```

Thanks.",{},{}
25,IssuesEvent,2018-05-10 18:37:02+00:00,2792391,gruns/furl,15183484,dbrakman,,,opened,Percent encoding a query parameter whose value contains the equal sign '=',[],[],0,"I want to create this query string:
```python
str(f.query) == 'where=1%3D1'
```

Expecting query parameters and values to be decoded automatically, I tried this:
```python
f = furl.furl()
f.args['where'] = '1=1'
```
but got an undesired result:
```python
str(f.query) == 'where=1=1'
```

Alternatively, I tried encoding the parameter value before passing it to the furl object:
```python
f = furl.furl()
f.args['where'] = urllib.quote_plus('1=1')
```
but found the percent encoding encoded again:
```python
str(f.query) == 'where=1%253D1'
```

How can I create the literal query string `where=1%3D1`?",{},{}
28,IssuesEvent,2017-12-28 12:29:18+00:00,46566669,jaraco/irc,2325706,2Belette,,,opened,push message from pipe using testbot.py,[],[],0,"Hi,

I am trying to add a function to push message to IRC from pipe (mkfifo) but I have a basic issue I am unable to solve (I am not a python dev, just a beginner so trying my chance from here...)

class TestBot is running indefinitely and I need another function added to get message from pipe which needs to run under a while : 
```
 def push_message(self):
    c = self.connection
    f=open(pipe,'r')
    print ""Listening pipe""
    while True:
      time.sleep(1)
      line = f.read()
      if not line:
        continue
      print line[:-1]
      c.notice(""nicktest"", line)
```
The only way I found to run it is under a Thread (and also running TestBot under another Thread) like this:
```
class TestBot(irc.bot.SingleServerIRCBot):
  def __init__(self):
    conn = threading.Thread(target=self.run, args=(channel, nickname, server, port))
    conn.daemon = True
    conn.start()
    pipe = threading.Thread(target=self.push_message, args=())
   pipe.daemon = True
    pipe.start()

  def run(self, channel, nickname, server, port):
    irc.bot.SingleServerIRCBot.__init__(self, [(server, port)], nickname, nickname)
```

It is working fine, I got TestBot and my pipe function working BUT I am failing in the issue where my Threads are not sharing the variable between each-other so the last line from push_message is doing nothing as it is not using the connection done by TestBot.

Is there any trick I can use?
Or if I am using Thread, could I call TestBot functions (notice here) ?

Many thanks if you have some ideas as I have tried this for hours and I am unable to find a working solution.
",{},{}
32,IssuesEvent,2017-04-14 23:30:40+00:00,55258005,jopohl/urh,20975463,romeojulietthotel,,,opened,[LimeSDR] Native build leaving temporary files.,[],[],0,"Lots of files left behind after the native build runs. I have found many in /tmp/*.c, /tmp/native_extension and found .o files in limesuite/include/tmp

Some may be due to initial problems getting the native extension to build but the ones in /tmp appear always it seems.

",{},{}
49,IssuesEvent,2017-12-02 15:00:55+00:00,103022374,nim65s/ndh,131929,nim65s,,,opened,"authentication & profile, registration, u2f",[],[],0,,{},{}
55,IssuesEvent,2016-07-10 14:52:52+00:00,20479128,amol-/depot,601423,amol-,,,closed,Is there a way to integrate celery async uploads?,[],[],6,"@amol- 

I'm doing multiple image uploads per POST request via wtforms. I'm trying to enable async background upload. Is there a way to integrate celery async uploads with DEPOT? 
If so could you please provide us with a solution for this? 
I'm currently using Celery with RabbitMQ.

Suggestions would be good too. 

Thanks!",{},{}
71,IssuesEvent,2017-10-23 17:38:16+00:00,72066935,cs01/gdbgui,5715368,cs01,,,closed,Resize side panel elements (accordion),[],[],3,"Hi :unicorn: 

First of all i'd say it is really cool tool  i like it. But the feature i most wanted does not work properly for me :cry: 

I unable to resize the `tree view` pane

[![tree view pane](http://i.imgur.com/0rBR7D1.png)](http://i.imgur.com/0rBR7D1.png)

Help !! ))",{},{}
83,IssuesEvent,2017-12-27 16:11:16+00:00,6007295,fxsjy/jieba,1898192,sugarZ,,,opened,请问怎么对日期时间类词进行准确分词,[],[],0,"`jieba.lcut('2017年10月5日或2017-10-03或12:21和12点30分还有十二点三十分')`
分出来
`['2017年', '10月', '5日', '或', '2017', '-', '10', '-', '03', '或', '12', ':', '21', '和', '12点', '30分', '还有', '十二点', '三十分']`
如何分成
`['2017年10月5日', '或', '2017-10-3', '或', '12:21', '和', '12点30分', '还有', '十二点三十分']`",{},{}
128,IssuesEvent,2016-03-09 21:46:56+00:00,4946406,mher/flower,359120,AndreLobato,,,opened,Feature request: Tasks to be updated via Websockets,[],[],0,"When monitoring is needed to keep hitting refresh to see new info about tasks in the Tasks list, I wonder if have plans to add automatic update pushed via Websockets. I had implement this in the past in a fork of version 0.7.3, using the events API, but one of the problems I had was the fact we have 1 address for each task-state, that means I had to connect several clients instances, one for each state. 

Would worth to work in a PR for that?",{},{}
