,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
11,IssueCommentEvent,2017-10-31 10:30:33+00:00,55258005,jopohl/urh,18219846,jopohl,,,268296297,340721861,Update on this: I fixed the default bandpass filter in a20ddb1d33c9c7e7d7a369cec90ff71af4587281 so it can also handle negative frequencies. Brickwall Filter may get removed soon due to bad performance.,{},OWNER,User,False
18,IssueCommentEvent,2017-02-24 18:44:04+00:00,55258005,jopohl/urh,6052960,JonTabor,,,209700182,282370615,"Question: will support for direct sampling on rtlsdr dongles be included in this, or should I submit it as a new feature request?",{},,User,False
31,IssueCommentEvent,2015-04-07 16:14:51+00:00,27924304,cdent/gabbi,34498,cdent,,,65516732,90627342,"Okay, I found one, in the readme",{},,User,False
35,IssueCommentEvent,2017-03-02 03:47:00+00:00,72066935,cs01/gdbgui,5715368,cs01,,,211270006,283548029,Thanks for your interest. I added a link to the README file to accept payment for commercial use ($30 annually per developer).,{},,User,False
38,IssueCommentEvent,2017-04-30 17:44:05+00:00,72066935,cs01/gdbgui,5715368,cs01,,,212043423,298246005,"@MedicineYeh have you seen this? https://sourceware.org/gdb/onlinedocs/gdb/Interpreters.html

You can try something like `new-ui console /dev/pts/6`, then interact with that console. It seems like the right idea for what we're doing, but in practice it didn't work. It might be because pygdbmi is using pipes instead of pts/tty's.",{},,User,False
50,IssueCommentEvent,2017-04-18 16:52:37+00:00,9896961,dbrgn/RPLCD,8917401,rfarley3,,,31872176,294908460,+1,{},,User,False
65,IssueCommentEvent,2015-07-03 12:20:19+00:00,6007295,fxsjy/jieba,6681934,gumblex,,,92816853,118333335,这个问题出现在 0.36 整个版本,{},,User,False
99,IssueCommentEvent,2016-03-05 04:38:19+00:00,4946406,mher/flower,691049,mher,,,110282757,192567583,"Merged, thanks! Please add your name to the list of contributors.",{},,User,False
100,IssueCommentEvent,2017-09-25 16:59:59+00:00,4946406,mher/flower,243799,digitaldavenyc,,,155284278,331945598,@mher We are working on master and still receiving this error....,{},NONE,User,False
102,IssueCommentEvent,2016-02-16 17:57:44+00:00,4946406,mher/flower,691049,mher,,,133910063,184800665,"Fixed, thanks!",{},,User,False
104,IssueCommentEvent,2017-06-21 22:06:59+00:00,4946406,mher/flower,838700,thesquelched,,,237669482,310218901,"Yep, PR inc",{},,User,False
105,IssueCommentEvent,2016-03-24 16:49:42+00:00,4946406,mher/flower,11857745,bsergean,,,17433004,200919861,"Hey @wkiken / do you think you could share some tip (documentation) on how to setup multiple brokers with your fork ? Even if I have to hardcode something like you suggest that would be great.

I have 4 brokers (runnning on 4 machines) that I'd like to monitor.",{},,User,False
108,IssueCommentEvent,2015-05-04 07:34:19+00:00,4946406,mher/flower,350338,saich,,,70766362,98610300,"I'm having the same issue. Using flower==0.8.2, celery==3.1.17, redis==2.10.1.",{},,User,False
110,IssueCommentEvent,2017-08-22 02:01:10+00:00,95191952,rainx/pytdx,101971,rainx,,,251662750,323898286,具体是指哪个接口呢？ 如果只获取单只股票信息的接口我基本上都没有增加，如果是类似 get_security_quotes 这种返回多个股票信息的我里面都有对应的代码字段的,{},,User,False
114,IssueCommentEvent,2017-06-14 14:36:26+00:00,1347652,scoder/lupa,426027,aaiyer,,,235838657,308451366,"@kmike Yes, it works if debug is disable",{},,User,False
133,IssueCommentEvent,2018-03-05 20:47:12+00:00,11737385,Dav1dde/glad,255721,Dav1dde,,,302397517,370559285,"Hey,

I added the discard statement to `findExtensionsGL` also am skipping the var for `# Extensions`.

Would be great if you could try the fix, this is was generated with `--out-path=build --generator=""nim"" --api=""gl=4.0"" --spec=""gl"" --extensions=""""`
[gl.zip](https://github.com/Dav1dde/glad/files/1782566/gl.zip) (so you don't have to generate).",{},OWNER,User,False
134,IssueCommentEvent,2018-03-02 18:24:12+00:00,11737385,Dav1dde/glad,255721,Dav1dde,,,249651643,370008871,"Correct, you only need to call one of those three (calling these functions in total more than once may result in weird results).",{},OWNER,User,False
135,IssueCommentEvent,2015-08-17 21:15:18+00:00,11737385,Dav1dde/glad,255721,Dav1dde,,,101508030,131962865,Thanks!,{},,User,False
138,IssueCommentEvent,2018-06-18 09:33:18+00:00,20857415,Kuniwak/vint,1124024,Kuniwak,,,333183966,397997086,"Thank you, @rhysd !",{},OWNER,User,False
141,IssueCommentEvent,2017-06-23 17:01:39+00:00,93703838,ahawker/ulid,4885156,blakev,,,236504820,310719855,"I did it by hand because there weren't too many.

This was the recommended way:

```python
def decode(value):
    ...
    ...
decode.__annotations__ = {'value': str, 'return': bytes_}
```",{},,User,False
144,IssueCommentEvent,2018-07-19 12:06:23+00:00,93703838,ahawker/ulid,16239342,pyup-bot,,,342299806,406253411,Closing this in favor of #223,{},CONTRIBUTOR,User,False
148,IssueCommentEvent,2018-07-01 12:06:18+00:00,93703838,ahawker/ulid,16239342,pyup-bot,,,337210092,401602461,Closing this in favor of #205,{},CONTRIBUTOR,User,False
150,IssueCommentEvent,2018-01-24 19:38:40+00:00,38900806,aleju/imgaug,11698516,aleju,,,290318696,360249214,"The point `(x2=x1+width, y2=y1+height)` is intended to be the bottom right corner of the bounding box. Points within the bounding box must not be on that corner or the right/bottom edge.
Example: Let an image be of shape `1x1` (HxW). Let a bounding box cover the whole image with `x1=0, y1=0, height=1, width=1`. Then the bounding box is considered fully within the image according to the current condition for `is_fully_within_image()`, but not if the `<=` are replaced by `<`. A keypoint on `(1,1)` however would be considered both outside of the image and the bounding box.",{},OWNER,User,False
151,IssueCommentEvent,2018-04-05 16:02:34+00:00,38900806,aleju/imgaug,11698516,aleju,,,311668417,378987631,"Seems reasonable. But note that your image is only horizontally flipped 1/3 of the time, while often 1/2 is probably more sensible. Also, you get vertical flips 1/3 of the time, which can be a bit too strong or not needed at all (depends on what the model is supposed to be used for).
But if you really just want one of the three augmenters each time, then choosing `1.0` as the probability is the correct way of doing it.",{},OWNER,User,False
156,IssueCommentEvent,2018-03-07 16:28:17+00:00,38900806,aleju/imgaug,8655789,codecov-io,,,303165206,371196022,"# [Codecov](https://codecov.io/gh/aleju/imgaug/pull/103?src=pr&el=h1) Report
> Merging [#103](https://codecov.io/gh/aleju/imgaug/pull/103?src=pr&el=desc) into [master](https://codecov.io/gh/aleju/imgaug/commit/6431def21c4eae72228b89bc9d5724393c057fcd?src=pr&el=desc) will **increase** coverage by `0.02%`.
> The diff coverage is `100%`.


```diff
@@            Coverage Diff             @@
##           master     #103      +/-   ##
==========================================
+ Coverage   62.74%   62.76%   +0.02%     
==========================================
  Files          14       14              
  Lines        4764     4766       +2     
==========================================
+ Hits         2989     2991       +2     
  Misses       1775     1775
```
",{},NONE,User,False
159,IssueCommentEvent,2017-10-19 21:29:48+00:00,10074815,berdario/pew,752835,berdario,,,266777828,338043593,"It's a virtualenv issue, already reported

https://github.com/berdario/pew/issues/90

Sorry  :/

",{},OWNER,User,False
175,IssueCommentEvent,2017-03-16 14:50:41+00:00,44054354,dabeaz/curio,350836,dabeaz,,,214597989,287081474,"Regarding what happens in Curio right now, two read requests on the same socket result in an exception being raised in the second request.  ",{},,User,False
186,IssueCommentEvent,2018-08-15 14:52:14+00:00,5021892,hgrecco/pint,278566,hgrecco,,,350758746,413222615,Thanks for reporting. If you can explain in more detail the other questions I would be happy to provide some feedback later.,{},OWNER,User,False
187,IssueCommentEvent,2016-08-04 00:33:11+00:00,5021892,hgrecco/pint,278566,hgrecco,,,133989540,237416806,This was fixed thanks to #340 ,{},,User,False
188,IssueCommentEvent,2017-03-31 04:41:59+00:00,5021892,hgrecco/pint,278566,hgrecco,,,211526774,290614421,"The correct way would be:
```python
y = np.arange(0, 1 * ureg.meter, 0.1 * ureg.meter)
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
ValueError: setting an array element with a sequence.
```
However, this fails (with a different error). The reason is that `linspace` is implemented internally by numpy as a python function with additions and multiplications. `arange` is implemented in C and it does not ""properly"" dispatch to Pint Quantity methods.",{},,User,False
192,IssueCommentEvent,2017-09-04 23:39:02+00:00,6662075,joke2k/faker,6760519,guykisel,,,255115517,327039469,"I actually used similar behavior that seems to have broken in 0.8.0 at https://github.com/guykisel/robotframework-faker/blob/master/robotframework-faker/FakerLibrary/keywords.py#L55-L56

For now I've just pinned to <0.8.0 but I was planning to poke around and see how to fix compatibility between my wrapper and 0.8.0.",{},NONE,User,False
195,IssueCommentEvent,2015-05-18 14:37:58+00:00,6662075,joke2k/faker,89607,fcurella,,,70733585,103081563,"Re: refactoring, I don't like all the magic either, and I'd like refactoring it as well, but I haven't made any plans on how to accomplish that, yet.",{},,User,False
197,IssueCommentEvent,2015-08-01 00:45:05+00:00,6662075,joke2k/faker,168398,ericchaves,,,98482262,126841159,skipping this pull request to fix coverage/ci complaints.,{},,User,False
199,IssueCommentEvent,2016-10-12 02:44:00+00:00,6662075,joke2k/faker,1858839,janthony,,,180763795,253104226,Yes that covers my requirement. Thanks.,{},,User,False
204,IssueCommentEvent,2015-08-12 08:38:47+00:00,4576441,kbandla/dpkt,11353127,saylenty,,,84857244,130217804,"I think you are right, however, the vast majority of individuals who looks source code is programmers and for them it wouldn't be a problem to understand what is going on here. Aditionally, bit operations are the fasterst ones.
One more thing, have a look at the my version:
    int(round (ts % 1 , 6) * 10 ** 6)
What are your views?",{},,User,False
207,IssueCommentEvent,2017-10-29 07:10:05+00:00,4576441,kbandla/dpkt,2354108,coveralls,,,269365401,340242266,"
[![Coverage Status](https://coveralls.io/builds/13938985/badge)](https://coveralls.io/builds/13938985)

Coverage increased (+1.3%) to 89.683% when pulling **3296ff2dca6f90b7d13cbc58e98e6a3f51bb7dda on crocogorical:testravaganza** into **80c8545f6537ecd56b3ce50c8a6984291a73b666 on kbandla:master**.
",{},NONE,User,False
209,IssueCommentEvent,2015-06-04 03:20:53+00:00,4576441,kbandla/dpkt,200847,kbandla,,,84886070,108702581,"_From [timur.al...@gmail.com](https://code.google.com/u/117790548747779378711/) on July 07, 2014 18:15:07_

That depends on the frame subtype. For example, the following code will prevent the destination for the CTS frames and source/destination for the RTS frames:

if ieee.type == dpkt.ieee80211.CTL_TYPE and ieee.subtype == dpkt.ieee80211.C_CTS:
    print ""CTS -- dst: "", print_addr(ieee.cts.dst)
if ieee.type == dpkt.ieee80211.CTL_TYPE and ieee.subtype == dpkt.ieee80211.C_RTS:
    print ""RTS -- src: "", print_addr(ieee.rts.src), "" dst: "", print_addr(ieee.rts.dst)

There is no generic Control frame header and, hence, the subtype inspection is required.",{},,User,False
210,IssueCommentEvent,2016-10-30 21:16:47+00:00,4576441,kbandla/dpkt,2354108,coveralls,,,185395678,257179886,"
[![Coverage Status](https://coveralls.io/builds/8578827/badge)](https://coveralls.io/builds/8578827)

Coverage increased (+0.2%) to 85.096% when pulling **43d5fdb80fccad0d44e5922704ef8c3451fa2b6f on kylekeppler:add_py3_support** into **b6dd802dec40bbe2ac8be77971b0ec016708d450 on kbandla:master**.
",{},,User,False
