,type,created_at,repo_id,repo_name,actor_id,actor_login,org_id,org_login,issue_id,issue_comment_id,issue_comment_body,issue_comment_reactions,actor_repo_association,actor_type,actor_site_admin_status
8,IssueCommentEvent,2017-04-07 04:10:46+00:00,8387179,uiri/toml,364765,uiri,,,218319732,292428923,"Hi Ryan,

Thanks for the patch. I am leaning towards accepting it but I would like to get @nateprewitt's thoughts on it since he has an actual use case for the feature that this affects (per #74).

-Will
",{},,User,False
11,IssueCommentEvent,2017-04-18 21:21:03+00:00,69408336,MrOlm/drep,13424205,MrOlm,,,221802091,294986219,"Bizarre. This seems to be happening not due to real differences, but because the genomes were loaded in a different order. This may be due to differences in how wildcards are handled on different systems? Either way, the testing suite will be updated to handle this (but it looks like your installation is working fine)",{},,User,False
15,IssueCommentEvent,2018-03-01 05:12:41+00:00,121019060,feluxe/sty,6545589,feluxe,,,300286851,369476030,@darkyelox Sty now supports `Python 3.5`.,{},OWNER,User,False
36,IssueCommentEvent,2017-02-25 13:56:37+00:00,55258005,jopohl/urh,18283204,andynoack,,,210230162,282485466,Great! Can we close this issue?,{},,User,False
49,IssueCommentEvent,2017-04-27 23:58:55+00:00,20479128,amol-/depot,601423,amol-,,,153491140,297871167,"https://github.com/amol-/depot/commit/27502ce7871513e8cd09deb20619fab58eb501f9 introduces an experimental support for boto3.

The codebase is still experimental and boto3 is far more messy than boto2 imho, so it will require some real testing to ensure it's as reliable as boto2 support.",{},,User,False
53,IssueCommentEvent,2017-02-02 18:46:54+00:00,27924304,cdent/gabbi,34498,cdent,,,99207246,277045623,#194 did this,{},,User,False
56,IssueCommentEvent,2017-12-07 18:29:09+00:00,27924304,cdent/gabbi,34498,cdent,,,279998309,350053921,"Thanks for reporting this. The pytest handling of fixtures, especially failures in fixtures, is insufficiently tested. This will give us something to test and from the failure we ought to be able to figure out a fix.

If you are able to work on a fix yourself and make a pull request, please say so, otherwise I'll try to get to this soon.",{},OWNER,User,False
83,IssueCommentEvent,2016-08-31 22:21:58+00:00,48198706,dschep/ntfy,667763,dschep,,,174389999,243920857,"Any reason `ntfy send ""$(fortune)""` isn't sufficient?",{},,User,False
104,IssueCommentEvent,2015-02-12 03:59:37+00:00,6007295,fxsjy/jieba,167837,fxsjy,,,57409786,74013932,嗯，没问题。,{},,User,False
113,IssueCommentEvent,2016-09-30 02:17:32+00:00,6007295,fxsjy/jieba,8468901,gaoisbest,,,171132748,250642417,请问，楼主解决了吗？怎么解决的呢？ @liaicheng ,{},,User,False
128,IssueCommentEvent,2017-01-26 14:05:18+00:00,4946406,mher/flower,4684166,feliupe,,,203366586,275395489,True @tramora. Should have looked for 'KeyError',{},,User,False
134,IssueCommentEvent,2015-03-15 22:36:25+00:00,4946406,mher/flower,691049,mher,,,57014030,81274275,#326 ,{},,User,False
143,IssueCommentEvent,2018-01-25 09:41:18+00:00,95191952,rainx/pytdx,101971,rainx,,,291467414,360413632,分钟k线么？应该有啊,{},OWNER,User,False
156,IssueCommentEvent,2017-05-05 02:29:12+00:00,82588597,youfou/wxpy,1231160,JiaFeiX,,,226136992,299356758,https://segmentfault.com/a/1190000004471678 这篇文章中提的,{},,User,False
159,IssueCommentEvent,2017-03-18 11:06:14+00:00,82588597,youfou/wxpy,16631068,youfou,,,215180674,287536144,".search() 得到的结果是 Chats(list) 类型
所以注册时，my_friend 是一个由 4 个 Chats(list) 组成的 list：
[[xxx], [xxx], [xxx], [xxx]]

应把每个 bot.friends().search('XXX') 改为
ensure_one(bot.friends().search('XXX'))
",{},,User,False
167,IssueCommentEvent,2015-11-27 13:32:24+00:00,20857415,Kuniwak/vint,1401448,Coacher,,,119196135,160140384,I accidentally forgot to add it.,{},,User,False
169,IssueCommentEvent,2017-07-21 07:45:31+00:00,23516699,LEW21/pydbus,9737,LEW21,,,244567444,316929944,"I'm not dead, but I have other priorities. Maybe I'll find time to get back to it sometime in the future; in the past I was usually doing things in batches - as ""nothing for half a year, then a lot of changes, then nothing for half a year, then another round of changes"".",{},,User,False
171,IssueCommentEvent,2017-12-01 15:31:44+00:00,13303522,MrLeeh/pyads,2354108,coveralls,,,278500637,348524782,"
[![Coverage Status](https://coveralls.io/builds/14459396/badge)](https://coveralls.io/builds/14459396)

Coverage decreased (-0.7%) to 55.324% when pulling **5581370e0bb4b073c6e3f21d60f2b00025f148d2 on pjaneck:master** into **d7ee64298cfee4abf11006024befe9d552aa4fb0 on MrLeeh:master**.
",{},NONE,User,False
174,IssueCommentEvent,2018-08-13 12:07:23+00:00,93703838,ahawker/ulid,16239342,pyup-bot,,,349807441,412496331,Closing this in favor of #248,{},CONTRIBUTOR,User,False
175,IssueCommentEvent,2018-01-29 08:28:52+00:00,32288304,aleaxit/gmpy,3625785,jdemeyer,,,291701461,361172647,"> Question: Should mpfr() and mpc() try to do exact conversion if possible (i.e. for binary floating point and integer arguments)?

I don't think so. I think that they should just use the default precision.",{},CONTRIBUTOR,User,False
194,IssueCommentEvent,2017-10-12 11:35:13+00:00,10074815,berdario/pew,752835,berdario,,,231708697,336101148,"Yeah, I had a look at the argument parsing of pipenv, and the symptom I was talking about is quite visible, namely:

     @click.option('--three/--two', is_flag=True, default=None, help=""Use Python 3/2 when creating virtualenv."")

And such options are repeated times and times again ",{},OWNER,User,False
196,IssueCommentEvent,2015-10-20 20:11:42+00:00,34402403,bndr/pipreqs,1145456,bndr,,,112344312,149687628,Thanks! I merged your pull request and fixed the python 2.6/2.7 support,{},,User,False
198,IssueCommentEvent,2017-10-20 17:41:12+00:00,34402403,bndr/pipreqs,392720,jonafato,,,266626659,338275043,The error posted doesn't seem to relate to `find_packages`. Please post the full error message and a minimal example that reproducibly causes `pipreqs` to fail.,{},CONTRIBUTOR,User,False
202,IssueCommentEvent,2016-03-17 15:53:38+00:00,11978405,chjj/term.js,1198380,liuzheng712,,,115829305,197944480,"@codehz I'm only using yoshiokatsuneo's verstion, if it possible , Please create a git repository.
Maybe this bug comes from your back-end code?
which technical you use for the back-end?
My is tornado .
",{},,User,False
205,IssueCommentEvent,2017-03-02 19:35:32+00:00,68560140,cs01/pygdbmi,5715368,cs01,,,211483236,283756026,Have you tested that `gdbgui` can run with this change?,{},,User,False
206,IssueCommentEvent,2016-04-01 13:54:37+00:00,44054354,dabeaz/curio,480395,cjrh,,,118587582,204405068,"```
calebhattingh $ python -V
Python 3.5.1 :: Continuum Analytics, Inc.
```

<img width=""663"" alt=""depswip"" src=""https://cloud.githubusercontent.com/assets/480395/14208906/0f16032e-f865-11e5-8b05-7b415417a414.png"">
",{},,User,False
207,IssueCommentEvent,2018-07-12 14:32:29+00:00,44054354,dabeaz/curio,11632481,JmSeason,,,340117948,404533204,"i try to use trio replace curio in my project, than i won get this problem, when i use curio, my project finished in 2.5 seconds, when i use trio in my project,  my project finished in 0.24 seconds, that is very different, i don't think curio would be that slow, maybe the problem is the windows `time.monotonic`, i don't have an idea about this now",{},NONE,User,False
208,IssueCommentEvent,2015-11-02 17:10:02+00:00,44054354,dabeaz/curio,350836,dabeaz,,,114637480,153086296,I would like to keep the README in Restructured Text because that's the same format as the other documentation and I'm likely to cut-and-paste text between the docs and the top-level README. ,{},,User,False
215,IssueCommentEvent,2018-08-23 05:56:26+00:00,5021892,hgrecco/pint,7480168,jondoesntgit,,,351327724,415300414,"As an aside, a nice debugging feature (maybe it already exists): Suppose I have some quantity that's in terms of power `Q_(1 ,'horsepower')`. We do something akin to what `isinstance` does in standard python?

```
P = Q_(1, 'horsepower')
P.is('power')
# True
P.is('torque')
# True
P.is('distance')
# False
```",{},CONTRIBUTOR,User,False
218,IssueCommentEvent,2016-03-09 00:25:16+00:00,5021892,hgrecco/pint,278566,hgrecco,,,66156544,194035031,Yes! This is one of the reasons we worked on #195 (And I think the final API is much nicer!) It is good to see people making use of it. Please let me know any comments that you might have while using it.,{},,User,False
219,IssueCommentEvent,2016-08-01 07:45:06+00:00,5021892,hgrecco/pint,6168722,cmft,,,153728271,236511232,"No problem and many thanks. I could not do a clean rebase without affecting the history, so for two lines I saw more easy to create a new PR for develop  https://github.com/hgrecco/pint/pull/413

If you are agree please close it and use the other.

Best,
Carlos",{},,User,False
220,IssueCommentEvent,2017-10-24 00:13:29+00:00,5021892,hgrecco/pint,278566,hgrecco,,,267292328,338832793,bors r+,{},OWNER,User,False
221,IssueCommentEvent,2016-11-17 03:16:04+00:00,5021892,hgrecco/pint,278566,hgrecco,,,181457063,261143717,👍 ,{},,User,False
223,IssueCommentEvent,2016-02-22 16:30:20+00:00,6662075,joke2k/faker,159718,kdeldycke,,,134614778,187254634,Thanks ! :),{},,User,False
224,IssueCommentEvent,2015-07-15 13:59:01+00:00,6662075,joke2k/faker,89607,fcurella,,,95124347,121624267,Closed in #268 ,{},,User,False
227,IssueCommentEvent,2018-02-28 15:25:17+00:00,6662075,joke2k/faker,89607,fcurella,,,288260985,369274159,"@lcd1232 yes, this one can be closed.",{},COLLABORATOR,User,False
228,IssueCommentEvent,2017-10-31 06:20:49+00:00,6662075,joke2k/faker,102694,shacker,,,233385873,340671476,"I can see that this is configurable to use an external word list, but does that mean that I cannot generate a fake sentence in English without bringing in a separate word list? Looking through this code and the docs, and trying things like:

```
fake.text(lang='en_US')
fake.text(default_locale='en')
fake.text(ext_word_list='en_US')
fake.text(default_locale='en_US')
```

Nothing seems to work. If there is / is not a way to generate text/sentences in English, using the built-in language files, can it be documented? Thanks.",{},NONE,User,False
233,IssueCommentEvent,2018-05-11 15:16:06+00:00,6662075,joke2k/faker,2088,sanga,,,304795678,388394553,"Should be closed now, I suppose.",{},CONTRIBUTOR,User,False
235,IssueCommentEvent,2016-08-16 23:35:38+00:00,4576441,kbandla/dpkt,4806709,brifordwylie,,,165135679,240271714,"@denzelw2 if you look at the example on https://dpkt.readthedocs.io/en/latest/examples.html#examples-in-dpkt-examples you can see the code pulling out the fields in the packet including the src and dst ip address. So you can take that example code as a starting point, add a Counter object and simply add up the packets for each unique ip you see.

```
In [1]: from collections import Counter
In [2]: ip_counter = Counter()
In [3]: ip_counter['192.168.0.1'] += 1
In [4]: ip_counter['192.168.0.2'] += 1
In [5]: ip_counter['192.168.0.1'] += 1
In [6]: ip_counter
Out[6]: Counter({'192.168.0.1': 2, '192.168.0.2': 1})
```

That's about as much help as we can give here.. the project is focused on DPKT not python programming in general. Cheers and best of luck!",{},,User,False
